Entity,Code,Year,Solar (terawatt-hours)
Peru,PER,2000,0
Peru,PER,2001,0
Peru,PER,2002,0
Peru,PER,2003,0
Peru,PER,2004,0
Peru,PER,2005,0
Peru,PER,2006,0
Peru,PER,2007,0
Peru,PER,2008,0
Peru,PER,2009,0
Peru,PER,2010,0
Peru,PER,2011,0
Peru,PER,2012,0.15710526223000001
Peru,PER,2013,0.3610526289400001
Peru,PER,2014,0.006315787799999972
Peru,PER,2015,0.08146143948999995
Peru,PER,2016,0.03043009271000008
Peru,PER,2017,0.11942516707999995
Peru,PER,2018,1.2052430791300002
Philippines,PHL,1966,0
Philippines,PHL,1967,0
Philippines,PHL,1968,0
Philippines,PHL,1969,0
Philippines,PHL,1970,0
Philippines,PHL,1971,0
Philippines,PHL,1972,0
Philippines,PHL,1973,0
Philippines,PHL,1974,0
Philippines,PHL,1975,0
Philippines,PHL,1976,0
Philippines,PHL,1977,0
Philippines,PHL,1978,0
Philippines,PHL,1979,0
Philippines,PHL,1980,0
Philippines,PHL,1981,0
Philippines,PHL,1982,0
Philippines,PHL,1983,0
Philippines,PHL,1984,0
Philippines,PHL,1985,0
Philippines,PHL,1986,0
Philippines,PHL,1987,0
Philippines,PHL,1988,0
Philippines,PHL,1989,0
Philippines,PHL,1990,0
Philippines,PHL,1991,0
Philippines,PHL,1992,0
Philippines,PHL,1993,0
Philippines,PHL,1994,0
Philippines,PHL,1995,0
Philippines,PHL,1996,0
Philippines,PHL,1997,0
Philippines,PHL,1998,0
Philippines,PHL,1999,0
Philippines,PHL,2000,0
Philippines,PHL,2001,0
Philippines,PHL,2002,0
Philippines,PHL,2003,0
Philippines,PHL,2004,0
Philippines,PHL,2005,0.00399210217
Philippines,PHL,2006,-0.00037105514999999974
Philippines,PHL,2007,-0.0001763108000000001
Philippines,PHL,2008,-0.000013153530000000174
Philippines,PHL,2009,-0.00013685021000000002
Philippines,PHL,2010,0.000005268390000000289
Philippines,PHL,2011,-0.00011053152000000017
Philippines,PHL,2012,0.0002842139399999999
Philippines,PHL,2013,0.00024737009999999983
Philippines,PHL,2014,0.03974473416
Philippines,PHL,2015,0.32109736852
Philippines,PHL,2016,2.52232105236
Philippines,PHL,2017,0.2740421094000003
Philippines,PHL,2018,0.1262236812899995
Poland,POL,1966,0
Poland,POL,1967,0
Poland,POL,1968,0
Poland,POL,1969,0
Poland,POL,1970,0
Poland,POL,1971,0
Poland,POL,1972,0
Poland,POL,1973,0
Poland,POL,1974,0
Poland,POL,1975,0
Poland,POL,1976,0
Poland,POL,1977,0
Poland,POL,1978,0
Poland,POL,1979,0
Poland,POL,1980,0
Poland,POL,1981,0
Poland,POL,1982,0
Poland,POL,1983,0
Poland,POL,1984,0
Poland,POL,1985,0
Poland,POL,1986,0
Poland,POL,1987,0
Poland,POL,1988,0
Poland,POL,1989,0
Poland,POL,1990,0
Poland,POL,1991,0
Poland,POL,1992,0
Poland,POL,1993,0
Poland,POL,1994,0
Poland,POL,1995,0
Poland,POL,1996,0
Poland,POL,1997,0
Poland,POL,1998,0
Poland,POL,1999,0
Poland,POL,2000,0
Poland,POL,2001,0
Poland,POL,2002,0
Poland,POL,2003,0
Poland,POL,2004,0
Poland,POL,2005,0
Poland,POL,2006,0
Poland,POL,2007,0
Poland,POL,2008,0
Poland,POL,2009,0
Poland,POL,2010,0
Poland,POL,2011,0.000526839
Poland,POL,2012,0.00236790289
Poland,POL,2013,0.0010526313000000006
Poland,POL,2014,0.014473674559999998
Poland,POL,2015,0.13157894739
Poland,POL,2016,0.17631578927000002
Poland,POL,2017,0.10789474313999997
Poland,POL,2018,0.35263157854000016
Portugal,PRT,1966,0
Portugal,PRT,1967,0
Portugal,PRT,1968,0
Portugal,PRT,1969,0
Portugal,PRT,1970,0
Portugal,PRT,1971,0
Portugal,PRT,1972,0
Portugal,PRT,1973,0
Portugal,PRT,1974,0
Portugal,PRT,1975,0
Portugal,PRT,1976,0
Portugal,PRT,1977,0
Portugal,PRT,1978,0
Portugal,PRT,1979,0
Portugal,PRT,1980,0
Portugal,PRT,1981,0
Portugal,PRT,1982,0
Portugal,PRT,1983,0
Portugal,PRT,1984,0
Portugal,PRT,1985,0
Portugal,PRT,1986,0
Portugal,PRT,1987,0
Portugal,PRT,1988,0
Portugal,PRT,1989,0.0026581644299999998
Portugal,PRT,1990,-0.0026581644299999998
Portugal,PRT,1991,0
Portugal,PRT,1992,0
Portugal,PRT,1993,0
Portugal,PRT,1994,0
Portugal,PRT,1995,0
Portugal,PRT,1996,0.00263157825
Portugal,PRT,1997,0
Portugal,PRT,1998,-0.0005263156499999999
Portugal,PRT,1999,0.0007894792899999998
Portugal,PRT,2000,0.0007894676599999998
Portugal,PRT,2001,0.0005263156500000007
Portugal,PRT,2002,0.0005263156499999994
Portugal,PRT,2003,0.0021052625999999994
Portugal,PRT,2004,0.0007894792900000006
Portugal,PRT,2005,0.002368414610000001
Portugal,PRT,2006,0.0031578939
Portugal,PRT,2007,0.04999999838000001
Portugal,PRT,2008,0.04473684187999999
Portugal,PRT,2009,0.31315790479000005
Portugal,PRT,2010,0.14473683864000003
Portugal,PRT,2011,0.1763157892699999
Portugal,PRT,2012,0.29210526716000007
Portugal,PRT,2013,0.22668390040999986
Portugal,PRT,2014,0.38993876937000005
Portugal,PRT,2015,0.44431131048000005
Portugal,PRT,2016,0.06801337973999999
Portugal,PRT,2017,0.4473684188
Portugal,PRT,2018,0.07368421426000049
Qatar,QAT,1966,0
Qatar,QAT,1967,0
Qatar,QAT,1968,0
Qatar,QAT,1969,0
Qatar,QAT,1970,0
Qatar,QAT,1971,0
Qatar,QAT,1972,0
Qatar,QAT,1973,0
Qatar,QAT,1974,0
Qatar,QAT,1975,0
Qatar,QAT,1976,0
Qatar,QAT,1977,0
Qatar,QAT,1978,0
Qatar,QAT,1979,0
Qatar,QAT,1980,0
Qatar,QAT,1981,0
Qatar,QAT,1982,0
Qatar,QAT,1983,0
Qatar,QAT,1984,0
Qatar,QAT,1985,0
Qatar,QAT,1986,0
Qatar,QAT,1987,0
Qatar,QAT,1988,0
Qatar,QAT,1989,0
Qatar,QAT,1990,0
Qatar,QAT,1991,0
Qatar,QAT,1992,0
Qatar,QAT,1993,0
Qatar,QAT,1994,0
Qatar,QAT,1995,0
Qatar,QAT,1996,0
Qatar,QAT,1997,0
Qatar,QAT,1998,0
Qatar,QAT,1999,0
Qatar,QAT,2000,0
Qatar,QAT,2001,0
Qatar,QAT,2002,0
Qatar,QAT,2003,0
Qatar,QAT,2004,0
Qatar,QAT,2005,0
Qatar,QAT,2006,0
Qatar,QAT,2007,0
Qatar,QAT,2008,0
Qatar,QAT,2009,0
Qatar,QAT,2010,0
Qatar,QAT,2011,0.00289474189
Qatar,QAT,2012,0
Qatar,QAT,2013,0.007105255460000001
Qatar,QAT,2014,0.007105267089999999
Qatar,QAT,2015,0
Qatar,QAT,2016,0.005000004490000001
Qatar,QAT,2017,0.002694298839999998
Qatar,QAT,2018,0
Romania,ROU,1966,0
Romania,ROU,1967,0
Romania,ROU,1968,0
Romania,ROU,1969,0
Romania,ROU,1970,0
Romania,ROU,1971,0
Romania,ROU,1972,0
Romania,ROU,1973,0
Romania,ROU,1974,0
Romania,ROU,1975,0
Romania,ROU,1976,0
Romania,ROU,1977,0
Romania,ROU,1978,0
Romania,ROU,1979,0
Romania,ROU,1980,0
Romania,ROU,1981,0
Romania,ROU,1982,0
Romania,ROU,1983,0
Romania,ROU,1984,0
Romania,ROU,1985,0
Romania,ROU,1986,0
Romania,ROU,1987,0
Romania,ROU,1988,0
Romania,ROU,1989,0
Romania,ROU,1990,0
Romania,ROU,1991,0
Romania,ROU,1992,0
Romania,ROU,1993,0
Romania,ROU,1994,0
Romania,ROU,1995,0
Romania,ROU,1996,0
Romania,ROU,1997,0
Romania,ROU,1998,0
Romania,ROU,1999,0
Romania,ROU,2000,0
Romania,ROU,2001,0
Romania,ROU,2002,0
Romania,ROU,2003,0
Romania,ROU,2004,0
Romania,ROU,2005,0
Romania,ROU,2006,0
Romania,ROU,2007,0
Romania,ROU,2008,0
Romania,ROU,2009,0.0026581644299999998
Romania,ROU,2010,0.0026581528000000003
Romania,ROU,2011,-0.00268473898
Romania,ROU,2012,0.018421047750000002
Romania,ROU,2013,1.0842105297500002
Romania,ROU,2014,2.3034210528
Romania,ROU,2015,1.8071052669199998
Romania,ROU,2016,-0.42631579279999965
Romania,ROU,2017,0.0947368402600004
Romania,ROU,2018,-0.47894736943000105
Russia,RUS,1986,0
Russia,RUS,1987,0
Russia,RUS,1988,0
Russia,RUS,1989,0
Russia,RUS,1990,0
Russia,RUS,1991,0
Russia,RUS,1992,0
Russia,RUS,1993,0
Russia,RUS,1994,0
Russia,RUS,1995,0
Russia,RUS,1996,0
Russia,RUS,1997,0
Russia,RUS,1998,0
Russia,RUS,1999,0
Russia,RUS,2000,0
Russia,RUS,2001,0
Russia,RUS,2002,0
Russia,RUS,2003,0
Russia,RUS,2004,0
Russia,RUS,2005,0
Russia,RUS,2006,0
Russia,RUS,2007,0
Russia,RUS,2008,0
Russia,RUS,2009,0
Russia,RUS,2010,0
Russia,RUS,2011,0.0031578939000000005
Russia,RUS,2012,0.00792501927
Russia,RUS,2013,0.01733814356
Russia,RUS,2014,0.39263157957000006
Russia,RUS,2015,0.462105257
Russia,RUS,2016,0.34921053263
Russia,RUS,2017,0.1736842110200001
Russia,RUS,2018,0.09673683972999991
Saudi Arabia,SAU,1966,0
Saudi Arabia,SAU,1967,0
Saudi Arabia,SAU,1968,0
Saudi Arabia,SAU,1969,0
Saudi Arabia,SAU,1970,0
Saudi Arabia,SAU,1971,0
Saudi Arabia,SAU,1972,0
Saudi Arabia,SAU,1973,0
Saudi Arabia,SAU,1974,0
Saudi Arabia,SAU,1975,0
Saudi Arabia,SAU,1976,0
Saudi Arabia,SAU,1977,0
Saudi Arabia,SAU,1978,0
Saudi Arabia,SAU,1979,0
Saudi Arabia,SAU,1980,0
Saudi Arabia,SAU,1981,0
Saudi Arabia,SAU,1982,0
Saudi Arabia,SAU,1983,0
Saudi Arabia,SAU,1984,0
Saudi Arabia,SAU,1985,0
Saudi Arabia,SAU,1986,0
Saudi Arabia,SAU,1987,0
Saudi Arabia,SAU,1988,0
Saudi Arabia,SAU,1989,0
Saudi Arabia,SAU,1990,0
Saudi Arabia,SAU,1991,0
Saudi Arabia,SAU,1992,0
Saudi Arabia,SAU,1993,0
Saudi Arabia,SAU,1994,0
Saudi Arabia,SAU,1995,0
Saudi Arabia,SAU,1996,0
Saudi Arabia,SAU,1997,0
Saudi Arabia,SAU,1998,0
Saudi Arabia,SAU,1999,0
Saudi Arabia,SAU,2000,0
Saudi Arabia,SAU,2001,0
Saudi Arabia,SAU,2002,0
Saudi Arabia,SAU,2003,0
Saudi Arabia,SAU,2004,0
Saudi Arabia,SAU,2005,0
Saudi Arabia,SAU,2006,0
Saudi Arabia,SAU,2007,0
Saudi Arabia,SAU,2008,0.0015789469500000002
Saudi Arabia,SAU,2009,0
Saudi Arabia,SAU,2010,0.009210529690000002
Saudi Arabia,SAU,2011,0.0023684146099999994
Saudi Arabia,SAU,2012,0.04894736708
Saudi Arabia,SAU,2013,0.040789480319999995
Saudi Arabia,SAU,2014,0.008157898390000015
Saudi Arabia,SAU,2015,0.22894736590000003
Saudi Arabia,SAU,2016,0
Saudi Arabia,SAU,2017,0.033314181519999986
Saudi Arabia,SAU,2018,0.03424313940000001
Singapore,SGP,1966,0
Singapore,SGP,1967,0
Singapore,SGP,1968,0
Singapore,SGP,1969,0
Singapore,SGP,1970,0
Singapore,SGP,1971,0
Singapore,SGP,1972,0
Singapore,SGP,1973,0
Singapore,SGP,1974,0
Singapore,SGP,1975,0
Singapore,SGP,1976,0
Singapore,SGP,1977,0
Singapore,SGP,1978,0
Singapore,SGP,1979,0
Singapore,SGP,1980,0
Singapore,SGP,1981,0
Singapore,SGP,1982,0
Singapore,SGP,1983,0
Singapore,SGP,1984,0
Singapore,SGP,1985,0
Singapore,SGP,1986,0
Singapore,SGP,1987,0
Singapore,SGP,1988,0
Singapore,SGP,1989,0
Singapore,SGP,1990,0
Singapore,SGP,1991,0
Singapore,SGP,1992,0
Singapore,SGP,1993,0
Singapore,SGP,1994,0
Singapore,SGP,1995,0
Singapore,SGP,1996,0
Singapore,SGP,1997,0
Singapore,SGP,1998,0
Singapore,SGP,1999,0
Singapore,SGP,2000,0
Singapore,SGP,2001,0
Singapore,SGP,2002,0
Singapore,SGP,2003,0
Singapore,SGP,2004,0
Singapore,SGP,2005,0
Singapore,SGP,2006,0
Singapore,SGP,2007,0
Singapore,SGP,2008,0.0013157949399999998
Singapore,SGP,2009,0.004736840850000001
Singapore,SGP,2010,0.00605262416
Singapore,SGP,2011,0.0065789514399999995
Singapore,SGP,2012,0.013421054890000002
Singapore,SGP,2013,0.016578948790000006
Singapore,SGP,2014,0.05684210182999999
Singapore,SGP,2015,0.08473684291000003
Singapore,SGP,2016,0.21131578581
Singapore,SGP,2017,0.19633522933000008
Singapore,SGP,2018,0.14940834214999998
Slovakia,SVK,1966,0
Slovakia,SVK,1967,0
Slovakia,SVK,1968,0
Slovakia,SVK,1969,0
Slovakia,SVK,1970,0
Slovakia,SVK,1971,0
Slovakia,SVK,1972,0
Slovakia,SVK,1973,0
Slovakia,SVK,1974,0
Slovakia,SVK,1975,0
Slovakia,SVK,1976,0
Slovakia,SVK,1977,0
Slovakia,SVK,1978,0
Slovakia,SVK,1979,0
Slovakia,SVK,1980,0
Slovakia,SVK,1981,0
Slovakia,SVK,1982,0
Slovakia,SVK,1983,0
Slovakia,SVK,1984,0
Slovakia,SVK,1985,0
Slovakia,SVK,1986,0
Slovakia,SVK,1987,0
Slovakia,SVK,1988,0
Slovakia,SVK,1989,0
Slovakia,SVK,1990,0
Slovakia,SVK,1991,0
Slovakia,SVK,1992,0
Slovakia,SVK,1993,0
Slovakia,SVK,1994,0
Slovakia,SVK,1995,0
Slovakia,SVK,1996,0
Slovakia,SVK,1997,0
Slovakia,SVK,1998,0
Slovakia,SVK,1999,0
Slovakia,SVK,2000,0
Slovakia,SVK,2001,0
Slovakia,SVK,2002,0
Slovakia,SVK,2003,0
Slovakia,SVK,2004,0
Slovakia,SVK,2005,0
Slovakia,SVK,2006,0
Slovakia,SVK,2007,0
Slovakia,SVK,2008,0
Slovakia,SVK,2009,0
Slovakia,SVK,2010,0.04473684188
Slovakia,SVK,2011,1.00000000249
Slovakia,SVK,2012,0.07105262438000004
Slovakia,SVK,2013,0.43157894929999996
Slovakia,SVK,2014,0.023684215879999915
Slovakia,SVK,2015,-0.2394736905299999
Slovakia,SVK,2016,0.07105263600999989
Slovakia,SVK,2017,-0.07105263600999989
Slovakia,SVK,2018,0.20789473990000018
Slovenia,SVN,1991,0
Slovenia,SVN,1992,0
Slovenia,SVN,1993,0
Slovenia,SVN,1994,0
Slovenia,SVN,1995,0
Slovenia,SVN,1996,0
Slovenia,SVN,1997,0
Slovenia,SVN,1998,0
Slovenia,SVN,1999,0
Slovenia,SVN,2000,0
Slovenia,SVN,2001,0
Slovenia,SVN,2002,0
Slovenia,SVN,2003,0
Slovenia,SVN,2004,0
Slovenia,SVN,2005,0
Slovenia,SVN,2006,0
Slovenia,SVN,2007,0
Slovenia,SVN,2008,0.00263157825
Slovenia,SVN,2009,0.00789473475
Slovenia,SVN,2010,0.023684215879999998
Slovenia,SVN,2011,0.13947368214
Slovenia,SVN,2012,0.25526316003000005
Slovenia,SVN,2013,0.13684210389
Slovenia,SVN,2014,0.11052630976
Slovenia,SVN,2015,0.04473684187999993
Slovenia,SVN,2016,-0.018421047750000086
Slovenia,SVN,2017,0.044386837030000126
Slovenia,SVN,2018,-0.07959473144999996
South Africa,ZAF,1966,0
South Africa,ZAF,1967,0
South Africa,ZAF,1968,0
South Africa,ZAF,1969,0
South Africa,ZAF,1970,0
South Africa,ZAF,1971,0
South Africa,ZAF,1972,0
South Africa,ZAF,1973,0
South Africa,ZAF,1974,0
South Africa,ZAF,1975,0
South Africa,ZAF,1976,0
South Africa,ZAF,1977,0
South Africa,ZAF,1978,0
South Africa,ZAF,1979,0
South Africa,ZAF,1980,0
South Africa,ZAF,1981,0
South Africa,ZAF,1982,0
South Africa,ZAF,1983,0
South Africa,ZAF,1984,0
South Africa,ZAF,1985,0
South Africa,ZAF,1986,0
South Africa,ZAF,1987,0
South Africa,ZAF,1988,0
South Africa,ZAF,1989,0
South Africa,ZAF,1990,0
South Africa,ZAF,1991,0
South Africa,ZAF,1992,0
South Africa,ZAF,1993,0
South Africa,ZAF,1994,0
South Africa,ZAF,1995,0
South Africa,ZAF,1996,0
South Africa,ZAF,1997,0
South Africa,ZAF,1998,0
South Africa,ZAF,1999,0
South Africa,ZAF,2000,0.02447368354
South Africa,ZAF,2001,0.003947373190000002
South Africa,ZAF,2002,0.004210525199999999
South Africa,ZAF,2003,0.003947361560000001
South Africa,ZAF,2004,0.004210525200000002
South Africa,ZAF,2005,0.003947373189999999
South Africa,ZAF,2006,0.004210525199999995
South Africa,ZAF,2007,0.003947373190000013
South Africa,ZAF,2008,0.0042105251999999885
South Africa,ZAF,2009,0.004210525200000002
South Africa,ZAF,2010,0.011315792289999994
South Africa,ZAF,2011,0.13868420285000002
South Africa,ZAF,2012,0.015000001839999999
South Africa,ZAF,2013,0.41315790155
South Africa,ZAF,2014,2.31578946476
South Africa,ZAF,2015,4.27894737424
South Africa,ZAF,2016,1.381578941779999
South Africa,ZAF,2017,2.6374522140999996
South Africa,ZAF,2018,1.7342183705699998
South Korea,KOR,1966,0
South Korea,KOR,1967,0
South Korea,KOR,1968,0
South Korea,KOR,1969,0
South Korea,KOR,1970,0
South Korea,KOR,1971,0
South Korea,KOR,1972,0
South Korea,KOR,1973,0
South Korea,KOR,1974,0
South Korea,KOR,1975,0
South Korea,KOR,1976,0
South Korea,KOR,1977,0
South Korea,KOR,1978,0
South Korea,KOR,1979,0
South Korea,KOR,1980,0
South Korea,KOR,1981,0
South Korea,KOR,1982,0
South Korea,KOR,1983,0
South Korea,KOR,1984,0
South Korea,KOR,1985,0
South Korea,KOR,1986,0
South Korea,KOR,1987,0
South Korea,KOR,1988,0
South Korea,KOR,1989,0
South Korea,KOR,1990,0.00263157825
South Korea,KOR,1991,0
South Korea,KOR,1992,0.00263157825
South Korea,KOR,1993,0
South Korea,KOR,1994,0
South Korea,KOR,1995,0
South Korea,KOR,1996,0.0026315782499999997
South Korea,KOR,1997,0
South Korea,KOR,1998,0.0026315782500000006
South Korea,KOR,1999,0.0015052709000000011
South Korea,KOR,2000,0.0018736744099999997
South Korea,KOR,2001,0.002368426239999999
South Korea,KOR,2002,0.0022631631100000008
South Korea,KOR,2003,0.0018631492599999987
South Korea,KOR,2004,0.005578945890000003
South Korea,KOR,2005,0.011913167240000001
South Korea,KOR,2006,0.043744733099999995
South Korea,KOR,2007,0.10593947265
South Korea,KOR,2008,0.56062105642
South Korea,KOR,2009,0.7417789380400001
South Korea,KOR,2010,0.5437105363300001
South Korea,KOR,2011,0.3799920955699996
South Korea,KOR,2012,0.4895500101200003
South Korea,KOR,2013,1.3209342021100001
South Korea,KOR,2014,2.502942111290001
South Korea,KOR,2015,3.7443657831499992
South Korea,KOR,2016,3.008636840890002
South Korea,KOR,2017,5.0888894747899975
South Korea,KOR,2018,6.0359418786600045
Spain,ESP,1966,0
Spain,ESP,1967,0
Spain,ESP,1968,0
Spain,ESP,1969,0
Spain,ESP,1970,0
Spain,ESP,1971,0
Spain,ESP,1972,0
Spain,ESP,1973,0
Spain,ESP,1974,0
Spain,ESP,1975,0
Spain,ESP,1976,0
Spain,ESP,1977,0
Spain,ESP,1978,0
Spain,ESP,1979,0
Spain,ESP,1980,0
Spain,ESP,1981,0
Spain,ESP,1982,0
Spain,ESP,1983,0
Spain,ESP,1984,0
Spain,ESP,1985,0
Spain,ESP,1986,0
Spain,ESP,1987,0
Spain,ESP,1988,0
Spain,ESP,1989,0.01594896332
Spain,ESP,1990,-0.0001594938199999986
Spain,ESP,1991,0.002631578249999999
Spain,ESP,1992,0.0026315782500000023
Spain,ESP,1993,0.0026315898800000036
Spain,ESP,1994,0.0026315782499999954
Spain,ESP,1995,0.013157891250000005
Spain,ESP,1996,-0.007894734750000007
Spain,ESP,1997,0.0026315782500000023
Spain,ESP,1998,0.005263156500000005
Spain,ESP,1999,0.005263156499999998
Spain,ESP,2000,0.0026315782500000023
Spain,ESP,2001,0.0157894695
Spain,ESP,2002,0.015789481130000005
Spain,ESP,2003,0.028947360749999984
Spain,ESP,2004,0.039473685380000026
Spain,ESP,2005,-0.039473685380000026
Spain,ESP,2006,0.20526316165000003
Spain,ESP,2007,1.02368420674
Spain,ESP,2008,5.44736843125
Spain,ESP,2009,9.181407030259999
Spain,ESP,2010,2.6249841330400017
Spain,ESP,2011,4.250283262140002
Spain,ESP,2012,8.64835044618
Spain,ESP,2013,3.0131044123499926
Spain,ESP,2014,1.4793096929400065
Spain,ESP,2015,0.4879023182399962
Spain,ESP,2016,-0.5703395263599944
Spain,ESP,2017,1.7867644666999993
Spain,ESP,2018,-4.737101175920003
Sri Lanka,LKA,1966,0
Sri Lanka,LKA,1967,0
Sri Lanka,LKA,1968,0
Sri Lanka,LKA,1969,0
Sri Lanka,LKA,1970,0
Sri Lanka,LKA,1971,0
Sri Lanka,LKA,1972,0
Sri Lanka,LKA,1973,0
Sri Lanka,LKA,1974,0
Sri Lanka,LKA,1975,0
Sri Lanka,LKA,1976,0
Sri Lanka,LKA,1977,0
Sri Lanka,LKA,1978,0
Sri Lanka,LKA,1979,0
Sri Lanka,LKA,1980,0
Sri Lanka,LKA,1981,0
Sri Lanka,LKA,1982,0
Sri Lanka,LKA,1983,0
Sri Lanka,LKA,1984,0
Sri Lanka,LKA,1985,0
Sri Lanka,LKA,1986,0
Sri Lanka,LKA,1987,0
Sri Lanka,LKA,1988,0
Sri Lanka,LKA,1989,0
Sri Lanka,LKA,1990,0
Sri Lanka,LKA,1991,0
Sri Lanka,LKA,1992,0
Sri Lanka,LKA,1993,0
Sri Lanka,LKA,1994,0
Sri Lanka,LKA,1995,0
Sri Lanka,LKA,1996,0
Sri Lanka,LKA,1997,0
Sri Lanka,LKA,1998,0
Sri Lanka,LKA,1999,0
Sri Lanka,LKA,2000,0.001137414
Sri Lanka,LKA,2001,0.0012391532400000003
Sri Lanka,LKA,2002,0.0015737250799999995
Sri Lanka,LKA,2003,0.0023759973700000015
Sri Lanka,LKA,2004,0.002987060829999998
Sri Lanka,LKA,2005,0.002832265530000001
Sri Lanka,LKA,2006,0.0020301211699999995
Sri Lanka,LKA,2007,0.0015517909000000007
Sri Lanka,LKA,2008,0.0010491306699999987
Sri Lanka,LKA,2009,0.0010859861400000018
Sri Lanka,LKA,2010,0.00107282098
Sri Lanka,LKA,2011,0.003996498309999999
Sri Lanka,LKA,2012,0.0034044033800000005
Sri Lanka,LKA,2013,0.011513944229999996
Sri Lanka,LKA,2014,0.03605500036000002
Sri Lanka,LKA,2015,0.05430521504000002
Sri Lanka,LKA,2016,0.09013158122999998
Sri Lanka,LKA,2017,0.17304129298999998
Sri Lanka,LKA,2018,0.1489792533
Sweden,SWE,1966,0
Sweden,SWE,1967,0
Sweden,SWE,1968,0
Sweden,SWE,1969,0
Sweden,SWE,1970,0
Sweden,SWE,1971,0
Sweden,SWE,1972,0
Sweden,SWE,1973,0
Sweden,SWE,1974,0
Sweden,SWE,1975,0
Sweden,SWE,1976,0
Sweden,SWE,1977,0
Sweden,SWE,1978,0
Sweden,SWE,1979,0
Sweden,SWE,1980,0
Sweden,SWE,1981,0
Sweden,SWE,1982,0
Sweden,SWE,1983,0
Sweden,SWE,1984,0
Sweden,SWE,1985,0
Sweden,SWE,1986,0
Sweden,SWE,1987,0
Sweden,SWE,1988,0
Sweden,SWE,1989,0
Sweden,SWE,1990,0
Sweden,SWE,1991,0
Sweden,SWE,1992,0
Sweden,SWE,1993,0.00263157825
Sweden,SWE,1994,0
Sweden,SWE,1995,0
Sweden,SWE,1996,0
Sweden,SWE,1997,0
Sweden,SWE,1998,0
Sweden,SWE,1999,0
Sweden,SWE,2000,0
Sweden,SWE,2001,0.00263157825
Sweden,SWE,2002,0
Sweden,SWE,2003,0
Sweden,SWE,2004,0
Sweden,SWE,2005,0
Sweden,SWE,2006,0
Sweden,SWE,2007,0.0026315782499999997
Sweden,SWE,2008,0.0026315782500000006
Sweden,SWE,2009,0.007894734749999998
Sweden,SWE,2010,0.005263168130000006
Sweden,SWE,2011,0.010526312999999995
Sweden,SWE,2012,0.0157894695
Sweden,SWE,2013,0.04210526363000001
Sweden,SWE,2014,0.031578950630000005
Sweden,SWE,2015,0.13157894739000003
Sweden,SWE,2016,0.12105263438999997
Sweden,SWE,2017,0.22894736590000014
Sweden,SWE,2018,0.37657934184999986
Switzerland,CHE,1966,0
Switzerland,CHE,1967,0
Switzerland,CHE,1968,0
Switzerland,CHE,1969,0
Switzerland,CHE,1970,0
Switzerland,CHE,1971,0
Switzerland,CHE,1972,0
Switzerland,CHE,1973,0
Switzerland,CHE,1974,0
Switzerland,CHE,1975,0
Switzerland,CHE,1976,0
Switzerland,CHE,1977,0
Switzerland,CHE,1978,0
Switzerland,CHE,1979,0
Switzerland,CHE,1980,0
Switzerland,CHE,1981,0
Switzerland,CHE,1982,0
Switzerland,CHE,1983,0
Switzerland,CHE,1984,0
Switzerland,CHE,1985,0
Switzerland,CHE,1986,0
Switzerland,CHE,1987,0
Switzerland,CHE,1988,0
Switzerland,CHE,1989,0
Switzerland,CHE,1990,0.00263157825
Switzerland,CHE,1991,0.00263157825
Switzerland,CHE,1992,0.0026315782499999997
Switzerland,CHE,1993,0.0026315782500000006
Switzerland,CHE,1994,0.0026315782500000006
Switzerland,CHE,1995,0.002631578249999999
Switzerland,CHE,1996,0.002631578249999999
Switzerland,CHE,1997,0
Switzerland,CHE,1998,0.0026315782500000023
Switzerland,CHE,1999,0.005263168129999999
Switzerland,CHE,2000,0.0026315782500000023
Switzerland,CHE,2001,0.005263156499999998
Switzerland,CHE,2002,0.005263156500000005
Switzerland,CHE,2003,0.00789473475
Switzerland,CHE,2004,0
Switzerland,CHE,2005,0.00789473475
Switzerland,CHE,2006,0.00789473475
Switzerland,CHE,2007,0.013157902879999989
Switzerland,CHE,2008,0.021052626000000005
Switzerland,CHE,2009,0.04473684188000002
Switzerland,CHE,2010,0.10526316489000001
Switzerland,CHE,2011,0.19473683702
Switzerland,CHE,2012,0.34473684379000014
Switzerland,CHE,2013,0.5289473678099998
Switzerland,CHE,2014,0.8999999941000005
Switzerland,CHE,2015,0.7289473729599996
Switzerland,CHE,2016,0.5631578966900004
Switzerland,CHE,2017,0.9210526317299998
Switzerland,CHE,2018,0.7220300699300006
Taiwan,TWN,1966,0
Taiwan,TWN,1967,0
Taiwan,TWN,1968,0
Taiwan,TWN,1969,0
Taiwan,TWN,1970,0
Taiwan,TWN,1971,0
Taiwan,TWN,1972,0
Taiwan,TWN,1973,0
Taiwan,TWN,1974,0
Taiwan,TWN,1975,0
Taiwan,TWN,1976,0
Taiwan,TWN,1977,0
Taiwan,TWN,1978,0
Taiwan,TWN,1979,0
Taiwan,TWN,1980,0
Taiwan,TWN,1981,0
Taiwan,TWN,1982,0
Taiwan,TWN,1983,0
Taiwan,TWN,1984,0
Taiwan,TWN,1985,0
Taiwan,TWN,1986,0
Taiwan,TWN,1987,0
Taiwan,TWN,1988,0
Taiwan,TWN,1989,0
Taiwan,TWN,1990,0
Taiwan,TWN,1991,0
Taiwan,TWN,1992,0
Taiwan,TWN,1993,0
Taiwan,TWN,1994,0
Taiwan,TWN,1995,0
Taiwan,TWN,1996,0
Taiwan,TWN,1997,0
