Entity,Code,Year,Crops - Wheat - 15 - Yield - 5419 - hg/ha (tonnes per hectare)
Finland,FIN,1976,2.9772000000000003
Finland,FIN,1977,2.3148
Finland,FIN,1978,2.0813
Finland,FIN,1979,2.1029
Finland,FIN,1980,2.8697
Finland,FIN,1981,2.184
Finland,FIN,1982,3.0469
Finland,FIN,1983,3.443
Finland,FIN,1984,3.1058000000000003
Finland,FIN,1985,3.007
Finland,FIN,1986,3.1912000000000003
Finland,FIN,1987,2.0208
Finland,FIN,1988,2.6038
Finland,FIN,1989,3.3487
Finland,FIN,1990,3.4847
Finland,FIN,1991,3.6391
Finland,FIN,1992,2.4152
Finland,FIN,1993,3.6212
Finland,FIN,1994,3.7953
Finland,FIN,1995,3.7686
Finland,FIN,1996,4.0827
Finland,FIN,1997,3.7188000000000003
Finland,FIN,1998,2.8929
Finland,FIN,1999,2.1589
Finland,FIN,2000,3.6007000000000002
Finland,FIN,2001,3.3811
Finland,FIN,2002,3.2585
Finland,FIN,2003,3.5494000000000003
Finland,FIN,2004,3.4738
Finland,FIN,2005,3.7304000000000004
Finland,FIN,2006,3.5575
Finland,FIN,2007,3.9329
Finland,FIN,2008,3.6408
Finland,FIN,2009,4.1027000000000005
Finland,FIN,2010,3.4299
Finland,FIN,2011,3.8469
Finland,FIN,2012,3.9028
Finland,FIN,2013,3.8215000000000003
Finland,FIN,2014,4.0696
Finland,FIN,2015,4.103
Finland,FIN,2016,3.8303000000000003
Finland,FIN,2017,4.1276
Finland,FIN,2018,2.7823
France,FRA,1961,2.395
France,FRA,1962,3.0752
France,FRA,1963,2.6624000000000003
France,FRA,1964,3.1534
France,FRA,1965,3.2655000000000003
France,FRA,1966,2.8296
France,FRA,1967,3.6365000000000003
France,FRA,1968,3.6641000000000004
France,FRA,1969,3.5809
France,FRA,1970,3.4223000000000003
France,FRA,1971,3.8614
France,FRA,1972,4.5698
France,FRA,1973,4.5067
France,FRA,1974,4.5844000000000005
France,FRA,1975,3.8734
France,FRA,1976,3.7722
France,FRA,1977,4.230300000000001
France,FRA,1978,5.0323
France,FRA,1979,4.782
France,FRA,1980,5.181
France,FRA,1981,5.011
France,FRA,1982,5.236000000000001
France,FRA,1983,5.127400000000001
France,FRA,1984,6.459700000000001
France,FRA,1985,5.9999
France,FRA,1986,5.4487000000000005
France,FRA,1987,5.558400000000001
France,FRA,1988,6.1509
France,FRA,1989,6.348
France,FRA,1990,6.4787
France,FRA,1991,6.6764
France,FRA,1992,6.3992
France,FRA,1993,6.4739
France,FRA,1994,6.668500000000001
France,FRA,1995,6.5079
France,FRA,1996,7.136100000000001
France,FRA,1997,6.6288
France,FRA,1998,7.6063
France,FRA,1999,7.2395000000000005
France,FRA,2000,7.117500000000001
France,FRA,2001,6.6169
France,FRA,2002,7.4455
France,FRA,2003,6.25
France,FRA,2004,7.5788
France,FRA,2005,6.988700000000001
France,FRA,2006,6.7414000000000005
France,FRA,2007,6.2542
France,FRA,2008,7.101800000000001
France,FRA,2009,7.4478
France,FRA,2010,7.040500000000001
France,FRA,2011,6.6563
France,FRA,2012,7.1512
France,FRA,2013,7.2656
France,FRA,2014,7.353000000000001
France,FRA,2015,7.800800000000001
France,FRA,2016,5.2896
France,FRA,2017,7.2538
France,FRA,2018,6.842700000000001
Georgia,GEO,1992,1.7674
Georgia,GEO,1993,1.425
Georgia,GEO,1994,1.3244
Georgia,GEO,1995,1.3032000000000001
Georgia,GEO,1996,1.4039000000000001
Georgia,GEO,1997,1.7109
Georgia,GEO,1998,1.0872
Georgia,GEO,1999,2.0325
Georgia,GEO,2000,1.0430000000000001
Georgia,GEO,2001,2.6883
Georgia,GEO,2002,1.6984000000000001
Georgia,GEO,2003,1.9347
Georgia,GEO,2004,1.8165
Georgia,GEO,2005,1.9889000000000001
Georgia,GEO,2006,1.2469000000000001
Georgia,GEO,2007,1.6682000000000001
Georgia,GEO,2008,1.6834
Georgia,GEO,2009,1.0737
Georgia,GEO,2010,1.0189000000000001
Georgia,GEO,2011,2.0684
Georgia,GEO,2012,1.6989
Georgia,GEO,2013,1.8367
Georgia,GEO,2014,1.3533000000000002
Georgia,GEO,2015,2.5791
Georgia,GEO,2016,2.5732
Georgia,GEO,2017,2.2149
Georgia,GEO,2018,2.4734000000000003
Germany,DEU,1961,2.8607
Germany,DEU,1962,3.3898
Germany,DEU,1963,3.3934
Germany,DEU,1964,3.4845
Germany,DEU,1965,3.2321
Germany,DEU,1966,3.2325000000000004
Germany,DEU,1967,4.0216
Germany,DEU,1968,4.216200000000001
Germany,DEU,1969,3.8877
Germany,DEU,1970,3.7264000000000004
Germany,DEU,1971,4.4229
Germany,DEU,1972,4.038
Germany,DEU,1973,4.347700000000001
Germany,DEU,1974,4.6257
Germany,DEU,1975,4.3188
Germany,DEU,1976,3.9344
Germany,DEU,1977,4.355300000000001
Germany,DEU,1978,4.8869
Germany,DEU,1979,4.7776000000000005
Germany,DEU,1980,4.7389
Germany,DEU,1981,4.879700000000001
Germany,DEU,1982,5.2433000000000005
Germany,DEU,1983,5.2084
Germany,DEU,1984,5.9331000000000005
Germany,DEU,1985,5.8295
Germany,DEU,1986,6.0919
Germany,DEU,1987,5.7757000000000005
Germany,DEU,1988,6.2266
Germany,DEU,1989,5.681500000000001
Germany,DEU,1990,6.2734000000000005
Germany,DEU,1991,6.7712
Germany,DEU,1992,5.9811000000000005
Germany,DEU,1993,6.5841
Germany,DEU,1994,6.768400000000001
Germany,DEU,1995,6.8882
Germany,DEU,1996,7.293200000000001
Germany,DEU,1997,7.2902000000000005
Germany,DEU,1998,7.2035
Germany,DEU,1999,7.5411
Germany,DEU,2000,7.2826
Germany,DEU,2001,7.882700000000001
Germany,DEU,2002,6.905600000000001
Germany,DEU,2003,6.4985
Germany,DEU,2004,8.1716
Germany,DEU,2005,7.4651000000000005
Germany,DEU,2006,7.2007
Germany,DEU,2007,6.9611
Germany,DEU,2008,8.0873
Germany,DEU,2009,7.8091
Germany,DEU,2010,7.212000000000001
Germany,DEU,2011,7.0139000000000005
Germany,DEU,2012,7.3312
Germany,DEU,2013,7.9979000000000005
Germany,DEU,2014,8.6296
Germany,DEU,2015,8.0877
Germany,DEU,2016,7.6409
Germany,DEU,2017,7.6443
Germany,DEU,2018,6.6737
Greece,GRC,1961,1.3026
Greece,GRC,1962,1.4433
Greece,GRC,1963,1.3142
Greece,GRC,1964,1.653
Greece,GRC,1965,1.6469
Greece,GRC,1966,1.784
Greece,GRC,1967,1.8419
Greece,GRC,1968,1.4284000000000001
Greece,GRC,1969,1.5986
Greece,GRC,1970,1.9806000000000001
Greece,GRC,1971,1.9926000000000001
Greece,GRC,1972,1.9977
Greece,GRC,1973,1.9905000000000002
Greece,GRC,1974,2.3504
Greece,GRC,1975,2.2919
Greece,GRC,1976,2.5521000000000003
Greece,GRC,1977,1.8813000000000002
Greece,GRC,1978,2.7213000000000003
Greece,GRC,1979,2.4301
Greece,GRC,1980,2.9348
Greece,GRC,1981,2.7556000000000003
Greece,GRC,1982,2.8778
Greece,GRC,1983,2.0925000000000002
Greece,GRC,1984,2.6713
Greece,GRC,1985,2.0464
Greece,GRC,1986,2.6311
Greece,GRC,1987,2.5971
Greece,GRC,1988,2.8152
Greece,GRC,1989,3.0163
Greece,GRC,1990,1.9332
Greece,GRC,1991,3.1183
Greece,GRC,1992,2.4315
Greece,GRC,1993,2.2952
Greece,GRC,1994,2.7510000000000003
Greece,GRC,1995,2.6341
Greece,GRC,1996,2.4149000000000003
Greece,GRC,1997,2.4172000000000002
Greece,GRC,1998,2.4379
Greece,GRC,1999,2.391
Greece,GRC,2000,2.6666000000000003
Greece,GRC,2001,2.5096000000000003
Greece,GRC,2002,2.3432
Greece,GRC,2003,2.0076
Greece,GRC,2004,2.4757000000000002
Greece,GRC,2005,2.4058
Greece,GRC,2006,2.2859000000000003
Greece,GRC,2007,2.2353
Greece,GRC,2008,2.7769
Greece,GRC,2009,2.7436000000000003
Greece,GRC,2010,2.6044
Greece,GRC,2011,2.7004
Greece,GRC,2012,2.665
Greece,GRC,2013,2.7777000000000003
Greece,GRC,2014,2.7466
Greece,GRC,2015,2.9050000000000002
Greece,GRC,2016,2.8928000000000003
Greece,GRC,2017,2.9284000000000003
Greece,GRC,2018,2.6526
Guatemala,GTM,1961,0.7319
Guatemala,GTM,1962,0.8200000000000001
Guatemala,GTM,1963,0.9371
Guatemala,GTM,1964,0.9304
Guatemala,GTM,1965,0.9914000000000001
Guatemala,GTM,1966,0.9580000000000001
Guatemala,GTM,1967,0.8687
Guatemala,GTM,1968,1.0975000000000001
Guatemala,GTM,1969,1.0313
Guatemala,GTM,1970,1.1003
Guatemala,GTM,1971,1.2242
Guatemala,GTM,1972,1.3695000000000002
Guatemala,GTM,1973,1.6853
Guatemala,GTM,1974,1.1764000000000001
Guatemala,GTM,1975,1.1757
Guatemala,GTM,1976,1.3055
Guatemala,GTM,1977,1.2445000000000002
Guatemala,GTM,1978,1.1377000000000002
Guatemala,GTM,1979,1.5715000000000001
Guatemala,GTM,1980,1.4615
Guatemala,GTM,1981,1.7556
Guatemala,GTM,1982,1.6413
Guatemala,GTM,1983,2.0976
Guatemala,GTM,1984,2.8168
Guatemala,GTM,1985,1.7079
Guatemala,GTM,1986,1.9986000000000002
Guatemala,GTM,1987,2.0026
Guatemala,GTM,1988,1.9966000000000002
Guatemala,GTM,1989,1.9993
Guatemala,GTM,1990,1.9983000000000002
Guatemala,GTM,1991,2.0124
Guatemala,GTM,1992,2
Guatemala,GTM,1993,1.9924000000000002
Guatemala,GTM,1994,2.1025
Guatemala,GTM,1995,2.0987
Guatemala,GTM,1996,2.1020000000000003
Guatemala,GTM,1997,2.0408
Guatemala,GTM,1998,1.9721000000000002
Guatemala,GTM,1999,1.9633
Guatemala,GTM,2000,2.0934
Guatemala,GTM,2001,2.9638
Guatemala,GTM,2002,1.9146
Guatemala,GTM,2003,2.0249
Guatemala,GTM,2004,2.0184
Guatemala,GTM,2005,2.1288
Guatemala,GTM,2006,2.2712000000000003
Guatemala,GTM,2007,2.2229
Guatemala,GTM,2008,2.4013
Guatemala,GTM,2009,2.2131000000000003
Guatemala,GTM,2010,2.0574
Guatemala,GTM,2011,2.0509
Guatemala,GTM,2012,2.1677
Guatemala,GTM,2013,2.024
Guatemala,GTM,2014,2.1771000000000003
Guatemala,GTM,2015,2.1255
Guatemala,GTM,2016,2.1288
Guatemala,GTM,2017,2.1267
Guatemala,GTM,2018,2.1566
Honduras,HND,1961,0.7824
Honduras,HND,1962,0.8084
Honduras,HND,1963,0.8295
Honduras,HND,1964,0.8034
Honduras,HND,1965,0.8771
Honduras,HND,1966,0.8762000000000001
Honduras,HND,1967,0.8742000000000001
Honduras,HND,1968,0.8799
Honduras,HND,1969,0.8295
Honduras,HND,1970,0.8295
Honduras,HND,1971,0.8526
Honduras,HND,1972,0.875
Honduras,HND,1973,0.875
Honduras,HND,1974,0.8333
Honduras,HND,1975,0.8333
Honduras,HND,1976,0.8333
Honduras,HND,1977,0.8333
Honduras,HND,1978,1
Honduras,HND,1979,0.7778
Honduras,HND,1980,0.7778
Honduras,HND,1981,0.6364000000000001
Honduras,HND,1982,0.6364000000000001
Honduras,HND,1983,0.5909
Honduras,HND,1984,0.5909
Honduras,HND,1985,0.6
Honduras,HND,1986,0.6
Honduras,HND,1987,0.5909
Honduras,HND,1988,0.5667
Honduras,HND,1989,0.5833
Honduras,HND,1990,0.5769000000000001
Honduras,HND,1991,0.5815
Honduras,HND,1992,0.5926
Honduras,HND,1993,0.5821000000000001
Honduras,HND,1994,0.6071000000000001
Honduras,HND,1995,0.5947
Honduras,HND,1996,0.6004
Honduras,HND,1997,0.6667000000000001
Honduras,HND,1998,0.5
Honduras,HND,1999,0.47500000000000003
Honduras,HND,2000,0.5257000000000001
Honduras,HND,2001,0.5302
Honduras,HND,2002,0.5304
Honduras,HND,2003,0.5
Honduras,HND,2004,0.5273
Honduras,HND,2005,0.5312
Honduras,HND,2006,0.5353
Honduras,HND,2007,0.5395
Honduras,HND,2008,0.5438000000000001
Honduras,HND,2009,0.5750000000000001
Honduras,HND,2010,0.5508000000000001
Honduras,HND,2011,0.5421
Honduras,HND,2012,0.5488000000000001
Honduras,HND,2013,0.55
Honduras,HND,2014,0.5462
Honduras,HND,2015,0.5482
Honduras,HND,2016,0.5547000000000001
Honduras,HND,2017,0.5562
Honduras,HND,2018,0.5577
Hungary,HUN,1961,1.9095000000000002
Hungary,HUN,1962,1.7888000000000002
Hungary,HUN,1963,1.5708
Hungary,HUN,1964,1.8557000000000001
Hungary,HUN,1965,2.1703
Hungary,HUN,1966,2.1711
Hungary,HUN,1967,2.5895
Hungary,HUN,1968,2.5244
Hungary,HUN,1969,2.7141
Hungary,HUN,1970,2.137
Hungary,HUN,1971,3.0809
Hungary,HUN,1972,3.109
Hungary,HUN,1973,3.4793000000000003
Hungary,HUN,1974,3.7520000000000002
Hungary,HUN,1975,3.2036000000000002
Hungary,HUN,1976,3.8845
Hungary,HUN,1977,4.0566
Hungary,HUN,1978,4.287100000000001
Hungary,HUN,1979,3.2667
Hungary,HUN,1980,4.7643
Hungary,HUN,1981,4.0098
Hungary,HUN,1982,4.399900000000001
Hungary,HUN,1983,4.4173
Hungary,HUN,1984,5.433
Hungary,HUN,1985,4.8449
Hungary,HUN,1986,4.3622000000000005
Hungary,HUN,1987,4.4192
Hungary,HUN,1988,5.4858
Hungary,HUN,1989,5.2643
Hungary,HUN,1990,5.077100000000001
Hungary,HUN,1991,5.19
Hungary,HUN,1992,4.07
Hungary,HUN,1993,3.0649
Hungary,HUN,1994,4.6033
Hungary,HUN,1995,4.1644000000000005
Hungary,HUN,1996,3.278
Hungary,HUN,1997,4.2153
Hungary,HUN,1998,4.139
Hungary,HUN,1999,3.5948
Hungary,HUN,2000,3.6044
Hungary,HUN,2001,4.3105
Hungary,HUN,2002,3.5212000000000003
Hungary,HUN,2003,2.6408
Hungary,HUN,2004,5.1174
Hungary,HUN,2005,4.5
Hungary,HUN,2006,4.0719
Hungary,HUN,2007,3.5875000000000004
Hungary,HUN,2008,5.002400000000001
Hungary,HUN,2009,3.8546
Hungary,HUN,2010,3.7038
Hungary,HUN,2011,4.1994
Hungary,HUN,2012,3.7485000000000004
Hungary,HUN,2013,4.6386
Hungary,HUN,2014,4.728800000000001
Hungary,HUN,2015,5.179600000000001
Hungary,HUN,2016,5.3654
Hungary,HUN,2017,5.4287
Hungary,HUN,2018,5.0955
India,IND,1961,0.8507
India,IND,1962,0.8896000000000001
India,IND,1963,0.7929
India,IND,1964,0.7299
India,IND,1965,0.9132
India,IND,1966,0.8268000000000001
India,IND,1967,0.8874000000000001
India,IND,1968,1.1028
India,IND,1969,1.1688
India,IND,1970,1.2086000000000001
India,IND,1971,1.3066
India,IND,1972,1.3799000000000001
India,IND,1973,1.2708000000000002
India,IND,1974,1.1719000000000002
India,IND,1975,1.3384
India,IND,1976,1.4103
India,IND,1977,1.3866
India,IND,1978,1.4798
India,IND,1979,1.5683
India,IND,1980,1.4356
India,IND,1981,1.6299000000000001
India,IND,1982,1.6913
India,IND,1983,1.8158
India,IND,1984,1.8432000000000002
India,IND,1985,1.8701
India,IND,1986,2.0460000000000003
India,IND,1987,1.9162000000000001
India,IND,1988,2.0019
India,IND,1989,2.2444
India,IND,1990,2.1211
India,IND,1991,2.2814
India,IND,1992,2.394
India,IND,1993,2.3267
India,IND,1994,2.3796
India,IND,1995,2.559
India,IND,1996,2.4828
India,IND,1997,2.6789
India,IND,1998,2.4852000000000003
India,IND,1999,2.5901
India,IND,2000,2.7785
India,IND,2001,2.7081
India,IND,2002,2.7621
India,IND,2003,2.6100000000000003
India,IND,2004,2.7132
India,IND,2005,2.6016
India,IND,2006,2.6188000000000002
India,IND,2007,2.7079
India,IND,2008,2.8022
India,IND,2009,2.9071000000000002
India,IND,2010,2.8395
India,IND,2011,2.9886
India,IND,2012,3.1775
India,IND,2013,3.1538
India,IND,2014,3.1457
India,IND,2015,2.7496
India,IND,2016,3.0339
India,IND,2017,3.1994000000000002
India,IND,2018,3.3705000000000003
Iran,IRN,1961,0.797
Iran,IRN,1962,0.776
Iran,IRN,1963,0.7259
Iran,IRN,1964,0.7088
Iran,IRN,1965,0.7761
Iran,IRN,1966,0.8
Iran,IRN,1967,0.8
Iran,IRN,1968,0.8
Iran,IRN,1969,0.8
Iran,IRN,1970,0.8001
Iran,IRN,1971,0.7260000000000001
Iran,IRN,1972,0.8312
Iran,IRN,1973,0.8084
Iran,IRN,1974,0.7977000000000001
Iran,IRN,1975,0.9189
Iran,IRN,1976,1.0494
Iran,IRN,1977,1.0122
Iran,IRN,1978,1.0401
Iran,IRN,1979,1.1258000000000001
Iran,IRN,1980,0.9825
Iran,IRN,1981,0.9017000000000001
Iran,IRN,1982,1.0756000000000001
Iran,IRN,1983,0.9858
Iran,IRN,1984,1.082
Iran,IRN,1985,1.0704
Iran,IRN,1986,1.1987
Iran,IRN,1987,1.1533
Iran,IRN,1988,1.108
Iran,IRN,1989,0.9605
Iran,IRN,1990,1.2761
Iran,IRN,1991,1.4199000000000002
Iran,IRN,1992,1.5330000000000001
Iran,IRN,1993,1.5766
Iran,IRN,1994,1.6028
Iran,IRN,1995,1.7096
Iran,IRN,1996,1.5827
Iran,IRN,1997,1.5947
Iran,IRN,1998,1.9346
Iran,IRN,1999,1.8301
Iran,IRN,2000,1.5856000000000001
Iran,IRN,2001,1.7033
Iran,IRN,2002,1.995
Iran,IRN,2003,2.0969
Iran,IRN,2004,2.2056
Iran,IRN,2005,2.0585
Iran,IRN,2006,2.1317
Iran,IRN,2007,2.1997
Iran,IRN,2008,1.3343
Iran,IRN,2009,1.8192000000000002
Iran,IRN,2010,1.8337
Iran,IRN,2011,1.3608
Iran,IRN,2012,1.3482
Iran,IRN,2013,1.4538
Iran,IRN,2014,1.7453
Iran,IRN,2015,2.0159000000000002
Iran,IRN,2016,2.4612000000000003
Iran,IRN,2017,2.0896
Iran,IRN,2018,2.1642
Iraq,IRQ,1961,0.7794000000000001
Iraq,IRQ,1962,0.7754000000000001
Iraq,IRQ,1963,0.5744
Iraq,IRQ,1964,0.6208
Iraq,IRQ,1965,0.7181000000000001
Iraq,IRQ,1966,0.6354000000000001
Iraq,IRQ,1967,0.637
Iraq,IRQ,1968,1.0247
Iraq,IRQ,1969,0.91
Iraq,IRQ,1970,0.8829
Iraq,IRQ,1971,0.8672000000000001
Iraq,IRQ,1972,1.3743
Iraq,IRQ,1973,0.8279000000000001
Iraq,IRQ,1974,0.8198000000000001
Iraq,IRQ,1975,0.6006
Iraq,IRQ,1976,0.8687
Iraq,IRQ,1977,0.8112
Iraq,IRQ,1978,0.6083000000000001
Iraq,IRQ,1979,0.6354000000000001
Iraq,IRQ,1980,0.7101000000000001
Iraq,IRQ,1981,0.7564000000000001
Iraq,IRQ,1982,0.8260000000000001
Iraq,IRQ,1983,0.7059000000000001
Iraq,IRQ,1984,0.9558000000000001
Iraq,IRQ,1985,0.9125000000000001
Iraq,IRQ,1986,0.8355
Iraq,IRQ,1987,0.8408
Iraq,IRQ,1988,0.8925000000000001
Iraq,IRQ,1989,0.8374
Iraq,IRQ,1990,1.0129000000000001
Iraq,IRQ,1991,0.8056000000000001
Iraq,IRQ,1992,0.5999
Iraq,IRQ,1993,0.5897
Iraq,IRQ,1994,0.7431
Iraq,IRQ,1995,0.8052
Iraq,IRQ,1996,0.8667
Iraq,IRQ,1997,0.7566
Iraq,IRQ,1998,0.8071
Iraq,IRQ,1999,0.6154000000000001
Iraq,IRQ,2000,0.32
Iraq,IRQ,2001,0.7405
Iraq,IRQ,2002,1.5703
Iraq,IRQ,2003,1.359
Iraq,IRQ,2004,1.1898
Iraq,IRQ,2005,0.8738
Iraq,IRQ,2006,1.3783
Iraq,IRQ,2007,1.4031
Iraq,IRQ,2008,1.3678000000000001
Iraq,IRQ,2009,1.8756000000000002
Iraq,IRQ,2010,1.9872
Iraq,IRQ,2011,1.9552
Iraq,IRQ,2012,2.4181
Iraq,IRQ,2013,2.3068
Iraq,IRQ,2014,2.3964000000000003
Iraq,IRQ,2015,2.8617000000000004
Iraq,IRQ,2016,3.3181000000000003
Iraq,IRQ,2017,2.8392
Iraq,IRQ,2018,2.7205
Ireland,IRL,1961,3.3676000000000004
Ireland,IRL,1962,3.4548
Ireland,IRL,1963,3.1921
Ireland,IRL,1964,3.1304000000000003
Ireland,IRL,1965,3.156
Ireland,IRL,1966,3.4877000000000002
Ireland,IRL,1967,3.8797
Ireland,IRL,1968,4.5563
Ireland,IRL,1969,4.3946000000000005
Ireland,IRL,1970,4.0234000000000005
Ireland,IRL,1971,4.1811
Ireland,IRL,1972,3.9773
Ireland,IRL,1973,3.9143000000000003
Ireland,IRL,1974,4.2967
Ireland,IRL,1975,4.3746
Ireland,IRL,1976,3.9695
Ireland,IRL,1977,5.1653
Ireland,IRL,1978,5.1202000000000005
Ireland,IRL,1979,5.1591000000000005
Ireland,IRL,1980,5.1321
Ireland,IRL,1981,5.801200000000001
Ireland,IRL,1982,7.0053
Ireland,IRL,1983,6.5593
Ireland,IRL,1984,7.787800000000001
Ireland,IRL,1985,6.338
Ireland,IRL,1986,5.5716
Ireland,IRL,1987,7.065
Ireland,IRL,1988,7.7645
Ireland,IRL,1989,7.561800000000001
Ireland,IRL,1990,8.530700000000001
Ireland,IRL,1991,7.8646
Ireland,IRL,1992,7.880800000000001
Ireland,IRL,1993,6.8056
Ireland,IRL,1994,7.7193000000000005
Ireland,IRL,1995,8.2461
Ireland,IRL,1996,8.996500000000001
Ireland,IRL,1997,7.721
Ireland,IRL,1998,8.031
Ireland,IRL,1999,8.7665
Ireland,IRL,2000,9.453800000000001
Ireland,IRL,2001,9.0601
Ireland,IRL,2002,8.444
Ireland,IRL,2003,8.2978
Ireland,IRL,2004,9.924100000000001
Ireland,IRL,2005,8.431700000000001
Ireland,IRL,2006,9.154300000000001
Ireland,IRL,2007,8.4626
Ireland,IRL,2008,8.9684
Ireland,IRL,2009,8.1669
Ireland,IRL,2010,8.6015
Ireland,IRL,2011,9.8641
Ireland,IRL,2012,7.2235000000000005
Ireland,IRL,2013,8.9983
Ireland,IRL,2014,10.014000000000001
Ireland,IRL,2015,10.6677
Ireland,IRL,2016,9.539
Ireland,IRL,2017,10.1716
Ireland,IRL,2018,8.7379
Israel,ISR,1961,1.0477
Israel,ISR,1962,1.0864
Israel,ISR,1963,1.0449
Israel,ISR,1964,2.2658
Israel,ISR,1965,2.0838
Israel,ISR,1966,1.3164
Israel,ISR,1967,2.3656
Israel,ISR,1968,1.7148
Israel,ISR,1969,1.3820000000000001
Israel,ISR,1970,1.1637
Israel,ISR,1971,1.7663
Israel,ISR,1972,2.7734
Israel,ISR,1973,2.4004000000000003
Israel,ISR,1974,2.4545
Israel,ISR,1975,2.3285
Israel,ISR,1976,1.8989
Israel,ISR,1977,2.1178
Israel,ISR,1978,1.9209
Israel,ISR,1979,1.5564
Israel,ISR,1980,2.5935
Israel,ISR,1981,2.0695
Israel,ISR,1982,1.6408
Israel,ISR,1983,3.2648
Israel,ISR,1984,1.5052
Israel,ISR,1985,1.5522
Israel,ISR,1986,1.866
Israel,ISR,1987,3.1401000000000003
Israel,ISR,1988,2.3934
Israel,ISR,1989,2.1972
Israel,ISR,1990,3.2031
Israel,ISR,1991,2.1327000000000003
Israel,ISR,1992,2.8923
Israel,ISR,1993,2.7183
Israel,ISR,1994,1.3157
Israel,ISR,1995,3.0371
Israel,ISR,1996,2.2848
Israel,ISR,1997,1.4055
Israel,ISR,1998,1.8077
Israel,ISR,1999,0.45640000000000003
Israel,ISR,2000,1.4653
Israel,ISR,2001,1.9431
Israel,ISR,2002,2.1162
Israel,ISR,2003,2.5312
Israel,ISR,2004,2.1883
Israel,ISR,2005,2.3458
Israel,ISR,2006,1.5453000000000001
Israel,ISR,2007,1.8501
Israel,ISR,2008,1.1457000000000002
Israel,ISR,2009,2.0646
Israel,ISR,2010,1.7507000000000001
Israel,ISR,2011,2.3403
Israel,ISR,2012,3.2671
Israel,ISR,2013,2.7839
Israel,ISR,2014,2.2695000000000003
Israel,ISR,2015,3.4055
Israel,ISR,2016,3.8444000000000003
Israel,ISR,2017,1.6116000000000001
Israel,ISR,2018,1.3327
Italy,ITA,1961,1.9103
Italy,ITA,1962,2.0847
Italy,ITA,1963,1.8494000000000002
Italy,ITA,1964,1.9477
Italy,ITA,1965,2.2796000000000003
Italy,ITA,1966,2.1992000000000003
Italy,ITA,1967,2.3918
Italy,ITA,1968,2.2559
Italy,ITA,1969,2.2724
Italy,ITA,1970,2.3412
Italy,ITA,1971,2.556
Italy,ITA,1972,2.4330000000000003
Italy,ITA,1973,2.4543
Italy,ITA,1974,2.5797000000000003
Italy,ITA,1975,2.6746000000000003
Italy,ITA,1976,2.5694
Italy,ITA,1977,2.2308
Italy,ITA,1978,2.6470000000000002
Italy,ITA,1979,2.6013
Italy,ITA,1980,2.6865
Italy,ITA,1981,2.7098
Italy,ITA,1982,2.6959
Italy,ITA,1983,2.6155
Italy,ITA,1984,3.072
Italy,ITA,1985,2.7886
Italy,ITA,1986,2.9028
Italy,ITA,1987,3.039
Italy,ITA,1988,2.765
Italy,ITA,1989,2.5184
Italy,ITA,1990,2.9243
Italy,ITA,1991,3.5094000000000003
Italy,ITA,1992,3.5506
Italy,ITA,1993,3.5533
Italy,ITA,1994,3.4796
Italy,ITA,1995,3.2013000000000003
Italy,ITA,1996,3.317
Italy,ITA,1997,2.8563
Italy,ITA,1998,3.5818000000000003
Italy,ITA,1999,3.2434000000000003
Italy,ITA,2000,3.2133000000000003
Italy,ITA,2001,2.8013000000000003
Italy,ITA,2002,3.1247000000000003
Italy,ITA,2003,2.7482
Italy,ITA,2004,3.6698000000000004
Italy,ITA,2005,3.6352
Italy,ITA,2006,3.7295000000000003
Italy,ITA,2007,3.4137
Italy,ITA,2008,3.8689
Italy,ITA,2009,3.5859
Italy,ITA,2010,3.7421
Italy,ITA,2011,3.8335000000000004
Italy,ITA,2012,4.129300000000001
Italy,ITA,2013,3.8441
Italy,ITA,2014,3.8107
Italy,ITA,2015,3.9280000000000004
Italy,ITA,2016,4.203
Italy,ITA,2017,3.8562000000000003
Italy,ITA,2018,3.8057000000000003
Japan,JPN,1961,2.7455000000000003
Japan,JPN,1962,2.5405
Japan,JPN,1963,1.2258
Japan,JPN,1964,2.4479
Japan,JPN,1965,2.7043
Japan,JPN,1966,2.4311000000000003
Japan,JPN,1967,2.7193
Japan,JPN,1968,3.1390000000000002
Japan,JPN,1969,2.6454
Japan,JPN,1970,2.0663
Japan,JPN,1971,2.6476
Japan,JPN,1972,2.4969
Japan,JPN,1973,2.7009000000000003
Japan,JPN,1974,2.7983000000000002
Japan,JPN,1975,2.6864000000000003
Japan,JPN,1976,2.4961
Japan,JPN,1977,2.7488
Japan,JPN,1978,3.2741000000000002
Japan,JPN,1979,3.6329000000000002
Japan,JPN,1980,3.0497
Japan,JPN,1981,2.6176
Japan,JPN,1982,3.2564
Japan,JPN,1983,3.031
Japan,JPN,1984,3.1932
Japan,JPN,1985,3.7359
Japan,JPN,1986,3.567
Japan,JPN,1987,3.1859
Japan,JPN,1988,3.6206
Japan,JPN,1989,3.4690000000000003
Japan,JPN,1990,3.6540000000000004
Japan,JPN,1991,3.1797
Japan,JPN,1992,3.5371
Japan,JPN,1993,3.4739
Japan,JPN,1994,3.7182000000000004
Japan,JPN,1995,2.9319
Japan,JPN,1996,3.0164
Japan,JPN,1997,3.6387
Japan,JPN,1998,3.5111000000000003
Japan,JPN,1999,3.4544
Japan,JPN,2000,3.7607000000000004
Japan,JPN,2001,3.5546
