Entity,Code,Year,Percentage of teachers in tertiary education who are female (%) (%)
Mauritius,MUS,1972,4.04623985290527
Mauritius,MUS,1973,2.05761003494263
Mauritius,MUS,1974,5.84794998168945
Mauritius,MUS,1975,5.80644989013672
Mauritius,MUS,1976,6.06060981750488
Mauritius,MUS,1977,14.5833301544189
Mauritius,MUS,1978,14.2259397506714
Mauritius,MUS,1979,12.8099203109741
Mauritius,MUS,1980,15.2381000518799
Mauritius,MUS,1981,14.0625
Mauritius,MUS,1982,16
Mauritius,MUS,1983,12.9353199005127
Mauritius,MUS,1984,16.9312191009521
Mauritius,MUS,1985,11.4406795501709
Mauritius,MUS,1986,14.9019603729248
Mauritius,MUS,1987,13.9053297042847
Mauritius,MUS,1988,13.5734100341797
Mauritius,MUS,1989,16.4921493530273
Mauritius,MUS,1990,19.5652198791504
Mauritius,MUS,1991,23.5741405487061
Mauritius,MUS,1995,25.7383995056152
Micronesia (country),FSM,1979,17.4193496704102
Micronesia (country),FSM,1980,41.7721481323242
Micronesia (country),FSM,1982,46.5517196655273
Micronesia (country),FSM,1983,36.5079383850098
Middle East & North Africa,,1972,27.9775199890137
Middle East & North Africa,,1973,28.3551197052002
Middle East & North Africa,,1974,28.4767608642578
Middle East & North Africa,,1975,28.2045402526855
Middle East & North Africa,,1976,28.9124507904053
Middle East & North Africa,,1977,29.0921306610107
Middle East & North Africa,,1982,27.6689605712891
Middle East & North Africa,,1983,28.1013202667236
Middle East & North Africa,,1984,27.7080593109131
Middle East & North Africa,,1985,27.8787403106689
Middle East & North Africa,,1986,27.3386707305908
Middle East & North Africa,,1987,27.2075691223145
Middle East & North Africa,,1988,27.4626407623291
Middle East & North Africa,,1989,26.8535499572754
Middle East & North Africa,,1990,26.7706604003906
Middle East & North Africa,,1991,26.2818698883057
Middle East & North Africa,,1992,26.9252605438232
Middle East & North Africa,,1993,27.4913005828857
Middle East & North Africa,,1994,28.1274108886719
Middle East & North Africa,,1995,28.6862697601318
Middle East & North Africa,,1996,29.1455097198486
Middle East & North Africa,,1997,28.701150894165
Middle East & North Africa,,1998,28.2537593841553
Middle East & North Africa,,1999,27.5852508544922
Middle East & North Africa,,2000,27.5387001037598
Middle East & North Africa,,2001,28.179479598999
Middle East & North Africa,,2002,27.9674091339111
Middle East & North Africa,,2003,27.8264808654785
Middle East & North Africa,,2004,27.8687496185303
Middle East & North Africa,,2005,28.8626194000244
Middle East & North Africa,,2006,29.2775402069092
Middle East & North Africa,,2007,30.361270904541
Middle East & North Africa,,2008,28.9252395629883
Middle East & North Africa,,2009,29.7342700958252
Middle East & North Africa,,2010,29.9602394104004
Middle East & North Africa,,2011,30.2451496124268
Middle East & North Africa,,2012,31.4390697479248
Middle East & North Africa,,2013,32.6176490783691
Middle East & North Africa,,2014,33.9894905090332
Middle East & North Africa (all income levels),,1973,26.8684196472168
Middle East & North Africa (all income levels),,1974,27.024829864502
Middle East & North Africa (all income levels),,1975,26.8976993560791
Middle East & North Africa (all income levels),,1976,27.6287097930908
Middle East & North Africa (all income levels),,1977,27.7760105133057
Middle East & North Africa (all income levels),,1981,26.5840091705322
Middle East & North Africa (all income levels),,1982,26.8438701629639
Middle East & North Africa (all income levels),,1983,27.3776397705078
Middle East & North Africa (all income levels),,1984,27.1719608306885
Middle East & North Africa (all income levels),,1985,27.4062194824219
Middle East & North Africa (all income levels),,1986,27.0453395843506
Middle East & North Africa (all income levels),,1987,27.4515991210938
Middle East & North Africa (all income levels),,1988,27.5278091430664
Middle East & North Africa (all income levels),,1989,27.0079593658447
Middle East & North Africa (all income levels),,1990,26.8739490509033
Middle East & North Africa (all income levels),,1991,26.5123405456543
Middle East & North Africa (all income levels),,1992,27.1661701202393
Middle East & North Africa (all income levels),,1993,27.6744499206543
Middle East & North Africa (all income levels),,1994,28.2662391662598
Middle East & North Africa (all income levels),,1995,28.9315299987793
Middle East & North Africa (all income levels),,1996,29.5036792755127
Middle East & North Africa (all income levels),,1997,29.1740493774414
Middle East & North Africa (all income levels),,1998,29.1396598815918
Middle East & North Africa (all income levels),,1999,28.9264602661133
Middle East & North Africa (all income levels),,2000,28.8960990905762
Middle East & North Africa (all income levels),,2001,29.5867004394531
Middle East & North Africa (all income levels),,2002,29.3383197784424
Middle East & North Africa (all income levels),,2003,29.3529300689697
Middle East & North Africa (all income levels),,2004,29.3152408599854
Middle East & North Africa (all income levels),,2005,30.1237392425537
Middle East & North Africa (all income levels),,2006,30.481409072876
Middle East & North Africa (all income levels),,2007,31.5087509155273
Middle East & North Africa (all income levels),,2008,30.4246292114258
Middle East & North Africa (all income levels),,2009,31.213680267334
Middle East & North Africa (all income levels),,2010,31.5864791870117
Middle East & North Africa (all income levels),,2011,31.9056606292725
Middle East & North Africa (all income levels),,2012,32.7327308654785
Middle East & North Africa (all income levels),,2013,33.8626098632813
Middle East & North Africa (all income levels),,2014,35.1071891784668
Middle income,,1971,37.3067512512207
Middle income,,1972,36.9964294433594
Middle income,,1973,36.804988861084
Middle income,,1974,36.5595512390137
Middle income,,1975,36.195499420166
Middle income,,1976,36.6158218383789
Middle income,,1977,36.6239204406738
Middle income,,1978,36.5936012268066
Middle income,,1979,36.7278709411621
Middle income,,1980,36.2410507202148
Middle income,,1981,36.0774307250977
Middle income,,1982,36.5587005615234
Middle income,,1983,36.5397491455078
Middle income,,1984,36.6937294006348
Middle income,,1985,36.6894798278809
Middle income,,1986,36.3904113769531
Middle income,,1987,36.0414009094238
Middle income,,1988,36.0101890563965
Middle income,,1989,35.9084205627441
Middle income,,1990,36.0504112243652
Middle income,,1991,36.0043907165527
Middle income,,1992,36.0354194641113
Middle income,,1993,36.0460090637207
Middle income,,1994,36.0669403076172
Middle income,,1995,37.3944702148438
Middle income,,1996,38.562801361084
Middle income,,1997,39.6490287780762
Middle income,,1998,40.6767387390137
Middle income,,1999,41.5106887817383
Middle income,,2000,42.0808906555176
Middle income,,2001,42.2640113830566
Middle income,,2002,43.0027313232422
Middle income,,2003,42.2588996887207
Middle income,,2004,42.1506881713867
Middle income,,2005,42.5256805419922
Middle income,,2006,42.8102989196777
Middle income,,2007,43.0828514099121
Middle income,,2008,43.4230003356934
Middle income,,2009,44.0513801574707
Middle income,,2010,43.9102783203125
Middle income,,2011,43.4793395996094
Middle income,,2012,43.1941299438477
Middle income,,2013,42.8375091552734
Middle income,,2014,42.8990287780762
Moldova,MDA,1995,37.7150115966797
Moldova,MDA,1996,36.6380310058594
Moldova,MDA,1997,44.5654602050781
Moldova,MDA,1999,49.8736991882324
Moldova,MDA,2000,49.3427391052246
Moldova,MDA,2001,51.7336311340332
Moldova,MDA,2002,52.2900810241699
Moldova,MDA,2003,53.7728004455566
Moldova,MDA,2004,54.9434509277344
Moldova,MDA,2005,54.2077598571777
Moldova,MDA,2006,54.8639106750488
Moldova,MDA,2007,57.8529815673828
Moldova,MDA,2008,56.3204689025879
Moldova,MDA,2009,56.2873497009277
Moldova,MDA,2010,57.0135688781738
Moldova,MDA,2011,56.1538505554199
Moldova,MDA,2012,55.9766807556152
Moldova,MDA,2013,56.275520324707
Mongolia,MNG,1996,47.0091018676758
Mongolia,MNG,1997,35.8717384338379
Mongolia,MNG,2000,46.8081893920898
Mongolia,MNG,2001,49.0342216491699
Mongolia,MNG,2002,52.4160118103027
Mongolia,MNG,2003,53.3730888366699
Mongolia,MNG,2004,51.6948089599609
Mongolia,MNG,2005,54.7143898010254
Mongolia,MNG,2006,55.271411895752
Mongolia,MNG,2007,56.0543785095215
Mongolia,MNG,2008,56.572021484375
Mongolia,MNG,2009,57.2246894836426
Mongolia,MNG,2010,57.178638458252
Mongolia,MNG,2011,57.0247917175293
Mongolia,MNG,2012,57.4005889892578
Mongolia,MNG,2013,59.1330184936523
Mongolia,MNG,2014,60.2520790100098
Morocco,MAR,1971,11.7741899490356
Morocco,MAR,1972,13.8728303909302
Morocco,MAR,1974,13.9320697784424
Morocco,MAR,1975,10.0989103317261
Morocco,MAR,1999,22.5218601226807
Morocco,MAR,2000,20.1305198669434
Morocco,MAR,2001,22.1958103179932
Morocco,MAR,2002,22.1937599182129
Morocco,MAR,2003,22.8370990753174
Morocco,MAR,2004,23.191520690918
Morocco,MAR,2005,23.6037998199463
Morocco,MAR,2006,23.7252197265625
Morocco,MAR,2007,19.3511695861816
Morocco,MAR,2008,17.520809173584
Morocco,MAR,2009,17.3487091064453
Mozambique,MOZ,1973,18.4049091339111
Mozambique,MOZ,1977,23.7804908752441
Mozambique,MOZ,1985,21.1480407714844
Mozambique,MOZ,1987,25.8152198791504
Mozambique,MOZ,1992,20.9722194671631
Mozambique,MOZ,1993,19.72633934021
Mozambique,MOZ,1994,22.328929901123
Mozambique,MOZ,1995,21.2587394714355
Mozambique,MOZ,2000,23.2960300445557
Mozambique,MOZ,2004,21.8203506469727
Mozambique,MOZ,2005,21.1698207855225
Mozambique,MOZ,2010,22.9939002990723
Mozambique,MOZ,2011,24.8220996856689
Mozambique,MOZ,2012,25.8225193023682
Mozambique,MOZ,2013,25.3728694915771
Mozambique,MOZ,2014,25.8270492553711
Myanmar,MMR,1998,76.5450592041016
Myanmar,MMR,2001,70.0817337036133
Myanmar,MMR,2007,82.2101364135742
Myanmar,MMR,2011,81.3150863647461
Myanmar,MMR,2012,80.1386795043945
Namibia,NAM,1991,49.8489418029785
Namibia,NAM,1997,54.3137283325195
Namibia,NAM,2001,30.7867698669434
Namibia,NAM,2002,31.3641204833984
Namibia,NAM,2003,27.3942108154297
Namibia,NAM,2006,42.201831817627
Namibia,NAM,2008,41.1960105895996
Nepal,NPL,1978,18.6932106018066
Nepal,NPL,1980,16.4496192932129
Netherlands,NLD,1992,25.848560333252
Netherlands,NLD,1993,25.9283199310303
Netherlands,NLD,1994,24.0468997955322
Netherlands,NLD,2000,31.6270503997803
Netherlands,NLD,2001,31.6270294189453
Netherlands,NLD,2002,33.087589263916
Netherlands,NLD,2003,33.8269996643066
Netherlands,NLD,2004,34.2767181396484
Netherlands,NLD,2005,35.2382698059082
Netherlands,NLD,2006,36.2633399963379
Netherlands,NLD,2007,36.9040184020996
Netherlands,NLD,2008,37.6374282836914
Netherlands,NLD,2009,38.7315406799316
Netherlands,NLD,2010,39.5839385986328
Netherlands,NLD,2011,39.5394515991211
Netherlands,NLD,2012,39.9993286132813
New Zealand,NZL,1970,14.5277099609375
New Zealand,NZL,1971,14.5459098815918
New Zealand,NZL,1980,17.8970603942871
New Zealand,NZL,1981,19.9271106719971
New Zealand,NZL,1982,23.1652297973633
New Zealand,NZL,1983,21.7430992126465
New Zealand,NZL,1984,23.402099609375
New Zealand,NZL,1985,24.2650604248047
New Zealand,NZL,1986,25.585319519043
New Zealand,NZL,1987,28.2884197235107
New Zealand,NZL,1988,30.0262908935547
New Zealand,NZL,1989,41.5497703552246
New Zealand,NZL,1990,33.569278717041
New Zealand,NZL,1991,38.7831001281738
New Zealand,NZL,1992,40.2612380981445
New Zealand,NZL,1993,41.95703125
New Zealand,NZL,1995,40.7534217834473
New Zealand,NZL,1996,40.3804893493652
New Zealand,NZL,1997,41.6966705322266
New Zealand,NZL,1998,42.4239501953125
New Zealand,NZL,1999,42.7906188964844
New Zealand,NZL,2000,43.8410911560059
New Zealand,NZL,2001,45.1657104492188
New Zealand,NZL,2002,45.3742485046387
New Zealand,NZL,2003,46.7965812683105
New Zealand,NZL,2004,46.7539901733398
New Zealand,NZL,2005,49.644588470459
New Zealand,NZL,2006,49.8733100891113
New Zealand,NZL,2007,49.9147796630859
New Zealand,NZL,2008,49.9600486755371
New Zealand,NZL,2009,49.4613914489746
New Zealand,NZL,2010,51.490161895752
New Zealand,NZL,2011,50.0497283935547
New Zealand,NZL,2012,48.7207794189453
New Zealand,NZL,2013,48.7018699645996
New Zealand,NZL,2014,49.0619812011719
Nicaragua,NIC,1983,28.9212799072266
Nicaragua,NIC,1984,32.4854316711426
Nicaragua,NIC,1991,29.8122100830078
Nicaragua,NIC,1992,24.8900604248047
Nicaragua,NIC,1995,35.8262596130371
Nicaragua,NIC,1997,37.2916717529297
Nicaragua,NIC,2002,46.3265609741211
Niger,NER,1973,14.2857103347778
Niger,NER,1974,15
Niger,NER,1975,17.0212802886963
Niger,NER,1976,14.8648595809937
Niger,NER,1978,15.6521701812744
Niger,NER,1979,15.1351404190063
Niger,NER,1980,10.7526903152466
Niger,NER,1981,12.9464302062988
Niger,NER,1982,12.1107301712036
Niger,NER,1983,12.3595504760742
Niger,NER,1984,14.2857103347778
Niger,NER,1985,10.5095500946045
Niger,NER,1987,12.6074495315552
Niger,NER,1989,10.8504400253296
Niger,NER,1992,11.2068996429443
Niger,NER,2004,6.10168981552124
Niger,NER,2005,6.19834995269775
Niger,NER,2006,6.21005010604858
Niger,NER,2008,11.947790145874
Niger,NER,2009,12.292610168457
Niger,NER,2010,11.6754598617554
Niger,NER,2012,12.6912202835083
Nigeria,NGA,1986,12.9150495529175
Nigeria,NGA,1999,31.4206104278564
Nigeria,NGA,2004,17.1396903991699
North America,,1974,26.3810901641846
North America,,1975,26.3857498168945
North America,,1976,26.8838291168213
North America,,1977,27.4475803375244
North America,,1978,28.0176792144775
North America,,1979,28.59840965271
North America,,1980,29.1457290649414
North America,,1981,29.6725006103516
North America,,1982,30.2041702270508
North America,,1983,30.7355804443359
North America,,1984,31.2559509277344
North America,,1985,31.7638702392578
North America,,1986,32.2669105529785
North America,,1987,32.7677993774414
North America,,1988,33.2585182189941
North America,,1989,34.1083717346191
North America,,1990,34.9499397277832
North America,,1991,34.9392395019531
North America,,1992,35.4328689575195
North America,,1993,35.9738807678223
North America,,1994,37.9227294921875
North America,,1995,37.8463287353516
North America,,1996,38.1380081176758
North America,,1997,39.2504501342773
North America,,1998,40.3271217346191
North America,,1999,41.3583793640137
North America,,2000,41.3583908081055
North America,,2001,41.3566398620605
North America,,2002,41.9944801330566
North America,,2003,42.0246391296387
North America,,2004,43.1537818908691
North America,,2005,43.0997886657715
North America,,2006,44.2406692504883
North America,,2007,44.2330093383789
North America,,2008,45.2341995239258
North America,,2009,45.8418884277344
North America,,2010,46.4001502990723
North America,,2011,46.9777603149414
North America,,2012,47.4648704528809
North America,,2013,47.8249588012695
North America,,2014,48.2936706542969
North Korea,PRK,2009,24.1495609283447
Norway,NOR,1971,16.549430847168
Norway,NOR,1973,14.9288702011108
Norway,NOR,1976,16.105260848999
Norway,NOR,1977,16.4700603485107
Norway,NOR,1978,17.5175895690918
Norway,NOR,1979,17.6663303375244
Norway,NOR,1980,18.9533100128174
Norway,NOR,1981,19.1936092376709
Norway,NOR,1982,25.9863891601563
Norway,NOR,1985,25.6128597259521
Norway,NOR,1986,25.6012592315674
Norway,NOR,1987,26.6561908721924
Norway,NOR,1988,26.8367595672607
Norway,NOR,1989,26.8804798126221
Norway,NOR,1990,27.3334808349609
Norway,NOR,1991,38.952018737793
Norway,NOR,1997,35.7043495178223
Norway,NOR,1998,35.7050094604492
Norway,NOR,1999,36.0317611694336
Norway,NOR,2000,35.9499015808105
Norway,NOR,2001,36.2023391723633
Norway,NOR,2012,43.5730285644531
Norway,NOR,2013,45.0632705688477
Norway,NOR,2014,45.245979309082
OECD members,,1974,24.9989395141602
OECD members,,1975,25.0528602600098
OECD members,,1976,25.354419708252
OECD members,,1977,25.6803703308105
OECD members,,1978,25.95046043396
OECD members,,1979,26.1936206817627
OECD members,,1980,26.483829498291
OECD members,,1981,26.7846393585205
OECD members,,1982,27.0210399627686
OECD members,,1983,27.2449798583984
OECD members,,1984,27.6304702758789
OECD members,,1985,27.8001594543457
OECD members,,1986,28.0660400390625
OECD members,,1987,28.3775196075439
OECD members,,1988,28.8667297363281
OECD members,,1989,29.4400596618652
OECD members,,1990,29.9674205780029
OECD members,,1991,30.1861095428467
OECD members,,1992,30.3977108001709
OECD members,,1993,30.8313293457031
OECD members,,1994,32.0546493530273
OECD members,,1995,32.4670295715332
OECD members,,1996,32.7835388183594
OECD members,,1997,33.2083892822266
OECD members,,1998,33.5561599731445
OECD members,,1999,34.2453384399414
OECD members,,2000,34.6375503540039
OECD members,,2001,35.1189804077148
OECD members,,2002,35.0516014099121
OECD members,,2003,35.2880706787109
OECD members,,2004,36.1820411682129
OECD members,,2005,36.7324409484863
OECD members,,2006,37.3670310974121
OECD members,,2007,37.555591583252
OECD members,,2008,38.2717399597168
OECD members,,2009,38.807258605957
OECD members,,2010,39.2644691467285
OECD members,,2011,39.5609817504883
OECD members,,2012,39.909969329834
OECD members,,2013,40.265251159668
OECD members,,2014,40.5404815673828
Oman,OMN,2004,29.0838203430176
Oman,OMN,2005,29.0872592926025
Oman,OMN,2006,34.0615997314453
Oman,OMN,2007,30.0458698272705
Oman,OMN,2009,36.4508399963379
Oman,OMN,2010,37.3626403808594
Oman,OMN,2011,37.401741027832
Oman,OMN,2013,35.9974517822266
Oman,OMN,2014,35.3622817993164
Pakistan,PAK,1971,10.817099571228
Pakistan,PAK,1976,14.0792198181152
Pakistan,PAK,1986,16.694429397583
Pakistan,PAK,1987,17.4098701477051
Pakistan,PAK,1992,16.7851791381836
Pakistan,PAK,2006,37.2062492370605
Pakistan,PAK,2007,37.2054710388184
Pakistan,PAK,2008,37.2058486938477
Pakistan,PAK,2009,37.2053413391113
Pakistan,PAK,2011,37.2057495117188
Pakistan,PAK,2012,37.2057685852051
Pakistan,PAK,2013,37.2062797546387
Pakistan,PAK,2014,37.2054290771484
Palau,PLW,2000,49.0909118652344
Palau,PLW,2001,45.4545516967773
Palau,PLW,2002,45.6521682739258
Palau,PLW,2013,54.2857093811035
Palestine,PSE,1996,13.7709798812866
Palestine,PSE,1997,14.2857103347778
Palestine,PSE,1998,15.2999200820923
Palestine,PSE,1999,12.7547903060913
Palestine,PSE,2000,13.6873197555542
Palestine,PSE,2001,13.3351497650146
Palestine,PSE,2002,14.0667495727539
Palestine,PSE,2003,14.9912700653076
Palestine,PSE,2004,15.0530195236206
Palestine,PSE,2005,15.0464000701904
Palestine,PSE,2006,15.9939403533936
Palestine,PSE,2007,16.6726894378662
Palestine,PSE,2008,18.0133991241455
Palestine,PSE,2009,17.0691509246826
Palestine,PSE,2013,23.1893005371094
Palestine,PSE,2014,22.7858695983887
Panama,PAN,1970,21.2053604125977
Panama,PAN,1981,31.6729602813721
Panama,PAN,1986,30.1312503814697
Panama,PAN,1994,36.3284606933594
Panama,PAN,2001,51.7946891784668
Panama,PAN,2002,51.811939239502
Panama,PAN,2003,43.8686103820801
Panama,PAN,2004,46.0256805419922
Panama,PAN,2005,47.117488861084
Panama,PAN,2006,46.0183906555176
Panama,PAN,2007,46.8179206848145
Panama,PAN,2008,46.2863883972168
Panama,PAN,2009,47.0026588439941
Panama,PAN,2010,46.3248405456543
Panama,PAN,2011,45.8954086303711
Panama,PAN,2012,46.0659484863281
Panama,PAN,2013,47.3458709716797
Papua New Guinea,PNG,1986,20.8425693511963
Papua New Guinea,PNG,1998,19.9432907104492
Papua New Guinea,PNG,1999,19.7750701904297
Peru,PER,1970,15.2815504074097
Peru,PER,1971,13.3423204421997
Peru,PER,1972,14.1351003646851
Peru,PER,1973,13.7966899871826
Peru,PER,1974,14.5591802597046
Peru,PER,1975,14.3904104232788
Peru,PER,1976,16.3112506866455
Philippines,PHL,1971,49.349479675293
Philippines,PHL,1973,49.7188987731934
Philippines,PHL,1979,54.4864807128906
Philippines,PHL,1980,54.4875297546387
Philippines,PHL,1981,53.4178695678711
Philippines,PHL,1990,41.8001289367676
Philippines,PHL,1995,57.4750289916992
Philippines,PHL,2001,54.7256202697754
Philippines,PHL,2002,54.7260513305664
Philippines,PHL,2003,55.3978500366211
Philippines,PHL,2004,55.7032814025879
Philippines,PHL,2005,55.7034187316895
Poland,POL,2006,41.5167503356934
Poland,POL,2007,42.0132484436035
Poland,POL,2008,42.5422897338867
Poland,POL,2009,42.9075813293457
Poland,POL,2010,43.1297798156738
Poland,POL,2011,43.3478507995605
Poland,POL,2012,43.5611000061035
Poland,POL,2013,44.0944519042969
Portugal,PRT,1971,19.4144306182861
Portugal,PRT,1972,21.1727294921875
Portugal,PRT,1973,25.0774002075195
Portugal,PRT,1974,27.7962093353271
Portugal,PRT,1975,29.3993701934814
Portugal,PRT,1976,32.0238189697266
Portugal,PRT,1977,30.0720195770264
Portugal,PRT,1978,28.817440032959
Portugal,PRT,1979,33.0096206665039
Portugal,PRT,1980,33.7592086791992
Portugal,PRT,1981,31.453950881958
Portugal,PRT,1982,28.3037109375
Portugal,PRT,1983,32.3842010498047
Portugal,PRT,1984,33.1497917175293
Portugal,PRT,1985,34.5102882385254
Portugal,PRT,1986,36.750560760498
Portugal,PRT,1987,35.4886589050293
Portugal,PRT,2002,40.7694511413574
Portugal,PRT,2003,41.2284812927246
Portugal,PRT,2004,41.887809753418
Portugal,PRT,2005,42.0253982543945
Portugal,PRT,2006,43.043758392334
Portugal,PRT,2007,43.1644897460938
Portugal,PRT,2008,43.2230415344238
Portugal,PRT,2009,43.4256591796875
Portugal,PRT,2010,43.5068283081055
Portugal,PRT,2011,43.7421188354492
Portugal,PRT,2012,43.8049507141113
Portugal,PRT,2013,44.0448684692383
Puerto Rico,PRI,2013,54.6679306030273
Qatar,QAT,1976,18.8405799865723
Qatar,QAT,1977,17.79660987854
Qatar,QAT,1980,33.716480255127
Qatar,QAT,1981,30.7420501708984
Qatar,QAT,1985,37.9052391052246
Qatar,QAT,1987,34.2920417785645
Qatar,QAT,1988,33.1858406066895
Qatar,QAT,1989,33.5329284667969
Qatar,QAT,1990,25.2771606445313
Qatar,QAT,1992,32.7957000732422
Qatar,QAT,1993,31.9008293151855
Qatar,QAT,1994,32.4960784912109
Qatar,QAT,1995,31.7111492156982
Qatar,QAT,1996,31.9379806518555
Qatar,QAT,1997,32.5038909912109
Qatar,QAT,1998,31.2111797332764
Qatar,QAT,1999,31.9018402099609
Qatar,QAT,2001,33.6134490966797
Qatar,QAT,2002,33.3333282470703
Qatar,QAT,2003,30.769229888916
Qatar,QAT,2004,30.7506103515625
Qatar,QAT,2005,32.3795204162598
Qatar,QAT,2007,37.5377616882324
Qatar,QAT,2008,37.5291404724121
Qatar,QAT,2009,42.2432594299316
Qatar,QAT,2010,37.5780296325684
Qatar,QAT,2011,39.0853691101074
Qatar,QAT,2012,39.7849502563477
Qatar,QAT,2013,38.3156700134277
Qatar,QAT,2014,36.587818145752
Romania,ROU,1971,29.4450702667236
Romania,ROU,1972,29.0808601379395
Romania,ROU,1973,29.3208198547363
Romania,ROU,1974,28.7748508453369
Romania,ROU,1975,29.2010593414307
Romania,ROU,1976,29.1838493347168
Romania,ROU,1977,29.3368492126465
Romania,ROU,1978,30.3793697357178
Romania,ROU,1979,29.6900291442871
Romania,ROU,1980,29.6972999572754
Romania,ROU,1981,29.9067993164063
Romania,ROU,1982,30.2285099029541
Romania,ROU,1983,29.6963596343994
Romania,ROU,1984,29.7886695861816
Romania,ROU,1985,28.6716995239258
Romania,ROU,1986,28.9329490661621
Romania,ROU,1987,28.406909942627
Romania,ROU,1988,28.2070503234863
Romania,ROU,1989,28.1287002563477
Romania,ROU,1990,27.0434303283691
Romania,ROU,1991,27.9816207885742
Romania,ROU,1992,27.8429107666016
Romania,ROU,1993,29.5701599121094
Romania,ROU,1994,30.8102493286133
Romania,ROU,1995,30.1144104003906
Romania,ROU,1999,36.8508110046387
Romania,ROU,2000,39.822811126709
Romania,ROU,2001,39.0250015258789
Romania,ROU,2002,40.353630065918
Romania,ROU,2003,41.4126091003418
Romania,ROU,2004,42.4528007507324
Romania,ROU,2005,42.9400100708008
Romania,ROU,2006,42.7828712463379
Romania,ROU,2007,43.9263610839844
Romania,ROU,2008,43.295581817627
Romania,ROU,2009,44.1560096740723
Romania,ROU,2010,45.8605308532715
Romania,ROU,2011,46.7457809448242
Romania,ROU,2012,48.6761894226074
Romania,ROU,2013,48.4521903991699
Romania,ROU,2014,48.6157913208008
Russia,RUS,2000,55.7501907348633
Russia,RUS,2001,55.435188293457
Russia,RUS,2002,56.0325393676758
Russia,RUS,2003,54.7795486450195
Russia,RUS,2004,53.526668548584
Russia,RUS,2005,54.0280609130859
Russia,RUS,2006,56.9038505554199
Russia,RUS,2007,56.6128692626953
Russia,RUS,2008,55.0955390930176
Russia,RUS,2009,55.9105606079102
Russia,RUS,2012,57.106258392334
Rwanda,RWA,1971,10.4166698455811
Rwanda,RWA,1973,15.6521701812744
Rwanda,RWA,1974,19.1489391326904
Rwanda,RWA,1975,11.4864902496338
Rwanda,RWA,1977,13.9534902572632
Rwanda,RWA,1978,9.38967037200928
Rwanda,RWA,1980,11.7903900146484
Rwanda,RWA,1981,8.75
Rwanda,RWA,1984,5.24590015411377
Rwanda,RWA,1986,6.0423002243042
Rwanda,RWA,1987,5.20361995697021
Rwanda,RWA,1988,5.75816011428833
Rwanda,RWA,1990,5.10835981369019
Rwanda,RWA,1999,9.95145988464355
Rwanda,RWA,2000,15.0420198440552
Rwanda,RWA,2001,15.0267000198364
Rwanda,RWA,2002,12.6400003433228
Rwanda,RWA,2003,13.2789297103882
Rwanda,RWA,2004,12.0828504562378
Rwanda,RWA,2005,12.1078701019287
Rwanda,RWA,2010,16.2248096466064
Rwanda,RWA,2013,16.8674697875977
Saint Kitts and Nevis,KNA,1979,60
Saint Kitts and Nevis,KNA,1980,62.5
Saint Kitts and Nevis,KNA,1984,50
Saint Kitts and Nevis,KNA,1985,55.5555610656738
Saint Kitts and Nevis,KNA,1986,33.3333282470703
Saint Kitts and Nevis,KNA,1987,28.5714302062988
Saint Kitts and Nevis,KNA,1988,35.135139465332
Saint Kitts and Nevis,KNA,1992,42.1052589416504
Saint Kitts and Nevis,KNA,1993,60.784309387207
Saint Lucia,LCA,1979,47.0588188171387
Saint Lucia,LCA,1982,39.7260284423828
Saint Lucia,LCA,1983,38.0281715393066
Saint Lucia,LCA,1984,34.4444389343262
Saint Lucia,LCA,1985,36.8421096801758
Saint Lucia,LCA,1988,33.8709716796875
Saint Lucia,LCA,1996,49.0445899963379
Saint Lucia,LCA,2003,72.6744232177734
Saint Lucia,LCA,2004,75.722541809082
Saint Lucia,LCA,2005,47.7011489868164
Saint Lucia,LCA,2006,47.0873794555664
Saint Lucia,LCA,2007,54.2372894287109
Saint Lucia,LCA,2009,55.7077598571777
Saint Lucia,LCA,2010,51.1737098693848
Saint Lucia,LCA,2011,52.9166717529297
Saint Lucia,LCA,2012,50.8264503479004
Saint Lucia,LCA,2013,49.1525382995605
Saint Lucia,LCA,2014,52.112678527832
Saint Vincent and the Grenadines,VCT,1979,58.5365905761719
Saint Vincent and the Grenadines,VCT,1980,63.4146308898926
Saint Vincent and the Grenadines,VCT,1986,37.1428604125977
Saint Vincent and the Grenadines,VCT,1987,32.3529396057129
Saint Vincent and the Grenadines,VCT,1990,53.125
Samoa,WSM,1970,4.16666984558105
Samoa,WSM,1977,25
Samoa,WSM,1998,37.2881393432617
Samoa,WSM,1999,40.5882415771484
Samoa,WSM,2000,44.3708610534668
Sao Tome and Principe,STP,2010,26.3157901763916
Sao Tome and Principe,STP,2014,27.8350505828857
Sao Tome and Principe,STP,2015,27.8350505828857
Saudi Arabia,SAU,1971,6.45624017715454
Saudi Arabia,SAU,1972,7.07692003250122
Saudi Arabia,SAU,1973,8.56377983093262
Saudi Arabia,SAU,1974,11.0041303634644
Saudi Arabia,SAU,1975,13.4763498306274
Saudi Arabia,SAU,1976,15.2367601394653
Saudi Arabia,SAU,1977,15.576530456543
Saudi Arabia,SAU,1978,14.4298696517944
Saudi Arabia,SAU,1979,18.0128192901611
Saudi Arabia,SAU,1980,19.7521705627441
Saudi Arabia,SAU,1981,19.0520896911621
Saudi Arabia,SAU,1982,21.0369300842285
Saudi Arabia,SAU,1983,23.5603294372559
Saudi Arabia,SAU,1984,24.4311695098877
