Entity,Code,Year,Crops - Sunflower seed - 267 - Production - 5510 - tonnes (tonnes)
South Eastern Asia,,1990,89253
South Eastern Asia,,1991,95987
South Eastern Asia,,1992,86877
South Eastern Asia,,1993,96008
South Eastern Asia,,1994,83122
South Eastern Asia,,1995,117049
South Eastern Asia,,1996,161087
South Eastern Asia,,1997,92378
South Eastern Asia,,1998,89000
South Eastern Asia,,1999,186000
South Eastern Asia,,2000,207568
South Eastern Asia,,2001,296361
South Eastern Asia,,2002,304175
South Eastern Asia,,2003,300324
South Eastern Asia,,2004,356090
South Eastern Asia,,2005,417176
South Eastern Asia,,2006,575229
South Eastern Asia,,2007,516999
South Eastern Asia,,2008,711346
South Eastern Asia,,2009,802120
South Eastern Asia,,2010,805857
South Eastern Asia,,2011,509653
South Eastern Asia,,2012,375000
South Eastern Asia,,2013,471472
South Eastern Asia,,2014,475530
South Eastern Asia,,2015,448975
South Eastern Asia,,2016,412720
South Eastern Asia,,2017,284860
South Eastern Asia,,2018,387492
South Sudan,SSD,2012,38000
South Sudan,SSD,2013,44000
South Sudan,SSD,2014,50000
South Sudan,SSD,2015,56000
South Sudan,SSD,2016,50000
South Sudan,SSD,2017,52000
South Sudan,SSD,2018,52667
Southern Africa,,1961,113000
Southern Africa,,1962,100000
Southern Africa,,1963,102000
Southern Africa,,1964,83000
Southern Africa,,1965,78050
Southern Africa,,1966,105100
Southern Africa,,1967,110200
Southern Africa,,1968,85200
Southern Africa,,1969,93250
Southern Africa,,1970,100250
Southern Africa,,1971,138250
Southern Africa,,1972,157300
Southern Africa,,1973,253300
Southern Africa,,1974,263300
Southern Africa,,1975,221400
Southern Africa,,1976,271500
Southern Africa,,1977,482100
Southern Africa,,1978,455200
Southern Africa,,1979,315900
Southern Africa,,1980,334400
Southern Africa,,1981,531190
Southern Africa,,1982,261654
Southern Africa,,1983,218167
Southern Africa,,1984,186390
Southern Africa,,1985,244500
Southern Africa,,1986,278716
Southern Africa,,1987,386262
Southern Africa,,1988,439033
Southern Africa,,1989,444907
Southern Africa,,1990,649854
Southern Africa,,1991,621507
Southern Africa,,1992,183643
Southern Africa,,1993,351248
Southern Africa,,1994,368112
Southern Africa,,1995,540304
Southern Africa,,1996,787909
Southern Africa,,1997,472670
Southern Africa,,1998,590686
Southern Africa,,1999,1219026
Southern Africa,,2000,571343
Southern Africa,,2001,697411
Southern Africa,,2002,973313
Southern Africa,,2003,689471
Southern Africa,,2004,654705
Southern Africa,,2005,627083
Southern Africa,,2006,524867
Southern Africa,,2007,302713
Southern Africa,,2008,880288
Southern Africa,,2009,802861
Southern Africa,,2010,495038
Southern Africa,,2011,875913
Southern Africa,,2012,528075
Southern Africa,,2013,559096
Southern Africa,,2014,832430
Southern Africa,,2015,664454
Southern Africa,,2016,756324
Southern Africa,,2017,874146
Southern Africa,,2018,862975
Southern Asia,,1961,12450
Southern Asia,,1962,13450
Southern Asia,,1963,13580
Southern Asia,,1964,13980
Southern Asia,,1965,14700
Southern Asia,,1966,15700
Southern Asia,,1967,16250
Southern Asia,,1968,22700
Southern Asia,,1969,45150
Southern Asia,,1970,145400
Southern Asia,,1971,129682
Southern Asia,,1972,129483
Southern Asia,,1973,231186
Southern Asia,,1974,287246
Southern Asia,,1975,262759
Southern Asia,,1976,182228
Southern Asia,,1977,174588
Southern Asia,,1978,126035
Southern Asia,,1979,63511
Southern Asia,,1980,103855
Southern Asia,,1981,205763
Southern Asia,,1982,272901
Southern Asia,,1983,343716
Southern Asia,,1984,490955
Southern Asia,,1985,343691
Southern Asia,,1986,477499
Southern Asia,,1987,710472
Southern Asia,,1988,453860
Southern Asia,,1989,701281
Southern Asia,,1990,970374
Southern Asia,,1991,1301387
Southern Asia,,1992,1412775
Southern Asia,,1993,1572497
Southern Asia,,1994,1416965
Southern Asia,,1995,1469074
Southern Asia,,1996,1476815
Southern Asia,,1997,1130367
Southern Asia,,1998,1237619
Southern Asia,,1999,1009002
Southern Asia,,2000,903017
Southern Asia,,2001,871814
Southern Asia,,2002,1075638
Southern Asia,,2003,1176188
Southern Asia,,2004,1583502
Southern Asia,,2005,1848941
Southern Asia,,2006,1655942
Southern Asia,,2007,1928830
Southern Asia,,2008,1835572
Southern Asia,,2009,1327675
Southern Asia,,2010,1034689
Southern Asia,,2011,972237
Southern Asia,,2012,895444
Southern Asia,,2013,812169
Southern Asia,,2014,643041
Southern Asia,,2015,499774
Southern Asia,,2016,377825
Southern Asia,,2017,368803
Southern Asia,,2018,387652
Southern Europe,,1961,135037
Southern Europe,,1962,176173
Southern Europe,,1963,247014
Southern Europe,,1964,284990
Southern Europe,,1965,284653
Southern Europe,,1966,328607
Southern Europe,,1967,288700
Southern Europe,,1968,355674
Southern Europe,,1969,466655
Southern Europe,,1970,450385
Southern Europe,,1971,607062
Southern Europe,,1972,557847
Southern Europe,,1973,774796
Southern Europe,,1974,646249
Southern Europe,,1975,774189
Southern Europe,,1976,730041
Southern Europe,,1977,962124
Southern Europe,,1978,1101841
Southern Europe,,1979,1135218
Southern Europe,,1980,1085141
Southern Europe,,1981,826804
Southern Europe,,1982,1124044
Southern Europe,,1983,1114819
Southern Europe,,1984,1551185
Southern Europe,,1985,1529537
Southern Europe,,1986,1930420
Southern Europe,,1987,2068505
Southern Europe,,1988,2061074
Southern Europe,,1989,1810968
Southern Europe,,1990,2252227
Southern Europe,,1991,1884690
Southern Europe,,1992,2158868
Southern Europe,,1993,2121319
Southern Europe,,1994,1940742
Southern Europe,,1995,1537297
Southern Europe,,1996,2219098
Southern Europe,,1997,2148611
Southern Europe,,1998,2101221
Southern Europe,,1999,1516433
Southern Europe,,2000,1821489
Southern Europe,,2001,1700905
Southern Europe,,2002,1521671
Southern Europe,,2003,1464399
Southern Europe,,2004,1633964
Southern Europe,,2005,1119490
Southern Europe,,2006,1465438
Southern Europe,,2007,1400446
Southern Europe,,2008,1753795
Southern Europe,,2009,1677554
Southern Europe,,2010,1674780
Southern Europe,,2011,2054708
Southern Europe,,2012,1438285
Southern Europe,,2013,2147741
Southern Europe,,2014,2033153
Southern Europe,,2015,1784071
Southern Europe,,2016,1994153
Southern Europe,,2017,1973884
Southern Europe,,2018,2283529
Spain,ESP,1961,1930
Spain,ESP,1962,1604
Spain,ESP,1963,1906
Spain,ESP,1964,10900
Spain,ESP,1965,8800
Spain,ESP,1966,32600
Spain,ESP,1967,20587
Spain,ESP,1968,30514
Spain,ESP,1969,55100
Spain,ESP,1970,158500
Spain,ESP,1971,223100
Spain,ESP,1972,242900
Spain,ESP,1973,293200
Spain,ESP,1974,285600
Spain,ESP,1975,415800
Spain,ESP,1976,311900
Spain,ESP,1977,388300
Spain,ESP,1978,470100
Spain,ESP,1979,503900
Spain,ESP,1980,670000
Spain,ESP,1981,370000
Spain,ESP,1982,765000
Spain,ESP,1983,750000
Spain,ESP,1984,1100075
Spain,ESP,1985,915344
Spain,ESP,1986,872000
Spain,ESP,1987,1006000
Spain,ESP,1988,1135600
Spain,ESP,1989,926800
Spain,ESP,1990,1312300
Spain,ESP,1991,1025500
Spain,ESP,1992,1343100
Spain,ESP,1993,1309215
Spain,ESP,1994,978574
Spain,ESP,1995,587500
Spain,ESP,1996,1177700
Spain,ESP,1997,1284291
Spain,ESP,1998,1190200
Spain,ESP,1999,643600
Spain,ESP,2000,918999
Spain,ESP,2001,871002
Spain,ESP,2002,771107
Spain,ESP,2003,762524
Spain,ESP,2004,820872
Spain,ESP,2005,381275
Spain,ESP,2006,662083
Spain,ESP,2007,733154
Spain,ESP,2008,872687
Spain,ESP,2009,869540
Spain,ESP,2010,887000
Spain,ESP,2011,1090171
Spain,ESP,2012,642017
Spain,ESP,2013,1029400
Spain,ESP,2014,952986
Spain,ESP,2015,769195
Spain,ESP,2016,772180
Spain,ESP,2017,841740
Spain,ESP,2018,950346
Sudan,SDN,2012,92000
Sudan,SDN,2013,86000
Sudan,SDN,2014,51000
Sudan,SDN,2015,70000
Sudan,SDN,2016,87000
Sudan,SDN,2017,153000
Sudan,SDN,2018,108000
Sudan (former),,1986,22000
Sudan (former),,1987,39000
Sudan (former),,1988,46000
Sudan (former),,1989,22000
Sudan (former),,1990,33000
Sudan (former),,1991,11000
Sudan (former),,1992,40000
Sudan (former),,1993,32000
Sudan (former),,1994,48000
Sudan (former),,1995,25000
Sudan (former),,1996,20000
Sudan (former),,1997,11000
Sudan (former),,1998,10000
Sudan (former),,1999,8000
Sudan (former),,2000,4000
Sudan (former),,2001,4000
Sudan (former),,2002,19000
Sudan (former),,2003,18000
Sudan (former),,2004,7000
Sudan (former),,2005,12000
Sudan (former),,2006,44000
Sudan (former),,2007,73000
Sudan (former),,2008,100000
Sudan (former),,2009,247000
Sudan (former),,2010,46000
Sudan (former),,2011,124000
Switzerland,CHE,1993,8
Switzerland,CHE,1994,312
Switzerland,CHE,1995,1094
Switzerland,CHE,1996,1942
Switzerland,CHE,1997,2943
Switzerland,CHE,1998,4090
Switzerland,CHE,1999,5020
Switzerland,CHE,2000,11670
Switzerland,CHE,2001,12200
Switzerland,CHE,2002,16300
Switzerland,CHE,2003,17435
Switzerland,CHE,2004,13600
Switzerland,CHE,2005,15100
Switzerland,CHE,2006,13300
Switzerland,CHE,2007,13000
Switzerland,CHE,2008,11700
Switzerland,CHE,2009,11800
Switzerland,CHE,2010,10600
Switzerland,CHE,2011,9900
Switzerland,CHE,2012,9248
Switzerland,CHE,2013,8641
Switzerland,CHE,2014,9730
Switzerland,CHE,2015,9789
Switzerland,CHE,2016,13000
Switzerland,CHE,2017,16449
Switzerland,CHE,2018,13079
Syria,SYR,1961,140
Syria,SYR,1962,160
Syria,SYR,1963,187
Syria,SYR,1964,134
Syria,SYR,1965,98
Syria,SYR,1966,141
Syria,SYR,1967,288
Syria,SYR,1968,1468
Syria,SYR,1969,1774
Syria,SYR,1970,2376
Syria,SYR,1971,2592
Syria,SYR,1972,2236
Syria,SYR,1973,1777
Syria,SYR,1974,3840
Syria,SYR,1975,3459
Syria,SYR,1976,6252
Syria,SYR,1977,7352
Syria,SYR,1978,9690
Syria,SYR,1979,10900
Syria,SYR,1980,13266
Syria,SYR,1981,8919
Syria,SYR,1982,6400
Syria,SYR,1983,6400
Syria,SYR,1984,6100
Syria,SYR,1985,9144
Syria,SYR,1986,15300
Syria,SYR,1987,14700
Syria,SYR,1988,14800
Syria,SYR,1989,10400
Syria,SYR,1990,16900
Syria,SYR,1991,13400
Syria,SYR,1992,20100
Syria,SYR,1993,26200
Syria,SYR,1994,14630
Syria,SYR,1995,8200
Syria,SYR,1996,10400
Syria,SYR,1997,8100
Syria,SYR,1998,8786
Syria,SYR,1999,13253
Syria,SYR,2000,8631
Syria,SYR,2001,9627
Syria,SYR,2002,10946
Syria,SYR,2003,12259
Syria,SYR,2004,12085
Syria,SYR,2005,18647
Syria,SYR,2006,14671
Syria,SYR,2007,22473
Syria,SYR,2008,10636
Syria,SYR,2009,12701
Syria,SYR,2010,12712
Syria,SYR,2011,6100
Syria,SYR,2012,5898
Syria,SYR,2013,10054
Syria,SYR,2014,6009
Syria,SYR,2015,7504
Syria,SYR,2016,8068
Syria,SYR,2017,7566
Syria,SYR,2018,7395
Taiwan,TWN,1983,594
Taiwan,TWN,1984,515
Taiwan,TWN,1985,347
Taiwan,TWN,1986,267
Taiwan,TWN,1987,237
Taiwan,TWN,1988,101
Taiwan,TWN,1989,40
Taiwan,TWN,1990,23
Taiwan,TWN,1991,9
Taiwan,TWN,1992,3
Taiwan,TWN,1993,2
Taiwan,TWN,1994,2
Taiwan,TWN,1995,1
Taiwan,TWN,1996,1
Taiwan,TWN,1997,0
Taiwan,TWN,1998,0
Taiwan,TWN,1999,0
Taiwan,TWN,2000,0
Taiwan,TWN,2001,0
Taiwan,TWN,2002,0
Taiwan,TWN,2003,0
Taiwan,TWN,2004,0
Taiwan,TWN,2005,0
Taiwan,TWN,2006,0
Taiwan,TWN,2007,0
Taiwan,TWN,2008,0
Taiwan,TWN,2009,0
Taiwan,TWN,2010,0
Taiwan,TWN,2011,0
Taiwan,TWN,2012,0
Taiwan,TWN,2013,0
Taiwan,TWN,2014,0
Tajikistan,TJK,1992,454
Tajikistan,TJK,1993,561
Tajikistan,TJK,1994,543
Tajikistan,TJK,1995,605
Tajikistan,TJK,1996,29
Tajikistan,TJK,1997,108
Tajikistan,TJK,1998,152
Tajikistan,TJK,1999,290
Tajikistan,TJK,2000,425
Tajikistan,TJK,2001,906
Tajikistan,TJK,2002,1095
Tajikistan,TJK,2003,2733
Tajikistan,TJK,2004,2045
Tajikistan,TJK,2005,2121
Tajikistan,TJK,2006,4012
Tajikistan,TJK,2007,3490
Tajikistan,TJK,2008,3274
Tajikistan,TJK,2009,2554
Tajikistan,TJK,2010,6834
Tajikistan,TJK,2011,6417
Tajikistan,TJK,2012,7525
Tajikistan,TJK,2013,9218
Tajikistan,TJK,2014,10890
Tajikistan,TJK,2015,13577
Tajikistan,TJK,2016,12442
Tajikistan,TJK,2017,12476
Tajikistan,TJK,2018,10970
Tanzania,TZA,1961,12193
Tanzania,TZA,1962,11177
Tanzania,TZA,1963,10492
Tanzania,TZA,1964,9916
Tanzania,TZA,1965,8771
Tanzania,TZA,1966,8910
Tanzania,TZA,1967,9403
Tanzania,TZA,1968,10375
Tanzania,TZA,1969,14104
Tanzania,TZA,1970,14836
Tanzania,TZA,1971,9000
Tanzania,TZA,1972,12000
Tanzania,TZA,1973,15000
Tanzania,TZA,1974,20000
Tanzania,TZA,1975,30000
Tanzania,TZA,1976,30000
Tanzania,TZA,1977,54271
Tanzania,TZA,1978,59442
Tanzania,TZA,1979,31023
Tanzania,TZA,1980,40000
Tanzania,TZA,1981,40000
Tanzania,TZA,1982,41000
Tanzania,TZA,1983,42000
Tanzania,TZA,1984,42000
Tanzania,TZA,1985,42000
Tanzania,TZA,1986,48480
Tanzania,TZA,1987,41810
Tanzania,TZA,1988,32550
Tanzania,TZA,1989,21620
Tanzania,TZA,1990,30000
Tanzania,TZA,1991,30000
Tanzania,TZA,1992,30000
Tanzania,TZA,1993,43739
Tanzania,TZA,1994,28906
Tanzania,TZA,1995,32000
Tanzania,TZA,1996,50000
Tanzania,TZA,1997,80000
Tanzania,TZA,1998,100000
Tanzania,TZA,1999,125000
Tanzania,TZA,2000,135000
Tanzania,TZA,2001,150000
Tanzania,TZA,2002,180000
Tanzania,TZA,2003,194000
Tanzania,TZA,2004,200000
Tanzania,TZA,2005,220000
Tanzania,TZA,2006,250000
Tanzania,TZA,2007,239000
Tanzania,TZA,2008,305000
Tanzania,TZA,2009,304730
Tanzania,TZA,2010,313110
Tanzania,TZA,2011,786902
Tanzania,TZA,2012,1125000
Tanzania,TZA,2013,2625000
Tanzania,TZA,2014,2755000
Tanzania,TZA,2015,2878500
Tanzania,TZA,2016,890000
Tanzania,TZA,2017,930000
Tanzania,TZA,2018,930000
Thailand,THA,2000,50568
Thailand,THA,2001,32361
Thailand,THA,2002,29175
Thailand,THA,2003,32324
Thailand,THA,2004,22090
Thailand,THA,2005,38176
Thailand,THA,2006,24229
Thailand,THA,2007,22999
Thailand,THA,2008,19346
Thailand,THA,2009,22395
Thailand,THA,2010,23631
Thailand,THA,2011,20000
Thailand,THA,2012,25000
Thailand,THA,2013,10620
Thailand,THA,2014,19526
Thailand,THA,2015,9078
Thailand,THA,2016,25000
Thailand,THA,2017,25000
Thailand,THA,2018,25000
Tunisia,TUN,1974,1500
Tunisia,TUN,1975,1000
Tunisia,TUN,1976,1000
Tunisia,TUN,1977,1000
Tunisia,TUN,1978,1000
Tunisia,TUN,1979,1500
Tunisia,TUN,1980,1885
Tunisia,TUN,1981,2000
Tunisia,TUN,1982,2500
Tunisia,TUN,1983,3000
Tunisia,TUN,1984,3500
Tunisia,TUN,1985,4000
Tunisia,TUN,1986,4500
Tunisia,TUN,1987,5000
Tunisia,TUN,1988,5500
Tunisia,TUN,1989,6000
Tunisia,TUN,1990,6500
Tunisia,TUN,1991,7000
Tunisia,TUN,1992,7500
Tunisia,TUN,1993,8000
Tunisia,TUN,1994,8500
Tunisia,TUN,1995,9000
Tunisia,TUN,1996,9500
Tunisia,TUN,1997,10000
Tunisia,TUN,1998,10000
Tunisia,TUN,1999,11065
Tunisia,TUN,2000,11521
Tunisia,TUN,2001,10319
Tunisia,TUN,2002,9568
Tunisia,TUN,2003,9633
Tunisia,TUN,2004,9500
Tunisia,TUN,2005,9769
Tunisia,TUN,2006,10000
Tunisia,TUN,2007,10000
Tunisia,TUN,2008,10000
Tunisia,TUN,2009,9640
Tunisia,TUN,2010,9196
Tunisia,TUN,2011,8752
Tunisia,TUN,2012,8500
Tunisia,TUN,2013,8500
Tunisia,TUN,2014,8000
Tunisia,TUN,2015,5908
Tunisia,TUN,2016,6384
Tunisia,TUN,2017,7572
Tunisia,TUN,2018,7430
Turkey,TUR,1961,96700
Turkey,TUR,1962,60000
Turkey,TUR,1963,87000
Turkey,TUR,1964,165000
Turkey,TUR,1965,160000
Turkey,TUR,1966,200000
Turkey,TUR,1967,230000
Turkey,TUR,1968,230000
Turkey,TUR,1969,310000
Turkey,TUR,1970,375000
Turkey,TUR,1971,465000
Turkey,TUR,1972,560000
Turkey,TUR,1973,560000
Turkey,TUR,1974,420000
Turkey,TUR,1975,488000
Turkey,TUR,1976,550000
Turkey,TUR,1977,455000
Turkey,TUR,1978,485000
Turkey,TUR,1979,590000
Turkey,TUR,1980,750000
Turkey,TUR,1981,575000
Turkey,TUR,1982,600000
Turkey,TUR,1983,715000
Turkey,TUR,1984,710000
Turkey,TUR,1985,800000
Turkey,TUR,1986,940000
Turkey,TUR,1987,1100000
Turkey,TUR,1988,1150000
Turkey,TUR,1989,1250000
Turkey,TUR,1990,860000
Turkey,TUR,1991,800000
Turkey,TUR,1992,950000
Turkey,TUR,1993,815000
Turkey,TUR,1994,740000
Turkey,TUR,1995,900000
Turkey,TUR,1996,780000
Turkey,TUR,1997,900000
Turkey,TUR,1998,860000
Turkey,TUR,1999,950000
Turkey,TUR,2000,800000
Turkey,TUR,2001,650000
Turkey,TUR,2002,850000
Turkey,TUR,2003,800000
Turkey,TUR,2004,900000
Turkey,TUR,2005,975000
Turkey,TUR,2006,1118000
Turkey,TUR,2007,854407
Turkey,TUR,2008,992000
Turkey,TUR,2009,1057125
Turkey,TUR,2010,1320000
Turkey,TUR,2011,1335000
Turkey,TUR,2012,1370000
Turkey,TUR,2013,1523000
Turkey,TUR,2014,1637900
Turkey,TUR,2015,1680700
Turkey,TUR,2016,1670716
Turkey,TUR,2017,1964385
Turkey,TUR,2018,1949229
USSR,OWID_USS,1961,4753000
USSR,OWID_USS,1962,4795000
USSR,OWID_USS,1963,4285000
USSR,OWID_USS,1964,6058000
USSR,OWID_USS,1965,5449000
USSR,OWID_USS,1966,6150000
USSR,OWID_USS,1967,6608000
USSR,OWID_USS,1968,6685000
USSR,OWID_USS,1969,6358000
USSR,OWID_USS,1970,6144000
USSR,OWID_USS,1971,5663000
USSR,OWID_USS,1972,5048000
USSR,OWID_USS,1973,7385000
USSR,OWID_USS,1974,6784000
USSR,OWID_USS,1975,4993000
USSR,OWID_USS,1976,5277000
USSR,OWID_USS,1977,5904000
USSR,OWID_USS,1978,5333000
USSR,OWID_USS,1979,5414000
USSR,OWID_USS,1980,4618000
USSR,OWID_USS,1981,4671000
USSR,OWID_USS,1982,5341000
USSR,OWID_USS,1983,5063000
USSR,OWID_USS,1984,4527000
USSR,OWID_USS,1985,5260000
USSR,OWID_USS,1986,5272000
USSR,OWID_USS,1987,6075000
USSR,OWID_USS,1988,6164100
USSR,OWID_USS,1989,7070400
USSR,OWID_USS,1990,6402700
USSR,OWID_USS,1991,5505400
Uganda,UGA,1961,800
Uganda,UGA,1962,900
Uganda,UGA,1963,1000
Uganda,UGA,1964,1000
Uganda,UGA,1965,1100
Uganda,UGA,1966,1200
Uganda,UGA,1967,1300
Uganda,UGA,1968,1300
Uganda,UGA,1969,1400
Uganda,UGA,1970,1450
Uganda,UGA,1971,1500
Uganda,UGA,1972,1550
Uganda,UGA,1973,1600
Uganda,UGA,1974,1650
Uganda,UGA,1975,1700
Uganda,UGA,1976,1750
Uganda,UGA,1977,1800
Uganda,UGA,1978,1850
Uganda,UGA,1979,1900
Uganda,UGA,1980,1900
Uganda,UGA,1981,1950
Uganda,UGA,1982,2000
Uganda,UGA,1983,2150
Uganda,UGA,1984,2150
Uganda,UGA,1985,2150
Uganda,UGA,1986,2000
Uganda,UGA,1987,2000
Uganda,UGA,1988,2000
Uganda,UGA,1989,2000
Uganda,UGA,1990,43000
Uganda,UGA,1991,43000
Uganda,UGA,1992,43000
Uganda,UGA,1993,44000
Uganda,UGA,1994,44000
Uganda,UGA,1995,45000
Uganda,UGA,1996,45000
Uganda,UGA,1997,46000
Uganda,UGA,1998,57000
Uganda,UGA,1999,65000
Uganda,UGA,2000,79000
Uganda,UGA,2001,99000
Uganda,UGA,2002,124000
Uganda,UGA,2003,160000
Uganda,UGA,2004,163900
Uganda,UGA,2005,172700
Uganda,UGA,2006,172700
Uganda,UGA,2007,172700
Uganda,UGA,2008,190000
Uganda,UGA,2009,234000
Uganda,UGA,2010,275767
Uganda,UGA,2011,265000
Uganda,UGA,2012,230000
Uganda,UGA,2013,238000
Uganda,UGA,2014,245000
Uganda,UGA,2015,245000
Uganda,UGA,2016,237000
Uganda,UGA,2017,243000
Uganda,UGA,2018,245000
Ukraine,UKR,1992,2127000
Ukraine,UKR,1993,2075000
Ukraine,UKR,1994,1569000
Ukraine,UKR,1995,2860000
Ukraine,UKR,1996,2122800
Ukraine,UKR,1997,2308400
Ukraine,UKR,1998,2266000
Ukraine,UKR,1999,2794000
Ukraine,UKR,2000,3457400
Ukraine,UKR,2001,2250600
Ukraine,UKR,2002,3270500
Ukraine,UKR,2003,4254400
Ukraine,UKR,2004,3050100
Ukraine,UKR,2005,4706100
Ukraine,UKR,2006,5324300
Ukraine,UKR,2007,4174400
Ukraine,UKR,2008,6526000
Ukraine,UKR,2009,6364000
Ukraine,UKR,2010,6771500
Ukraine,UKR,2011,8670500
Ukraine,UKR,2012,8387100
Ukraine,UKR,2013,11050480
Ukraine,UKR,2014,10133750
Ukraine,UKR,2015,11181120
Ukraine,UKR,2016,13626890
Ukraine,UKR,2017,12235520
Ukraine,UKR,2018,14165170
United States,USA,1961,17000
United States,USA,1962,16375
United States,USA,1963,29190
United States,USA,1964,15640
United States,USA,1965,20435
United States,USA,1966,32250
United States,USA,1967,104080
United States,USA,1968,83570
United States,USA,1969,80505
United States,USA,1970,85785
United States,USA,1971,195847
United States,USA,1972,333600
United States,USA,1973,353158
United States,USA,1974,290000
United States,USA,1975,544000
United States,USA,1976,463000
United States,USA,1977,1330000
United States,USA,1978,1823000
United States,USA,1979,3310000
United States,USA,1980,1697000
United States,USA,1981,2035400
United States,USA,1982,2419000
United States,USA,1983,1451000
United States,USA,1984,1698500
United States,USA,1985,1430000
United States,USA,1986,1214000
United States,USA,1987,1183000
United States,USA,1988,813000
United States,USA,1989,798000
United States,USA,1990,1032000
United States,USA,1991,1638840
United States,USA,1992,1163460
United States,USA,1993,1166670
United States,USA,1994,2193490
United States,USA,1995,1818600
United States,USA,1996,1614500
United States,USA,1997,1667800
United States,USA,1998,2392000
United States,USA,1999,1969440
United States,USA,2000,1607730
United States,USA,2001,1550720
United States,USA,2002,1111867
United States,USA,2003,1208930
United States,USA,2004,929690
United States,USA,2005,1822151
United States,USA,2006,972330
United States,USA,2007,1301298
United States,USA,2008,1552570
United States,USA,2009,1377320
United States,USA,2010,1240830
United States,USA,2011,924550
United States,USA,2012,1241060
United States,USA,2013,917060
United States,USA,2014,1006540
United States,USA,2015,1326180
United States,USA,2016,1202760
United States,USA,2017,969670
United States,USA,2018,959990
Uruguay,URY,1961,58237
Uruguay,URY,1962,79708
Uruguay,URY,1963,87189
Uruguay,URY,1964,63394
Uruguay,URY,1965,38656
Uruguay,URY,1966,99791
Uruguay,URY,1967,75995
Uruguay,URY,1968,48558
Uruguay,URY,1969,62515
Uruguay,URY,1970,52368
Uruguay,URY,1971,48760
Uruguay,URY,1972,59789
Uruguay,URY,1973,71065
Uruguay,URY,1974,48376
Uruguay,URY,1975,51448
Uruguay,URY,1976,77120
Uruguay,URY,1977,34381
Uruguay,URY,1978,71567
Uruguay,URY,1979,51402
Uruguay,URY,1980,27249
Uruguay,URY,1981,44970
Uruguay,URY,1982,46180
Uruguay,URY,1983,18771
Uruguay,URY,1984,25870
Uruguay,URY,1985,30912
Uruguay,URY,1986,72200
Uruguay,URY,1987,47963
Uruguay,URY,1988,32667
Uruguay,URY,1989,48401
Uruguay,URY,1990,28700
Uruguay,URY,1991,58400
Uruguay,URY,1992,60400
Uruguay,URY,1993,52800
Uruguay,URY,1994,62000
Uruguay,URY,1995,120500
Uruguay,URY,1996,112300
Uruguay,URY,1997,114000
Uruguay,URY,1998,78500
Uruguay,URY,1999,160700
Uruguay,URY,2000,33300
Uruguay,URY,2001,58200
Uruguay,URY,2002,150300
Uruguay,URY,2003,234000
Uruguay,URY,2004,177000
Uruguay,URY,2005,150500
Uruguay,URY,2006,80600
Uruguay,URY,2007,43123
Uruguay,URY,2008,54200
Uruguay,URY,2009,50600
Uruguay,URY,2010,9100
Uruguay,URY,2011,3900
Uruguay,URY,2012,6500
Uruguay,URY,2013,2000
Uruguay,URY,2014,0
Uruguay,URY,2015,0
Uruguay,URY,2016,0
Uruguay,URY,2017,0
Uruguay,URY,2018,0
Uzbekistan,UZB,1992,4730
Uzbekistan,UZB,1993,4700
Uzbekistan,UZB,1994,5600
Uzbekistan,UZB,1995,4400
Uzbekistan,UZB,1996,4800
Uzbekistan,UZB,1997,1900
Uzbekistan,UZB,1998,3200
Uzbekistan,UZB,1999,4300
Uzbekistan,UZB,2000,5000
Uzbekistan,UZB,2001,4400
Uzbekistan,UZB,2002,9800
Uzbekistan,UZB,2003,12470
Uzbekistan,UZB,2004,11250
Uzbekistan,UZB,2005,10470
Uzbekistan,UZB,2006,8696
Uzbekistan,UZB,2007,7700
Uzbekistan,UZB,2008,12400
Uzbekistan,UZB,2009,27000
Uzbekistan,UZB,2010,27200
Uzbekistan,UZB,2011,24210
Uzbekistan,UZB,2012,35874
Uzbekistan,UZB,2013,39385
Uzbekistan,UZB,2014,46488
Uzbekistan,UZB,2015,50132
Uzbekistan,UZB,2016,53839
Uzbekistan,UZB,2017,27331
Uzbekistan,UZB,2018,26672
Venezuela,VEN,1983,1000
Venezuela,VEN,1984,1300
Venezuela,VEN,1985,2000
Venezuela,VEN,1986,3500
Venezuela,VEN,1987,3997
Venezuela,VEN,1988,39839
Venezuela,VEN,1989,101155
Venezuela,VEN,1990,122772
Venezuela,VEN,1991,37774
Venezuela,VEN,1992,25526
Venezuela,VEN,1993,24791
Venezuela,VEN,1994,11665
Venezuela,VEN,1995,13298
Venezuela,VEN,1996,11256
Venezuela,VEN,1997,8570
Venezuela,VEN,1998,5611
Venezuela,VEN,1999,5017
Venezuela,VEN,2000,3523
Venezuela,VEN,2001,2818
Venezuela,VEN,2002,1970
Venezuela,VEN,2003,1242
Venezuela,VEN,2004,970
Venezuela,VEN,2005,439
Venezuela,VEN,2006,5230
Venezuela,VEN,2007,15513
Venezuela,VEN,2008,15942
Venezuela,VEN,2009,37777
Venezuela,VEN,2010,85792
Venezuela,VEN,2011,67870
Venezuela,VEN,2012,59164
Venezuela,VEN,2013,58389
Venezuela,VEN,2014,18422
Venezuela,VEN,2015,8059
Venezuela,VEN,2016,14361
Venezuela,VEN,2017,13614
Venezuela,VEN,2018,12011
Western Asia,,1961,102140
Western Asia,,1962,62160
Western Asia,,1963,90347
Western Asia,,1964,168734
Western Asia,,1965,164998
Western Asia,,1966,204384
Western Asia,,1967,234468
