Entity,Code,Year,Renewable internal freshwater resources per capita (cubic meters) (cubic meters)
Senegal,SEN,2002,2481.51821977807
Senegal,SEN,2007,2172.89562007409
Senegal,SEN,2012,1882.7289031652
Senegal,SEN,2014,1773.66995205798
Serbia,SRB,2007,1138.91621291325
Serbia,SRB,2012,1167.78859289878
Serbia,SRB,2014,1179.0071377123
Sierra Leone,SLE,1962,67710.1649461937
Sierra Leone,SLE,1967,62658.3837504881
Sierra Leone,SLE,1972,57081.0668879509
Sierra Leone,SLE,1977,51039.9387520735
Sierra Leone,SLE,1982,45384.9337337419
Sierra Leone,SLE,1987,39656.2988577994
Sierra Leone,SLE,1992,36940.1375835424
Sierra Leone,SLE,1997,37162.1582387924
Sierra Leone,SLE,2002,32276.1808240754
Sierra Leone,SLE,2007,26598.3222775744
Sierra Leone,SLE,2012,23647.2900279526
Sierra Leone,SLE,2014,22601.5452111422
Singapore,SGP,1962,342.817963661296
Singapore,SGP,1967,303.398058252427
Singapore,SGP,1972,278.758595056681
Singapore,SGP,1977,258.031221777835
Singapore,SGP,1982,226.717441297186
Singapore,SGP,1987,216.232657690369
Singapore,SGP,1992,185.718380362386
Singapore,SGP,1997,158.059534704342
Singapore,SGP,2002,143.679881224632
Singapore,SGP,2007,130.758865614537
Singapore,SGP,2012,112.942515835952
Singapore,SGP,2014,109.694748766117
Slovakia,SVK,1997,2340.57568130722
Slovakia,SVK,2002,2343.35246699221
Slovakia,SVK,2007,2344.35091435267
Slovakia,SVK,2012,2330.06304669798
Slovakia,SVK,2014,2325.30285685602
Slovenia,SVN,1992,9351.37425632282
Slovenia,SVN,1997,9401.01391974445
Slovenia,SVN,2002,9360.60124440344
Slovenia,SVN,2007,9251.17510239718
Slovenia,SVN,2012,9075.62322601219
Slovenia,SVN,2014,9054.40401943763
Small states,,1962,76305.7134465868
Small states,,1967,69292.3914560519
Small states,,1972,62908.5253022845
Small states,,1977,57229.1060620897
Small states,,1982,51619.3821171313
Small states,,1987,46102.3256742772
Small states,,1992,39544.8304302277
Small states,,1997,36067.8887893307
Small states,,2002,33311.4097054418
Small states,,2007,30196.0515792382
Small states,,2012,27165.2857290556
Small states,,2014,26152.953404283
Solomon Islands,SLB,1962,357417.002494723
Solomon Islands,SLB,1967,307531.423932412
Solomon Islands,SLB,1972,258983.302239887
Solomon Islands,SLB,1977,214968.95694369
Solomon Islands,SLB,1982,181343.89211864
Solomon Islands,SLB,1987,155823.511571726
Solomon Islands,SLB,1992,135473.840213606
Solomon Islands,SLB,1997,117647.987745659
Solomon Islands,SLB,2002,102696.766545207
Solomon Islands,SLB,2007,90680.4073518075
Solomon Islands,SLB,2012,81047.1215579904
Solomon Islands,SLB,2014,77671.0500708944
Somalia,SOM,1962,2087.54466475772
Somalia,SOM,1967,1858.45107395241
Somalia,SOM,1972,1726.60777399395
Somalia,SOM,1977,1242.91486737477
Somalia,SOM,1982,893.32933121793
Somalia,SOM,1987,854.931150257142
Somalia,SOM,1992,801.223842712282
Somalia,SOM,1997,737.32945416115
Somalia,SOM,2002,627.341617937035
Somalia,SOM,2007,543.547385917557
Somalia,SOM,2012,470.080327326334
Somalia,SOM,2014,444.012765367004
South Africa,ZAF,1962,2434.56984846107
South Africa,ZAF,1967,2128.69227733724
South Africa,ZAF,1972,1855.2155803986
South Africa,ZAF,1977,1623.34738797064
South Africa,ZAF,1982,1429.92753427286
South Africa,ZAF,1987,1271.63449795657
South Africa,ZAF,1992,1138.20487560729
South Africa,ZAF,1997,1026.18080426188
South Africa,ZAF,2002,952.660978812798
South Africa,ZAF,2007,898.026288556974
South Africa,ZAF,2012,845.311520220503
South Africa,ZAF,2014,821.421936010461
South Asia,,1962,3352.00079889481
South Asia,,1967,3002.55327868348
South Asia,,1972,2679.82150119135
South Asia,,1977,2385.25132427783
South Asia,,1982,2118.26546783975
South Asia,,1987,1886.32279545652
South Asia,,1992,1689.56182471034
South Asia,,1997,1514.95600630502
South Asia,,2002,1380.92924058484
South Asia,,2007,1269.96158926475
South Asia,,2012,1182.25079670339
South Asia,,2014,1151.19351206112
South Asia (IDA & IBRD),,1962,3352.00079889481
South Asia (IDA & IBRD),,1967,3002.55327868348
South Asia (IDA & IBRD),,1972,2679.82150119135
South Asia (IDA & IBRD),,1977,2385.25132427783
South Asia (IDA & IBRD),,1982,2118.26546783975
South Asia (IDA & IBRD),,1987,1886.32279545652
South Asia (IDA & IBRD),,1992,1689.56182471034
South Asia (IDA & IBRD),,1997,1514.95600630502
South Asia (IDA & IBRD),,2002,1380.92924058484
South Asia (IDA & IBRD),,2007,1269.96158926475
South Asia (IDA & IBRD),,2012,1182.25079670339
South Asia (IDA & IBRD),,2014,1151.19351206112
South Korea,KOR,1962,2445.96713389605
South Korea,KOR,1967,2152.26964218194
South Korea,KOR,1972,1935.50855644012
South Korea,KOR,1977,1781.0162888152
South Korea,KOR,1982,1649.02150090097
South Korea,KOR,1987,1558.08185587851
South Korea,KOR,1992,1482.35476660604
South Korea,KOR,1997,1411.20670032672
South Korea,KOR,2002,1361.11573794847
South Korea,KOR,2007,1332.06971919395
South Korea,KOR,2012,1291.83645219041
South Korea,KOR,2014,1277.91664077826
South Sudan,SSD,2012,2403.34442014602
South Sudan,SSD,2014,2254.79710251634
Spain,ESP,1962,3584.39506531948
Spain,ESP,1967,3402.38595987075
Spain,ESP,1972,3213.4577762196
Spain,ESP,1977,3045.60425363551
Spain,ESP,1982,2927.3933783836
Spain,ESP,1987,2874.51290642078
Spain,ESP,1992,2839.8001567253
Spain,ESP,1997,2776.01717875321
Spain,ESP,2002,2683.94444640484
Spain,ESP,2007,2458.71900341928
Spain,ESP,2012,2377.43718044502
Spain,ESP,2014,2392.38145265832
Sri Lanka,LKA,1962,5100.37105199403
Sri Lanka,LKA,1967,4529.21083648005
Sri Lanka,LKA,1972,4060.82781667054
Sri Lanka,LKA,1977,3699.22187428363
Sri Lanka,LKA,1982,3405.89897832706
Sri Lanka,LKA,1987,3171.56261628687
Sri Lanka,LKA,1992,2976.21782126538
Sri Lanka,LKA,1997,2857.68331186012
Sri Lanka,LKA,2002,2770.30111284255
Sri Lanka,LKA,2007,2665.21439403549
Sri Lanka,LKA,2012,2585.06731946144
Sri Lanka,LKA,2014,2542.00568099754
Sub-Saharan Africa,,1962,18293.7453736859
Sub-Saharan Africa,,1967,16185.5350665064
Sub-Saharan Africa,,1972,14236.411054635
Sub-Saharan Africa,,1977,12384.501319654
Sub-Saharan Africa,,1982,10706.903306616
Sub-Saharan Africa,,1987,9311.13195671215
Sub-Saharan Africa,,1992,8120.07723879088
Sub-Saharan Africa,,1997,6550.60431287667
Sub-Saharan Africa,,2002,5742.46028925145
Sub-Saharan Africa,,2007,5021.60697331132
Sub-Saharan Africa,,2012,4207.30474861134
Sub-Saharan Africa,,2014,3983.65297386242
Sub-Saharan Africa (IDA & IBRD),,1962,18293.7453736859
Sub-Saharan Africa (IDA & IBRD),,1967,16185.5350665064
Sub-Saharan Africa (IDA & IBRD),,1972,14236.411054635
Sub-Saharan Africa (IDA & IBRD),,1977,12384.501319654
Sub-Saharan Africa (IDA & IBRD),,1982,10706.903306616
Sub-Saharan Africa (IDA & IBRD),,1987,9311.13195671215
Sub-Saharan Africa (IDA & IBRD),,1992,8120.07723879088
Sub-Saharan Africa (IDA & IBRD),,1997,6550.60431287667
Sub-Saharan Africa (IDA & IBRD),,2002,5742.46028925145
Sub-Saharan Africa (IDA & IBRD),,2007,5021.60697331132
Sub-Saharan Africa (IDA & IBRD),,2012,4207.30474861134
Sub-Saharan Africa (IDA & IBRD),,2014,3983.65297386242
Sub-Saharan Africa (excluding high income),,1962,18293.7453736859
Sub-Saharan Africa (excluding high income),,1967,16185.5350665064
Sub-Saharan Africa (excluding high income),,1972,14236.411054635
Sub-Saharan Africa (excluding high income),,1977,12384.501319654
Sub-Saharan Africa (excluding high income),,1982,10706.903306616
Sub-Saharan Africa (excluding high income),,1987,9311.13195671215
Sub-Saharan Africa (excluding high income),,1992,8120.07723879088
Sub-Saharan Africa (excluding high income),,1997,6550.60431287667
Sub-Saharan Africa (excluding high income),,2002,5742.46028925145
Sub-Saharan Africa (excluding high income),,2007,5021.60697331132
Sub-Saharan Africa (excluding high income),,2012,4207.30474861134
Sub-Saharan Africa (excluding high income),,2014,3983.65297386242
Sudan,SDN,2012,106.065853106218
Sudan,SDN,2014,101.651134627423
Suriname,SUR,1962,323182.993392703
Suriname,SUR,1967,282251.511756203
Suriname,SUR,1972,266613.523499693
Suriname,SUR,1977,274205.565542055
Suriname,SUR,1982,271954.113924051
Suriname,SUR,1987,258045.009305259
Suriname,SUR,1992,234173.75692764
Suriname,SUR,1997,217127.166336955
Suriname,SUR,2002,204950.273681073
Suriname,SUR,2007,194229.995781874
Suriname,SUR,2012,184331.110809065
Suriname,SUR,2014,180680.673373144
Swaziland,SWZ,1962,7220.2955945257
Swaziland,SWZ,1967,6417.8611019273
Swaziland,SWZ,1972,5590.49615653389
Swaziland,SWZ,1977,4798.9704027136
Swaziland,SWZ,1982,4129.92364334355
Swaziland,SWZ,1987,3443.29711349968
Swaziland,SWZ,1992,2913.79793694276
Swaziland,SWZ,1997,2629.4951668086
Swaziland,SWZ,2002,2442.34131719908
Swaziland,SWZ,2007,2318.97501304423
Swaziland,SWZ,2012,2115.11683616978
Swaziland,SWZ,2014,2038.457351071
Sweden,SWE,1962,22614.2974200657
Sweden,SWE,1967,21733.7950726818
Sweden,SWE,1972,21053.1499698361
Sweden,SWE,1977,20723.4043584591
Sweden,SWE,1982,20539.8916526721
Sweden,SWE,1987,20362.466187589
Sweden,SWE,1992,19727.581708817
Sweden,SWE,1997,19330.6354850328
Sweden,SWE,2002,19159.7540290946
Sweden,SWE,2007,18692.4224198882
Sweden,SWE,2012,17963.3660784837
Sweden,SWE,2014,17635.9385361759
Switzerland,CHE,1962,7248.17741528917
Switzerland,CHE,1967,6742.56502861835
Switzerland,CHE,1972,6452.68869482552
Switzerland,CHE,1977,6431.91861903523
Switzerland,CHE,1982,6321.08383431313
Switzerland,CHE,1987,6172.55091055821
Switzerland,CHE,1992,5876.05252609171
Switzerland,CHE,1997,5699.04580481107
Switzerland,CHE,2002,5545.82976251906
Switzerland,CHE,2007,5350.20183106685
Switzerland,CHE,2012,5051.9822715438
Switzerland,CHE,2014,4933.65877570281
Syrian Arab Republic,,1962,1462.84772887352
Syrian Arab Republic,,1967,1242.35503970763
Syrian Arab Republic,,1972,1048.80178219834
Syrian Arab Republic,,1977,884.792279132859
Syrian Arab Republic,,1982,743.673742029255
Syrian Arab Republic,,1987,627.76981867205
Syrian Arab Republic,,1992,540.832185429911
Syrian Arab Republic,,1997,469.907473294602
Syrian Arab Republic,,2002,417.371331914903
Syrian Arab Republic,,2007,363.269519395241
Syrian Arab Republic,,2012,349.253436500539
Syrian Arab Republic,,2014,371.398561377362
Tajikistan,TJK,1992,11531.9419892073
Tajikistan,TJK,1997,10693.7958121977
Tajikistan,TJK,2002,9842.28765411726
Tajikistan,TJK,2007,8872.56488569897
Tajikistan,TJK,2012,7937.39935975481
Tajikistan,TJK,2014,7588.41743948907
Tanzania,TZA,1962,7862.29306023471
Tanzania,TZA,1967,6770.8954670467
Tanzania,TZA,1972,5790.46100134856
Tanzania,TZA,1977,4936.04588642276
Tanzania,TZA,1982,4222.89909261964
Tanzania,TZA,1987,3620.91861584523
Tanzania,TZA,1992,3086.00939638428
Tanzania,TZA,1997,2655.26579827042
Tanzania,TZA,2002,2326.49550454597
Tanzania,TZA,2007,2003.63922901394
Tanzania,TZA,2012,1711.38693914718
Tanzania,TZA,2014,1608.12119582419
Thailand,THA,1962,7719.80803708699
Thailand,THA,1967,6646.23868481564
Thailand,THA,1972,5747.27444789429
Thailand,THA,1977,5054.48373232985
Thailand,THA,1982,4556.75093306833
Thailand,THA,1987,4160.14956228741
Thailand,THA,1992,3881.53936076286
Thailand,THA,1997,3688.58146292131
Thailand,THA,2002,3503.80699164474
Thailand,THA,2007,3391.46331671667
Thailand,THA,2012,3309.06298995228
Thailand,THA,2014,3281.35913807801
Timor,TLS,1962,15855.7981266418
Timor,TLS,1967,14436.8233013667
Timor,TLS,1972,12866.1125546007
Timor,TLS,1977,12914.7172753798
Timor,TLS,1982,13591.3174395712
Timor,TLS,1987,11743.7335780719
Timor,TLS,1992,10199.4574360439
Timor,TLS,1997,9420.93638258979
Timor,TLS,2002,8892.37680296593
Timor,TLS,2007,7713.81058486929
Timor,TLS,2012,7101.73242504928
Timor,TLS,2014,6773.50360401513
Togo,TGO,1962,7130.65530722273
Togo,TGO,1967,6197.98409220013
Togo,TGO,1972,5116.60976106767
Togo,TGO,1977,4566.09038635477
Togo,TGO,1982,3945.0221710246
Togo,TGO,1987,3310.22889513195
Togo,TGO,1992,2894.29991541094
Togo,TGO,1997,2536.08350639347
Togo,TGO,2002,2189.86219482842
Togo,TGO,2007,1917.5023781198
Togo,TGO,2012,1676.51143337062
Togo,TGO,2014,1590.83347915974
Trinidad and Tobago,TTO,1962,4363.52231703035
Trinidad and Tobago,TTO,1967,4147.27581220185
Trinidad and Tobago,TTO,1972,3963.90779372402
Trinidad and Tobago,TTO,1977,3693.15640805916
Trinidad and Tobago,TTO,1982,3426.70204022627
Trinidad and Tobago,TTO,1987,3212.72506854232
Trinidad and Tobago,TTO,1992,3103.0629008628
Trinidad and Tobago,TTO,1997,3045.9800202748
Trinidad and Tobago,TTO,2002,3005.07811246661
Trinidad and Tobago,TTO,2007,2932.95449337794
Trinidad and Tobago,TTO,2012,2862.27962683029
Trinidad and Tobago,TTO,2014,2835.00911411133
Tunisia,TUN,1962,974.871552829788
Tunisia,TUN,1967,885.464389661744
Tunisia,TUN,1972,793.374162630923
Tunisia,TUN,1977,709.213143655307
Tunisia,TUN,1982,622.961730844595
Tunisia,TUN,1987,545.35380656957
Tunisia,TUN,1992,487.607844732644
Tunisia,TUN,1997,447.030269756926
Tunisia,TUN,2002,425.269805559954
Tunisia,TUN,2007,407.35721110144
Tunisia,TUN,2012,385.333694386565
Tunisia,TUN,2014,376.438857894376
Turkey,TUR,1962,7872.97663199956
Turkey,TUR,1967,6989.35502755238
Turkey,TUR,1972,6204.35138221059
Turkey,TUR,1977,5522.00619204204
Turkey,TUR,1982,4932.06386210106
Turkey,TUR,1987,4442.19373295308
Turkey,TUR,1992,4071.83104591797
Turkey,TUR,1997,3759.99012398013
Turkey,TUR,2002,3484.63859247373
Turkey,TUR,2007,3261.62167168571
Turkey,TUR,2012,3044.12504852664
Turkey,TUR,2014,2946.87977878098
Turkmenistan,TKM,1992,360.270913470106
Turkmenistan,TKM,1997,322.609235946522
Turkmenistan,TKM,2002,304.772102051149
Turkmenistan,TKM,2007,288.492910979712
Turkmenistan,TKM,2012,266.712782983687
Turkmenistan,TKM,2014,257.032209154335
Uganda,UGA,1962,5386.61087426904
Uganda,UGA,1967,4545.0964469466
Uganda,UGA,1972,3904.53707207775
Uganda,UGA,1977,3399.91737329009
Uganda,UGA,1982,2927.19568948668
Uganda,UGA,1987,2484.80272354767
Uganda,UGA,1992,2090.82893271922
Uganda,UGA,1997,1783.59659142801
Uganda,UGA,2002,1516.44479394393
Uganda,UGA,2007,1274.90614974518
Uganda,UGA,2012,1074.17906003052
Uganda,UGA,2014,1004.29172480614
Ukraine,UKR,1992,1056.562204304
Ukraine,UKR,1997,1089.05968392958
Ukraine,UKR,2002,1143.09423785073
Ukraine,UKR,2007,1184.70802107533
Ukraine,UKR,2012,1208.5108996278
Ukraine,UKR,2014,1217.08924955227
United Arab Emirates,ARE,1962,1333.66526779999
United Arab Emirates,ARE,1967,880.886524197953
United Arab Emirates,ARE,1972,450.775333573747
United Arab Emirates,ARE,1977,200.503397195893
United Arab Emirates,ARE,1982,126.09863435179
United Arab Emirates,ARE,1987,96.1096110892551
United Arab Emirates,ARE,1992,71.885937145812
United Arab Emirates,ARE,1997,55.5553497950008
United Arab Emirates,ARE,2002,42.7687703579347
United Arab Emirates,ARE,2007,24.8177262098517
United Arab Emirates,ARE,2012,16.8530747816993
United Arab Emirates,ARE,2014,16.5364567686859
United Kingdom,GBR,1962,2723.00469483568
United Kingdom,GBR,1967,2639.06988257049
United Kingdom,GBR,1972,2585.3124122721
United Kingdom,GBR,1977,2580.36998305782
United Kingdom,GBR,1982,2574.8645874274
United Kingdom,GBR,1987,2552.72476961659
United Kingdom,GBR,1992,2518.21791726984
United Kingdom,GBR,1997,2486.41244191183
United Kingdom,GBR,2002,2442.29122692441
United Kingdom,GBR,2007,2364.54951263128
United Kingdom,GBR,2012,2276.28441310323
United Kingdom,GBR,2014,2244.12488106138
United States,USA,1962,15106.8415014635
United States,USA,1967,14181.3277507146
United States,USA,1972,13425.6965354271
United States,USA,1977,12795.1906792167
United States,USA,1982,12164.1687961876
United States,USA,1987,11630.7384982397
United States,USA,1992,10985.7551634609
United States,USA,1997,10335.3297366288
United States,USA,2002,9797.47278257368
United States,USA,2007,9354.94043948773
United States,USA,2012,8974.7145919738
United States,USA,2014,8844.32134859266
Upper middle income,,1962,16098.4580989031
Upper middle income,,1967,14159.4191623208
Upper middle income,,1972,12407.3720060735
Upper middle income,,1977,11208.5197035921
Upper middle income,,1982,10296.2337536606
Upper middle income,,1987,9443.81296446418
Upper middle income,,1992,10049.6800197788
Upper middle income,,1997,9482.98984157948
Upper middle income,,2002,9051.99626126097
Upper middle income,,2007,8692.17507424145
Upper middle income,,2012,8370.60500969707
Upper middle income,,2014,8239.30304081317
Uruguay,URY,1962,35408.6026006505
Uruguay,URY,1967,33526.1389342106
Uruguay,URY,1972,32678.3602268204
Uruguay,URY,1977,32270.4275831655
Uruguay,URY,1982,31208.9367230346
Uruguay,URY,1987,30229.8451851594
Uruguay,URY,1992,29224.7979701127
Uruguay,URY,1997,28187.0125740979
Uruguay,URY,2002,27706.2167401442
Uruguay,URY,2007,27606.9311961616
Uruguay,URY,2012,27143.3773839142
Uruguay,URY,2014,26962.6435790014
Uzbekistan,UZB,1992,761.807077253019
Uzbekistan,UZB,1997,690.412811087168
Uzbekistan,UZB,2002,646.569206449073
Uzbekistan,UZB,2007,608.158404049427
Uzbekistan,UZB,2012,548.791751330837
Uzbekistan,UZB,2014,531.249085594827
Vanuatu,VUT,1962,147475.224162341
Vanuatu,VUT,1967,127352.843789002
Vanuatu,VUT,1972,110104.268742499
Vanuatu,VUT,1977,94142.4563649715
Vanuatu,VUT,1982,82348.5815456829
Vanuatu,VUT,1987,73461.8916437098
Vanuatu,VUT,1992,64415.1427117487
Vanuatu,VUT,1997,57143.1836753353
Vanuatu,VUT,2002,51558.0853389429
Vanuatu,VUT,2007,45464.2582733584
Vanuatu,VUT,2012,40406.4892821787
Vanuatu,VUT,2014,38632.4125941665
Venezuela,VEN,1962,91575.2061665037
Venezuela,VEN,1967,76462.3737682197
Venezuela,VEN,1972,65519.3909317419
Venezuela,VEN,1977,56979.9077520067
Venezuela,VEN,1982,49734.6640228831
Venezuela,VEN,1987,43660.3207520379
Venezuela,VEN,1992,38703.6442726419
Venezuela,VEN,1997,34833.1371571435
Venezuela,VEN,2002,31682.0616560469
Venezuela,VEN,2007,29069.8041832712
Venezuela,VEN,2012,26929.3093920064
Venezuela,VEN,2014,26188.7598623454
Vietnam,VNM,1962,10362.0773341379
Vietnam,VNM,1967,8968.25201357096
Vietnam,VNM,1972,7890.32007234857
Vietnam,VNM,1977,7060.97253914301
Vietnam,VNM,1982,6312.81372611564
Vietnam,VNM,1987,5626.05984659328
Vietnam,VNM,1992,5052.68854766667
Vietnam,VNM,1997,4640.21336201985
Vietnam,VNM,2002,4385.25336661538
Vietnam,VNM,2007,4184.44190966565
Vietnam,VNM,2012,3973.38337275706
Vietnam,VNM,2014,3883.51969419389
World,OWID_WRL,1962,13401.9119424967
World,OWID_WRL,1967,12058.2158265406
World,OWID_WRL,1972,10833.5105236133
World,OWID_WRL,1977,9841.56424749574
World,OWID_WRL,1982,8990.82620682311
World,OWID_WRL,1987,8218.31301535867
World,OWID_WRL,1992,8010.29584235065
World,OWID_WRL,1997,7365.86388461535
World,OWID_WRL,2002,6994.54369353788
World,OWID_WRL,2007,6567.50885942432
World,OWID_WRL,2012,6064.16106605107
World,OWID_WRL,2014,5920.50759703744
Yemen,YEM,1962,392.39141828757
Yemen,YEM,1967,358.445085700806
Yemen,YEM,1972,327.751414598516
Yemen,YEM,1977,288.783960993813
Yemen,YEM,1982,239.599635854192
Yemen,YEM,1987,197.580392874498
Yemen,YEM,1992,157.59160405965
Yemen,YEM,1997,127.978907125951
Yemen,YEM,2002,110.99847408812
Yemen,YEM,2007,96.5445998122897
Yemen,YEM,2012,84.3035974874156
Yemen,YEM,2014,80.0111954712749
Zambia,ZMB,1962,24748.6026451381
Zambia,ZMB,1967,21150.4193031069
Zambia,ZMB,1972,17942.2559142888
Zambia,ZMB,1977,15081.9039530949
Zambia,ZMB,1982,12718.6332258593
Zambia,ZMB,1987,10858.8423607502
Zambia,ZMB,1992,9488.56964545049
Zambia,ZMB,1997,8296.62782424142
Zambia,ZMB,2002,7211.9649556055
Zambia,ZMB,2007,6302.07165282594
Zambia,ZMB,2012,5455.80569494958
Zambia,ZMB,2014,5134.1228786374
Zimbabwe,ZWE,1962,3065.44525592342
Zimbabwe,ZWE,1967,2608.48788340357
Zimbabwe,ZWE,1972,2214.64578131655
Zimbabwe,ZWE,1977,1885.60470004659
Zimbabwe,ZWE,1982,1587.7669935101
Zimbabwe,ZWE,1987,1319.23239612955
Zimbabwe,ZWE,1992,1147.63189061215
Zimbabwe,ZWE,1997,1046.96867129855
Zimbabwe,ZWE,2002,980.758808130059
Zimbabwe,ZWE,2007,919.736211252455
Zimbabwe,ZWE,2012,833.399837643379
Zimbabwe,ZWE,2014,795.500813506643
