Entity,Code,Year,Onshore wind cost (2016 $/kWh),Wind energy generation (kilowatt-hours)
New Zealand,NZL,1975,,0
New Zealand,NZL,1976,,0
New Zealand,NZL,1977,,0
New Zealand,NZL,1978,,0
New Zealand,NZL,1979,,0
New Zealand,NZL,1980,,0
New Zealand,NZL,1981,,0
New Zealand,NZL,1982,,0
New Zealand,NZL,2018,,2046003.8740978201
Norway,NOR,1983,,0
Norway,NOR,1984,,0
Norway,NOR,1985,,0
Norway,NOR,1986,,0
Norway,NOR,1987,,0
Norway,NOR,1988,,0
Norway,NOR,1989,,0
Norway,NOR,1990,,0
Norway,NOR,1991,,0
Norway,NOR,1992,,0
Norway,NOR,1993,,0
Norway,NOR,1994,,0
Norway,NOR,1995,,0
Norway,NOR,1996,,0
Norway,NOR,1997,,0
Norway,NOR,1998,,0
Norway,NOR,1999,,14276
Norway,NOR,2000,,30199
Norway,NOR,2001,,28758
Norway,NOR,2002,,38903
Norway,NOR,2003,,219796
Norway,NOR,2004,,259519
Norway,NOR,2005,,507030
Norway,NOR,2006,,636000
Norway,NOR,2007,,892000
Norway,NOR,2008,,913000
Norway,NOR,2009,,977000
Norway,NOR,2010,,879000
Norway,NOR,2011,,1283000
Norway,NOR,2012,,1548000
Norway,NOR,2013,,1881000
Norway,NOR,2014,,2217000
Norway,NOR,2015,,2515000
Norway,NOR,2016,,2115742
Norway,NOR,2017,,2854000
Norway,NOR,1965,,0
Norway,NOR,1966,,0
Norway,NOR,1967,,0
Norway,NOR,1968,,0
Norway,NOR,1969,,0
Norway,NOR,1970,,0
Norway,NOR,1971,,0
Norway,NOR,1972,,0
Norway,NOR,1973,,0
Norway,NOR,1974,,0
Norway,NOR,1975,,0
Norway,NOR,1976,,0
Norway,NOR,1977,,0
Norway,NOR,1978,,0
Norway,NOR,1979,,0
Norway,NOR,1980,,0
Norway,NOR,1981,,0
Norway,NOR,1982,,0
Norway,NOR,2018,,3875881
Oman,OMN,1983,,0
Oman,OMN,1984,,0
Oman,OMN,1985,,0
Oman,OMN,1986,,0
Oman,OMN,1987,,0
Oman,OMN,1988,,0
Oman,OMN,1989,,0
Oman,OMN,1990,,0
Oman,OMN,1991,,0
Oman,OMN,1992,,0
Oman,OMN,1993,,0
Oman,OMN,1994,,0
Oman,OMN,1995,,0
Oman,OMN,1996,,0
Oman,OMN,1997,,0
Oman,OMN,1998,,0
Oman,OMN,1999,,0
Oman,OMN,2000,,0
Oman,OMN,2001,,0
Oman,OMN,2002,,0
Oman,OMN,2003,,0
Oman,OMN,2004,,0
Oman,OMN,2005,,0
Oman,OMN,2006,,0
Oman,OMN,2007,,0
Oman,OMN,2008,,0
Oman,OMN,2009,,0
Oman,OMN,2010,,0
Oman,OMN,2011,,0
Oman,OMN,2012,,0
Oman,OMN,2013,,0
Oman,OMN,2014,,0
Oman,OMN,2015,,0
Oman,OMN,2016,,0
Oman,OMN,2017,,0
Oman,OMN,1965,,0
Oman,OMN,1966,,0
Oman,OMN,1967,,0
Oman,OMN,1968,,0
Oman,OMN,1969,,0
Oman,OMN,1970,,0
Oman,OMN,1971,,0
Oman,OMN,1972,,0
Oman,OMN,1973,,0
Oman,OMN,1974,,0
Oman,OMN,1975,,0
Oman,OMN,1976,,0
Oman,OMN,1977,,0
Oman,OMN,1978,,0
Oman,OMN,1979,,0
Oman,OMN,1980,,0
Oman,OMN,1981,,0
Oman,OMN,1982,,0
Oman,OMN,2018,,0
Other Asia & Pacific,,1983,,0
Other Asia & Pacific,,1984,,0
Other Asia & Pacific,,1985,,0
Other Asia & Pacific,,1986,,0
Other Asia & Pacific,,1987,,0
Other Asia & Pacific,,1988,,0
Other Asia & Pacific,,1989,,0
Other Asia & Pacific,,1990,,0
Other Asia & Pacific,,1991,,0
Other Asia & Pacific,,1992,,0
Other Asia & Pacific,,1993,,0
Other Asia & Pacific,,1994,,0
Other Asia & Pacific,,1995,,0
Other Asia & Pacific,,1996,,1640.2179999999998
Other Asia & Pacific,,1997,,4917.092
Other Asia & Pacific,,1998,,5854.207
Other Asia & Pacific,,1999,,5816.067
Other Asia & Pacific,,2000,,7402.049
Other Asia & Pacific,,2001,,6933.847
Other Asia & Pacific,,2002,,8262.989
Other Asia & Pacific,,2003,,4774.632
Other Asia & Pacific,,2004,,11509.401
Other Asia & Pacific,,2005,,17618.918
Other Asia & Pacific,,2006,,28396.607
Other Asia & Pacific,,2007,,40843.38
Other Asia & Pacific,,2008,,43745.987010101
Other Asia & Pacific,,2009,,57158.343101010105
Other Asia & Pacific,,2010,,71939.5411010101
Other Asia & Pacific,,2011,,68973.5691010101
Other Asia & Pacific,,2012,,70883.38299999999
Other Asia & Pacific,,2013,,123002.016
Other Asia & Pacific,,2014,,237676.002
Other Asia & Pacific,,2015,,278183.62
Other Asia & Pacific,,2016,,248753.35100000002
Other Asia & Pacific,,2017,,314518.37153551896
Other Asia & Pacific,,1965,,0
Other Asia & Pacific,,1966,,0
Other Asia & Pacific,,1967,,0
Other Asia & Pacific,,1968,,0
Other Asia & Pacific,,1969,,0
Other Asia & Pacific,,1970,,0
Other Asia & Pacific,,1971,,0
Other Asia & Pacific,,1972,,0
Other Asia & Pacific,,1973,,0
Other Asia & Pacific,,1974,,0
Other Asia & Pacific,,1975,,0
Other Asia & Pacific,,1976,,0
Other Asia & Pacific,,1977,,0
Other Asia & Pacific,,1978,,0
Other Asia & Pacific,,1979,,0
Other Asia & Pacific,,1980,,0
Other Asia & Pacific,,1981,,0
Other Asia & Pacific,,1982,,0
Other Asia & Pacific,,2018,,497064.956234973
Other CIS,,1985,,0
Other CIS,,1986,,0
Other CIS,,1987,,0
Other CIS,,1988,,0
Other CIS,,1989,,0
Other CIS,,1990,,0
Other CIS,,1991,,0
Other CIS,,1992,,0
Other CIS,,1993,,0
Other CIS,,1994,,0
Other CIS,,1995,,0
Other CIS,,1996,,0
Other CIS,,1997,,0
Other CIS,,1998,,0
Other CIS,,1999,,0
Other CIS,,2000,,0
Other CIS,,2001,,0
Other CIS,,2002,,0
Other CIS,,2003,,0
Other CIS,,2004,,0
Other CIS,,2005,,0
Other CIS,,2006,,2600
Other CIS,,2007,,2900
Other CIS,,2008,,1900
Other CIS,,2009,,4300
Other CIS,,2010,,4100
Other CIS,,2011,,3000
Other CIS,,2012,,4200
Other CIS,,2013,,3300
Other CIS,,2014,,5500
Other CIS,,2015,,5700
Other CIS,,2016,,5000
Other CIS,,2017,,8100
Other CIS,,2018,,7900.000000000001
Other Caribbean,,1983,,0
Other Caribbean,,1984,,0
Other Caribbean,,1985,,0
Other Caribbean,,1986,,0
Other Caribbean,,1987,,0
Other Caribbean,,1988,,0
Other Caribbean,,1989,,0
Other Caribbean,,1990,,0
Other Caribbean,,1991,,0
Other Caribbean,,1992,,0
Other Caribbean,,1993,,1717.1717171717
Other Caribbean,,1994,,7777.77777777769
Other Caribbean,,1995,,7777.77777777769
Other Caribbean,,1996,,7365.62222222213
Other Caribbean,,1997,,8021.52797979788
Other Caribbean,,1998,,9122.94888888878
Other Caribbean,,1999,,11434.8346464645
Other Caribbean,,2000,,39549.7139393935
Other Caribbean,,2001,,48077.822626262096
Other Caribbean,,2002,,60919.3712121205
Other Caribbean,,2003,,64691.6103030295
Other Caribbean,,2004,,95316.4636363629
Other Caribbean,,2005,,106660.361212121
Other Caribbean,,2006,,122777.25575757501
Other Caribbean,,2007,,128433.333333332
Other Caribbean,,2008,,138950.505050504
Other Caribbean,,2009,,193207.07070707
Other Caribbean,,2010,,281660.606060605
Other Caribbean,,2011,,350442.081474899
Other Caribbean,,2012,,669264.373410626
Other Caribbean,,2013,,1007764.56855707
Other Caribbean,,2014,,1060694.70791245
Other Caribbean,,2015,,1146557.13486566
Other Caribbean,,2016,,1159249.17524094
Other Caribbean,,2017,,1315268.80705816
Other Caribbean,,1965,,0
Other Caribbean,,1966,,0
Other Caribbean,,1967,,0
Other Caribbean,,1968,,0
Other Caribbean,,1969,,0
Other Caribbean,,1970,,0
Other Caribbean,,1971,,0
Other Caribbean,,1972,,0
Other Caribbean,,1973,,0
Other Caribbean,,1974,,0
Other Caribbean,,1975,,0
Other Caribbean,,1976,,0
Other Caribbean,,1977,,0
Other Caribbean,,1978,,0
Other Caribbean,,1979,,0
Other Caribbean,,1980,,0
Other Caribbean,,1981,,0
Other Caribbean,,1982,,0
Other Caribbean,,2018,,1428156.26922188
Other Middle East,,1983,,0
Other Middle East,,1984,,0
Other Middle East,,1985,,0
Other Middle East,,1986,,0
Other Middle East,,1987,,0
Other Middle East,,1988,,0
Other Middle East,,1989,,0
Other Middle East,,1990,,1000
Other Middle East,,1991,,1000
Other Middle East,,1992,,1000
Other Middle East,,1993,,1000
Other Middle East,,1994,,1000
Other Middle East,,1995,,1000
Other Middle East,,1996,,1000
Other Middle East,,1997,,3000
Other Middle East,,1998,,3000
Other Middle East,,1999,,3000
Other Middle East,,2000,,3000
Other Middle East,,2001,,3000
Other Middle East,,2002,,3000
Other Middle East,,2003,,3000
Other Middle East,,2004,,4100
Other Middle East,,2005,,4100
Other Middle East,,2006,,4100
Other Middle East,,2007,,4100
Other Middle East,,2008,,5300
Other Middle East,,2009,,5300
Other Middle East,,2010,,5300
Other Middle East,,2011,,5300
Other Middle East,,2012,,6300
Other Middle East,,2013,,9300
Other Middle East,,2014,,10700
Other Middle East,,2015,,131400
Other Middle East,,2016,,399000
Other Middle East,,2017,,457477.322404372
Other Middle East,,1965,,0
Other Middle East,,1966,,0
Other Middle East,,1967,,0
Other Middle East,,1968,,0
Other Middle East,,1969,,0
Other Middle East,,1970,,0
Other Middle East,,1971,,0
Other Middle East,,1972,,0
Other Middle East,,1973,,0
Other Middle East,,1974,,0
Other Middle East,,1975,,0
Other Middle East,,1976,,0
Other Middle East,,1977,,0
Other Middle East,,1978,,0
Other Middle East,,1979,,0
Other Middle East,,1980,,0
Other Middle East,,1981,,0
Other Middle East,,1982,,0
Other Middle East,,2018,,574940.5407951759
Other Northern Africa,,1983,,0
Other Northern Africa,,1984,,0
Other Northern Africa,,1985,,0
Other Northern Africa,,1986,,0
Other Northern Africa,,1987,,0
Other Northern Africa,,1988,,0
Other Northern Africa,,1989,,0
Other Northern Africa,,1990,,0
Other Northern Africa,,1991,,0
Other Northern Africa,,1992,,0
Other Northern Africa,,1993,,0
Other Northern Africa,,1994,,0
Other Northern Africa,,1995,,0
Other Northern Africa,,1996,,0
Other Northern Africa,,1997,,0
Other Northern Africa,,1998,,0
Other Northern Africa,,1999,,0
Other Northern Africa,,2000,,23500
Other Northern Africa,,2001,,24500
Other Northern Africa,,2002,,31000
Other Northern Africa,,2003,,38600
Other Northern Africa,,2004,,45000
Other Northern Africa,,2005,,44000
Other Northern Africa,,2006,,38000
Other Northern Africa,,2007,,43000
Other Northern Africa,,2008,,39400
Other Northern Africa,,2009,,97500
Other Northern Africa,,2010,,138600
Other Northern Africa,,2011,,109000
Other Northern Africa,,2012,,196000
Other Northern Africa,,2013,,358000
Other Northern Africa,,2014,,507000
Other Northern Africa,,2015,,449000
Other Northern Africa,,2016,,474340
Other Northern Africa,,2017,,448610
Other Northern Africa,,1965,,0
Other Northern Africa,,1966,,0
Other Northern Africa,,1967,,0
Other Northern Africa,,1968,,0
Other Northern Africa,,1969,,0
Other Northern Africa,,1970,,0
Other Northern Africa,,1971,,0
Other Northern Africa,,1972,,0
Other Northern Africa,,1973,,0
Other Northern Africa,,1974,,0
Other Northern Africa,,1975,,0
Other Northern Africa,,1976,,0
Other Northern Africa,,1977,,0
Other Northern Africa,,1978,,0
Other Northern Africa,,1979,,0
Other Northern Africa,,1980,,0
Other Northern Africa,,1981,,0
Other Northern Africa,,1982,,0
Other Northern Africa,,2018,,453000
Other South America,,1983,,0
Other South America,,1984,,0
Other South America,,1985,,0
Other South America,,1986,,0
Other South America,,1987,,0
Other South America,,1988,,0
Other South America,,1989,,0
Other South America,,1990,,0
Other South America,,1991,,0
Other South America,,1992,,0
Other South America,,1993,,0
Other South America,,1994,,0
Other South America,,1995,,0
Other South America,,1996,,0
Other South America,,1997,,0
Other South America,,1998,,0
Other South America,,1999,,0
Other South America,,2000,,1000
Other South America,,2001,,1000
Other South America,,2002,,1000
Other South America,,2003,,1000
Other South America,,2004,,1000
Other South America,,2005,,1000
Other South America,,2006,,1000
Other South America,,2007,,4900
Other South America,,2008,,12491
Other South America,,2009,,47298
Other South America,,2010,,75214
Other South America,,2011,,117507
Other South America,,2012,,119156
Other South America,,2013,,150691
Other South America,,2014,,747425.513
Other South America,,2015,,2085918.8720000002
Other South America,,2016,,3038559.444
Other South America,,2017,,3844133.84616394
Other South America,,1965,,0
Other South America,,1966,,0
Other South America,,1967,,0
Other South America,,1968,,0
Other South America,,1969,,0
Other South America,,1970,,0
Other South America,,1971,,0
Other South America,,1972,,0
Other South America,,1973,,0
Other South America,,1974,,0
Other South America,,1975,,0
Other South America,,1976,,0
Other South America,,1977,,0
Other South America,,1978,,0
Other South America,,1979,,0
Other South America,,1980,,0
Other South America,,1981,,0
Other South America,,1982,,0
Other South America,,2018,,4800313.59016393
Other Southern Africa,,1983,,0
Other Southern Africa,,1984,,0
Other Southern Africa,,1985,,0
Other Southern Africa,,1986,,0
Other Southern Africa,,1987,,0
Other Southern Africa,,1988,,0
Other Southern Africa,,1989,,0
Other Southern Africa,,1990,,0
Other Southern Africa,,1991,,0
Other Southern Africa,,1992,,0
Other Southern Africa,,1993,,0
Other Southern Africa,,1994,,0
Other Southern Africa,,1995,,0
Other Southern Africa,,1996,,0
Other Southern Africa,,1997,,0
Other Southern Africa,,1998,,0
Other Southern Africa,,1999,,0
Other Southern Africa,,2000,,0
Other Southern Africa,,2001,,0
Other Southern Africa,,2002,,0
Other Southern Africa,,2003,,0
Other Southern Africa,,2004,,0
Other Southern Africa,,2005,,0
Other Southern Africa,,2006,,0
Other Southern Africa,,2007,,0
Other Southern Africa,,2008,,0
Other Southern Africa,,2009,,0
Other Southern Africa,,2010,,0
Other Southern Africa,,2011,,0
Other Southern Africa,,2012,,0
Other Southern Africa,,2013,,0
Other Southern Africa,,2014,,0
Other Southern Africa,,2015,,0
Other Southern Africa,,2016,,0
Other Southern Africa,,2017,,0
Other Southern Africa,,1965,,0
Other Southern Africa,,1966,,0
Other Southern Africa,,1967,,0
Other Southern Africa,,1968,,0
Other Southern Africa,,1969,,0
Other Southern Africa,,1970,,0
Other Southern Africa,,1971,,0
Other Southern Africa,,1972,,0
Other Southern Africa,,1973,,0
Other Southern Africa,,1974,,0
Other Southern Africa,,1975,,0
Other Southern Africa,,1976,,0
Other Southern Africa,,1977,,0
Other Southern Africa,,1978,,0
Other Southern Africa,,1979,,0
Other Southern Africa,,1980,,0
Other Southern Africa,,1981,,0
Other Southern Africa,,1982,,0
Other Southern Africa,,2018,,0
Pakistan,PAK,1983,,0
Pakistan,PAK,1984,,0
Pakistan,PAK,1985,,0
Pakistan,PAK,1986,,0
Pakistan,PAK,1987,,0
Pakistan,PAK,1988,,0
Pakistan,PAK,1989,,0
Pakistan,PAK,1990,,0
Pakistan,PAK,1991,,0
Pakistan,PAK,1992,,0
Pakistan,PAK,1993,,0
Pakistan,PAK,1994,,0
Pakistan,PAK,1995,,0
Pakistan,PAK,1996,,0
Pakistan,PAK,1997,,0
Pakistan,PAK,1998,,0
Pakistan,PAK,1999,,0
Pakistan,PAK,2000,,0
Pakistan,PAK,2001,,0
Pakistan,PAK,2002,,0
Pakistan,PAK,2003,,0
Pakistan,PAK,2004,,0
Pakistan,PAK,2005,,0
Pakistan,PAK,2006,,0
Pakistan,PAK,2007,,0
Pakistan,PAK,2008,,10500
Pakistan,PAK,2009,,10500
Pakistan,PAK,2010,,10500
Pakistan,PAK,2011,,10500
Pakistan,PAK,2012,,98400
Pakistan,PAK,2013,,263300
Pakistan,PAK,2014,,459300
Pakistan,PAK,2015,,539900
Pakistan,PAK,2016,,786300
Pakistan,PAK,2017,,1203524.18046919
Pakistan,PAK,1965,,0
Pakistan,PAK,1966,,0
Pakistan,PAK,1967,,0
Pakistan,PAK,1968,,0
Pakistan,PAK,1969,,0
Pakistan,PAK,1970,,0
Pakistan,PAK,1971,,0
Pakistan,PAK,1972,,0
Pakistan,PAK,1973,,0
Pakistan,PAK,1974,,0
Pakistan,PAK,1975,,0
Pakistan,PAK,1976,,0
Pakistan,PAK,1977,,0
Pakistan,PAK,1978,,0
Pakistan,PAK,1979,,0
Pakistan,PAK,1980,,0
Pakistan,PAK,1981,,0
Pakistan,PAK,1982,,0
Pakistan,PAK,2018,,1722680.87031436
Peru,PER,1983,,0
Peru,PER,1984,,0
Peru,PER,1985,,0
Peru,PER,1986,,0
Peru,PER,1987,,0
Peru,PER,1988,,0
Peru,PER,1989,,0
Peru,PER,1990,,0
Peru,PER,1991,,0
Peru,PER,1992,,0
Peru,PER,1993,,0
Peru,PER,1994,,0
Peru,PER,1995,,0
Peru,PER,1996,,400
Peru,PER,1997,,600
Peru,PER,1998,,500
Peru,PER,1999,,600
Peru,PER,2000,,800
Peru,PER,2001,,1200
Peru,PER,2002,,1200
Peru,PER,2003,,1200
Peru,PER,2004,,1200
Peru,PER,2005,,1200
Peru,PER,2006,,1200
Peru,PER,2007,,1200
Peru,PER,2008,,1200
Peru,PER,2009,,1200
Peru,PER,2010,,1200
Peru,PER,2011,,1200
Peru,PER,2012,,1200
Peru,PER,2013,,1200
Peru,PER,2014,,257500
Peru,PER,2015,,594374.13148867
Peru,PER,2016,,1054114.6262971
Peru,PER,2017,,1073432.268
Peru,PER,1965,,0
Peru,PER,1966,,0
Peru,PER,1967,,0
Peru,PER,1968,,0
Peru,PER,1969,,0
Peru,PER,1970,,0
Peru,PER,1971,,0
Peru,PER,1972,,0
Peru,PER,1973,,0
Peru,PER,1974,,0
Peru,PER,1975,,0
Peru,PER,1976,,0
Peru,PER,1977,,0
Peru,PER,1978,,0
Peru,PER,1979,,0
Peru,PER,1980,,0
Peru,PER,1981,,0
Peru,PER,1982,,0
Peru,PER,2018,,1493633.8640475
Philippines,PHL,1983,,0
Philippines,PHL,1984,,0
Philippines,PHL,1985,,0
Philippines,PHL,1986,,0
Philippines,PHL,1987,,0
Philippines,PHL,1988,,0
Philippines,PHL,1989,,0
Philippines,PHL,1990,,0
Philippines,PHL,1991,,0
Philippines,PHL,1992,,0
Philippines,PHL,1993,,0
Philippines,PHL,1994,,0
Philippines,PHL,1995,,0
Philippines,PHL,1996,,0
Philippines,PHL,1997,,0
Philippines,PHL,1998,,0
Philippines,PHL,1999,,0
Philippines,PHL,2000,,0
Philippines,PHL,2001,,0
Philippines,PHL,2002,,0
Philippines,PHL,2003,,0
Philippines,PHL,2004,,0
Philippines,PHL,2005,,17469
Philippines,PHL,2006,,53235
Philippines,PHL,2007,,57842
Philippines,PHL,2008,,61386
Philippines,PHL,2009,,64428
Philippines,PHL,2010,,61717
Philippines,PHL,2011,,88204
Philippines,PHL,2012,,75339
Philippines,PHL,2013,,65655
Philippines,PHL,2014,,152052
Philippines,PHL,2015,,748414
Philippines,PHL,2016,,975219
Philippines,PHL,2017,,1093558
Philippines,PHL,1965,,0
Philippines,PHL,1966,,0
Philippines,PHL,1967,,0
Philippines,PHL,1968,,0
Philippines,PHL,1969,,0
Philippines,PHL,1970,,0
Philippines,PHL,1971,,0
Philippines,PHL,1972,,0
Philippines,PHL,1973,,0
Philippines,PHL,1974,,0
Philippines,PHL,1975,,0
Philippines,PHL,1976,,0
Philippines,PHL,1977,,0
Philippines,PHL,1978,,0
Philippines,PHL,1979,,0
Philippines,PHL,1980,,0
Philippines,PHL,1981,,0
Philippines,PHL,1982,,0
Philippines,PHL,2018,,1152924
Poland,POL,1983,,0
Poland,POL,1984,,0
Poland,POL,1985,,0
Poland,POL,1986,,0
Poland,POL,1987,,0
Poland,POL,1988,,0
Poland,POL,1989,,0
Poland,POL,1990,,0
Poland,POL,1991,,0
Poland,POL,1992,,0
Poland,POL,1993,,0
Poland,POL,1994,,0
Poland,POL,1995,,1000
Poland,POL,1996,,0
Poland,POL,1997,,2000
Poland,POL,1998,,4000
Poland,POL,1999,,4000
Poland,POL,2000,,5000
Poland,POL,2001,,14000
Poland,POL,2002,,61000
Poland,POL,2003,,124000
Poland,POL,2004,,142000
Poland,POL,2005,,135000
Poland,POL,2006,,256000
Poland,POL,2007,,522000
Poland,POL,2008,,837000
Poland,POL,2009,,1077000
Poland,POL,2010,,1664000
Poland,POL,2011,,3205000
Poland,POL,2012,,4747000
Poland,POL,2013,,6004000
Poland,POL,2014,,7678000
Poland,POL,2015,,10858000
Poland,POL,2016,,12588000
Poland,POL,2017,,14909000
Poland,POL,1965,,0
Poland,POL,1966,,0
Poland,POL,1967,,0
Poland,POL,1968,,0
Poland,POL,1969,,0
Poland,POL,1970,,0
Poland,POL,1971,,0
Poland,POL,1972,,0
Poland,POL,1973,,0
Poland,POL,1974,,0
Poland,POL,1975,,0
Poland,POL,1976,,0
Poland,POL,1977,,0
Poland,POL,1978,,0
Poland,POL,1979,,0
Poland,POL,1980,,0
Poland,POL,1981,,0
Poland,POL,1982,,0
Poland,POL,2018,,12845000
Portugal,PRT,1983,,0
Portugal,PRT,1984,,0
Portugal,PRT,1985,,0
Portugal,PRT,1986,,0
Portugal,PRT,1987,,0
Portugal,PRT,1988,,0
Portugal,PRT,1989,,1000
Portugal,PRT,1990,,959.595959595948
Portugal,PRT,1991,,959.595959595948
Portugal,PRT,1992,,3838.3838383837897
Portugal,PRT,1993,,10555.5555555554
Portugal,PRT,1994,,17000
Portugal,PRT,1995,,16000
Portugal,PRT,1996,,21000
Portugal,PRT,1997,,38000
Portugal,PRT,1998,,89000
Portugal,PRT,1999,,123000
Portugal,PRT,2000,,168000
Portugal,PRT,2001,,256000
Portugal,PRT,2002,,362000
Portugal,PRT,2003,,496000
Portugal,PRT,2004,,816000
Portugal,PRT,2005,,1773000
Portugal,PRT,2006,,2925000
Portugal,PRT,2007,,4037000
Portugal,PRT,2008,,5757000
Portugal,PRT,2009,,7577000
Portugal,PRT,2010,,9182000
Portugal,PRT,2011,,9162000
Portugal,PRT,2012,,10260000
Portugal,PRT,2013,,12014601.112
Portugal,PRT,2014,,12111384.233000001
Portugal,PRT,2015,,11607637.867999999
Portugal,PRT,2016,,12474000
Portugal,PRT,2017,,12248000
Portugal,PRT,1965,,0
Portugal,PRT,1966,,0
Portugal,PRT,1967,,0
Portugal,PRT,1968,,0
Portugal,PRT,1969,,0
Portugal,PRT,1970,,0
Portugal,PRT,1971,,0
Portugal,PRT,1972,,0
Portugal,PRT,1973,,0
Portugal,PRT,1974,,0
Portugal,PRT,1975,,0
Portugal,PRT,1976,,0
Portugal,PRT,1977,,0
Portugal,PRT,1978,,0
Portugal,PRT,1979,,0
Portugal,PRT,1980,,0
Portugal,PRT,1981,,0
Portugal,PRT,1982,,0
Portugal,PRT,2018,,12657000
Qatar,QAT,1983,,0
Qatar,QAT,1984,,0
Qatar,QAT,1985,,0
Qatar,QAT,1986,,0
Qatar,QAT,1987,,0
Qatar,QAT,1988,,0
Qatar,QAT,1989,,0
Qatar,QAT,1990,,0
Qatar,QAT,1991,,0
Qatar,QAT,1992,,0
Qatar,QAT,1993,,0
Qatar,QAT,1994,,0
Qatar,QAT,1995,,0
Qatar,QAT,1996,,0
Qatar,QAT,1997,,0
Qatar,QAT,1998,,0
Qatar,QAT,1999,,0
Qatar,QAT,2000,,0
Qatar,QAT,2001,,0
Qatar,QAT,2002,,0
Qatar,QAT,2003,,0
Qatar,QAT,2004,,0
Qatar,QAT,2005,,0
Qatar,QAT,2006,,0
Qatar,QAT,2007,,0
Qatar,QAT,2008,,0
Qatar,QAT,2009,,0
Qatar,QAT,2010,,0
Qatar,QAT,2011,,0
Qatar,QAT,2012,,0
Qatar,QAT,2013,,0
Qatar,QAT,2014,,0
Qatar,QAT,2015,,0
Qatar,QAT,2016,,0
Qatar,QAT,2017,,0
Qatar,QAT,1965,,0
Qatar,QAT,1966,,0
Qatar,QAT,1967,,0
Qatar,QAT,1968,,0
Qatar,QAT,1969,,0
Qatar,QAT,1970,,0
Qatar,QAT,1971,,0
Qatar,QAT,1972,,0
Qatar,QAT,1973,,0
Qatar,QAT,1974,,0
Qatar,QAT,1975,,0
Qatar,QAT,1976,,0
Qatar,QAT,1977,,0
Qatar,QAT,1978,,0
Qatar,QAT,1979,,0
Qatar,QAT,1980,,0
Qatar,QAT,1981,,0
Qatar,QAT,1982,,0
Qatar,QAT,2018,,0
Romania,ROU,1983,,0
Romania,ROU,1984,,0
Romania,ROU,1985,,0
Romania,ROU,1986,,0
Romania,ROU,1987,,0
Romania,ROU,1988,,0
Romania,ROU,1989,,0
Romania,ROU,1990,,1010.1010101009999
Romania,ROU,1991,,0
Romania,ROU,1992,,0
Romania,ROU,1993,,0
Romania,ROU,1994,,0
Romania,ROU,1995,,0
Romania,ROU,1996,,0
Romania,ROU,1997,,0
Romania,ROU,1998,,0
Romania,ROU,1999,,0
Romania,ROU,2000,,0
Romania,ROU,2001,,0
Romania,ROU,2002,,0
Romania,ROU,2003,,0
Romania,ROU,2004,,0
Romania,ROU,2005,,0
Romania,ROU,2006,,1000
Romania,ROU,2007,,3000
Romania,ROU,2008,,5000
Romania,ROU,2009,,9000
Romania,ROU,2010,,306000
Romania,ROU,2011,,1387000
Romania,ROU,2012,,2640000
Romania,ROU,2013,,4520000
Romania,ROU,2014,,4723600
Romania,ROU,2015,,7063000
Romania,ROU,2016,,6590000
Romania,ROU,2017,,7407000
Romania,ROU,1965,,0
Romania,ROU,1966,,0
Romania,ROU,1967,,0
Romania,ROU,1968,,0
Romania,ROU,1969,,0
Romania,ROU,1970,,0
Romania,ROU,1971,,0
Romania,ROU,1972,,0
Romania,ROU,1973,,0
Romania,ROU,1974,,0
Romania,ROU,1975,,0
Romania,ROU,1976,,0
Romania,ROU,1977,,0
Romania,ROU,1978,,0
Romania,ROU,1979,,0
Romania,ROU,1980,,0
Romania,ROU,1981,,0
Romania,ROU,1982,,0
Romania,ROU,2018,,6497000
Russia,RUS,1985,,0
Russia,RUS,1986,,0
Russia,RUS,1987,,0
Russia,RUS,1988,,0
Russia,RUS,1989,,0
Russia,RUS,1990,,0
Russia,RUS,1991,,0
Russia,RUS,1992,,0
Russia,RUS,1993,,0
Russia,RUS,1994,,0
Russia,RUS,1995,,0
Russia,RUS,1996,,0
Russia,RUS,1997,,0
Russia,RUS,1998,,0
Russia,RUS,1999,,0
Russia,RUS,2000,,1900
Russia,RUS,2001,,3100
Russia,RUS,2002,,6200
Russia,RUS,2003,,8600
Russia,RUS,2004,,7000
Russia,RUS,2005,,6800
Russia,RUS,2006,,5200
Russia,RUS,2007,,6600
Russia,RUS,2008,,5200
Russia,RUS,2009,,3800
Russia,RUS,2010,,4186
Russia,RUS,2011,,5392
Russia,RUS,2012,,5251
Russia,RUS,2013,,4473
Russia,RUS,2014,,96000
Russia,RUS,2015,,144600
Russia,RUS,2016,,142200
Russia,RUS,2017,,140250
Russia,RUS,2018,,227740
Saudi Arabia,SAU,1983,,0
Saudi Arabia,SAU,1984,,0
Saudi Arabia,SAU,1985,,0
Saudi Arabia,SAU,1986,,0
Saudi Arabia,SAU,1987,,0
Saudi Arabia,SAU,1988,,0
Saudi Arabia,SAU,1989,,0
Saudi Arabia,SAU,1990,,0
Saudi Arabia,SAU,1991,,0
Saudi Arabia,SAU,1992,,0
Saudi Arabia,SAU,1993,,0
Saudi Arabia,SAU,1994,,0
Saudi Arabia,SAU,1995,,0
Saudi Arabia,SAU,1996,,0
Saudi Arabia,SAU,1997,,0
Saudi Arabia,SAU,1998,,0
Saudi Arabia,SAU,1999,,0
Saudi Arabia,SAU,2000,,0
Saudi Arabia,SAU,2001,,0
Saudi Arabia,SAU,2002,,0
