Entity,Code,Year,"Gross enrolment ratio, secondary, both sexes (%) (%)"
Samoa,WSM,1995,75.8757171630859
Samoa,WSM,1996,74.4029693603516
Samoa,WSM,1997,77.9914627075195
Samoa,WSM,1998,77.9048690795898
Samoa,WSM,1999,78.9802398681641
Samoa,WSM,2000,78.4719009399414
Samoa,WSM,2001,80.4066467285156
Samoa,WSM,2002,81.4981918334961
Samoa,WSM,2003,83.715690612793
Samoa,WSM,2004,83.5965805053711
Samoa,WSM,2005,82.9532928466797
Samoa,WSM,2006,83.7396087646484
Samoa,WSM,2007,83.8857421875
Samoa,WSM,2009,86.1270065307617
Samoa,WSM,2010,87.6593170166016
Samoa,WSM,2011,86.3706817626953
Samoa,WSM,2012,85.71044921875
Samoa,WSM,2014,86.8512191772461
San Marino,SMR,2009,95.5685577392578
San Marino,SMR,2010,97.2095031738281
San Marino,SMR,2011,94.947868347168
San Marino,SMR,2012,94.6519927978516
Sao Tome and Principe,STP,1971,13.4477500915527
Sao Tome and Principe,STP,1972,15.189769744873
Sao Tome and Principe,STP,1976,29.2700691223145
Sao Tome and Principe,STP,1977,27.5091590881348
Sao Tome and Principe,STP,1981,24.1532096862793
Sao Tome and Principe,STP,1982,30.6561107635498
Sao Tome and Principe,STP,1983,39.1029205322266
Sao Tome and Principe,STP,1984,40.350658416748
Sao Tome and Principe,STP,1987,30.0011405944824
Sao Tome and Principe,STP,1988,35.3980407714844
Sao Tome and Principe,STP,2003,37.4833488464355
Sao Tome and Principe,STP,2004,40.1091499328613
Sao Tome and Principe,STP,2005,43.1704216003418
Sao Tome and Principe,STP,2007,48.8039093017578
Sao Tome and Principe,STP,2008,46.1380081176758
Sao Tome and Principe,STP,2009,52.0747413635254
Sao Tome and Principe,STP,2010,52.9636993408203
Sao Tome and Principe,STP,2011,51.4236297607422
Sao Tome and Principe,STP,2012,59.2291488647461
Sao Tome and Principe,STP,2013,65.9141998291016
Sao Tome and Principe,STP,2014,76.898063659668
Sao Tome and Principe,STP,2015,84.9381866455078
Saudi Arabia,SAU,1979,27.2924709320068
Saudi Arabia,SAU,2005,86.1668701171875
Saudi Arabia,SAU,2007,90.3536529541016
Saudi Arabia,SAU,2009,95.677131652832
Saudi Arabia,SAU,2013,107.682876586914
Saudi Arabia,SAU,2014,108.287879943848
Senegal,SEN,1971,9.37158012390137
Senegal,SEN,1972,10.0348596572876
Senegal,SEN,1978,11.2145900726318
Senegal,SEN,1979,10.6361703872681
Senegal,SEN,1980,10.8183097839355
Senegal,SEN,1981,11.3939895629883
Senegal,SEN,1982,12.0257701873779
Senegal,SEN,1983,12.3131704330444
Senegal,SEN,1984,12.2408199310303
Senegal,SEN,1985,12.5563497543335
Senegal,SEN,1986,13.4920701980591
Senegal,SEN,1987,13.6635103225708
Senegal,SEN,1988,13.9642896652222
Senegal,SEN,1989,14.8531398773193
Senegal,SEN,1990,15.1707696914673
Senegal,SEN,1992,15.4874897003174
Senegal,SEN,1996,14.7237997055054
Senegal,SEN,1997,14.5393104553223
Senegal,SEN,1998,14.4763202667236
Senegal,SEN,1999,15.2873201370239
Senegal,SEN,2000,15.8472995758057
Senegal,SEN,2001,16.0786800384521
Senegal,SEN,2002,17.3968105316162
Senegal,SEN,2004,20.0019397735596
Senegal,SEN,2005,22.0166893005371
Senegal,SEN,2006,23.7105598449707
Senegal,SEN,2008,29.7436790466309
Senegal,SEN,2010,35.5976982116699
Senegal,SEN,2011,40.0677604675293
Serbia,SRB,1999,94.1808624267578
Serbia,SRB,2000,91.1882629394531
Serbia,SRB,2001,89.7503128051758
Serbia,SRB,2002,88.7098770141602
Serbia,SRB,2003,88.2943801879883
Serbia,SRB,2004,88.1681365966797
Serbia,SRB,2005,88.5904083251953
Serbia,SRB,2006,88.9565811157227
Serbia,SRB,2007,89.5007400512695
Serbia,SRB,2008,90.4638137817383
Serbia,SRB,2009,91.4844589233398
Serbia,SRB,2010,91.4276275634766
Serbia,SRB,2011,93.6310501098633
Serbia,SRB,2012,94.1696166992188
Serbia,SRB,2013,94.4092102050781
Serbia,SRB,2014,94.3444137573242
Seychelles,SYC,1970,26.8709392547607
Seychelles,SYC,1971,28.9372005462646
Seychelles,SYC,1972,31.3360595703125
Seychelles,SYC,1973,33.5079116821289
Seychelles,SYC,1974,38.3203201293945
Seychelles,SYC,1975,36.9703483581543
Seychelles,SYC,1976,31.2452297210693
Seychelles,SYC,1978,42.1561508178711
Seychelles,SYC,1979,46.0759696960449
Seychelles,SYC,1980,50.8829193115234
Seychelles,SYC,1981,58.6261711120605
Seychelles,SYC,1982,68.7844314575195
Seychelles,SYC,1983,72.6979293823242
Seychelles,SYC,1984,107.342216491699
Seychelles,SYC,1985,109.628036499023
Seychelles,SYC,1986,110.412666320801
Seychelles,SYC,1987,112.438957214355
Seychelles,SYC,1988,113.706886291504
Seychelles,SYC,1989,111.718551635742
Seychelles,SYC,1991,111.029052734375
Seychelles,SYC,1992,113.162437438965
Seychelles,SYC,1993,112.829719543457
Seychelles,SYC,1994,115.971008300781
Seychelles,SYC,1995,112.993423461914
Seychelles,SYC,1996,114.366523742676
Seychelles,SYC,1998,99.5658569335938
Seychelles,SYC,1999,73.7257308959961
Seychelles,SYC,2000,72.8680801391602
Seychelles,SYC,2001,71.2242431640625
Seychelles,SYC,2002,70.6572799682617
Seychelles,SYC,2003,74.9677505493164
Seychelles,SYC,2004,74.9717483520508
Seychelles,SYC,2005,81.7954406738281
Seychelles,SYC,2007,78.486930847168
Seychelles,SYC,2008,75.6526718139648
Seychelles,SYC,2009,75.5235977172852
Seychelles,SYC,2010,74.1315002441406
Seychelles,SYC,2011,76.3748474121094
Seychelles,SYC,2012,80.8899993896484
Seychelles,SYC,2013,73.6516723632813
Seychelles,SYC,2014,74.5921325683594
Sierra Leone,SLE,1971,9.76667022705078
Sierra Leone,SLE,1972,10.4454402923584
Sierra Leone,SLE,1973,11.4362096786499
Sierra Leone,SLE,1974,12.141900062561
Sierra Leone,SLE,1975,12.586950302124
Sierra Leone,SLE,1976,12.9828195571899
Sierra Leone,SLE,1977,13.6419897079468
Sierra Leone,SLE,1978,14.0265102386475
Sierra Leone,SLE,1979,14.6218004226685
Sierra Leone,SLE,1980,14.1718397140503
Sierra Leone,SLE,1981,15.7770500183105
Sierra Leone,SLE,1984,19.8993701934814
Sierra Leone,SLE,1985,20.9953308105469
Sierra Leone,SLE,1986,18.9766101837158
Sierra Leone,SLE,1988,20.9239101409912
Sierra Leone,SLE,1989,17.8445796966553
Sierra Leone,SLE,1990,17.5411396026611
Sierra Leone,SLE,1991,17.206880569458
Sierra Leone,SLE,2001,27.1355895996094
Sierra Leone,SLE,2011,44.3241500854492
Sierra Leone,SLE,2012,49.1665115356445
Sierra Leone,SLE,2013,43.4242897033691
Slovakia,SVK,1993,87.2670364379883
Slovakia,SVK,1994,87.6901931762695
Slovakia,SVK,1995,89.1266708374023
Slovakia,SVK,1996,91.1176681518555
Slovakia,SVK,1997,91.5938720703125
Slovakia,SVK,1998,84.254280090332
Slovakia,SVK,1999,84.7976531982422
Slovakia,SVK,2000,85.8776931762695
Slovakia,SVK,2001,86.3244094848633
Slovakia,SVK,2002,88.2795715332031
Slovakia,SVK,2003,90.4693298339844
Slovakia,SVK,2004,92.9919815063477
Slovakia,SVK,2005,93.7164916992188
Slovakia,SVK,2006,93.10498046875
Slovakia,SVK,2007,92.6773834228516
Slovakia,SVK,2008,92.0393981933594
Slovakia,SVK,2009,91.9837799072266
Slovakia,SVK,2010,92.6429595947266
Slovakia,SVK,2011,93.1305084228516
Slovakia,SVK,2012,93.3659210205078
Slovakia,SVK,2013,91.8170471191406
Slovakia,SVK,2014,91.9221572875977
Slovenia,SVN,1982,61.4389114379883
Slovenia,SVN,1983,71.1175918579102
Slovenia,SVN,1984,79.6025924682617
Slovenia,SVN,1985,83.8731384277344
Slovenia,SVN,1986,84.2525177001953
Slovenia,SVN,1987,84.2847137451172
Slovenia,SVN,1988,85.2224731445313
Slovenia,SVN,1989,85.9716873168945
Slovenia,SVN,1990,87.2440872192383
Slovenia,SVN,1991,88.0044708251953
Slovenia,SVN,1992,88.3008193969727
Slovenia,SVN,1993,88.3009414672852
Slovenia,SVN,1994,88.4841384887695
Slovenia,SVN,1995,89.9899520874023
Slovenia,SVN,1996,90.1204071044922
Slovenia,SVN,1997,91.7939376831055
Slovenia,SVN,1998,92.6980972290039
Slovenia,SVN,1999,99.3704528808594
Slovenia,SVN,2000,100.932792663574
Slovenia,SVN,2001,106.592956542969
Slovenia,SVN,2002,107.504753112793
Slovenia,SVN,2003,109.022453308105
Slovenia,SVN,2004,97.1549301147461
Slovenia,SVN,2005,97.1232528686523
Slovenia,SVN,2006,96.8354721069336
Slovenia,SVN,2007,98.2564468383789
Slovenia,SVN,2008,98.1013488769531
Slovenia,SVN,2009,97.7940368652344
Slovenia,SVN,2010,97.8589782714844
Slovenia,SVN,2011,97.8459014892578
Slovenia,SVN,2012,97.8559494018555
Slovenia,SVN,2013,110.947959899902
Slovenia,SVN,2014,110.670753479004
Solomon Islands,SLB,1970,8.00870037078857
Solomon Islands,SLB,1971,9.67269992828369
Solomon Islands,SLB,1972,10.6846303939819
Solomon Islands,SLB,1973,12.3437004089355
Solomon Islands,SLB,1975,9.91825008392334
Solomon Islands,SLB,1976,12.3152704238892
Solomon Islands,SLB,1977,13.8833103179932
Solomon Islands,SLB,1978,14.7080001831055
Solomon Islands,SLB,1979,15.1304302215576
Solomon Islands,SLB,1980,16.406120300293
Solomon Islands,SLB,1981,19.8429698944092
Solomon Islands,SLB,1982,21.2337207794189
Solomon Islands,SLB,1983,21.3582592010498
Solomon Islands,SLB,1986,18.9075603485107
Solomon Islands,SLB,1990,13.8793802261353
Solomon Islands,SLB,1991,15.3484296798706
Solomon Islands,SLB,1992,15.7760200500488
Solomon Islands,SLB,1993,17.1092700958252
Solomon Islands,SLB,1994,17.9381809234619
Solomon Islands,SLB,1999,25.6463394165039
Solomon Islands,SLB,2000,20.5193901062012
Solomon Islands,SLB,2001,24.5457305908203
Solomon Islands,SLB,2002,31.6612701416016
Solomon Islands,SLB,2005,30.3960494995117
Solomon Islands,SLB,2006,35.0029907226563
Solomon Islands,SLB,2007,35.6903114318848
Solomon Islands,SLB,2010,48.6354713439941
Solomon Islands,SLB,2011,47.8801002502441
Solomon Islands,SLB,2012,48.4367904663086
Somalia,SOM,1971,3.26490998268127
Somalia,SOM,1972,3.70160007476807
Somalia,SOM,1973,4.29204988479614
Somalia,SOM,1974,4.93529987335205
Somalia,SOM,1976,6.23840999603271
Somalia,SOM,1977,3.20730996131897
Somalia,SOM,1978,2.98182988166809
Somalia,SOM,1979,3.83593010902405
Somalia,SOM,1980,4.3315601348877
Somalia,SOM,1981,12.7377395629883
Somalia,SOM,1982,12.3480701446533
Somalia,SOM,1983,12.0903396606445
Somalia,SOM,1984,12.207989692688
Somalia,SOM,1985,11.6306896209717
Somalia,SOM,1986,10.9836101531982
Somalia,SOM,2007,7.35304021835327
South Africa,ZAF,1989,62.730541229248
South Africa,ZAF,1990,66.0701065063477
South Africa,ZAF,1991,69.507698059082
South Africa,ZAF,1994,79.6143569946289
South Africa,ZAF,1998,92.0211486816406
South Africa,ZAF,1999,90.7665634155273
South Africa,ZAF,2000,87.2935104370117
South Africa,ZAF,2001,87.2664413452148
South Africa,ZAF,2002,87.1512680053711
South Africa,ZAF,2003,87.0811004638672
South Africa,ZAF,2004,88.501350402832
South Africa,ZAF,2005,88.9131774902344
South Africa,ZAF,2006,90.976692199707
South Africa,ZAF,2007,91.7229919433594
South Africa,ZAF,2008,89.4957580566406
South Africa,ZAF,2009,90.1722717285156
South Africa,ZAF,2010,90.2535171508789
South Africa,ZAF,2011,91.0553131103516
South Africa,ZAF,2012,91.9577331542969
South Africa,ZAF,2013,93.5355377197266
South Africa,ZAF,2014,93.80908203125
South Asia,,1970,23.1688995361328
South Asia,,1971,23.2172508239746
South Asia,,1972,23.5845203399658
South Asia,,1973,23.9944000244141
South Asia,,1974,24.1449508666992
South Asia,,1975,24.3435096740723
South Asia,,1976,24.2894191741943
South Asia,,1977,24.7387294769287
South Asia,,1978,25.0508193969727
South Asia,,1979,25.8138408660889
South Asia,,1980,26.9300994873047
South Asia,,1981,27.8487300872803
South Asia,,1982,29.1497192382813
South Asia,,1983,30.9896202087402
South Asia,,1984,32.2446403503418
South Asia,,1985,33.1491012573242
South Asia,,1986,33.9865684509277
South Asia,,1987,33.9289703369141
South Asia,,1988,34.0346298217773
South Asia,,1989,34.2268714904785
South Asia,,1990,35.8747215270996
South Asia,,1991,38.0861282348633
South Asia,,1992,40.2754516601563
South Asia,,1993,42.0813484191895
South Asia,,1994,42.6521682739258
South Asia,,1995,42.6657104492188
South Asia,,1996,42.8747406005859
South Asia,,1997,43.459041595459
South Asia,,1998,42.5337181091309
South Asia,,1999,41.635929107666
South Asia,,2000,43.0622291564941
South Asia,,2001,43.3289184570313
South Asia,,2002,44.8567810058594
South Asia,,2003,46.6566886901855
South Asia,,2004,47.9608917236328
South Asia,,2005,49.9256591796875
South Asia,,2006,51.4135818481445
South Asia,,2007,53.5425682067871
South Asia,,2008,55.955249786377
South Asia,,2009,55.8892707824707
South Asia,,2010,58.9243392944336
South Asia,,2011,61.4980812072754
South Asia,,2012,64.0870895385742
South Asia,,2013,64.5729675292969
South Asia,,2014,64.7934265136719
South Korea,KOR,1971,39.7084197998047
South Korea,KOR,1972,43.2925491333008
South Korea,KOR,1973,46.5686683654785
South Korea,KOR,1974,50.5368499755859
South Korea,KOR,1975,54.3863410949707
South Korea,KOR,1976,58.6931686401367
South Korea,KOR,1977,62.9692115783691
South Korea,KOR,1978,66.6191101074219
South Korea,KOR,1979,70.8603668212891
South Korea,KOR,1980,76.8452606201172
South Korea,KOR,1981,81.8404998779297
South Korea,KOR,1982,82.5221710205078
South Korea,KOR,1983,84.3036727905273
South Korea,KOR,1984,88.6758575439453
South Korea,KOR,1985,90.5755767822266
South Korea,KOR,1986,92.0470733642578
South Korea,KOR,1987,93.8544998168945
South Korea,KOR,1988,92.1574478149414
South Korea,KOR,1989,92.4900512695313
South Korea,KOR,1990,92.6181411743164
South Korea,KOR,1991,92.3205032348633
South Korea,KOR,1992,92.414192199707
South Korea,KOR,1993,94.9582977294922
South Korea,KOR,1994,99.0284729003906
South Korea,KOR,1995,101.255981445313
South Korea,KOR,1996,103.633056640625
South Korea,KOR,1997,104.262687683105
South Korea,KOR,1998,100.003273010254
South Korea,KOR,1999,99.0712432861328
South Korea,KOR,2000,98.3932495117188
South Korea,KOR,2001,95.1871871948242
South Korea,KOR,2002,91.8668365478516
South Korea,KOR,2003,90.0078582763672
South Korea,KOR,2004,90.1677780151367
South Korea,KOR,2005,92.9807586669922
South Korea,KOR,2006,97.3012466430664
South Korea,KOR,2007,99.1359786987305
South Korea,KOR,2008,99.1841125488281
South Korea,KOR,2009,98.1554489135742
South Korea,KOR,2010,95.8625793457031
South Korea,KOR,2011,95.4936904907227
South Korea,KOR,2012,95.9358978271484
South Korea,KOR,2013,97.7302932739258
Spain,ESP,1971,57.0564308166504
Spain,ESP,1972,53.8429794311523
Spain,ESP,1973,58.7340087890625
Spain,ESP,1974,61.6384887695313
Spain,ESP,1975,65.9865112304688
Spain,ESP,1976,71.0545501708984
Spain,ESP,1977,74.6000518798828
Spain,ESP,1978,76.6464309692383
Spain,ESP,1979,82.1277084350586
Spain,ESP,1980,84.8491897583008
Spain,ESP,1981,86.1505584716797
Spain,ESP,1982,88.2658615112305
Spain,ESP,1983,90.4884490966797
Spain,ESP,1984,89.1645965576172
Spain,ESP,1985,91.3823471069336
Spain,ESP,1986,98.3496704101563
Spain,ESP,1987,100.720626831055
Spain,ESP,1988,103.135276794434
Spain,ESP,1989,104.087409973145
Spain,ESP,1990,101.15837097168
Spain,ESP,1991,103.208633422852
Spain,ESP,1992,105.366432189941
Spain,ESP,1993,109.708702087402
Spain,ESP,1994,112.361968994141
Spain,ESP,1995,114.151359558105
Spain,ESP,1996,117.609931945801
Spain,ESP,1997,115.191818237305
Spain,ESP,1998,106.092308044434
Spain,ESP,1999,107.800140380859
Spain,ESP,2000,110.268508911133
Spain,ESP,2001,111.803398132324
Spain,ESP,2002,111.896369934082
Spain,ESP,2003,112.232818603516
Spain,ESP,2004,113.957473754883
Spain,ESP,2005,117.513137817383
Spain,ESP,2006,117.542671203613
Spain,ESP,2007,117.50553894043
Spain,ESP,2008,117.66780090332
Spain,ESP,2009,118.394638061523
Spain,ESP,2010,124.384063720703
Spain,ESP,2011,128.592163085938
Spain,ESP,2012,131.034164428711
Spain,ESP,2013,131.086044311523
Spain,ESP,2014,130.164657592773
Sri Lanka,LKA,1970,45.8947982788086
Sri Lanka,LKA,1971,48.2625007629395
Sri Lanka,LKA,1972,52.0445899963379
Sri Lanka,LKA,1973,52.0559997558594
Sri Lanka,LKA,1974,50.769100189209
Sri Lanka,LKA,1976,47.8458786010742
Sri Lanka,LKA,1980,53.5734596252441
Sri Lanka,LKA,1981,54.3516387939453
Sri Lanka,LKA,1982,55.0299186706543
Sri Lanka,LKA,1983,57.1247291564941
Sri Lanka,LKA,1984,59.3857612609863
Sri Lanka,LKA,1985,61.1250991821289
Sri Lanka,LKA,1986,63.6367111206055
Sri Lanka,LKA,1987,68.2577896118164
Sri Lanka,LKA,1988,69.7307891845703
Sri Lanka,LKA,1989,71.001091003418
Sri Lanka,LKA,1990,71.9604110717773
Sri Lanka,LKA,1991,71.6743087768555
Sri Lanka,LKA,1992,73.3887329101563
Sri Lanka,LKA,1993,74.7077026367188
Sri Lanka,LKA,1994,76.5514678955078
Sri Lanka,LKA,1995,76.4720687866211
Sri Lanka,LKA,2010,96.9323577880859
Sri Lanka,LKA,2011,99.1195831298828
Sri Lanka,LKA,2012,99.6474380493164
Sri Lanka,LKA,2013,99.7245101928711
Sub-Saharan Africa,,1970,13.0739803314209
Sub-Saharan Africa,,1971,13.146430015564
Sub-Saharan Africa,,1972,13.5468702316284
Sub-Saharan Africa,,1973,13.9149103164673
Sub-Saharan Africa,,1974,14.1488399505615
Sub-Saharan Africa,,1975,14.6948099136353
Sub-Saharan Africa,,1976,15.2151298522949
Sub-Saharan Africa,,1977,15.786190032959
Sub-Saharan Africa,,1978,16.613260269165
Sub-Saharan Africa,,1979,17.5326995849609
Sub-Saharan Africa,,1980,18.719669342041
Sub-Saharan Africa,,1981,19.9989395141602
Sub-Saharan Africa,,1982,21.3806896209717
Sub-Saharan Africa,,1983,22.63157081604
Sub-Saharan Africa,,1984,23.694429397583
Sub-Saharan Africa,,1985,24.1572608947754
Sub-Saharan Africa,,1986,23.6999702453613
Sub-Saharan Africa,,1987,23.8718700408936
Sub-Saharan Africa,,1988,23.8152809143066
Sub-Saharan Africa,,1989,23.2191009521484
Sub-Saharan Africa,,1990,23.3473796844482
Sub-Saharan Africa,,1991,23.5397205352783
Sub-Saharan Africa,,1992,23.5344791412354
Sub-Saharan Africa,,1993,23.642599105835
Sub-Saharan Africa,,1994,23.845890045166
Sub-Saharan Africa,,1995,24.3595199584961
Sub-Saharan Africa,,1996,24.5932102203369
Sub-Saharan Africa,,1997,24.9264392852783
Sub-Saharan Africa,,1998,25.4121799468994
Sub-Saharan Africa,,1999,25.7574405670166
Sub-Saharan Africa,,2000,26.323579788208
Sub-Saharan Africa,,2001,27.589599609375
Sub-Saharan Africa,,2002,28.7071094512939
Sub-Saharan Africa,,2003,29.8263301849365
Sub-Saharan Africa,,2004,31.3505706787109
Sub-Saharan Africa,,2005,32.3088607788086
Sub-Saharan Africa,,2006,33.3625984191895
Sub-Saharan Africa,,2007,34.3896903991699
Sub-Saharan Africa,,2008,36.4359893798828
Sub-Saharan Africa,,2009,38.2784118652344
Sub-Saharan Africa,,2010,40.2032318115234
Sub-Saharan Africa,,2011,41.0525894165039
Sub-Saharan Africa,,2012,41.7920112609863
Sub-Saharan Africa,,2013,42.1900405883789
Sub-Saharan Africa,,2014,42.7407188415527
Sub-Saharan Africa (all income levels),,1970,13.0768995285034
Sub-Saharan Africa (all income levels),,1971,13.1497898101807
Sub-Saharan Africa (all income levels),,1972,13.550669670105
Sub-Saharan Africa (all income levels),,1973,13.9190902709961
Sub-Saharan Africa (all income levels),,1974,14.1540298461914
Sub-Saharan Africa (all income levels),,1975,14.6996202468872
Sub-Saharan Africa (all income levels),,1976,15.2185802459717
Sub-Saharan Africa (all income levels),,1977,15.7907104492188
Sub-Saharan Africa (all income levels),,1978,16.6187705993652
Sub-Saharan Africa (all income levels),,1979,17.5388202667236
Sub-Saharan Africa (all income levels),,1980,18.7264595031738
Sub-Saharan Africa (all income levels),,1981,20.0068397521973
Sub-Saharan Africa (all income levels),,1982,21.3901691436768
Sub-Saharan Africa (all income levels),,1983,22.6412296295166
Sub-Saharan Africa (all income levels),,1984,23.7054996490479
Sub-Saharan Africa (all income levels),,1985,24.1681594848633
Sub-Saharan Africa (all income levels),,1986,23.7108592987061
Sub-Saharan Africa (all income levels),,1987,23.8826103210449
Sub-Saharan Africa (all income levels),,1988,23.8258800506592
Sub-Saharan Africa (all income levels),,1989,23.2294101715088
Sub-Saharan Africa (all income levels),,1990,23.3575801849365
Sub-Saharan Africa (all income levels),,1991,23.549560546875
Sub-Saharan Africa (all income levels),,1992,23.5442790985107
Sub-Saharan Africa (all income levels),,1993,23.6520500183105
Sub-Saharan Africa (all income levels),,1994,23.8552799224854
Sub-Saharan Africa (all income levels),,1995,24.3681907653809
Sub-Saharan Africa (all income levels),,1996,24.6018009185791
Sub-Saharan Africa (all income levels),,1997,24.9341201782227
Sub-Saharan Africa (all income levels),,1998,25.4190502166748
Sub-Saharan Africa (all income levels),,1999,25.763500213623
Sub-Saharan Africa (all income levels),,2000,26.3293399810791
Sub-Saharan Africa (all income levels),,2001,27.5948104858398
Sub-Saharan Africa (all income levels),,2002,28.7119197845459
Sub-Saharan Africa (all income levels),,2003,29.8312892913818
Sub-Saharan Africa (all income levels),,2004,31.3551406860352
Sub-Saharan Africa (all income levels),,2005,32.3138084411621
Sub-Saharan Africa (all income levels),,2006,33.3671913146973
Sub-Saharan Africa (all income levels),,2007,34.393970489502
Sub-Saharan Africa (all income levels),,2008,36.4396781921387
Sub-Saharan Africa (all income levels),,2009,38.2817993164063
Sub-Saharan Africa (all income levels),,2010,40.206169128418
Sub-Saharan Africa (all income levels),,2011,41.0554695129395
Sub-Saharan Africa (all income levels),,2012,41.7950286865234
Sub-Saharan Africa (all income levels),,2013,42.1923408508301
Sub-Saharan Africa (all income levels),,2014,42.7429389953613
Sudan,SDN,2001,33.3824310302734
Sudan,SDN,2002,33.3549003601074
Sudan,SDN,2003,34.644718170166
Sudan,SDN,2004,37.7845191955566
Sudan,SDN,2005,37.5253410339355
Sudan,SDN,2006,35.7197113037109
Sudan,SDN,2007,35.0192794799805
Sudan,SDN,2008,37.0252494812012
Sudan,SDN,2009,40.9225692749023
Sudan,SDN,2010,41.180591583252
Sudan,SDN,2011,36.5056915283203
Sudan,SDN,2012,40.2119216918945
Sudan,SDN,2013,42.6984596252441
Suriname,SUR,1971,36.7795906066895
Suriname,SUR,1972,36.7709503173828
Suriname,SUR,1973,40.718921661377
Suriname,SUR,1974,42.5962295532227
Suriname,SUR,1975,44.9805793762207
Suriname,SUR,1976,45.971851348877
Suriname,SUR,1977,47.4548606872559
Suriname,SUR,1978,49.3513107299805
Suriname,SUR,1979,49.1281204223633
Suriname,SUR,1980,50.9864311218262
Suriname,SUR,1981,34.6780014038086
Suriname,SUR,1982,44.4176788330078
Suriname,SUR,1983,45.6787986755371
Suriname,SUR,1984,47.2154502868652
Suriname,SUR,1985,56.3831901550293
Suriname,SUR,1986,62.622730255127
Suriname,SUR,1987,60.2070808410645
Suriname,SUR,1988,58.9681282043457
Suriname,SUR,1989,58.1637916564941
Suriname,SUR,1990,57.2911109924316
Suriname,SUR,1991,58.9182281494141
Suriname,SUR,1992,63.4882316589355
Suriname,SUR,1993,54.2608184814453
Suriname,SUR,2001,70.7964935302734
Suriname,SUR,2002,70.1772232055664
Suriname,SUR,2005,68.2028579711914
Suriname,SUR,2006,72.1287384033203
Suriname,SUR,2007,74.0848236083984
Suriname,SUR,2008,76.2845077514648
Suriname,SUR,2009,75.0695495605469
Suriname,SUR,2011,86.6190567016602
Suriname,SUR,2013,78.4816131591797
Swaziland,SWZ,1970,16.308780670166
Swaziland,SWZ,1971,17.9576606750488
Swaziland,SWZ,1972,20.7417392730713
Swaziland,SWZ,1973,23.4219799041748
Swaziland,SWZ,1974,26.0198192596436
Swaziland,SWZ,1975,28.3616008758545
Swaziland,SWZ,1976,29.2147006988525
Swaziland,SWZ,1977,31.315559387207
Swaziland,SWZ,1978,32.1400108337402
Swaziland,SWZ,1979,33.2323799133301
Swaziland,SWZ,1980,33.7180290222168
Swaziland,SWZ,1985,37.5953216552734
Swaziland,SWZ,1992,49.2928810119629
Swaziland,SWZ,1993,46.6754493713379
Swaziland,SWZ,1994,47.0993118286133
Swaziland,SWZ,1995,47.1940994262695
Swaziland,SWZ,1996,47.3368682861328
Swaziland,SWZ,1998,45.785041809082
Swaziland,SWZ,1999,44.4861183166504
Swaziland,SWZ,2000,41.9203987121582
Swaziland,SWZ,2001,42.0289916992188
Swaziland,SWZ,2002,42.112190246582
Swaziland,SWZ,2003,41.4144287109375
Swaziland,SWZ,2004,44.7565002441406
Swaziland,SWZ,2005,46.620288848877
Swaziland,SWZ,2006,50.3387298583984
Swaziland,SWZ,2007,53.9873809814453
Swaziland,SWZ,2009,53.9937210083008
Swaziland,SWZ,2010,57.9735794067383
Swaziland,SWZ,2011,59.9112586975098
Swaziland,SWZ,2012,60.6712913513184
Swaziland,SWZ,2013,62.9931182861328
Sweden,SWE,1971,85.8515625
Sweden,SWE,1972,76.9471817016602
Sweden,SWE,1973,86.5749130249023
Sweden,SWE,1974,82.3738327026367
Sweden,SWE,1975,82.4629287719727
Sweden,SWE,1976,78.1727294921875
Sweden,SWE,1977,77.8904266357422
Sweden,SWE,1978,80.1998825073242
Sweden,SWE,1979,84.9090423583984
Sweden,SWE,1980,86.3279113769531
Sweden,SWE,1981,87.8982772827148
Sweden,SWE,1982,86.9906921386719
Sweden,SWE,1983,86.7092208862305
Sweden,SWE,1984,86.1608734130859
Sweden,SWE,1985,85.1938629150391
Sweden,SWE,1986,89.6616516113281
Sweden,SWE,1987,88.7597198486328
Sweden,SWE,1988,90.0687026977539
Sweden,SWE,1989,89.7762069702148
Sweden,SWE,1990,89.7153930664063
Sweden,SWE,1991,90.2091522216797
Sweden,SWE,1992,91.6881637573242
Sweden,SWE,1993,120.816848754883
Sweden,SWE,1994,126.803207397461
Sweden,SWE,1995,130.814346313477
Sweden,SWE,1996,135.242401123047
Sweden,SWE,1997,139.221939086914
Sweden,SWE,1998,155.776336669922
Sweden,SWE,1999,156.605773925781
Sweden,SWE,2000,151.907745361328
Sweden,SWE,2001,147.689346313477
Sweden,SWE,2002,143.968795776367
Sweden,SWE,2003,137.063598632813
Sweden,SWE,2004,103.331199645996
Sweden,SWE,2005,104.11051940918
Sweden,SWE,2006,103.63069152832
Sweden,SWE,2007,102.639511108398
Sweden,SWE,2008,101.590461730957
Sweden,SWE,2009,99.6932907104492
Sweden,SWE,2010,98.1906585693359
Sweden,SWE,2011,96.9110412597656
Sweden,SWE,2012,98.0395889282227
Sweden,SWE,2013,128.463043212891
Sweden,SWE,2014,132.910934448242
Switzerland,CHE,1978,92.0681533813477
Switzerland,CHE,1979,93.1632690429688
Switzerland,CHE,1980,94.0505599975586
Switzerland,CHE,1981,94.4496917724609
Switzerland,CHE,1982,94.3097305297852
Switzerland,CHE,1983,94.3183975219727
Switzerland,CHE,1984,94.7893371582031
Switzerland,CHE,1985,94.6937484741211
