Entity,Code,Year,Coal per capita (kWh) (kilowatt-hours)
Poland,POL,1979,31704.458803146917
Poland,POL,1980,33261.66910523354
Poland,POL,1981,29378.084062656784
Poland,POL,1982,30121.706421511786
Poland,POL,1983,29774.276179013017
Poland,POL,1984,30786.815863715277
Poland,POL,1985,31273.594280174508
Poland,POL,1986,31879.14989293362
Poland,POL,1987,32866.58320903473
Poland,POL,1988,31832.02297265035
Poland,POL,1989,30307.227288346156
Poland,POL,1990,24032.218519494207
Poland,POL,1991,23725.987894861224
Poland,POL,1992,22868.76092989162
Poland,POL,1993,22544.75849194538
Poland,POL,1994,20948.35989476152
Poland,POL,1995,21265.85371434515
Poland,POL,1996,21738.61721630745
Poland,POL,1997,21194.841483979766
Poland,POL,1998,19088.411523700863
Poland,POL,1999,18311.36986621033
Poland,POL,2000,16964.863215499132
Poland,POL,2001,16776.750402283935
Poland,POL,2002,16476.68442931747
Poland,POL,2003,16983.908407470997
Poland,POL,2004,16502.85734951823
Poland,POL,2005,16706.795996609242
Poland,POL,2006,17405.84786304688
Poland,POL,2007,16965.296065163093
Poland,POL,2008,16742.250435487655
Poland,POL,2009,15719.511947817584
Poland,POL,2010,16710.750211586226
Poland,POL,2011,16695.42606616867
Poland,POL,2012,15585.769802048293
Poland,POL,2013,16269.778871830285
Poland,POL,2014,15096.7055516605
Poland,POL,2015,14882.663465751695
Poland,POL,2016,15153.582468867304
Poland,POL,2017,15252.527249677234
Poland,POL,2018,15488.406951257846
Portugal,PRT,1965,776.9081471451142
Portugal,PRT,1966,796.8825865002835
Portugal,PRT,1967,798.7235744486344
Portugal,PRT,1968,724.1977440147331
Portugal,PRT,1969,685.7787027402012
Portugal,PRT,1970,627.8129695988904
Portugal,PRT,1971,577.4896551724139
Portugal,PRT,1972,505.4795767436568
Portugal,PRT,1973,737.6459362370903
Portugal,PRT,1974,564.7754424778761
Portugal,PRT,1975,522.411687745312
Portugal,PRT,1976,500.1075037626317
Portugal,PRT,1977,447.6396988654437
Portugal,PRT,1978,521.055165916466
Portugal,PRT,1979,538.1026808818964
Portugal,PRT,1980,417.44436468054556
Portugal,PRT,1981,470.12626005498424
Portugal,PRT,1982,431.2207476446156
Portugal,PRT,1983,469.75663940220136
Portugal,PRT,1984,580.2691260961597
Portugal,PRT,1985,900.7422701178368
Portugal,PRT,1986,1698.9220229699781
Portugal,PRT,1987,2214.7912043574743
Portugal,PRT,1988,2557.683604404486
Portugal,PRT,1989,2856.0580325548485
Portugal,PRT,1990,3347.371399696817
Portugal,PRT,1991,3499.7902379991933
Portugal,PRT,1992,3530.723545372325
Portugal,PRT,1993,3827.4182254676402
Portugal,PRT,1994,3967.7461423593836
Portugal,PRT,1995,4842.856010306214
Portugal,PRT,1996,4498.677718571147
Portugal,PRT,1997,4075.929238329239
Portugal,PRT,1998,4059.2275308400235
Portugal,PRT,1999,4198.518062518772
Portugal,PRT,2000,4192.809831018744
Portugal,PRT,2001,3570.1580785223878
Portugal,PRT,2002,3919.1084402079723
Portugal,PRT,2003,3736.133597315436
Portugal,PRT,2004,3681.894062649222
Portugal,PRT,2005,3692.0568338408834
Portugal,PRT,2006,3643.6173366214553
Portugal,PRT,2007,3162.507521989975
Portugal,PRT,2008,2761.8050240679568
Portugal,PRT,2009,3132.463288381743
Portugal,PRT,2010,1808.4090232163082
Portugal,PRT,2011,2443.8042302961494
Portugal,PRT,2012,3215.9778500855027
Portugal,PRT,2013,2942.367790508928
Portugal,PRT,2014,2990.7296294874263
Portugal,PRT,2015,3656.8329697145064
Portugal,PRT,2016,3205.401898121248
Portugal,PRT,2017,3670.192438526582
Portugal,PRT,2018,3087.8012870514826
Qatar,QAT,1965,0
Qatar,QAT,1966,0
Qatar,QAT,1967,0
Qatar,QAT,1968,0
Qatar,QAT,1969,0
Qatar,QAT,1970,0
Qatar,QAT,1971,0
Qatar,QAT,1972,0
Qatar,QAT,1973,0
Qatar,QAT,1974,0
Qatar,QAT,1975,0
Qatar,QAT,1976,0
Qatar,QAT,1977,0
Qatar,QAT,1978,0
Qatar,QAT,1979,0
Qatar,QAT,1980,0
Qatar,QAT,1981,0
Qatar,QAT,1982,0
Qatar,QAT,1983,0
Qatar,QAT,1984,0
Qatar,QAT,1985,0
Qatar,QAT,1986,0
Qatar,QAT,1987,0
Qatar,QAT,1988,0
Qatar,QAT,1989,0
Qatar,QAT,1990,0
Qatar,QAT,1991,0
Qatar,QAT,1992,0
Qatar,QAT,1993,0
Qatar,QAT,1994,0
Qatar,QAT,1995,0
Qatar,QAT,1996,0
Qatar,QAT,1997,0
Qatar,QAT,1998,0
Qatar,QAT,1999,0
Qatar,QAT,2000,0
Qatar,QAT,2001,0
Qatar,QAT,2002,0
Qatar,QAT,2003,0
Qatar,QAT,2004,0
Qatar,QAT,2005,0
Qatar,QAT,2006,0
Qatar,QAT,2007,0
Qatar,QAT,2008,0
Qatar,QAT,2009,0
Qatar,QAT,2010,0
Qatar,QAT,2011,0
Qatar,QAT,2012,0
Qatar,QAT,2013,0
Qatar,QAT,2014,0
Qatar,QAT,2015,0
Qatar,QAT,2016,0
Qatar,QAT,2017,0
Qatar,QAT,2018,0
Romania,ROU,1965,2616.2256778328174
Romania,ROU,1966,2788.557310859463
Romania,ROU,1967,3054.3729312023625
Romania,ROU,1968,3307.727157513961
Romania,ROU,1969,3775.4448930302883
Romania,ROU,1970,4053.2694138697757
Romania,ROU,1971,4232.5500384911475
Romania,ROU,1972,4382.768073866069
Romania,ROU,1973,4883.58121791551
Romania,ROU,1974,5084.126340326341
Romania,ROU,1975,5218.094249053818
Romania,ROU,1976,5244.370400840989
Romania,ROU,1977,5260.037124230353
Romania,ROU,1978,5854.138921295881
Romania,ROU,1979,6255.338111561235
Romania,ROU,1980,6358.035019455254
Romania,ROU,1981,6647.468003694418
Romania,ROU,1982,6325.668608470939
Romania,ROU,1983,7284.044615183133
Romania,ROU,1984,7246.991820396798
Romania,ROU,1985,7522.121277794635
Romania,ROU,1986,7584.215318230853
Romania,ROU,1987,8081.27189969083
Romania,ROU,1988,8711.314439599899
Romania,ROU,1989,8674.673570271883
Romania,ROU,1990,6218.138014389715
Romania,ROU,1991,5197.214320671868
Romania,ROU,1992,5134.821121663244
Romania,ROU,1993,5104.78089822419
Romania,ROU,1994,5143.331275739747
Romania,ROU,1995,5350.498357065098
Romania,ROU,1996,5384.0030926072095
Romania,ROU,1997,4928.870855199223
Romania,ROU,1998,4185.623851152854
Romania,ROU,1999,3666.0380374921524
Romania,ROU,2000,3863.955465961965
Romania,ROU,2001,4022.86031697667
Romania,ROU,2002,4359.6018002104975
Romania,ROU,2003,4908.723147329651
Romania,ROU,2004,4858.738907220317
Romania,ROU,2005,4668.35541719195
Romania,ROU,2006,5333.619654327964
Romania,ROU,2007,5429.718237139869
Romania,ROU,2008,5275.432766202593
Romania,ROU,2009,4245.160194301773
Romania,ROU,2010,4000.3314243845252
Romania,ROU,2011,4694.155533264494
Romania,ROU,2012,4350.8855178721515
Romania,ROU,2013,3395.199223662644
Romania,ROU,2014,3373.3164434018768
Romania,ROU,2015,3517.6702117942286
Romania,ROU,2016,3151.0896332592442
Romania,ROU,2017,3180.5274753230897
Romania,ROU,2018,3166.1269049502716
Russia,RUS,1985,16115.930925505205
Russia,RUS,1986,16434.32648390839
Russia,RUS,1987,16565.63898268058
Russia,RUS,1988,16211.584098872518
Russia,RUS,1989,15584.944375748993
Russia,RUS,1990,14371.210431682619
Russia,RUS,1991,13128.132088901053
Russia,RUS,1992,12313.475132703405
Russia,RUS,1993,11106.189437138582
Russia,RUS,1994,9715.099084724485
Russia,RUS,1995,9366.347504956722
Russia,RUS,1996,9205.701057671606
Russia,RUS,1997,8505.030934664592
Russia,RUS,1998,7983.460809031472
Russia,RUS,1999,8072.589966123499
Russia,RUS,2000,8401.740412020925
Russia,RUS,2001,8228.071939316227
Russia,RUS,2002,8297.566808740085
Russia,RUS,2003,8383.964117945987
Russia,RUS,2004,8063.18663377887
Russia,RUS,2005,7655.650615401749
Russia,RUS,2006,7868.472854530361
Russia,RUS,2007,7623.885175617383
Russia,RUS,2008,8177.048772154712
Russia,RUS,2009,7477.648464279671
Russia,RUS,2010,7339.175859509707
Russia,RUS,2011,7608.8714162476
Russia,RUS,2012,7949.565454116144
Russia,RUS,2013,7294.043085760229
Russia,RUS,2014,7038.519962037532
Russia,RUS,2015,7391.670166799058
Russia,RUS,2016,7144.914423270931
Russia,RUS,2017,6707.248677248678
Russia,RUS,2018,7025.18273858331
Saudi Arabia,SAU,1965,0
Saudi Arabia,SAU,1966,0
Saudi Arabia,SAU,1967,0
Saudi Arabia,SAU,1968,0
Saudi Arabia,SAU,1969,0
Saudi Arabia,SAU,1970,0
Saudi Arabia,SAU,1971,0
Saudi Arabia,SAU,1972,0
Saudi Arabia,SAU,1973,0
Saudi Arabia,SAU,1974,0
Saudi Arabia,SAU,1975,0
Saudi Arabia,SAU,1976,0
Saudi Arabia,SAU,1977,0
Saudi Arabia,SAU,1978,0
Saudi Arabia,SAU,1979,0
Saudi Arabia,SAU,1980,0
Saudi Arabia,SAU,1981,0
Saudi Arabia,SAU,1982,0
Saudi Arabia,SAU,1983,0
Saudi Arabia,SAU,1984,0
Saudi Arabia,SAU,1985,0
Saudi Arabia,SAU,1986,0
Saudi Arabia,SAU,1987,0
Saudi Arabia,SAU,1988,0
Saudi Arabia,SAU,1989,0
Saudi Arabia,SAU,1990,0
Saudi Arabia,SAU,1991,0
Saudi Arabia,SAU,1992,0
Saudi Arabia,SAU,1993,0
Saudi Arabia,SAU,1994,0
Saudi Arabia,SAU,1995,0
Saudi Arabia,SAU,1996,0
Saudi Arabia,SAU,1997,0
Saudi Arabia,SAU,1998,0
Saudi Arabia,SAU,1999,0
Saudi Arabia,SAU,2000,0
Saudi Arabia,SAU,2001,4.327941895014856
Saudi Arabia,SAU,2002,6.613285760146756
Saudi Arabia,SAU,2003,8.172538807498775
Saudi Arabia,SAU,2004,7.08367699822764
Saudi Arabia,SAU,2005,13.659778294004033
Saudi Arabia,SAU,2006,9.410328715813538
Saudi Arabia,SAU,2007,25.617469574746874
Saudi Arabia,SAU,2008,28.831526046583495
Saudi Arabia,SAU,2009,10.26939001013894
Saudi Arabia,SAU,2010,28.665228373874044
Saudi Arabia,SAU,2011,26.39234721522569
Saudi Arabia,SAU,2012,29.445084111816154
Saudi Arabia,SAU,2013,37.13468520098496
Saudi Arabia,SAU,2014,62.39623499142866
Saudi Arabia,SAU,2015,48.56381171574501
Saudi Arabia,SAU,2016,31.719720001232936
Saudi Arabia,SAU,2017,36.63374459986104
Saudi Arabia,SAU,2018,35.97939589947483
Singapore,SGP,1965,24.77103301384452
Singapore,SGP,1966,30.302240750390833
Singapore,SGP,1967,17.810107197549772
Singapore,SGP,1968,34.94241362043065
Singapore,SGP,1969,17.14496314496315
Singapore,SGP,1970,16.838803088803093
Singapore,SGP,1971,21.871672193273334
Singapore,SGP,1972,16.20086046511628
Singapore,SGP,1973,23.058200913242015
Singapore,SGP,1974,27.779294699011686
Singapore,SGP,1975,6.566318584070797
Singapore,SGP,1976,17.11220620358235
Singapore,SGP,1977,21.813157667386612
Singapore,SGP,1978,22.897338744126444
Singapore,SGP,1979,3.3032532659081335
Singapore,SGP,1980,14.359096185737979
Singapore,SGP,1981,21.780849248273064
Singapore,SGP,1982,7.533173153296267
Singapore,SGP,1983,14.698589693917087
Singapore,SGP,1984,21.988793494704993
Singapore,SGP,1985,48.759183296378424
Singapore,SGP,1986,29.555021723388855
Singapore,SGP,1987,48.44388356407526
Singapore,SGP,1988,55.680699617124965
Singapore,SGP,1989,49.13348314606742
Singapore,SGP,1990,82.78799867241952
Singapore,SGP,1991,47.60011609158337
Singapore,SGP,1992,67.12690625
Singapore,SGP,1993,72.08067150635209
Singapore,SGP,1994,83.52083138173302
Singapore,SGP,1995,37.76616562677255
Singapore,SGP,1996,0.9078944474986256
Singapore,SGP,1997,0
Singapore,SGP,1998,0
Singapore,SGP,1999,0
Singapore,SGP,2000,0
Singapore,SGP,2001,0
Singapore,SGP,2002,19.08578216374269
Singapore,SGP,2003,24.662697989828047
Singapore,SGP,2004,19.253399569068712
Singapore,SGP,2005,22.90014064697609
Singapore,SGP,2006,13.209904588823264
Singapore,SGP,2007,20.572832496178204
Singapore,SGP,2008,11.931951423785595
Singapore,SGP,2009,9.36581437487417
Singapore,SGP,2010,17.679594620931592
Singapore,SGP,2011,14.139817629179333
Singapore,SGP,2012,53.936859750419075
Singapore,SGP,2013,561.8821048771545
Singapore,SGP,2014,817.6357220412596
Singapore,SGP,2015,845.2131616595136
Singapore,SGP,2016,876.2610541209764
Singapore,SGP,2017,1830.0746320953049
Singapore,SGP,2018,1843.2936365005212
Slovakia,SVK,1965,16023.398374102213
Slovakia,SVK,1966,16096.36261126528
Slovakia,SVK,1967,15413.146725922681
Slovakia,SVK,1968,16108.52978009158
Slovakia,SVK,1969,16834.500321413667
Slovakia,SVK,1970,16848.043860674155
Slovakia,SVK,1971,17531.411713286714
Slovakia,SVK,1972,17689.391247833624
Slovakia,SVK,1973,17041.856621592622
Slovakia,SVK,1974,16818.388947927735
Slovakia,SVK,1975,16577.582579423524
Slovakia,SVK,1976,16263.109121199499
Slovakia,SVK,1977,16531.76215993405
Slovakia,SVK,1978,17154.42790128493
Slovakia,SVK,1979,16705.207996768986
Slovakia,SVK,1980,18842.60156093656
Slovakia,SVK,1981,18191.933690688904
Slovakia,SVK,1982,18382.459597950336
Slovakia,SVK,1983,18288.72723712552
Slovakia,SVK,1984,19337.308291163878
Slovakia,SVK,1985,19075.720921230888
Slovakia,SVK,1986,17527.847516365036
Slovakia,SVK,1987,18320.591954022988
Slovakia,SVK,1988,19006.311975591154
Slovakia,SVK,1989,18252.05619897475
Slovakia,SVK,1990,17223.16566754917
Slovakia,SVK,1991,15244.991301563387
Slovakia,SVK,1992,13531.412248076562
Slovakia,SVK,1993,13313.811714980364
Slovakia,SVK,1994,11839.376865560322
Slovakia,SVK,1995,11778.833707906977
Slovakia,SVK,1996,11566.217494893222
Slovakia,SVK,1997,10849.810586162122
Slovakia,SVK,1998,9873.091792400372
Slovakia,SVK,1999,9813.733549462764
Slovakia,SVK,2000,9215.40391368772
Slovakia,SVK,2001,9525.476120370371
Slovakia,SVK,2002,9226.630348148148
Slovakia,SVK,2003,9998.261464814814
Slovakia,SVK,2004,9808.648081126135
Slovakia,SVK,2005,9093.141357658826
Slovakia,SVK,2006,9482.993002407855
Slovakia,SVK,2007,8497.876641970737
Slovakia,SVK,2008,8474.75665864049
Slovakia,SVK,2009,8247.319431586744
Slovakia,SVK,2010,8287.76741487787
Slovakia,SVK,2011,7849.592063227955
Slovakia,SVK,2012,7394.5644783010175
Slovakia,SVK,2013,7340.677109922539
Slovakia,SVK,2014,7200.139640817832
Slovakia,SVK,2015,6932.074764532745
Slovakia,SVK,2016,6834.452205071665
Slovakia,SVK,2017,7133.892806534508
Slovakia,SVK,2018,7422.314516273611
Slovenia,SVN,1965,0
Slovenia,SVN,1966,0
Slovenia,SVN,1967,0
Slovenia,SVN,1968,0
Slovenia,SVN,1969,0
Slovenia,SVN,1970,0
Slovenia,SVN,1971,0
Slovenia,SVN,1972,0
Slovenia,SVN,1973,0
Slovenia,SVN,1974,0
Slovenia,SVN,1975,0
Slovenia,SVN,1976,0
Slovenia,SVN,1977,0
Slovenia,SVN,1978,0
Slovenia,SVN,1979,0
Slovenia,SVN,1980,0
Slovenia,SVN,1981,0
Slovenia,SVN,1982,0
Slovenia,SVN,1983,0
Slovenia,SVN,1984,0
Slovenia,SVN,1985,0
Slovenia,SVN,1986,0
Slovenia,SVN,1987,0
Slovenia,SVN,1988,0
Slovenia,SVN,1989,0
Slovenia,SVN,1990,9123.114656031905
Slovenia,SVN,1991,8321.125996015939
Slovenia,SVN,1992,8681.026433915213
Slovenia,SVN,1993,8290.952023988006
Slovenia,SVN,1994,7745.754887218046
Slovenia,SVN,1995,8051.044198895031
Slovenia,SVN,1996,7437.586726998493
Slovenia,SVN,1997,8254.549068948163
Slovenia,SVN,1998,8359.318570709613
Slovenia,SVN,1999,7643.156438631791
Slovenia,SVN,2000,7941.534969818914
Slovenia,SVN,2001,8423.942038248615
Slovenia,SVN,2002,9176.374358329142
Slovenia,SVN,2003,8702.884612676056
Slovenia,SVN,2004,8839.302603015078
Slovenia,SVN,2005,8847.521042606517
Slovenia,SVN,2006,8990.20494005994
Slovenia,SVN,2007,9093.22070079523
Slovenia,SVN,2008,8713.336272862085
Slovenia,SVN,2009,8046.2904031465105
Slovenia,SVN,2010,8172.88430249633
Slovenia,SVN,2011,8253.098230131645
Slovenia,SVN,2012,7809.584557823129
Slovenia,SVN,2013,7525.309040232672
Slovenia,SVN,2014,5927.946598935656
Slovenia,SVN,2015,5979.061057460164
Slovenia,SVN,2016,6381.6400675024115
Slovenia,SVN,2017,6355.738978805396
Slovenia,SVN,2018,6255.338457213667
South Africa,ZAF,1965,14792.92803714212
South Africa,ZAF,1966,14236.341009654065
South Africa,ZAF,1967,14274.91743029353
South Africa,ZAF,1968,14560.54674816159
South Africa,ZAF,1969,14324.874860439151
South Africa,ZAF,1970,14413.400996828273
South Africa,ZAF,1971,15008.837925563645
South Africa,ZAF,1972,14714.571300695818
South Africa,ZAF,1973,15260.745859302471
South Africa,ZAF,1974,15569.793190070459
South Africa,ZAF,1975,16194.08750290137
South Africa,ZAF,1976,16580.425160815885
South Africa,ZAF,1977,16758.887743755902
South Africa,ZAF,1978,15882.347908180107
South Africa,ZAF,1979,16521.60778654185
South Africa,ZAF,1980,17394.40636005883
South Africa,ZAF,1981,20075.00239550677
South Africa,ZAF,1982,21412.51088795025
South Africa,ZAF,1983,21155.748831764216
South Africa,ZAF,1984,22188.827170187174
South Africa,ZAF,1985,22203.057414621013
South Africa,ZAF,1986,21962.791209654886
South Africa,ZAF,1987,21825.56037767217
South Africa,ZAF,1988,23074.19338998604
South Africa,ZAF,1989,21037.538067280828
South Africa,ZAF,1990,21273.81534595256
South Africa,ZAF,1991,20381.050976293114
South Africa,ZAF,1992,19954.08655534352
South Africa,ZAF,1993,19547.091343079177
South Africa,ZAF,1994,19712.800089971406
South Africa,ZAF,1995,20023.972876918622
South Africa,ZAF,1996,19945.25038667882
South Africa,ZAF,1997,20031.329811005657
South Africa,ZAF,1998,19120.646361102972
South Africa,ZAF,1999,19682.432376185752
South Africa,ZAF,2000,19301.84507066803
South Africa,ZAF,2001,19114.54304092515
South Africa,ZAF,2002,17954.066252785426
South Africa,ZAF,2003,19712.883563922605
South Africa,ZAF,2004,21337.79172609744
South Africa,ZAF,2005,19428.66768186337
South Africa,ZAF,2006,19541.09003442224
South Africa,ZAF,2007,19808.173093065965
South Africa,ZAF,2008,21806.435223969944
South Africa,ZAF,2009,21617.163212881118
South Africa,ZAF,2010,21077.69292010856
South Africa,ZAF,2011,20241.83012405969
South Africa,ZAF,2012,19445.87481895596
South Africa,ZAF,2013,19140.80033952726
South Africa,ZAF,2014,19080.369158103553
South Africa,ZAF,2015,17883.670346008017
South Africa,ZAF,2016,17983.484872069814
South Africa,ZAF,2017,17200.383641648834
South Africa,ZAF,2018,17302.713042403062
South Korea,KOR,1965,1993.0703211517166
South Korea,KOR,1966,2205.031954823657
South Korea,KOR,1967,2057.3757317194168
South Korea,KOR,1968,1901.1880098407355
South Korea,KOR,1969,1944.4781891960438
South Korea,KOR,1970,2033.3355075164616
South Korea,KOR,1971,2014.035189187544
South Korea,KOR,1972,2023.8914256722476
South Korea,KOR,1973,2510.968554195702
South Korea,KOR,1974,2542.9444236795957
South Korea,KOR,1975,2641.314056361118
South Korea,KOR,1976,2898.2780590952093
South Korea,KOR,1977,3117.700891021247
South Korea,KOR,1978,3110.5974264705883
South Korea,KOR,1979,3671.8319959478554
South Korea,KOR,1980,4034.7045681543395
South Korea,KOR,1981,4592.708149836797
South Korea,KOR,1982,4586.687938736439
South Korea,KOR,1983,4825.156737445909
South Korea,KOR,1984,5733.899394480843
South Korea,KOR,1985,6276.7341437114
South Korea,KOR,1986,6575.5368956743005
South Korea,KOR,1987,6594.899369107877
South Korea,KOR,1988,6953.074821203698
South Korea,KOR,1989,6703.857052081618
South Korea,KOR,1990,6537.220886341394
South Korea,KOR,1991,6490.630253844558
South Korea,KOR,1992,6251.628945447912
South Korea,KOR,1993,6778.347513251382
South Korea,KOR,1994,6884.7160865684955
South Korea,KOR,1995,7060.064513280197
South Korea,KOR,1996,8159.887215579987
South Korea,KOR,1997,8793.091652956966
South Korea,KOR,1998,8993.124943694904
South Korea,KOR,1999,9438.438713656762
South Korea,KOR,2000,10536.590008231495
South Korea,KOR,2001,11146.86718651742
South Korea,KOR,2002,11903.9591875
South Korea,KOR,2003,12320.025942272228
South Korea,KOR,2004,12758.488689089148
South Korea,KOR,2005,13085.391778402907
South Korea,KOR,2006,13479.284206219314
South Korea,KOR,2007,14148.35097379423
South Korea,KOR,2008,15630.528933349602
South Korea,KOR,2009,16166.329260137394
South Korea,KOR,2010,18107.599685141086
South Korea,KOR,2011,19549.36050295264
South Korea,KOR,2012,18733.172169952657
South Korea,KOR,2013,18836.78385571843
South Korea,KOR,2014,19395.29088286437
South Korea,KOR,2015,19542.64714794483
South Korea,KOR,2016,18591.233528823337
South Korea,KOR,2017,19614.755367925085
South Korea,KOR,2018,20047.777322727274
Spain,ESP,1965,3509.332420829963
Spain,ESP,1966,3212.102055890681
Spain,ESP,1967,3230.7523606457507
Spain,ESP,1968,3237.0032259037057
Spain,ESP,1969,3223.4232352765675
Spain,ESP,1970,3368.4576791405975
Spain,ESP,1971,3347.4389354189166
Spain,ESP,1972,3388.951938610663
Spain,ESP,1973,3280.8346402805896
Spain,ESP,1974,3141.2408388769877
Spain,ESP,1975,3442.096212269016
Spain,ESP,1976,3297.2558370317283
Spain,ESP,1977,3494.3603239970557
Spain,ESP,1978,2972.808855291577
Spain,ESP,1979,3356.763848396501
Spain,ESP,1980,3837.486604063876
Spain,ESP,1981,4699.84067207416
Spain,ESP,1982,5175.821774404606
Spain,ESP,1983,5415.2026657641945
Spain,ESP,1984,5480.6002021406175
Spain,ESP,1985,5397.9485723137295
Spain,ESP,1986,5576.150401482397
Spain,ESP,1987,5396.124146429123
Spain,ESP,1988,4671.781039473348
Spain,ESP,1989,5747.364707686803
Spain,ESP,1990,5699.450552253655
Spain,ESP,1991,5918.4297310364145
Spain,ESP,1992,6021.124051660704
Spain,ESP,1993,5399.327667324329
Spain,ESP,1994,5548.73575390822
Spain,ESP,1995,5544.177997838489
Spain,ESP,1996,4670.475581948935
Spain,ESP,1997,5332.050705632572
Spain,ESP,1998,5059.955474851998
Spain,ESP,1999,5635.608098086716
Spain,ESP,2000,5964.131781996326
Spain,ESP,2001,5395.189622207701
Spain,ESP,2002,5992.002385496185
Spain,ESP,2003,5495.827542492253
Spain,ESP,2004,5652.53232659093
Spain,ESP,2005,5419.618573797679
Spain,ESP,2006,4656.264168660154
Spain,ESP,2007,5129.5496268903125
Spain,ESP,2008,3409.0499034057616
Spain,ESP,2009,2354.2611196977505
Spain,ESP,2010,1709.1498156868597
Spain,ESP,2011,3159.445459179339
Spain,ESP,2012,3828.314387098145
Spain,ESP,2013,2824.297585817477
Spain,ESP,2014,2893.7015263585454
Spain,ESP,2015,3410.4595539852594
Spain,ESP,2016,2617.6203671141225
Spain,ESP,2017,3353.0511415525116
Spain,ESP,2018,2769.5318476880907
Sri Lanka,LKA,1965,0
Sri Lanka,LKA,1966,0
Sri Lanka,LKA,1967,0
Sri Lanka,LKA,1968,0
Sri Lanka,LKA,1969,0
Sri Lanka,LKA,1970,0
Sri Lanka,LKA,1971,0
Sri Lanka,LKA,1972,0
Sri Lanka,LKA,1973,0
Sri Lanka,LKA,1974,0
Sri Lanka,LKA,1975,0
Sri Lanka,LKA,1976,0.366005138086063
Sri Lanka,LKA,1977,2.053359489946052
Sri Lanka,LKA,1978,2.0971449016100183
Sri Lanka,LKA,1979,1.3376583947528573
Sri Lanka,LKA,1980,1.7737374301675979
Sri Lanka,LKA,1981,0.9690524454920448
Sri Lanka,LKA,1982,13.357731372169537
Sri Lanka,LKA,1983,13.232684260731318
Sri Lanka,LKA,1984,25.358635651138005
Sri Lanka,LKA,1985,15.128490356083084
Sri Lanka,LKA,1986,5.581464440246207
Sri Lanka,LKA,1987,5.150488464311464
Sri Lanka,LKA,1988,2.6046569498755776
Sri Lanka,LKA,1989,0.2998088501782896
Sri Lanka,LKA,1990,0
Sri Lanka,LKA,1991,0.3760384352189781
Sri Lanka,LKA,1992,0.37177707616846145
Sri Lanka,LKA,1993,0.24933941422594147
Sri Lanka,LKA,1994,0.22271443572454958
Sri Lanka,LKA,1995,0.6385885545140603
Sri Lanka,LKA,1996,0.1316424565797354
Sri Lanka,LKA,1997,0
Sri Lanka,LKA,1998,0.12234521949905738
Sri Lanka,LKA,1999,0
Sri Lanka,LKA,2000,0.2107000745553307
Sri Lanka,LKA,2001,0.0542388959390863
Sri Lanka,LKA,2002,6.638105288007555
Sri Lanka,LKA,2003,36.14664981273408
Sri Lanka,LKA,2004,9.4293162944241
Sri Lanka,LKA,2005,34.76575625479663
Sri Lanka,LKA,2006,25.876277619821288
Sri Lanka,LKA,2007,25.05813093438162
Sri Lanka,LKA,2008,33.54373904123299
Sri Lanka,LKA,2009,33.90384257602863
Sri Lanka,LKA,2010,34.39976639917086
Sri Lanka,LKA,2011,170.53181947494858
Sri Lanka,LKA,2012,258.2760975244728
Sri Lanka,LKA,2013,269.99358784300443
Sri Lanka,LKA,2014,515.0417023185339
Sri Lanka,LKA,2015,689.1627892624833
Sri Lanka,LKA,2016,725.6564530707387
Sri Lanka,LKA,2017,758.8754029780388
Sri Lanka,LKA,2018,646.90084399642
Sweden,SWE,1965,3347.1533372063
Sweden,SWE,1966,3168.192801895249
Sweden,SWE,1967,3117.9253288471305
Sweden,SWE,1968,2701.374284814908
Sweden,SWE,1969,2617.6553467449703
Sweden,SWE,1970,2747.379950341403
Sweden,SWE,1971,2464.1005039525694
Sweden,SWE,1972,2108.9739251876463
Sweden,SWE,1973,2323.9955655053973
Sweden,SWE,1974,2560.560623929533
Sweden,SWE,1975,2754.0853031596926
Sweden,SWE,1976,2635.4544570108233
Sweden,SWE,1977,2084.834309780633
Sweden,SWE,1978,2131.9376356167695
Sweden,SWE,1979,2511.6414228915664
Sweden,SWE,1980,2389.2461664261673
Sweden,SWE,1981,2052.2863783783787
Sweden,SWE,1982,2282.339675831432
Sweden,SWE,1983,2859.211491838694
Sweden,SWE,1984,3446.8698369304557
Sweden,SWE,1985,4048.980743000718
Sweden,SWE,1986,4302.814277877162
Sweden,SWE,1987,4230.324456715354
Sweden,SWE,1988,4131.318099232132
Sweden,SWE,1989,3872.7790721165143
Sweden,SWE,1990,4022.075378779037
Sweden,SWE,1991,3899.884866086956
Sweden,SWE,1992,3605.487429492345
Sweden,SWE,1993,3645.751711443924
Sweden,SWE,1994,3678.6160593316667
Sweden,SWE,1995,3662.7642564508833
Sweden,SWE,1996,4045.870760808218
Sweden,SWE,1997,3453.148810463412
Sweden,SWE,1998,3475.7456543794387
Sweden,SWE,1999,3321.6724411134905
Sweden,SWE,2000,3359.371721459131
Sweden,SWE,2001,3633.843036637447
Sweden,SWE,2002,3892.2094014123986
Sweden,SWE,2003,3803.29324656463
Sweden,SWE,2004,3895.539061283506
Sweden,SWE,2005,3541.8876147803967
Sweden,SWE,2006,3886.3071899736156
Sweden,SWE,2007,3594.6549263341703
Sweden,SWE,2008,3567.2632514075353
Sweden,SWE,2009,2494.089902287126
Sweden,SWE,2010,3411.153313099042
Sweden,SWE,2011,3021.1587725784307
Sweden,SWE,2012,2570.3250581578127
Sweden,SWE,2013,2603.1901310043672
