Entity,Code,Year,Natural gas production (Etemad & Luciana) (terawatt-hours)
Italy,ITA,2014,75.69625442
Japan,JPN,1922,0.338665603
Japan,JPN,1923,0.334902652
Japan,JPN,1924,0.331139701
Japan,JPN,1925,0.32737675
Japan,JPN,1926,0.323613799
Japan,JPN,1927,0.319850848
Japan,JPN,1928,0.316087896
Japan,JPN,1929,0.341174237
Japan,JPN,1930,0.366260578
Japan,JPN,1931,0.391346919
Japan,JPN,1932,0.41643326
Japan,JPN,1933,0.441519601
Japan,JPN,1934,0.466605942
Japan,JPN,1935,0.491692283
Japan,JPN,1936,0.516778624
Japan,JPN,1937,0.541864965
Japan,JPN,1938,0.526813161
Japan,JPN,1939,0.511761356
Japan,JPN,1940,0.496709552
Japan,JPN,1941,0.481657747
Japan,JPN,1942,0.466605942
Japan,JPN,1943,0.451554138
Japan,JPN,1944,0.436502333
Japan,JPN,1945,0.421450529
Japan,JPN,1946,0.406398724
Japan,JPN,1947,0.440265284
Japan,JPN,1948,0.575731526
Japan,JPN,1949,0.6547535
Japan,JPN,1950,0.778930888
Japan,JPN,1951,0.936974836
Japan,JPN,1952,1.027285663
Japan,JPN,1953,1.241773879
Japan,JPN,1954,1.591728336
Japan,JPN,1955,1.761061137
Japan,JPN,1956,1.99812706
Japan,JPN,1957,2.75448024
Japan,JPN,1958,4.154298068
Japan,JPN,1959,5.723448696
Japan,JPN,1960,8.252151868
Japan,JPN,1961,12.64351586
Japan,JPN,1962,16.13177157
Japan,JPN,1963,21.83264256
Japan,JPN,1964,23.74045879
Japan,JPN,1965,23.02926103
Japan,JPN,1966,24.0791244
Japan,JPN,1967,25.43378681
Japan,JPN,1968,27.26258107
Japan,JPN,1969,29.55421832
Japan,JPN,1970,26.63040528
Japan,JPN,1971,27.46578043
Japan,JPN,1972,27.93991227
Japan,JPN,1973,29.29457469
Japan,JPN,1974,29.03493106
Japan,JPN,1975,27.49964699
Japan,JPN,1976,28.14311164
Japan,JPN,1977,31.65394506
Japan,JPN,1978,29.81386195
Japan,JPN,1979,27.25129221
Japan,JPN,1980,25.03553487
Japan,JPN,1981,23.9529772
Japan,JPN,1982,23.32623583
Japan,JPN,1983,23.75925825
Japan,JPN,1984,24.30623072
Japan,JPN,1985,25.35460402
Japan,JPN,1986,23.98716479
Japan,JPN,1987,24.70506877
Japan,JPN,1988,23.89600218
Japan,JPN,1989,22.89321341
Japan,JPN,1990,69.95064551
Japan,JPN,1991,72.61065057
Japan,JPN,1992,72.9212137
Japan,JPN,1993,74.88400443
Japan,JPN,1994,71.73814899
Japan,JPN,1995,74.23847624
Japan,JPN,1996,71.26082867
Japan,JPN,1997,69.14005588
Japan,JPN,1998,66.58547237
Japan,JPN,1999,67.45462388
Japan,JPN,2000,68.68413929
Japan,JPN,2001,65.17507206
Japan,JPN,2002,73.1874342
Japan,JPN,2003,62.39398094
Japan,JPN,2004,66.99483474
Japan,JPN,2005,60.16172857
Japan,JPN,2006,62.34853424
Japan,JPN,2007,65.81302412
Japan,JPN,2008,64.33877311
Japan,JPN,2009,61.25512966
Japan,JPN,2010,59.52288646
Japan,JPN,2011,60.35829537
Japan,JPN,2012,58.60147784
Japan,JPN,2013,56.14439281
Japan,JPN,2014,69.45460225
Jordan,JOR,1989,0.868387127
Jordan,JOR,1990,1.408444139
Jordan,JOR,1991,1.408444139
Jordan,JOR,1992,1.626308048
Jordan,JOR,1993,2.167285611
Jordan,JOR,1994,3.034752187
Jordan,JOR,1995,3.142149888
Jordan,JOR,1996,2.925835575
Jordan,JOR,1997,3.142564136
Jordan,JOR,1998,3.034199856
Jordan,JOR,1999,3.034199856
Jordan,JOR,2000,3.142564136
Jordan,JOR,2001,3.142564136
Jordan,JOR,2002,3.359292698
Jordan,JOR,2003,3.359292698
Jordan,JOR,2004,3.359292698
Jordan,JOR,2005,2.955954014
Jordan,JOR,2006,3.378233159
Jordan,JOR,2007,2.639244656
Jordan,JOR,2008,2.216965511
Jordan,JOR,2009,2.322535297
Jordan,JOR,2010,2.322535297
Jordan,JOR,2011,2.428105083
Jordan,JOR,2012,1.921370109
Jordan,JOR,2013,1.583546793
Jordan,JOR,2014,1.855167609
Kazakhstan,KAZ,1992,87.77460698
Kazakhstan,KAZ,1993,72.60391456
Kazakhstan,KAZ,1994,48.76469338
Kazakhstan,KAZ,1995,51.90991178
Kazakhstan,KAZ,1996,45.9478051
Kazakhstan,KAZ,1997,66.10221115
Kazakhstan,KAZ,1998,59.60035431
Kazakhstan,KAZ,1999,49.84756906
Kazakhstan,KAZ,2000,96.44420971
Kazakhstan,KAZ,2001,109.2311948
Kazakhstan,KAZ,2002,141.9572075
Kazakhstan,KAZ,2003,77.9789363
Kazakhstan,KAZ,2004,97.19192478
Kazakhstan,KAZ,2005,105.0018016
Kazakhstan,KAZ,2006,107.6350226
Kazakhstan,KAZ,2007,109.0382314
Kazakhstan,KAZ,2008,125.5426392
Kazakhstan,KAZ,2009,122.5023519
Kazakhstan,KAZ,2010,96.74344988
Kazakhstan,KAZ,2011,126.400154
Kazakhstan,KAZ,2012,244.8933381
Kazakhstan,KAZ,2013,227.18618
Kazakhstan,KAZ,2014,235.0010251
Kuwait,KWT,1960,11.33270087
Kuwait,KWT,1961,11.81443098
Kuwait,KWT,1962,15.95730994
Kuwait,KWT,1963,18.29370098
Kuwait,KWT,1964,20.18449167
Kuwait,KWT,1965,21.6055955
Kuwait,KWT,1966,20.66622178
Kuwait,KWT,1967,32.61312854
Kuwait,KWT,1968,40.21242105
Kuwait,KWT,1969,44.88520313
Kuwait,KWT,1970,48.6667845
Kuwait,KWT,1971,54.19463753
Kuwait,KWT,1972,61.73371378
Kuwait,KWT,1973,63.43181242
Kuwait,KWT,1974,63.73289374
Kuwait,KWT,1975,62.67308749
Kuwait,KWT,1976,67.16522078
Kuwait,KWT,1977,71.78982985
Kuwait,KWT,1978,75.39076244
Kuwait,KWT,1979,103.716493
Kuwait,KWT,1980,74.87223682
Kuwait,KWT,1981,30.68438431
Kuwait,KWT,1982,30.6850575
Kuwait,KWT,1983,38.05005749
Kuwait,KWT,1984,44.187069
Kuwait,KWT,1985,42.9590805
Kuwait,KWT,1986,53.08485642
Kuwait,KWT,1987,57.44289673
Kuwait,KWT,1988,70.57495009
Kuwait,KWT,1989,88.42427551
Kuwait,KWT,1990,56.76680768
Kuwait,KWT,1991,5.52331035
Kuwait,KWT,1992,28.39144151
Kuwait,KWT,1993,58.73334801
Kuwait,KWT,1994,64.69330673
Kuwait,KWT,1995,64.69330673
Kuwait,KWT,1996,100.7787809
Kuwait,KWT,1997,100.4536881
Kuwait,KWT,1998,97.52785251
Kuwait,KWT,1999,93.62673841
Kuwait,KWT,2000,104.0297093
Kuwait,KWT,2001,92.10963848
Kuwait,KWT,2002,86.69142445
Kuwait,KWT,2003,98.61149532
Kuwait,KWT,2004,105.1133522
Kuwait,KWT,2005,129.8508371
Kuwait,KWT,2006,131.0121047
Kuwait,KWT,2007,127.3171622
Kuwait,KWT,2008,134.0736285
Kuwait,KWT,2009,111.0488596
Kuwait,KWT,2010,123.8650317
Kuwait,KWT,2011,142.8675932
Kuwait,KWT,2012,163.7915248
Kuwait,KWT,2013,172.1948798
Kuwait,KWT,2014,172.9798665
Kyrgyzstan,KGZ,1992,1.068698714
Kyrgyzstan,KGZ,1993,0.427700465
Kyrgyzstan,KGZ,1994,0.376133742
Kyrgyzstan,KGZ,1995,0.377426207
Kyrgyzstan,KGZ,1996,0.260822989
Kyrgyzstan,KGZ,1997,0.195055705
Kyrgyzstan,KGZ,1998,0.151709993
Kyrgyzstan,KGZ,1999,0.108364281
Kyrgyzstan,KGZ,2000,0.140875099
Kyrgyzstan,KGZ,2001,0.173382849
Kyrgyzstan,KGZ,2002,0.108364281
Kyrgyzstan,KGZ,2003,0.292585092
Kyrgyzstan,KGZ,2004,0.314257948
Kyrgyzstan,KGZ,2005,0.325092842
Kyrgyzstan,KGZ,2006,0.281747129
Kyrgyzstan,KGZ,2007,0.199391504
Kyrgyzstan,KGZ,2008,0.325092842
Kyrgyzstan,KGZ,2009,0.166880685
Kyrgyzstan,KGZ,2010,0.135456118
Kyrgyzstan,KGZ,2011,0.108364281
Kyrgyzstan,KGZ,2012,0.346765698
Kyrgyzstan,KGZ,2013,0.346765698
Kyrgyzstan,KGZ,2014,0.306468054
Libya,LBY,1970,2.709731877
Libya,LBY,1971,8.538666225
Libya,LBY,1972,34.10649189
Libya,LBY,1973,54.56797837
Libya,LBY,1974,49.0762551
Libya,LBY,1975,55.82047666
Libya,LBY,1976,57.55470506
Libya,LBY,1977,60.83046982
Libya,LBY,1978,61.67349751
Libya,LBY,1979,81.71347015
Libya,LBY,1980,55.2331035
Libya,LBY,1981,33.75356325
Libya,LBY,1982,36.822069
Libya,LBY,1983,42.9590805
Libya,LBY,1984,49.70862091
Libya,LBY,1985,55.2331035
Libya,LBY,1986,60.75758604
Libya,LBY,1987,57.99387962
Libya,LBY,1988,59.59834567
Libya,LBY,1989,65.02028238
Libya,LBY,1990,67.19887608
Libya,LBY,1991,70.8671403
Libya,LBY,1992,73.38046437
Libya,LBY,1993,68.91968244
Libya,LBY,1994,69.24390076
Libya,LBY,1995,68.70384375
Libya,LBY,1996,69.56986812
Libya,LBY,1997,71.19533233
Libya,LBY,1998,68.91968244
Libya,LBY,1999,56.3494259
Libya,LBY,2000,65.01856834
Libya,LBY,2001,66.96912539
Libya,LBY,2002,67.29421823
Libya,LBY,2003,59.60035431
Libya,LBY,2004,87.34161014
Libya,LBY,2005,119.2938584
Libya,LBY,2006,139.2993344
Libya,LBY,2007,161.3106334
Libya,LBY,2008,167.8559601
Libya,LBY,2009,167.8665186
Libya,LBY,2010,177.5050386
Libya,LBY,2011,82.92506559
Libya,LBY,2012,128.8162532
Libya,LBY,2013,126.673188
Libya,LBY,2014,148.5465339
Malaysia,MYS,1971,1.011633234
Malaysia,MYS,1972,1.421103829
Malaysia,MYS,1973,1.421103829
Malaysia,MYS,1974,2.974683438
Malaysia,MYS,1975,3.576846077
Malaysia,MYS,1976,4.263311486
Malaysia,MYS,1977,3.902013902
Malaysia,MYS,1978,29.03628247
Malaysia,MYS,1979,36.03341233
Malaysia,MYS,1980,17.11798318
Malaysia,MYS,1981,18.9520528
Malaysia,MYS,1982,17.05684752
Malaysia,MYS,1983,45.24038411
Malaysia,MYS,1984,99.34543808
Malaysia,MYS,1985,133.5814044
Malaysia,MYS,1986,161.3981271
Malaysia,MYS,1987,168.4287273
Malaysia,MYS,1988,177.577678
Malaysia,MYS,1989,185.244089
Malaysia,MYS,1990,199.9135892
Malaysia,MYS,1991,228.3416684
Malaysia,MYS,1992,243.4278846
Malaysia,MYS,1993,271.7003168
Malaysia,MYS,1994,284.7782417
Malaysia,MYS,1995,314.7503508
Malaysia,MYS,1996,379.5957278
Malaysia,MYS,1997,418.5034726
Malaysia,MYS,1998,422.8628837
Malaysia,MYS,1999,438.8837198
Malaysia,MYS,2000,493.7033153
Malaysia,MYS,2001,520.513694
Malaysia,MYS,2002,526.3988991
Malaysia,MYS,2003,566.7234524
Malaysia,MYS,2004,586.3408027
Malaysia,MYS,2005,607.0480058
Malaysia,MYS,2006,608.7917702
Malaysia,MYS,2007,649.4432794
Malaysia,MYS,2008,663.720351
Malaysia,MYS,2009,658.271087
Malaysia,MYS,2010,669.9325119
Malaysia,MYS,2011,672.7661292
Malaysia,MYS,2012,675.7087317
Malaysia,MYS,2013,697.5057876
Malaysia,MYS,2014,689.7084158
Mexico,MEX,1937,10.7437755
Mexico,MEX,1938,10.79757123
Mexico,MEX,1939,10.85136695
Mexico,MEX,1940,10.90516268
Mexico,MEX,1941,10.95895841
Mexico,MEX,1942,11.01275414
Mexico,MEX,1943,11.06654987
Mexico,MEX,1944,11.1203456
Mexico,MEX,1945,11.17414133
Mexico,MEX,1946,11.22793705
Mexico,MEX,1947,13.70638312
Mexico,MEX,1948,14.37498717
Mexico,MEX,1949,14.64012326
Mexico,MEX,1950,10.60544362
Mexico,MEX,1951,15.10122951
Mexico,MEX,1952,16.5998248
Mexico,MEX,1953,16.5998248
Mexico,MEX,1954,16.5998248
Mexico,MEX,1955,21.32616381
Mexico,MEX,1956,20.749781
Mexico,MEX,1957,27.43582155
Mexico,MEX,1958,43.92036979
Mexico,MEX,1959,54.52581342
Mexico,MEX,1960,56.48551496
Mexico,MEX,1961,60.63547116
Mexico,MEX,1962,62.36461957
Mexico,MEX,1963,70.31870229
Mexico,MEX,1964,80.69359279
Mexico,MEX,1965,85.76576148
Mexico,MEX,1966,87.37963334
Mexico,MEX,1967,94.87260981
Mexico,MEX,1968,101.7892035
Mexico,MEX,1969,116.3140502
Mexico,MEX,1970,134.7583
Mexico,MEX,1971,133.3749812
Mexico,MEX,1972,138.5624265
Mexico,MEX,1973,151.0122951
Mexico,MEX,1974,160.8108028
Mexico,MEX,1975,166.0213033
Mexico,MEX,1976,188.6500923
Mexico,MEX,1977,195.8779327
Mexico,MEX,1978,243.1528504
Mexico,MEX,1979,298.6354593
Mexico,MEX,1980,278.4747161
Mexico,MEX,1981,299.0774035
Mexico,MEX,1982,322.3336201
Mexico,MEX,1983,316.6608809
Mexico,MEX,1984,311.9077462
Mexico,MEX,1985,307.6358544
Mexico,MEX,1986,272.8050493
Mexico,MEX,1987,276.6558004
Mexico,MEX,1988,279.539998
Mexico,MEX,1989,266.3510197
Mexico,MEX,1990,294.0235176
Mexico,MEX,1991,294.0384645
Mexico,MEX,1992,285.8333012
Mexico,MEX,1993,309.0630012
Mexico,MEX,1994,317.4251131
Mexico,MEX,1995,311.549211
Mexico,MEX,1996,353.9439258
Mexico,MEX,1997,363.6066869
Mexico,MEX,1998,394.8157653
Mexico,MEX,1999,399.4271985
Mexico,MEX,2000,405.2688731
Mexico,MEX,2001,408.2938392
Mexico,MEX,2002,418.5852581
Mexico,MEX,2003,438.6484027
Mexico,MEX,2004,374.2976786
Mexico,MEX,2005,405.8953558
Mexico,MEX,2006,530.0140758
Mexico,MEX,2007,504.7035628
Mexico,MEX,2008,501.4638345
Mexico,MEX,2009,504.1086164
Mexico,MEX,2010,549.8123733
Mexico,MEX,2011,549.0576528
Mexico,MEX,2012,525.8810498
Mexico,MEX,2013,516.1435411
Mexico,MEX,2014,515.7739185
Morocco,MAR,1953,0.048173011
Morocco,MAR,1954,0.096346022
Morocco,MAR,1955,0.084302769
Morocco,MAR,1956,0.084302769
Morocco,MAR,1957,0.036129758
Morocco,MAR,1958,0.012043253
Morocco,MAR,1959,0.108389275
Morocco,MAR,1960,0.096346022
Morocco,MAR,1961,0.096346022
Morocco,MAR,1962,0.108389275
Morocco,MAR,1963,0.132475781
Morocco,MAR,1964,0.132475781
Morocco,MAR,1965,0.156562286
Morocco,MAR,1966,0.120432528
Morocco,MAR,1967,0.012043253
Morocco,MAR,1968,0.505816617
Morocco,MAR,1969,0.529903123
Morocco,MAR,1970,0.578076134
Morocco,MAR,1971,0.626249145
Morocco,MAR,1972,0.782811431
Morocco,MAR,1973,0.710551914
Morocco,MAR,1974,0.855070948
Morocco,MAR,1975,0.553989628
Morocco,MAR,1976,1.03571974
Morocco,MAR,1977,1.03571974
Morocco,MAR,1978,0.975503476
Morocco,MAR,1979,0.806897937
Morocco,MAR,1980,0.75792092
Morocco,MAR,1981,0.975943088
Morocco,MAR,1982,0.920258652
Morocco,MAR,1983,0.98180461
Morocco,MAR,1984,0.61370115
Morocco,MAR,1985,0.920258652
Morocco,MAR,1986,0.920258652
Morocco,MAR,1987,0.644386208
Morocco,MAR,1988,0.650523219
Morocco,MAR,1989,0.650523219
Morocco,MAR,1990,0.61370115
Morocco,MAR,1991,0.421664855
Morocco,MAR,1992,0.260000629
Morocco,MAR,1993,0.324954759
Morocco,MAR,1994,0.32526161
Morocco,MAR,1995,0.217863908
Morocco,MAR,1996,0.217863908
Morocco,MAR,1997,0.541821403
Morocco,MAR,1998,0.541821403
Morocco,MAR,1999,0.541821403
Morocco,MAR,2000,0.541821403
Morocco,MAR,2001,0.541821403
Morocco,MAR,2002,0.541821403
Morocco,MAR,2003,0.541821403
Morocco,MAR,2004,0.541821403
Morocco,MAR,2005,0.543891399
Morocco,MAR,2006,0.652669678
Morocco,MAR,2007,0.391601807
Morocco,MAR,2008,0.652669678
Morocco,MAR,2009,0.652669678
Morocco,MAR,2010,0.652669678
Morocco,MAR,2011,0.652669678
Morocco,MAR,2012,0.85934995
Morocco,MAR,2013,0.85934995
Morocco,MAR,2014,0.775369006
Mozambique,MOZ,1998,0.650185683
Mozambique,MOZ,1999,0.650185683
Mozambique,MOZ,2000,0.650185683
Mozambique,MOZ,2001,0.650185683
Mozambique,MOZ,2002,0.650185683
Mozambique,MOZ,2003,0.866914245
Mozambique,MOZ,2004,0.866914245
Mozambique,MOZ,2005,2.111395725
Mozambique,MOZ,2006,17.41901473
Mozambique,MOZ,2007,27.87042356
Mozambique,MOZ,2008,31.03751715
Mozambique,MOZ,2009,28.29270271
Mozambique,MOZ,2010,32.9377733
Mozambique,MOZ,2011,40.32765834
Mozambique,MOZ,2012,40.78160692
Mozambique,MOZ,2013,45.49002238
Mozambique,MOZ,2014,53.29278327
Netherlands,NLD,1947,0.009768296
Netherlands,NLD,1948,0.058609773
Netherlands,NLD,1949,0.068378069
Netherlands,NLD,1950,0.078146364
Netherlands,NLD,1951,0.08791466
Netherlands,NLD,1952,0.283280571
Netherlands,NLD,1953,0.849841712
Netherlands,NLD,1954,1.435939444
Netherlands,NLD,1955,1.318719898
Netherlands,NLD,1956,1.475012627
Netherlands,NLD,1957,1.406634558
Netherlands,NLD,1958,2.324854339
Netherlands,NLD,1959,2.207634792
Netherlands,NLD,1960,3.223537528
Netherlands,NLD,1961,4.385964698
Netherlands,NLD,1962,4.874379475
Netherlands,NLD,1963,5.577696754
Netherlands,NLD,1964,8.156526776
Netherlands,NLD,1965,17.02613913
Netherlands,NLD,1966,34.12065632
Netherlands,NLD,1967,68.29015412
Netherlands,NLD,1968,137.8697233
Netherlands,NLD,1969,213.8670626
Netherlands,NLD,1970,309.3423832
Netherlands,NLD,1971,427.2847835
Netherlands,NLD,1972,570.6638255
Netherlands,NLD,1973,691.9274463
Netherlands,NLD,1974,817.8505441
Netherlands,NLD,1975,887.4789547
Netherlands,NLD,1976,950.4746927
Netherlands,NLD,1977,946.5380696
Netherlands,NLD,1978,866.7408633
Netherlands,NLD,1979,914.7911091
Netherlands,NLD,1980,890.2567179
Netherlands,NLD,1981,826.4210914
Netherlands,NLD,1982,703.533574
Netherlands,NLD,1983,748.3301372
Netherlands,NLD,1984,754.4799382
Netherlands,NLD,1985,788.3732436
Netherlands,NLD,1986,723.0849134
Netherlands,NLD,1987,725.139053
Netherlands,NLD,1988,640.7897874
Netherlands,NLD,1989,700.4061001
Netherlands,NLD,1990,705.5927861
Netherlands,NLD,1991,797.5582774
Netherlands,NLD,1992,801.0589425
Netherlands,NLD,1993,815.38229
Netherlands,NLD,1994,773.5031442
Netherlands,NLD,1995,780.9992488
Netherlands,NLD,1996,882.9006786
Netherlands,NLD,1997,782.7474918
Netherlands,NLD,1998,744.2647573
Netherlands,NLD,1999,693.9846005
Netherlands,NLD,2000,670.5285478
Netherlands,NLD,2001,719.7353704
Netherlands,NLD,2002,701.1463306
Netherlands,NLD,2003,674.4980326
Netherlands,NLD,2004,795.2666388
Netherlands,NLD,2005,726.443708
Netherlands,NLD,2006,716.0014602
Netherlands,NLD,2007,704.7929504
Netherlands,NLD,2008,775.7122488
Netherlands,NLD,2009,730.6466275
Netherlands,NLD,2010,821.2039761
Netherlands,NLD,2011,747.7836053
Netherlands,NLD,2012,745.6067472
Netherlands,NLD,2013,800.5377085
Netherlands,NLD,2014,650.456225
New Zealand,NZL,1960,1.18278962
New Zealand,NZL,1961,1.19473699
New Zealand,NZL,1962,1.13500014
New Zealand,NZL,1963,1.218631729
New Zealand,NZL,1964,1.19473699
New Zealand,NZL,1965,1.242526469
New Zealand,NZL,1966,1.242526469
New Zealand,NZL,1967,1.206684359
New Zealand,NZL,1968,1.230579099
New Zealand,NZL,1969,1.314210688
New Zealand,NZL,1970,1.278368579
New Zealand,NZL,1971,1.624842306
New Zealand,NZL,1972,2.652316117
New Zealand,NZL,1973,3.178000392
New Zealand,NZL,1974,3.620053078
New Zealand,NZL,1975,6.272369195
New Zealand,NZL,1976,16.97721262
New Zealand,NZL,1977,26.96521385
New Zealand,NZL,1978,25.38816103
New Zealand,NZL,1979,15.61521245
New Zealand,NZL,1980,10.70403112
New Zealand,NZL,1981,13.00909566
New Zealand,NZL,1982,22.67837728
New Zealand,NZL,1983,24.40467098
New Zealand,NZL,1984,30.89313639
New Zealand,NZL,1985,39.33157636
New Zealand,NZL,1986,47.17448146
New Zealand,NZL,1987,45.44043563
New Zealand,NZL,1988,49.76373423
New Zealand,NZL,1989,51.01737694
New Zealand,NZL,1990,50.66903091
New Zealand,NZL,1991,55.27530645
New Zealand,NZL,1992,58.6399502
New Zealand,NZL,1993,52.56774748
New Zealand,NZL,1994,53.31145865
New Zealand,NZL,1995,50.38539689
New Zealand,NZL,1996,57.42954971
New Zealand,NZL,1997,61.45972805
New Zealand,NZL,1998,53.81261652
New Zealand,NZL,1999,62.17766469
New Zealand,NZL,2000,62.69872404
New Zealand,NZL,2001,69.18533688
New Zealand,NZL,2002,66.18294098
New Zealand,NZL,2003,49.78493251
New Zealand,NZL,2004,44.79636529
New Zealand,NZL,2005,40.37601487
New Zealand,NZL,2006,44.26031918
New Zealand,NZL,2007,47.12309384
New Zealand,NZL,2008,44.44658922
New Zealand,NZL,2009,46.43527266
New Zealand,NZL,2010,49.81105434
New Zealand,NZL,2011,45.17103453
New Zealand,NZL,2012,47.564272
New Zealand,NZL,2013,49.36696925
New Zealand,NZL,2014,61.1314573
Nigeria,NGA,1962,0.024086506
Nigeria,NGA,1963,0.373340836
Nigeria,NGA,1964,0.65033565
Nigeria,NGA,1965,1.180238773
Nigeria,NGA,1966,2.11961249
Nigeria,NGA,1967,2.179828754
Nigeria,NGA,1968,1.770358159
Nigeria,NGA,1969,0.770768178
Nigeria,NGA,1970,1.336801059
Nigeria,NGA,1971,2.215958512
Nigeria,NGA,1972,3.28780801
Nigeria,NGA,1973,3.649105594
Nigeria,NGA,1974,4.865474125
Nigeria,NGA,1975,4.84138762
Nigeria,NGA,1976,7.61133576
Nigeria,NGA,1977,8.008763102
Nigeria,NGA,1978,9.622558975
Nigeria,NGA,1979,12.27207459
Nigeria,NGA,1980,11.59701746
Nigeria,NGA,1981,23.32005746
Nigeria,NGA,1982,15.34252875
Nigeria,NGA,1983,24.91732165
Nigeria,NGA,1984,29.76479887
Nigeria,NGA,1985,33.1410345
Nigeria,NGA,1986,35.5940806
Nigeria,NGA,1987,40.10452017
Nigeria,NGA,1988,40.85381944
Nigeria,NGA,1989,50.93072668
Nigeria,NGA,1990,40.19716349
Nigeria,NGA,1991,51.5508966
Nigeria,NGA,1992,53.09849748
Nigeria,NGA,1993,54.72397703
Nigeria,NGA,1994,49.30475039
Nigeria,NGA,1995,56.23957339
Nigeria,NGA,1996,59.16689719
Nigeria,NGA,1997,63.39310413
Nigeria,NGA,1998,63.93492554
Nigeria,NGA,1999,75.31317499
Nigeria,NGA,2000,135.0218936
Nigeria,NGA,2001,161.462778
Nigeria,NGA,2002,153.8772784
Nigeria,NGA,2003,219.9794896
Nigeria,NGA,2004,236.2341316
Nigeria,NGA,2005,236.4763211
Nigeria,NGA,2006,300.8738907
Nigeria,NGA,2007,343.1018052
Nigeria,NGA,2008,346.5328218
Nigeria,NGA,2009,272.6270899
Nigeria,NGA,2010,306.0468103
Nigeria,NGA,2011,331.0668496
Nigeria,NGA,2012,449.4211384
Nigeria,NGA,2013,405.5041074
Nigeria,NGA,2014,432.6911699
Norway,NOR,1974,0.136756138
Norway,NOR,1975,1.90481763
Norway,NOR,1976,3.194232642
Norway,NOR,1977,29.04114264
Norway,NOR,1978,144.1702739
Norway,NOR,1979,210.8095861
Norway,NOR,1980,294.3579078
Norway,NOR,1981,297.8537669
Norway,NOR,1982,285.6827504
Norway,NOR,1983,289.2730355
Norway,NOR,1984,304.8638092
Norway,NOR,1985,302.3094965
Norway,NOR,1986,313.8326648
Norway,NOR,1987,331.4004828
Norway,NOR,1988,334.3988184
Norway,NOR,1989,345.2579662
Norway,NOR,1990,312.0720171
Norway,NOR,1991,308.9818237
Norway,NOR,1992,332.8032073
Norway,NOR,1993,311.437383
Norway,NOR,1994,339.3652884
Norway,NOR,1995,353.5235293
Norway,NOR,1996,470.5319892
Norway,NOR,1997,525.8787091
Norway,NOR,1998,519.2915685
Norway,NOR,1999,558.0737679
Norway,NOR,2000,592.7333637
Norway,NOR,2001,614.7659851
Norway,NOR,2002,755.7905561
Norway,NOR,2003,847.7512583
Norway,NOR,2004,930.656971
Norway,NOR,2005,967.0813417
Norway,NOR,2006,970.1242356
Norway,NOR,2007,988.7386729
Norway,NOR,2008,1094.481304
Norway,NOR,2009,1143.607997
Norway,NOR,2010,1172.267089
Norway,NOR,2011,1115.231542
Norway,NOR,2012,1262.229636
Norway,NOR,2013,1196.316486
Norway,NOR,2014,1197.132356
Oman,OMN,1978,1.90283394
Oman,OMN,1979,3.685235352
Oman,OMN,1980,8.591955523
Oman,OMN,1981,10.12623329
Oman,OMN,1982,12.58150598
Oman,OMN,1983,15.65062485
Oman,OMN,1984,14.42227015
Oman,OMN,1985,16.87824702
Oman,OMN,1986,21.47954025
Oman,OMN,1987,24.48650001
Oman,OMN,1988,22.43042911
Oman,OMN,1989,30.23658666
Oman,OMN,1990,30.37773573
Oman,OMN,1991,38.0494713
Oman,OMN,1992,35.86857687
Oman,OMN,1993,42.91211702
Oman,OMN,1994,46.0552028
Oman,OMN,1995,45.18988418
Oman,OMN,1996,44.64608359
Oman,OMN,1997,54.073776
Oman,OMN,1998,75.96336068
Oman,OMN,1999,60.57563284
Oman,OMN,2000,98.7198596
Oman,OMN,2001,151.3849
Oman,OMN,2002,162.5464209
Oman,OMN,2003,171.2155633
Oman,OMN,2004,186.3865626
Oman,OMN,2005,208.9226069
Oman,OMN,2006,250.3059631
Oman,OMN,2007,253.7897661
Oman,OMN,2008,253.9586777
Oman,OMN,2009,261.4435771
Oman,OMN,2010,286.0941207
Oman,OMN,2011,279.9710731
Oman,OMN,2012,333.4210543
Oman,OMN,2013,336.9787576
Oman,OMN,2014,320.6550972
Pakistan,PAK,1955,0.437196127
Pakistan,PAK,1956,2.174770479
Pakistan,PAK,1957,3.250945562
Pakistan,PAK,1958,4.013236245
Pakistan,PAK,1959,4.876418343
Pakistan,PAK,1960,7.096029451
Pakistan,PAK,1961,8.631820975
Pakistan,PAK,1962,10.6384391
Pakistan,PAK,1963,13.3288768
Pakistan,PAK,1964,16.75918488
Pakistan,PAK,1965,19.83076793
Pakistan,PAK,1966,22.40910406
Pakistan,PAK,1967,26.14208638
Pakistan,PAK,1968,29.33698116
Pakistan,PAK,1969,36.14154652
Pakistan,PAK,1970,39.06739753
Pakistan,PAK,1971,38.95529596
Pakistan,PAK,1972,42.54254623
Pakistan,PAK,1973,49.32469129
Pakistan,PAK,1974,51.56672271
Pakistan,PAK,1975,56.05078555
Pakistan,PAK,1976,57.6314177
Pakistan,PAK,1977,56.57766294
Pakistan,PAK,1978,58.14708493
Pakistan,PAK,1979,76.19543788
Pakistan,PAK,1980,81.73853086
Pakistan,PAK,1981,90.18241685
Pakistan,PAK,1982,101.1551824
Pakistan,PAK,1983,97.72619316
Pakistan,PAK,1984,96.90147729
Pakistan,PAK,1985,99.91254014
Pakistan,PAK,1986,107.3033308
Pakistan,PAK,1987,114.748868
Pakistan,PAK,1988,121.7044232
Pakistan,PAK,1989,130.0204313
Pakistan,PAK,1990,131.9392996
