Entity,Code,Year,"Crops - Peas, dry - 187 - Yield - 5419 - hg/ha (tonnes per hectare)"
Slovenia,SVN,1994,4.7895
Slovenia,SVN,1995,3.2952000000000004
Slovenia,SVN,1996,3.5479000000000003
Slovenia,SVN,1997,3.5556
Slovenia,SVN,1998,2.8921
Slovenia,SVN,1999,2.2222
Slovenia,SVN,2000,2.6923
Slovenia,SVN,2001,2.9231000000000003
Slovenia,SVN,2002,3.4069000000000003
Slovenia,SVN,2003,1.6731
Slovenia,SVN,2004,2.89
Slovenia,SVN,2005,3.0278
Slovenia,SVN,2006,2.9755000000000003
Slovenia,SVN,2007,2.7376
Slovenia,SVN,2008,3.1379
Slovenia,SVN,2009,2.1914000000000002
Slovenia,SVN,2010,2.2827
Slovenia,SVN,2011,2.6393
Slovenia,SVN,2012,2.1946
Slovenia,SVN,2013,1.8571000000000002
Slovenia,SVN,2014,2.4796
Slovenia,SVN,2015,2.5749
Slovenia,SVN,2016,2.6727000000000003
Slovenia,SVN,2017,2.696
Slovenia,SVN,2018,2.4217
Small island developing States,,1961,0.6416000000000001
Small island developing States,,1962,0.6524
Small island developing States,,1963,0.6559
Small island developing States,,1964,0.6139
Small island developing States,,1965,0.6391
Small island developing States,,1966,0.5867
Small island developing States,,1967,0.5777
Small island developing States,,1968,0.5058
Small island developing States,,1969,0.6559
Small island developing States,,1970,0.7275
Small island developing States,,1971,0.7372000000000001
Small island developing States,,1972,0.7256
Small island developing States,,1973,0.6799000000000001
Small island developing States,,1974,0.7010000000000001
Small island developing States,,1975,0.7015
Small island developing States,,1976,0.6449
Small island developing States,,1977,0.6951
Small island developing States,,1978,0.7190000000000001
Small island developing States,,1979,0.7494000000000001
Small island developing States,,1980,0.7125
Small island developing States,,1981,0.8179000000000001
Small island developing States,,1982,0.7823
Small island developing States,,1983,0.7428
Small island developing States,,1984,0.8125
Small island developing States,,1985,0.8309000000000001
Small island developing States,,1986,0.7759
Small island developing States,,1987,0.7964
Small island developing States,,1988,0.7803
Small island developing States,,1989,0.8248000000000001
Small island developing States,,1990,0.7919
Small island developing States,,1991,0.7992
Small island developing States,,1992,0.9095000000000001
Small island developing States,,1993,0.9495
Small island developing States,,1994,0.9532
Small island developing States,,1995,1.1115000000000002
Small island developing States,,1996,0.9975
Small island developing States,,1997,0.9137000000000001
Small island developing States,,1998,0.8174
Small island developing States,,1999,0.8657
Small island developing States,,2000,1.1093
Small island developing States,,2001,1.0596
Small island developing States,,2002,1.0717
Small island developing States,,2003,1.1569
Small island developing States,,2004,0.9685
Small island developing States,,2005,0.9456
Small island developing States,,2006,0.915
Small island developing States,,2007,0.9181
Small island developing States,,2008,0.9718
Small island developing States,,2009,1.1293
Small island developing States,,2010,1.0499
Small island developing States,,2011,1.1069
Small island developing States,,2012,0.9553
Small island developing States,,2013,1.0464
Small island developing States,,2014,0.9011
Small island developing States,,2015,1.0393000000000001
Small island developing States,,2016,1.1886
Small island developing States,,2017,0.9615
Small island developing States,,2018,0.8737
South Africa,ZAF,1961,1.1143
South Africa,ZAF,1962,1.2375
South Africa,ZAF,1963,1.1429
South Africa,ZAF,1964,1.1
South Africa,ZAF,1965,1
South Africa,ZAF,1966,0.4111
South Africa,ZAF,1967,0.8778
South Africa,ZAF,1968,0.8778
South Africa,ZAF,1969,0.7333000000000001
South Africa,ZAF,1970,0.4571
South Africa,ZAF,1971,0.9667
South Africa,ZAF,1972,0.9857
South Africa,ZAF,1973,0.9571000000000001
South Africa,ZAF,1974,0.6875
South Africa,ZAF,1975,0.9125000000000001
South Africa,ZAF,1976,1.0250000000000001
South Africa,ZAF,1977,0.7250000000000001
South Africa,ZAF,1978,0.875
South Africa,ZAF,1979,0.8125
South Africa,ZAF,1980,1
South Africa,ZAF,1981,1.0571000000000002
South Africa,ZAF,1982,1.2222
South Africa,ZAF,1983,1.0503
South Africa,ZAF,1984,1.4000000000000001
South Africa,ZAF,1985,1.475
South Africa,ZAF,1986,1.4286
South Africa,ZAF,1987,1.4143000000000001
South Africa,ZAF,1988,1.52
South Africa,ZAF,1989,1.4444000000000001
South Africa,ZAF,1990,1.2333
South Africa,ZAF,1991,1.6
South Africa,ZAF,1992,1.6185
South Africa,ZAF,1993,1.2308000000000001
South Africa,ZAF,1994,1.2530000000000001
South Africa,ZAF,1995,1.2328000000000001
South Africa,ZAF,1996,1.143
South Africa,ZAF,1997,1.2808000000000002
South Africa,ZAF,1998,1.07
South Africa,ZAF,1999,0.6
South Africa,ZAF,2000,1.1429
South Africa,ZAF,2001,1.0953000000000002
South Africa,ZAF,2002,1.0951
South Africa,ZAF,2003,1.2913000000000001
South Africa,ZAF,2004,1.0626
South Africa,ZAF,2005,1.0399
South Africa,ZAF,2006,1.06
South Africa,ZAF,2007,1.0555
South Africa,ZAF,2008,1.0510000000000002
South Africa,ZAF,2009,1.0465
South Africa,ZAF,2010,1.042
South Africa,ZAF,2011,1.0375
South Africa,ZAF,2012,1.0330000000000001
South Africa,ZAF,2013,1.0285
South Africa,ZAF,2014,1.0121
South Africa,ZAF,2015,1.018
South Africa,ZAF,2016,1.0322
South Africa,ZAF,2017,1.0292000000000001
South Africa,ZAF,2018,1.0262
South America,,1961,0.8072
South America,,1962,0.8412000000000001
South America,,1963,0.7912
South America,,1964,0.745
South America,,1965,0.8303
South America,,1966,0.8167000000000001
South America,,1967,0.7645000000000001
South America,,1968,0.6313000000000001
South America,,1969,0.7007
South America,,1970,0.7034
South America,,1971,0.7175
South America,,1972,0.727
South America,,1973,0.7213
South America,,1974,0.7120000000000001
South America,,1975,0.7274
South America,,1976,0.8320000000000001
South America,,1977,0.7739
South America,,1978,0.7869
South America,,1979,0.6935
South America,,1980,0.7467
South America,,1981,0.7203
South America,,1982,0.7139
South America,,1983,0.7656000000000001
South America,,1984,0.7167
South America,,1985,0.8354
South America,,1986,0.8941
South America,,1987,0.9797
South America,,1988,1.0070000000000001
South America,,1989,0.9309000000000001
South America,,1990,0.6646000000000001
South America,,1991,0.9114000000000001
South America,,1992,0.8957
South America,,1993,0.8915000000000001
South America,,1994,1.0232
South America,,1995,0.9986
South America,,1996,1.0685
South America,,1997,1.0823
South America,,1998,1.1536
South America,,1999,1.0103
South America,,2000,1.0470000000000002
South America,,2001,1.1441000000000001
South America,,2002,1.1827
South America,,2003,1.2185000000000001
South America,,2004,1.1964000000000001
South America,,2005,1.1659000000000002
South America,,2006,1.1819
South America,,2007,1.2099
South America,,2008,1.2563
South America,,2009,1.2353
South America,,2010,1.23
South America,,2011,1.192
South America,,2012,1.2806
South America,,2013,1.2297
South America,,2014,1.2284000000000002
South America,,2015,1.2307000000000001
South America,,2016,1.2505000000000002
South America,,2017,1.2649000000000001
South America,,2018,1.2528000000000001
South Eastern Asia,,1961,0.4572
South Eastern Asia,,1962,0.37310000000000004
South Eastern Asia,,1963,0.6093000000000001
South Eastern Asia,,1964,0.5603
South Eastern Asia,,1965,0.6575000000000001
South Eastern Asia,,1966,0.6711
South Eastern Asia,,1967,0.638
South Eastern Asia,,1968,0.7207
South Eastern Asia,,1969,0.7203
South Eastern Asia,,1970,0.6237
South Eastern Asia,,1971,0.6148
South Eastern Asia,,1972,0.5505
South Eastern Asia,,1973,0.5311
South Eastern Asia,,1974,0.5538000000000001
South Eastern Asia,,1975,0.5661
South Eastern Asia,,1976,0.6706000000000001
South Eastern Asia,,1977,0.6453
South Eastern Asia,,1978,0.6903
South Eastern Asia,,1979,0.7989
South Eastern Asia,,1980,0.799
South Eastern Asia,,1981,0.6729
South Eastern Asia,,1982,0.8230000000000001
South Eastern Asia,,1983,0.9132
South Eastern Asia,,1984,0.8436
South Eastern Asia,,1985,0.8136
South Eastern Asia,,1986,0.7903
South Eastern Asia,,1987,0.8131
South Eastern Asia,,1988,0.7513000000000001
South Eastern Asia,,1989,0.5754
South Eastern Asia,,1990,0.6012000000000001
South Eastern Asia,,1991,0.5399
South Eastern Asia,,1992,0.5830000000000001
South Eastern Asia,,1993,0.5941000000000001
South Eastern Asia,,1994,0.6047
South Eastern Asia,,1995,0.6793
South Eastern Asia,,1996,0.6667000000000001
South Eastern Asia,,1997,0.6486000000000001
South Eastern Asia,,1998,0.767
South Eastern Asia,,1999,0.7365
South Eastern Asia,,2000,0.7692
South Eastern Asia,,2001,0.8065
South Eastern Asia,,2002,0.7857000000000001
South Eastern Asia,,2003,0.9153
South Eastern Asia,,2004,0.9463
South Eastern Asia,,2005,0.9576
South Eastern Asia,,2006,1.018
South Eastern Asia,,2007,1.0627
South Eastern Asia,,2008,1.0952
South Eastern Asia,,2009,1.1454
South Eastern Asia,,2010,1.1961000000000002
South Eastern Asia,,2011,1.2137
South Eastern Asia,,2012,1.2172
South Eastern Asia,,2013,1.2438
South Eastern Asia,,2014,1.2788000000000002
South Eastern Asia,,2015,1.3125
South Eastern Asia,,2016,1.33
South Eastern Asia,,2017,1.3577000000000001
South Eastern Asia,,2018,1.3853
South Korea,KOR,1961,0.7244
South Korea,KOR,1962,0.7146
South Korea,KOR,1963,0.4571
South Korea,KOR,1964,0.466
South Korea,KOR,1965,0.4842
South Korea,KOR,1966,0.4913
South Korea,KOR,1967,0.4667
South Korea,KOR,1968,0.5446
South Korea,KOR,1969,0.6187
South Korea,KOR,1970,0.6467
South Korea,KOR,1971,0.5543
South Korea,KOR,1972,0.5754
South Korea,KOR,1973,0.614
South Korea,KOR,1974,0.6369
South Korea,KOR,1975,0.6971
South Korea,KOR,1976,0.7335
South Korea,KOR,1977,0.9032
South Korea,KOR,1978,0.8462000000000001
South Korea,KOR,1979,0.8148000000000001
South Korea,KOR,1980,0.8148000000000001
South Korea,KOR,1981,0.7667
South Korea,KOR,1982,0.7742
South Korea,KOR,1983,0.5714
South Korea,KOR,1984,0.5625
South Korea,KOR,1985,0.6957
South Korea,KOR,1986,0.6818000000000001
South Korea,KOR,1987,1.2078
South Korea,KOR,1988,1.2155
South Korea,KOR,1989,1.2777
South Korea,KOR,1990,1.2769000000000001
South Korea,KOR,1991,1.185
South Korea,KOR,1992,1.1
South Korea,KOR,1993,1.3333000000000002
South Korea,KOR,1994,1.25
South Korea,KOR,1995,1.3333000000000002
South Korea,KOR,1998,1.2902
South Korea,KOR,1999,1.2959
South Korea,KOR,2000,1.3016
South Korea,KOR,2001,1.3072000000000001
South Korea,KOR,2002,1.3129
South Korea,KOR,2003,1.3186
South Korea,KOR,2004,1.3246
South Korea,KOR,2005,1.3311000000000002
South Korea,KOR,2006,1.3375000000000001
South Korea,KOR,2007,1.344
South Korea,KOR,2008,1.3505
South Korea,KOR,2009,1.3569
South Korea,KOR,2010,1.3634000000000002
South Korea,KOR,2011,1.3699000000000001
South Korea,KOR,2012,1.3763
South Korea,KOR,2013,1.3828
South Korea,KOR,2014,1.3801
South Korea,KOR,2015,1.3812
South Korea,KOR,2016,1.3699000000000001
South Korea,KOR,2017,1.3775000000000002
South Korea,KOR,2018,1.3851
Southern Africa,,1961,0.8305
Southern Africa,,1962,0.87
Southern Africa,,1963,0.8056000000000001
Southern Africa,,1964,0.7789
Southern Africa,,1965,0.7027
Southern Africa,,1966,0.5167
Southern Africa,,1967,0.6909000000000001
Southern Africa,,1968,0.7147
Southern Africa,,1969,0.5822
Southern Africa,,1970,0.399
Southern Africa,,1971,0.6
Southern Africa,,1972,0.5824
Southern Africa,,1973,0.6294000000000001
Southern Africa,,1974,0.6966
Southern Africa,,1975,0.7278
Southern Africa,,1976,0.77
Southern Africa,,1977,0.8499
Southern Africa,,1978,0.9254
Southern Africa,,1979,0.9747
Southern Africa,,1980,0.9082
Southern Africa,,1981,0.9072
Southern Africa,,1982,0.7328
Southern Africa,,1983,0.5575
Southern Africa,,1984,0.7764000000000001
Southern Africa,,1985,0.8152
Southern Africa,,1986,1.0952
Southern Africa,,1987,1.0522
Southern Africa,,1988,1.1588
Southern Africa,,1989,1.3277
Southern Africa,,1990,0.4375
Southern Africa,,1991,0.5565
Southern Africa,,1992,1.1715
Southern Africa,,1993,1.0249000000000001
Southern Africa,,1994,0.6911
Southern Africa,,1995,0.7000000000000001
Southern Africa,,1996,0.9883000000000001
Southern Africa,,1997,0.9400000000000001
Southern Africa,,1998,0.7248
Southern Africa,,1999,0.8236
Southern Africa,,2000,0.7864
Southern Africa,,2001,0.8487
Southern Africa,,2002,0.39480000000000004
Southern Africa,,2003,0.37970000000000004
Southern Africa,,2004,0.5712
Southern Africa,,2005,0.533
Southern Africa,,2006,0.5563
Southern Africa,,2007,0.5525
Southern Africa,,2008,0.7567
Southern Africa,,2009,0.7924
Southern Africa,,2010,0.7574000000000001
Southern Africa,,2011,0.7209
Southern Africa,,2012,0.7074
Southern Africa,,2013,0.6759000000000001
Southern Africa,,2014,0.6118
Southern Africa,,2015,0.5461
Southern Africa,,2016,0.6049
Southern Africa,,2017,0.7413000000000001
Southern Africa,,2018,0.7739
Southern Asia,,1961,0.8183
Southern Asia,,1962,0.81
Southern Asia,,1963,0.7306
Southern Asia,,1964,0.5108
Southern Asia,,1965,0.7628
Southern Asia,,1966,0.6791
Southern Asia,,1967,0.5805
Southern Asia,,1968,0.8319000000000001
Southern Asia,,1969,0.8355
Southern Asia,,1970,0.7213
Southern Asia,,1971,0.7756000000000001
Southern Asia,,1972,0.6955
Southern Asia,,1973,0.5592
Southern Asia,,1974,0.5018
Southern Asia,,1975,0.6487
Southern Asia,,1976,0.7007
Southern Asia,,1977,0.6029
Southern Asia,,1978,0.5700000000000001
Southern Asia,,1979,0.5591
Southern Asia,,1980,0.4934
Southern Asia,,1981,0.6263000000000001
Southern Asia,,1982,0.6249
Southern Asia,,1983,0.6706000000000001
Southern Asia,,1984,0.7264
Southern Asia,,1985,0.6756
Southern Asia,,1986,0.7642
Southern Asia,,1987,0.731
Southern Asia,,1988,0.773
Southern Asia,,1989,0.8181
Southern Asia,,1990,0.8083
Southern Asia,,1991,0.9538000000000001
Southern Asia,,1992,0.8564
Southern Asia,,1993,0.8201
Southern Asia,,1994,0.8512000000000001
Southern Asia,,1995,0.8192
Southern Asia,,1996,0.7851
Southern Asia,,1997,0.9025000000000001
Southern Asia,,1998,0.8330000000000001
Southern Asia,,1999,0.8149000000000001
Southern Asia,,2000,0.9578000000000001
Southern Asia,,2001,0.8227
Southern Asia,,2002,0.8631000000000001
Southern Asia,,2003,0.8531000000000001
Southern Asia,,2004,0.9665
Southern Asia,,2005,0.9509000000000001
Southern Asia,,2006,0.8792000000000001
Southern Asia,,2007,0.7768
Southern Asia,,2008,0.7297
Southern Asia,,2009,0.8823000000000001
Southern Asia,,2010,0.8622000000000001
Southern Asia,,2011,0.8062
Southern Asia,,2012,0.9142
Southern Asia,,2013,1.0743
Southern Asia,,2014,0.9481
Southern Asia,,2015,0.9045000000000001
Southern Asia,,2016,0.8199000000000001
Southern Asia,,2017,0.9472
Southern Asia,,2018,0.9162
Southern Europe,,1961,0.74
Southern Europe,,1962,0.8380000000000001
Southern Europe,,1963,0.8617
Southern Europe,,1964,0.8205
Southern Europe,,1965,0.7240000000000001
Southern Europe,,1966,0.8781
Southern Europe,,1967,0.9105000000000001
Southern Europe,,1968,0.8585
Southern Europe,,1969,0.9560000000000001
Southern Europe,,1970,0.9587
Southern Europe,,1971,1.0682
Southern Europe,,1972,0.9438000000000001
Southern Europe,,1973,0.9992000000000001
Southern Europe,,1974,1.0514000000000001
Southern Europe,,1975,0.8888
Southern Europe,,1976,0.9946
Southern Europe,,1977,1.2105000000000001
Southern Europe,,1978,1.2151
Southern Europe,,1979,1.0164
Southern Europe,,1980,1.0817
Southern Europe,,1981,0.9639000000000001
Southern Europe,,1982,1.0065
Southern Europe,,1983,0.9955
Southern Europe,,1984,1.2301
Southern Europe,,1985,1.5196
Southern Europe,,1986,1.5097
Southern Europe,,1987,1.4998
Southern Europe,,1988,1.2146000000000001
Southern Europe,,1989,1.7363000000000002
Southern Europe,,1990,1.9325
Southern Europe,,1991,2.2
Southern Europe,,1992,2.154
Southern Europe,,1993,1.8901000000000001
Southern Europe,,1994,1.2932000000000001
Southern Europe,,1995,1.0815000000000001
Southern Europe,,1996,1.2116
Southern Europe,,1997,1.1566
Southern Europe,,1998,1.5648
Southern Europe,,1999,1.5087000000000002
Southern Europe,,2000,1.5878
Southern Europe,,2001,1.4624000000000001
Southern Europe,,2002,1.6133000000000002
Southern Europe,,2003,1.5985
Southern Europe,,2004,1.6798000000000002
Southern Europe,,2005,1.1819
Southern Europe,,2006,1.4848000000000001
Southern Europe,,2007,1.341
Southern Europe,,2008,1.5222
Southern Europe,,2009,1.0662
Southern Europe,,2010,1.3395000000000001
Southern Europe,,2011,1.1171
Southern Europe,,2012,0.9172
Southern Europe,,2013,1.5439
Southern Europe,,2014,1.1379000000000001
Southern Europe,,2015,1.2896
Southern Europe,,2016,1.8611000000000002
Southern Europe,,2017,1.248
Southern Europe,,2018,1.8815000000000002
Spain,ESP,1961,0.7633000000000001
Spain,ESP,1962,0.8009000000000001
Spain,ESP,1963,0.8285
Spain,ESP,1964,0.7359
Spain,ESP,1965,0.5994
Spain,ESP,1966,0.7868
Spain,ESP,1967,0.8380000000000001
Spain,ESP,1968,0.8008000000000001
Spain,ESP,1969,0.878
Spain,ESP,1970,0.7444000000000001
Spain,ESP,1971,0.9366000000000001
Spain,ESP,1972,0.8867
Spain,ESP,1973,0.7846000000000001
Spain,ESP,1974,0.7917000000000001
Spain,ESP,1975,0.802
Spain,ESP,1976,0.7442000000000001
Spain,ESP,1977,0.8219000000000001
Spain,ESP,1978,0.8742000000000001
Spain,ESP,1979,1.0163
Spain,ESP,1980,0.9206000000000001
Spain,ESP,1981,0.7456
Spain,ESP,1982,0.8365
Spain,ESP,1983,0.6987
Spain,ESP,1984,0.9324
Spain,ESP,1985,1.1860000000000002
Spain,ESP,1986,1.1359000000000001
Spain,ESP,1987,1.4305
Spain,ESP,1988,1.042
Spain,ESP,1989,1.0909
Spain,ESP,1990,1.1758
Spain,ESP,1991,1.1848
Spain,ESP,1992,1.1831
Spain,ESP,1993,1.2187000000000001
Spain,ESP,1994,1.0298
Spain,ESP,1995,0.7641
Spain,ESP,1996,1.0244
Spain,ESP,1997,0.9694
Spain,ESP,1998,1.2977
Spain,ESP,1999,1.1247
Spain,ESP,2000,1.4097000000000002
Spain,ESP,2001,1.0339
Spain,ESP,2002,1.2583
Spain,ESP,2003,1.4084
Spain,ESP,2004,1.4676
Spain,ESP,2005,0.8747
Spain,ESP,2006,1.2718
Spain,ESP,2007,1.1266
Spain,ESP,2008,1.3521
Spain,ESP,2009,0.9232
Spain,ESP,2010,1.2488000000000001
Spain,ESP,2011,1.0501
Spain,ESP,2012,0.7885000000000001
Spain,ESP,2013,1.4566000000000001
Spain,ESP,2014,1.0177
Spain,ESP,2015,1.1956
Spain,ESP,2016,1.7628000000000001
Spain,ESP,2017,1.0722
Spain,ESP,2018,1.762
Sweden,SWE,1961,1.4434
Sweden,SWE,1962,1.1632
Sweden,SWE,1963,1.4996
Sweden,SWE,1964,1.8598000000000001
Sweden,SWE,1965,1.381
Sweden,SWE,1966,1.5809
Sweden,SWE,1967,1.6393
Sweden,SWE,1968,1.6235000000000002
Sweden,SWE,1969,1.2443
Sweden,SWE,1970,2.1854
Sweden,SWE,1971,1.7846000000000002
Sweden,SWE,1972,1.6674
Sweden,SWE,1973,1.4375
Sweden,SWE,1974,2
Sweden,SWE,1975,1.3548
Sweden,SWE,1976,2.0099
Sweden,SWE,1977,1.9966000000000002
Sweden,SWE,1978,1.8724
Sweden,SWE,1979,1.9772
Sweden,SWE,1980,2
Sweden,SWE,1981,1.973
Sweden,SWE,1982,2
Sweden,SWE,1983,2
Sweden,SWE,1984,2
Sweden,SWE,1985,2
Sweden,SWE,1986,2.5974
Sweden,SWE,1987,2.2985
Sweden,SWE,1988,2.8988
Sweden,SWE,1989,3.178
Sweden,SWE,1990,2
Sweden,SWE,1991,1.9873
Sweden,SWE,1992,2.0833
Sweden,SWE,1993,2.04
Sweden,SWE,1994,2.04
Sweden,SWE,1995,2.3000000000000003
Sweden,SWE,1996,3.8588
Sweden,SWE,1997,3.4954
Sweden,SWE,1998,1.7825000000000002
Sweden,SWE,1999,2.7221
Sweden,SWE,2000,2.4165
Sweden,SWE,2001,2.5495
Sweden,SWE,2002,2.6409000000000002
Sweden,SWE,2003,2.7429
Sweden,SWE,2004,2.6573
Sweden,SWE,2005,2.7070000000000003
Sweden,SWE,2006,2.6294
Sweden,SWE,2007,2.8433
Sweden,SWE,2008,2.7196000000000002
Sweden,SWE,2009,3
Sweden,SWE,2010,2.3938
Sweden,SWE,2011,2.6918
Sweden,SWE,2012,2.7273
Sweden,SWE,2013,3.3443
Sweden,SWE,2014,3.218
Sweden,SWE,2015,3.1421
Sweden,SWE,2016,3.6867
Sweden,SWE,2017,3.4451
Sweden,SWE,2018,2.2473
Switzerland,CHE,1983,5
Switzerland,CHE,1984,5.3
Switzerland,CHE,1985,4.3992
Switzerland,CHE,1986,4.1695
Switzerland,CHE,1987,3.8703000000000003
Switzerland,CHE,1988,4.5797
Switzerland,CHE,1989,4.5652
Switzerland,CHE,1990,4.1169
Switzerland,CHE,1991,4.0887
Switzerland,CHE,1992,3.8783000000000003
Switzerland,CHE,1993,3.4071000000000002
Switzerland,CHE,1994,3.8889
Switzerland,CHE,1995,4.1124
Switzerland,CHE,1996,4.3176000000000005
Switzerland,CHE,1997,4.0609
Switzerland,CHE,1998,3.9303000000000003
Switzerland,CHE,1999,3.4328000000000003
Switzerland,CHE,2000,3.4884
Switzerland,CHE,2001,3.6252
Switzerland,CHE,2002,3.8857000000000004
Switzerland,CHE,2003,3.5113000000000003
Switzerland,CHE,2004,3.657
Switzerland,CHE,2005,3.7150000000000003
Switzerland,CHE,2006,3.5021
Switzerland,CHE,2007,3.4904
Switzerland,CHE,2008,3.8802000000000003
Switzerland,CHE,2009,3.9096
Switzerland,CHE,2010,4.1737
Switzerland,CHE,2011,4.0289
Switzerland,CHE,2012,3.7835
Switzerland,CHE,2013,3.3985000000000003
Switzerland,CHE,2014,3.7441
Switzerland,CHE,2015,3.4519
Switzerland,CHE,2016,1.9813
Switzerland,CHE,2017,3.495
Switzerland,CHE,2018,3.358
Syria,SYR,1961,1.0159
Syria,SYR,1962,1.0159
Syria,SYR,1963,1.0561
Syria,SYR,1964,0.4545
Syria,SYR,1965,1.2495
Syria,SYR,1966,1.0954000000000002
Syria,SYR,1967,0.5556
Syria,SYR,1968,1.1845
Syria,SYR,1969,1.1439000000000001
Syria,SYR,1970,0.7363000000000001
Syria,SYR,1971,0.7964
Syria,SYR,1972,1.2127000000000001
Syria,SYR,1973,0.8283
Syria,SYR,1974,0.7952
Syria,SYR,1975,0.7427
Syria,SYR,1976,0.7642
Syria,SYR,1977,0.8617
Syria,SYR,1978,0.9529000000000001
Syria,SYR,1979,1.0198
Syria,SYR,1980,1.0714000000000001
Syria,SYR,1981,1.0105
Syria,SYR,1982,0.9919
Syria,SYR,1983,0.995
Syria,SYR,1984,1.1111
Syria,SYR,1985,0.9231
Syria,SYR,1986,0.8248000000000001
Syria,SYR,1987,0.9125000000000001
Syria,SYR,1988,0.8038000000000001
Syria,SYR,1989,0.6977
Syria,SYR,1990,1.316
Syria,SYR,1991,0.8735
Syria,SYR,1992,1.4300000000000002
Syria,SYR,1993,1.415
Syria,SYR,1994,1.6104
Syria,SYR,1995,1.4377
Syria,SYR,1996,1.0574000000000001
Syria,SYR,1997,1.0674000000000001
Syria,SYR,1998,1.0966
Syria,SYR,1999,1.5472000000000001
Syria,SYR,2000,1.2308000000000001
Syria,SYR,2001,1.2066000000000001
Syria,SYR,2002,1.2039
Syria,SYR,2003,1.8333000000000002
Syria,SYR,2004,1.3285
Syria,SYR,2005,1.5758
Syria,SYR,2006,2.2991
Syria,SYR,2007,2.0757
Syria,SYR,2008,1.363
Syria,SYR,2009,1.6593
Syria,SYR,2010,1.7057
Syria,SYR,2011,1.8184
Syria,SYR,2012,1.6051
Syria,SYR,2013,1.2332
Syria,SYR,2014,0.8904000000000001
Syria,SYR,2015,1.1546
Syria,SYR,2016,1.3747
Syria,SYR,2017,1.3026
Syria,SYR,2018,1.2778
Tajikistan,TJK,1992,0.42860000000000004
Tajikistan,TJK,1993,0.42800000000000005
Tajikistan,TJK,1994,0.41960000000000003
Tajikistan,TJK,1995,0.4267
Tajikistan,TJK,1996,0.2518
Tajikistan,TJK,1997,0.6397
Tajikistan,TJK,1998,0.24150000000000002
Tajikistan,TJK,1999,0.46080000000000004
Tajikistan,TJK,2000,0.46990000000000004
Tajikistan,TJK,2001,0.5698
Tajikistan,TJK,2002,0.64
Tajikistan,TJK,2003,0.6607000000000001
Tajikistan,TJK,2004,0.5478000000000001
Tajikistan,TJK,2005,1.5475
Tajikistan,TJK,2006,0.7044
Tajikistan,TJK,2007,0.7593000000000001
Tajikistan,TJK,2008,0.6093000000000001
Tajikistan,TJK,2009,0.7563000000000001
Tajikistan,TJK,2010,0.8577
Tajikistan,TJK,2011,0.6978000000000001
Tajikistan,TJK,2012,0.8311000000000001
Tajikistan,TJK,2013,0.8249000000000001
Tajikistan,TJK,2014,0.9363
Tajikistan,TJK,2015,1.0494
Tajikistan,TJK,2016,1.1278000000000001
Tajikistan,TJK,2017,1.2112
Tajikistan,TJK,2018,1.0872
Tanzania,TZA,1961,0.3
Tanzania,TZA,1962,0.36000000000000004
Tanzania,TZA,1963,0.28
Tanzania,TZA,1964,0.2893
Tanzania,TZA,1965,0.19190000000000002
Tanzania,TZA,1966,0.3381
Tanzania,TZA,1967,0.31720000000000004
Tanzania,TZA,1968,0.2682
Tanzania,TZA,1969,0.2406
Tanzania,TZA,1970,0.28190000000000004
Tanzania,TZA,1971,0.3009
Tanzania,TZA,1972,0.2358
Tanzania,TZA,1973,0.2727
Tanzania,TZA,1974,0.26
Tanzania,TZA,1975,0.28
Tanzania,TZA,1976,0.28850000000000003
Tanzania,TZA,1977,0.29710000000000003
Tanzania,TZA,1978,0.2778
Tanzania,TZA,1979,0.2731
Tanzania,TZA,1980,0.2778
Tanzania,TZA,1981,0.2778
Tanzania,TZA,1982,0.2813
Tanzania,TZA,1983,0.3
Tanzania,TZA,1984,0.2857
Tanzania,TZA,1985,0.3
Tanzania,TZA,1986,0.3
Tanzania,TZA,1987,0.33330000000000004
Tanzania,TZA,1988,0.30670000000000003
Tanzania,TZA,1989,0.33330000000000004
Tanzania,TZA,1990,0.3014
Tanzania,TZA,1991,0.32
Tanzania,TZA,1992,0.30770000000000003
Tanzania,TZA,1993,0.30770000000000003
Tanzania,TZA,1994,0.3
Tanzania,TZA,1995,0.3667
Tanzania,TZA,1996,0.4
Tanzania,TZA,1997,0.3667
Tanzania,TZA,1998,0.4032
Tanzania,TZA,1999,0.4444
Tanzania,TZA,2000,0.43720000000000003
Tanzania,TZA,2001,0.43760000000000004
Tanzania,TZA,2002,0.44420000000000004
Tanzania,TZA,2003,0.4615
Tanzania,TZA,2004,0.4612
Tanzania,TZA,2005,0.4833
Tanzania,TZA,2006,0.4848
Tanzania,TZA,2007,0.48190000000000005
Tanzania,TZA,2008,0.5048
Tanzania,TZA,2009,0.48800000000000004
Tanzania,TZA,2010,0.4722
Tanzania,TZA,2011,0.42110000000000003
Tanzania,TZA,2012,0.55
Tanzania,TZA,2013,0.6341
Tanzania,TZA,2014,0.6077
Tanzania,TZA,2015,0.5654
Tanzania,TZA,2016,0.5681
Tanzania,TZA,2017,0.5741
Tanzania,TZA,2018,0.5801000000000001
Tunisia,TUN,1981,0.5
Tunisia,TUN,1982,0.5
Tunisia,TUN,1983,0.5
Tunisia,TUN,1984,0.5
Tunisia,TUN,1985,0.5
Tunisia,TUN,1986,0.5
Tunisia,TUN,1987,0.5
Tunisia,TUN,1988,0.443
Tunisia,TUN,1989,0.5867
