Entity,Code,Year,Oil Consumption (terawatt-hours)
Slovakia,SVK,1968,36.70286194444443
Slovakia,SVK,1969,39.37375027777775
Slovakia,SVK,1970,47.317421111111116
Slovakia,SVK,1971,52.10809500000005
Slovakia,SVK,1972,56.99981972222227
Slovakia,SVK,1973,64.09421083333328
Slovakia,SVK,1974,65.71882416666668
Slovakia,SVK,1975,72.49927083333334
Slovakia,SVK,1976,76.63874527777782
Slovakia,SVK,1977,80.1854194444445
Slovakia,SVK,1978,82.97857972222229
Slovakia,SVK,1979,84.33483277777783
Slovakia,SVK,1980,78.43337388888894
Slovakia,SVK,1981,77.34563111111116
Slovakia,SVK,1982,70.8479722222222
Slovakia,SVK,1983,69.36172916666663
Slovakia,SVK,1984,73.74437861111109
Slovakia,SVK,1985,73.22342277777784
Slovakia,SVK,1986,70.87255305555557
Slovakia,SVK,1987,69.35100250000005
Slovakia,SVK,1988,67.78850194444445
Slovakia,SVK,1989,67.18964888888891
Slovakia,SVK,1990,58.39318083333329
Slovakia,SVK,1991,51.292623611111104
Slovakia,SVK,1992,46.662636666666614
Slovakia,SVK,1993,38.617083333333305
Slovakia,SVK,1994,39.99874444444449
Slovakia,SVK,1995,38.87928722222222
Slovakia,SVK,1996,40.55369388888888
Slovakia,SVK,1997,40.5025522222222
Slovakia,SVK,1998,45.37071722222227
Slovakia,SVK,1999,41.13481888888894
Slovakia,SVK,2000,40.865020555555574
Slovakia,SVK,2001,38.26011166666664
Slovakia,SVK,2002,42.224847499999996
Slovakia,SVK,2003,39.84008222222225
Slovakia,SVK,2004,38.02602500000003
Slovakia,SVK,2005,45.68760361111107
Slovakia,SVK,2006,41.091755277777786
Slovakia,SVK,2007,43.672573333333396
Slovakia,SVK,2008,47.20963722222223
Slovakia,SVK,2009,44.69184888888888
Slovakia,SVK,2010,46.94090055555551
Slovakia,SVK,2011,45.96578472222219
Slovakia,SVK,2012,42.57109805555558
Slovakia,SVK,2013,42.7148369444444
Slovakia,SVK,2014,40.10346194444447
Slovakia,SVK,2015,43.41589500000002
Slovakia,SVK,2016,45.00053027777778
Slovakia,SVK,2017,50.49265055555557
Slovakia,SVK,2018,48.97286489166664
Slovenia,SVN,1990,20.166127285274904
Slovenia,SVN,1991,19.49843441909788
Slovenia,SVN,1992,18.924422535900522
Slovenia,SVN,1993,22.75490506121315
Slovenia,SVN,1994,24.622324737972622
Slovenia,SVN,1995,26.69442711030747
Slovenia,SVN,1996,30.839427465989857
Slovenia,SVN,1997,30.863875246794017
Slovenia,SVN,1998,29.591081190762015
Slovenia,SVN,1999,29.723807121200647
Slovenia,SVN,2000,28.170519262084984
Slovenia,SVN,2001,29.37142552599164
Slovenia,SVN,2002,28.531202616924702
Slovenia,SVN,2003,28.911110663278453
Slovenia,SVN,2004,29.857953958892832
Slovenia,SVN,2005,30.322700644304494
Slovenia,SVN,2006,31.815776599209077
Slovenia,SVN,2007,31.50659360003053
Slovenia,SVN,2008,36.65112379035736
Slovenia,SVN,2009,31.295013155834667
Slovenia,SVN,2010,31.588299695669313
Slovenia,SVN,2011,31.36468084502061
Slovenia,SVN,2012,30.901197831842154
Slovenia,SVN,2013,29.348049161874055
Slovenia,SVN,2014,28.843990164372265
Slovenia,SVN,2015,28.267526897890438
Slovenia,SVN,2016,30.18447015490322
Slovenia,SVN,2017,29.988067115058126
Slovenia,SVN,2018,31.145913294919087
South & Central America,,1965,959.4598600121438
South & Central America,,1966,1013.5323939719998
South & Central America,,1967,1045.2934331969761
South & Central America,,1968,1120.0199494571182
South & Central America,,1969,1172.174012589861
South & Central America,,1970,1219.2780253012652
South & Central America,,1971,1377.7304786033542
South & Central America,,1972,1483.028286670341
South & Central America,,1973,1622.4969707630287
South & Central America,,1974,1671.770390070391
South & Central America,,1975,1665.79251292135
South & Central America,,1976,1747.0917087741116
South & Central America,,1977,1818.2088176105387
South & Central America,,1978,1904.5632122685586
South & Central America,,1979,1997.5107159704658
South & Central America,,1980,2042.7404851722763
South & Central America,,1981,2017.3662276446084
South & Central America,,1982,1972.330843610436
South & Central America,,1983,1921.1471124620814
South & Central America,,1984,1909.8140336159915
South & Central America,,1985,1893.0644140854497
South & Central America,,1986,2022.0119035181217
South & Central America,,1987,2071.3623645115263
South & Central America,,1988,2105.441550231908
South & Central America,,1989,2108.5346479278646
South & Central America,,1990,2090.714612568753
South & Central America,,1991,2107.235208196377
South & Central America,,1992,2238.436108315347
South & Central America,,1993,2268.9165253733786
South & Central America,,1994,2402.851412185819
South & Central America,,1995,2482.6749678991923
South & Central America,,1996,2538.881881602883
South & Central America,,1997,2689.8118427197373
South & Central America,,1998,2798.1193813428895
South & Central America,,1999,2782.873180671424
South & Central America,,2000,2793.6343727782178
South & Central America,,2001,2830.935369705225
South & Central America,,2002,2821.7439244128445
South & Central America,,2003,2751.001662673927
South & Central America,,2004,2866.815413699293
South & Central America,,2005,2953.502662155633
South & Central America,,2006,3049.9059614507405
South & Central America,,2007,3186.9824597932075
South & Central America,,2008,3348.6003141158585
South & Central America,,2009,3317.65125533951
South & Central America,,2010,3493.4467219091866
South & Central America,,2011,3627.0330760500483
South & Central America,,2012,3708.6842826025418
South & Central America,,2013,3823.5517873534172
South & Central America,,2014,3859.68520708676
South & Central America,,2015,3820.4448454392527
South & Central America,,2016,3711.00005746921
South & Central America,,2017,3688.5263135984355
South & Central America,,2018,3666.52516530216
South Africa,ZAF,1965,67.35819027777775
South Africa,ZAF,1966,73.19013916666674
South Africa,ZAF,1967,79.76973055555553
South Africa,ZAF,1968,86.70999749999994
South Africa,ZAF,1969,95.32516305555556
South Africa,ZAF,1970,103.30020333333331
South Africa,ZAF,1971,112.90513333333331
South Africa,ZAF,1972,123.06213499999974
South Africa,ZAF,1973,135.7692897222225
South Africa,ZAF,1974,132.2976108333335
South Africa,ZAF,1975,140.55472111111055
South Africa,ZAF,1976,142.11976722222266
South Africa,ZAF,1977,140.73818361111162
South Africa,ZAF,1978,147.8173874999995
South Africa,ZAF,1979,140.089880277778
South Africa,ZAF,1980,144.0721627777776
South Africa,ZAF,1981,156.11460472222268
South Africa,ZAF,1982,158.2454644444441
South Africa,ZAF,1983,159.8638933333339
South Africa,ZAF,1984,174.05657694444463
South Africa,ZAF,1985,170.0398674999998
South Africa,ZAF,1986,164.1424266666669
South Africa,ZAF,1987,173.64064972222172
South Africa,ZAF,1988,191.27433997555255
South Africa,ZAF,1989,198.17880694081973
South Africa,ZAF,1990,200.10171316259868
South Africa,ZAF,1991,201.754511896831
South Africa,ZAF,1992,208.3637368521912
South Africa,ZAF,1993,216.77267068509698
South Africa,ZAF,1994,226.23351300764938
South Africa,ZAF,1995,241.2606764911421
South Africa,ZAF,1996,248.5072128224071
South Africa,ZAF,1997,252.60280978404953
South Africa,ZAF,1998,256.4529333638584
South Africa,ZAF,1999,259.9806828467845
South Africa,ZAF,2000,264.2983058885813
South Africa,ZAF,2001,269.98237732787703
South Africa,ZAF,2002,276.94212775712924
South Africa,ZAF,2003,286.92316753612243
South Africa,ZAF,2004,297.6923747837605
South Africa,ZAF,2005,298.797391447693
South Africa,ZAF,2006,304.1619599354575
South Africa,ZAF,2007,310.5367867997033
South Africa,ZAF,2008,294.78874260814825
South Africa,ZAF,2009,291.3084466155713
South Africa,ZAF,2010,308.8107874329156
South Africa,ZAF,2011,310.3255583466708
South Africa,ZAF,2012,318.2553151545183
South Africa,ZAF,2013,322.7230285287816
South Africa,ZAF,2014,319.7083145236477
South Africa,ZAF,2015,332.7943003644499
South Africa,ZAF,2016,319.85255840467596
South Africa,ZAF,2017,320.01503180015186
South Africa,ZAF,2018,305.75050969600693
South Korea,KOR,1965,15.12458472222223
South Korea,KOR,1966,22.64534250000004
South Korea,KOR,1967,39.257143055555616
South Korea,KOR,1968,58.03967888888888
South Korea,KOR,1969,78.77083611111108
South Korea,KOR,1970,98.39097722222223
South Korea,KOR,1971,111.12396138888893
South Korea,KOR,1972,115.9929661111111
South Korea,KOR,1973,142.77954166666612
South Korea,KOR,1974,147.48794277777742
South Korea,KOR,1975,167.17402027777723
South Korea,KOR,1976,187.67161944444433
South Korea,KOR,1977,223.6099738888884
South Korea,KOR,1978,255.6979088888892
South Korea,KOR,1979,287.6842711111106
South Korea,KOR,1980,284.9825427777774
South Korea,KOR,1981,282.1467786111117
South Korea,KOR,1982,280.06839694444494
South Korea,KOR,1983,293.0310686111114
South Korea,KOR,1984,294.2903247222223
South Korea,KOR,1985,311.1194524999997
South Korea,KOR,1986,338.90091055555524
South Korea,KOR,1987,356.26427611111137
South Korea,KOR,1988,425.9541252777782
South Korea,KOR,1989,486.68194
South Korea,KOR,1990,589.9106808333338
South Korea,KOR,1991,717.3476261111117
South Korea,KOR,1992,868.0751322222229
South Korea,KOR,1993,953.1818977777773
South Korea,KOR,1994,1046.2953125000004
South Korea,KOR,1995,1141.5755608333338
South Korea,KOR,1996,1221.4814866666643
South Korea,KOR,1997,1342.7758875000015
South Korea,KOR,1998,1137.135380277778
South Korea,KOR,1999,1219.2441763888946
South Korea,KOR,2000,1255.734716111115
South Korea,KOR,2001,1253.1251213888916
South Korea,KOR,2002,1276.7392208333324
South Korea,KOR,2003,1289.0530830555535
South Korea,KOR,2004,1268.111212659963
South Korea,KOR,2005,1270.4902846673444
South Korea,KOR,2006,1271.697077509591
South Korea,KOR,2007,1310.1126329270446
South Korea,KOR,2008,1257.5619564403103
South Korea,KOR,2009,1267.8331801628642
South Korea,KOR,2010,1285.2821378444908
South Korea,KOR,2011,1296.1086200977559
South Korea,KOR,2012,1334.405312894044
South Korea,KOR,2013,1329.2345852087947
South Korea,KOR,2014,1326.4912072021348
South Korea,KOR,2015,1397.5232491111426
South Korea,KOR,2016,1504.1484944386725
South Korea,KOR,2017,1511.4552632155649
South Korea,KOR,2018,1498.8345501648557
Spain,ESP,1965,166.3813658333337
Spain,ESP,1966,196.83342333333317
Spain,ESP,1967,238.48010666666653
Spain,ESP,1968,253.30060055555498
Spain,ESP,1969,288.3812502777779
Spain,ESP,1970,328.98574499999995
Spain,ESP,1971,362.10996999999963
Spain,ESP,1972,381.8146316666672
Spain,ESP,1973,458.6274302777781
Spain,ESP,1974,480.741373055556
Spain,ESP,1975,499.90475888888915
Spain,ESP,1976,567.0282497222224
Spain,ESP,1977,535.3548930555556
Spain,ESP,1978,551.2884333333333
Spain,ESP,1979,584.3066449999997
Spain,ESP,1980,618.6683658333338
Spain,ESP,1981,599.0389194444448
Spain,ESP,1982,566.286973888889
Spain,ESP,1983,567.4309166666667
Spain,ESP,1984,535.1809663888887
Spain,ESP,1985,515.2207313888886
Spain,ESP,1986,510.47852111111087
Spain,ESP,1987,536.0966758333332
Spain,ESP,1988,548.8795458333335
Spain,ESP,1989,575.1789855555559
Spain,ESP,1990,556.7451552970371
Spain,ESP,1991,568.7826558140737
Spain,ESP,1992,637.9943269829644
Spain,ESP,1993,608.7527947607427
Spain,ESP,1994,639.1697538888886
Spain,ESP,1995,680.146052260742
Spain,ESP,1996,699.8060490692517
Spain,ESP,1997,726.8026281065409
Spain,ESP,1998,786.6154300143809
Spain,ESP,1999,813.9114050379396
Spain,ESP,2000,825.1758532007935
Spain,ESP,2001,861.4270420954699
Spain,ESP,2002,869.297627133397
Spain,ESP,2003,896.2329543693239
Spain,ESP,2004,921.8416544719096
Spain,ESP,2005,932.0197232775134
Spain,ESP,2006,938.1771479280824
Spain,ESP,2007,944.2362263424089
Spain,ESP,2008,914.7013164300103
Spain,ESP,2009,862.0367787210838
Spain,ESP,2010,844.9233802515649
Spain,ESP,2011,809.436517279658
Spain,ESP,2012,762.2491128645287
Spain,ESP,2013,703.3988688739162
Spain,ESP,2014,701.5281831208183
Spain,ESP,2015,723.9391667493339
Spain,ESP,2016,749.8426252008667
Spain,ESP,2017,755.4119811396699
Spain,ESP,2018,774.7797428698532
Sri Lanka,LKA,1965,5.484386644039373
Sri Lanka,LKA,1966,5.616719102852216
Sri Lanka,LKA,1967,5.752731108259345
Sri Lanka,LKA,1968,5.89034980132667
Sri Lanka,LKA,1969,6.026804299466738
Sri Lanka,LKA,1970,12.051780211111058
Sri Lanka,LKA,1971,10.97548150833334
Sri Lanka,LKA,1972,11.990100119444497
Sri Lanka,LKA,1973,12.49417754722221
Sri Lanka,LKA,1974,9.897518255555552
Sri Lanka,LKA,1975,9.577287111111115
Sri Lanka,LKA,1976,9.503672994444445
Sri Lanka,LKA,1977,10.084889638888892
Sri Lanka,LKA,1978,11.731301466666725
Sri Lanka,LKA,1979,12.069410344444412
Sri Lanka,LKA,1980,12.167392269444427
Sri Lanka,LKA,1981,14.362530724999996
Sri Lanka,LKA,1982,16.09784391666663
Sri Lanka,LKA,1983,17.613160733333295
Sri Lanka,LKA,1984,14.837885280555582
Sri Lanka,LKA,1985,13.633176602777725
Sri Lanka,LKA,1986,13.666170902777786
Sri Lanka,LKA,1987,15.573325030555578
Sri Lanka,LKA,1988,15.121771486111093
Sri Lanka,LKA,1989,14.411925347222247
Sri Lanka,LKA,1990,15.396175633333382
Sri Lanka,LKA,1991,16.25768733888894
Sri Lanka,LKA,1992,19.1262164694444
Sri Lanka,LKA,1993,18.59212783611106
Sri Lanka,LKA,1994,20.594751969444392
Sri Lanka,LKA,1995,22.30487882500002
Sri Lanka,LKA,1996,27.227353111111128
Sri Lanka,LKA,1997,29.527064611111093
Sri Lanka,LKA,1998,31.53286654722226
Sri Lanka,LKA,1999,34.41224011111106
Sri Lanka,LKA,2000,40.75838663611113
Sri Lanka,LKA,2001,40.06055338888888
Sri Lanka,LKA,2002,42.211971533333326
Sri Lanka,LKA,2003,41.952485566666674
Sri Lanka,LKA,2004,41.73612535833333
Sri Lanka,LKA,2005,47.38465358499998
Sri Lanka,LKA,2006,49.44258170527782
Sri Lanka,LKA,2007,52.49813003583339
Sri Lanka,LKA,2008,47.70733959944444
Sri Lanka,LKA,2009,50.26947600472226
Sri Lanka,LKA,2010,49.96103270341664
Sri Lanka,LKA,2011,53.23019336488885
Sri Lanka,LKA,2012,55.189333689638865
Sri Lanka,LKA,2013,46.58912106929998
Sri Lanka,LKA,2014,40.38388185624997
Sri Lanka,LKA,2015,50.13356929555557
Sri Lanka,LKA,2016,58.941130529050476
Sri Lanka,LKA,2017,63.123751296024494
Sri Lanka,LKA,2018,62.129076794782435
Sweden,SWE,1965,229.70324708041355
Sweden,SWE,1966,259.6566750759189
Sweden,SWE,1967,258.78038286310385
Sweden,SWE,1968,292.7101614170422
Sweden,SWE,1969,313.5150529882097
Sweden,SWE,1970,341.1420870844399
Sweden,SWE,1971,320.8070892992797
Sweden,SWE,1972,329.2850976222433
Sweden,SWE,1973,336.591812556547
Sweden,SWE,1974,302.3184918213913
Sweden,SWE,1975,301.48468842865725
Sweden,SWE,1976,332.4261641072374
Sweden,SWE,1977,322.3305029657876
Sweden,SWE,1978,389.06160048137923
Sweden,SWE,1979,418.84644465821526
Sweden,SWE,1980,369.62616776690965
Sweden,SWE,1981,332.457787556335
Sweden,SWE,1982,309.06798549441055
Sweden,SWE,1983,268.6585919301151
Sweden,SWE,1984,256.70613005371865
Sweden,SWE,1985,275.22202020963283
Sweden,SWE,1986,293.9449653314103
Sweden,SWE,1987,253.78844216883982
Sweden,SWE,1988,237.56391053921976
Sweden,SWE,1989,228.2193799932158
Sweden,SWE,1990,227.74012689196516
Sweden,SWE,1991,196.22267312483854
Sweden,SWE,1992,206.6894642611952
Sweden,SWE,1993,203.13209111232237
Sweden,SWE,1994,215.15241841735107
Sweden,SWE,1995,204.58391828488502
Sweden,SWE,1996,218.7903668534131
Sweden,SWE,1997,205.33779629804218
Sweden,SWE,1998,231.65984531467262
Sweden,SWE,1999,222.6026085556542
Sweden,SWE,2000,192.10744531970812
Sweden,SWE,2001,195.41195105869443
Sweden,SWE,2002,198.4418221347903
Sweden,SWE,2003,212.62779133147862
Sweden,SWE,2004,203.59160115564936
Sweden,SWE,2005,205.2083341234539
Sweden,SWE,2006,206.6338946483476
Sweden,SWE,2007,202.99704320660317
Sweden,SWE,2008,192.53402689007086
Sweden,SWE,2009,185.18977019232054
Sweden,SWE,2010,186.8580038284596
Sweden,SWE,2011,174.79460982514354
Sweden,SWE,2012,173.4921153616601
Sweden,SWE,2013,170.79203831372683
Sweden,SWE,2014,169.74605204135725
Sweden,SWE,2015,169.11844049021013
Sweden,SWE,2016,177.82468898972232
Sweden,SWE,2017,178.97881407094306
Sweden,SWE,2018,172.52960818911262
Switzerland,CHE,1965,96.37956916666661
Switzerland,CHE,1966,102.46806833333336
Switzerland,CHE,1967,110.83246138888893
Switzerland,CHE,1968,122.93265749999988
Switzerland,CHE,1969,133.68281055555528
Switzerland,CHE,1970,149.81759305555565
Switzerland,CHE,1971,158.97956722222276
Switzerland,CHE,1972,162.98949250000013
Switzerland,CHE,1973,175.4158155555551
Switzerland,CHE,1974,156.1069030555559
Switzerland,CHE,1975,150.11577249999988
Switzerland,CHE,1976,156.01618361111096
Switzerland,CHE,1977,156.82472694444445
Switzerland,CHE,1978,160.81917055555593
Switzerland,CHE,1979,154.13639972222245
Switzerland,CHE,1980,154.01990305555555
Switzerland,CHE,1981,142.52437888888886
Switzerland,CHE,1982,134.6576294444443
Switzerland,CHE,1983,147.3345927777776
Switzerland,CHE,1984,142.6283211111113
Switzerland,CHE,1985,145.15021472222244
Switzerland,CHE,1986,158.84817444444423
Switzerland,CHE,1987,149.62580277777786
Switzerland,CHE,1988,150.06096694444503
Switzerland,CHE,1989,143.99308444444392
Switzerland,CHE,1990,154.29775722222215
Switzerland,CHE,1991,156.95248055555598
Switzerland,CHE,1992,159.13806611111158
Switzerland,CHE,1993,149.11379416666628
Switzerland,CHE,1994,154.10161972222238
Switzerland,CHE,1995,142.80009500000028
Switzerland,CHE,1996,147.92401694444416
Switzerland,CHE,1997,155.62618888888872
Switzerland,CHE,1998,157.54513194444476
Switzerland,CHE,1999,152.87431749999956
Switzerland,CHE,2000,148.28627472222192
Switzerland,CHE,2001,158.69580083333375
Switzerland,CHE,2002,150.41983444444423
Switzerland,CHE,2003,146.3876194444447
Switzerland,CHE,2004,145.67651083333283
Switzerland,CHE,2005,148.30247941961576
Switzerland,CHE,2006,151.9946654069277
Switzerland,CHE,2007,137.10698648264884
Switzerland,CHE,2008,146.2011031511598
Switzerland,CHE,2009,148.5216380933334
Switzerland,CHE,2010,137.8800229533333
Switzerland,CHE,2011,133.7500590218682
Switzerland,CHE,2012,136.26787944861138
Switzerland,CHE,2013,142.63947957722255
Switzerland,CHE,2014,127.99714020583303
Switzerland,CHE,2015,129.9266075808338
Switzerland,CHE,2016,123.1671864527861
Switzerland,CHE,2017,126.552562629842
Switzerland,CHE,2018,122.36982299527739
Taiwan,TWN,1965,25.68817333333332
Taiwan,TWN,1966,30.38877694444443
Taiwan,TWN,1967,36.09286527777778
Taiwan,TWN,1968,43.046484166666666
Taiwan,TWN,1969,51.54931722222224
Taiwan,TWN,1970,61.90600361111111
Taiwan,TWN,1971,86.65053888888885
Taiwan,TWN,1972,93.77132500000003
Taiwan,TWN,1973,119.62498944444438
Taiwan,TWN,1974,107.38308861111106
Taiwan,TWN,1975,124.4416197222218
Taiwan,TWN,1976,160.90162916666614
Taiwan,TWN,1977,177.99305055555607
Taiwan,TWN,1978,208.5923258333331
Taiwan,TWN,1979,209.58989861111058
Taiwan,TWN,1980,217.76823805555563
Taiwan,TWN,1981,191.7102888888894
Taiwan,TWN,1982,184.33883777777794
Taiwan,TWN,1983,188.70198138888867
Taiwan,TWN,1984,184.02190333333314
Taiwan,TWN,1985,224.2832639974682
Taiwan,TWN,1986,248.00358740977526
Taiwan,TWN,1987,257.85085489288866
Taiwan,TWN,1988,295.5735341911454
Taiwan,TWN,1989,327.97755493633866
Taiwan,TWN,1990,339.3577134687144
Taiwan,TWN,1991,351.6971350508588
Taiwan,TWN,1992,361.5272084128815
Taiwan,TWN,1993,387.1922829773463
Taiwan,TWN,1994,409.6440480793665
Taiwan,TWN,1995,442.090024275262
Taiwan,TWN,1996,443.95186492576164
Taiwan,TWN,1997,461.2986806341314
Taiwan,TWN,1998,476.033994794007
Taiwan,TWN,1999,512.1245178054905
Taiwan,TWN,2000,527.9977652333513
Taiwan,TWN,2001,545.955199032619
Taiwan,TWN,2002,547.7777362769939
Taiwan,TWN,2003,570.1264653339149
Taiwan,TWN,2004,596.1433395907745
Taiwan,TWN,2005,591.4558398779878
Taiwan,TWN,2006,590.3610401006302
Taiwan,TWN,2007,616.5464715515012
Taiwan,TWN,2008,555.9211188118463
Taiwan,TWN,2009,557.7651171918257
Taiwan,TWN,2010,569.7554998649232
Taiwan,TWN,2011,518.0766897080778
Taiwan,TWN,2012,517.9210404337587
Taiwan,TWN,2013,529.4188053722696
Taiwan,TWN,2014,547.2379286414806
Taiwan,TWN,2015,552.3371412515261
Taiwan,TWN,2016,566.9349328000227
Taiwan,TWN,2017,582.885850922832
Taiwan,TWN,2018,582.0289777235347
Thailand,THA,1965,27.69634972222221
Thailand,THA,1966,32.69146499999995
Thailand,THA,1967,36.28415194444447
Thailand,THA,1968,47.828485833333396
Thailand,THA,1969,51.79970805555557
Thailand,THA,1970,60.303060000000045
Thailand,THA,1971,67.13237416666671
Thailand,THA,1972,84.27273083333328
Thailand,THA,1973,89.21047722222224
Thailand,THA,1974,90.82001083333331
Thailand,THA,1975,98.4637652777778
Thailand,THA,1976,103.67075194444448
Thailand,THA,1977,116.48011583333391
Thailand,THA,1978,130.55779583333288
Thailand,THA,1979,132.2695824999996
Thailand,THA,1980,137.67916583333388
Thailand,THA,1981,131.40287027777833
Thailand,THA,1982,119.46260583333375
Thailand,THA,1983,133.80851138888912
Thailand,THA,1984,139.4512049999999
Thailand,THA,1985,132.3461852777774
Thailand,THA,1986,137.97488283918054
Thailand,THA,1987,150.95989049107283
Thailand,THA,1988,170.8204968466653
Thailand,THA,1989,200.75479934062085
Thailand,THA,1990,241.00077304285819
Thailand,THA,1991,257.50985615989913
Thailand,THA,1992,289.7761604995995
Thailand,THA,1993,334.99594149143707
Thailand,THA,1994,373.6499156239524
Thailand,THA,1995,407.4523583528962
Thailand,THA,1996,450.3807625396838
Thailand,THA,1997,453.63246100985845
Thailand,THA,1998,415.2798151034055
Thailand,THA,1999,442.7433808628305
Thailand,THA,2000,421.4338894535952
Thailand,THA,2001,416.38843274872124
Thailand,THA,2002,462.53205945432757
Thailand,THA,2003,513.5288263687324
Thailand,THA,2004,555.0114490063086
Thailand,THA,2005,555.8723917803824
Thailand,THA,2006,533.0611886062912
Thailand,THA,2007,553.6894628151676
Thailand,THA,2008,539.9727856603224
Thailand,THA,2009,565.5087032177889
Thailand,THA,2010,583.9831747891054
Thailand,THA,2011,609.1589132152541
Thailand,THA,2012,641.1696628645909
Thailand,THA,2013,665.75697850289
Thailand,THA,2014,669.6276745747763
Thailand,THA,2015,700.6398683455024
Thailand,THA,2016,726.7631787055568
Thailand,THA,2017,748.475185475483
Thailand,THA,2018,765.0800894064839
Trinidad and Tobago,TTO,1965,22.197903786830842
Trinidad and Tobago,TTO,1966,22.353633564956404
Trinidad and Tobago,TTO,1967,23.32183437511131
Trinidad and Tobago,TTO,1968,23.768787626365878
Trinidad and Tobago,TTO,1969,24.91828653202265
Trinidad and Tobago,TTO,1970,25.56086182139672
Trinidad and Tobago,TTO,1971,26.413431388888842
Trinidad and Tobago,TTO,1972,42.87165861111115
Trinidad and Tobago,TTO,1973,43.14619305555551
Trinidad and Tobago,TTO,1974,42.48516277777776
Trinidad and Tobago,TTO,1975,32.48155333333335
Trinidad and Tobago,TTO,1976,36.524596666666625
Trinidad and Tobago,TTO,1977,35.655307222222234
Trinidad and Tobago,TTO,1978,32.08275222222218
Trinidad and Tobago,TTO,1979,24.69454527777782
Trinidad and Tobago,TTO,1980,19.534754722222274
Trinidad and Tobago,TTO,1981,19.360615555555576
Trinidad and Tobago,TTO,1982,21.474905277777825
Trinidad and Tobago,TTO,1983,18.668987222222277
Trinidad and Tobago,TTO,1984,15.969290555555544
Trinidad and Tobago,TTO,1985,16.895955000000043
Trinidad and Tobago,TTO,1986,18.233859722222174
Trinidad and Tobago,TTO,1987,12.22130944444444
Trinidad and Tobago,TTO,1988,11.073575277777778
Trinidad and Tobago,TTO,1989,9.943670000000004
Trinidad and Tobago,TTO,1990,14.867243888888918
Trinidad and Tobago,TTO,1991,13.957406111111078
Trinidad and Tobago,TTO,1992,19.86266972222218
Trinidad and Tobago,TTO,1993,17.29501222222222
Trinidad and Tobago,TTO,1994,13.18390666666667
Trinidad and Tobago,TTO,1995,15.053400277777724
Trinidad and Tobago,TTO,1996,17.402937222222242
Trinidad and Tobago,TTO,1997,10.274356111111109
Trinidad and Tobago,TTO,1998,11.790196944444391
Trinidad and Tobago,TTO,1999,20.85421055555553
Trinidad and Tobago,TTO,2000,20.640794383106183
Trinidad and Tobago,TTO,2001,19.182900521265754
Trinidad and Tobago,TTO,2002,21.746875619642363
Trinidad and Tobago,TTO,2003,20.747581819409262
Trinidad and Tobago,TTO,2004,22.764262442714045
Trinidad and Tobago,TTO,2005,20.10963715142634
Trinidad and Tobago,TTO,2006,21.986209861216533
Trinidad and Tobago,TTO,2007,25.017167603891718
Trinidad and Tobago,TTO,2008,26.6245823683809
Trinidad and Tobago,TTO,2009,25.513969625737275
Trinidad and Tobago,TTO,2010,26.458260693575898
Trinidad and Tobago,TTO,2011,24.84927354182259
Trinidad and Tobago,TTO,2012,23.72959424807824
Trinidad and Tobago,TTO,2013,26.49404364499939
Trinidad and Tobago,TTO,2014,24.38988372111025
Trinidad and Tobago,TTO,2015,26.721392200706507
Trinidad and Tobago,TTO,2016,28.275087496888105
Trinidad and Tobago,TTO,2017,24.661296924272172
Trinidad and Tobago,TTO,2018,24.447088273723253
Turkey,TUR,1965,41.9887444444444
Turkey,TUR,1966,50.116111388888946
Turkey,TUR,1967,58.847803888888954
Turkey,TUR,1968,70.70332222222218
Turkey,TUR,1969,78.65871916666663
Turkey,TUR,1970,83.33808416666668
Turkey,TUR,1971,98.78930333333331
Turkey,TUR,1972,111.98643611111108
Turkey,TUR,1973,136.55546083333306
Turkey,TUR,1974,132.87135166666624
Turkey,TUR,1975,146.75865249999984
Turkey,TUR,1976,165.77588361111174
Turkey,TUR,1977,187.712245555555
Turkey,TUR,1978,201.07454277777822
Turkey,TUR,1979,179.09351305555518
Turkey,TUR,1980,182.70167916666696
Turkey,TUR,1981,180.02921999999953
Turkey,TUR,1982,192.67786916666634
Turkey,TUR,1983,202.61739138888848
Turkey,TUR,1984,201.63645388888838
Turkey,TUR,1985,211.20893250000054
Turkey,TUR,1986,228.74448388888928
Turkey,TUR,1987,258.1401486111109
Turkey,TUR,1988,274.34243194444446
Turkey,TUR,1989,258.52664638888945
Turkey,TUR,1990,274.50520361111114
Turkey,TUR,1991,267.47232277777726
Turkey,TUR,1992,282.5664477777785
Turkey,TUR,1993,323.75945527777805
Turkey,TUR,1994,309.5860816666673
Turkey,TUR,1995,347.14799666666636
Turkey,TUR,1996,362.5716369444443
Turkey,TUR,1997,357.101480277778
Turkey,TUR,1998,356.4585963888886
Turkey,TUR,1999,354.8018186111109
Turkey,TUR,2000,371.8375194444442
Turkey,TUR,2001,346.00433111111096
Turkey,TUR,2002,369.92813722222263
Turkey,TUR,2003,364.58030055555554
Turkey,TUR,2004,372.771182777778
Turkey,TUR,2005,368.018465
Turkey,TUR,2006,382.8732716666665
Turkey,TUR,2007,389.7049897222226
Turkey,TUR,2008,384.4672772222218
Turkey,TUR,2009,391.1804013888883
Turkey,TUR,2010,381.2925619444443
Turkey,TUR,2011,373.2655141666669
Turkey,TUR,2012,392.93838944444434
Turkey,TUR,2013,424.3264600000004
Turkey,TUR,2014,433.17663222222274
Turkey,TUR,2015,511.7683652777775
