Entity,Code,Year,Gas per capita (kWh) (kilowatt-hours)
Lithuania,LTU,2011,10256.12844631852
Lithuania,LTU,2012,10135.96881155614
Lithuania,LTU,2013,8365.560651379197
Lithuania,LTU,2014,8083.848199259509
Lithuania,LTU,2015,8198.379944856753
Lithuania,LTU,2016,7411.2975779827
Lithuania,LTU,2017,7834.397189922672
Lithuania,LTU,2018,7992.456267197429
Luxembourg,LUX,1965,0
Luxembourg,LUX,1966,0
Luxembourg,LUX,1967,0
Luxembourg,LUX,1968,0
Luxembourg,LUX,1969,86.53845150887575
Luxembourg,LUX,1970,214.56029652941177
Luxembourg,LUX,1971,428.4736842105263
Luxembourg,LUX,1972,3397.9826086956523
Luxembourg,LUX,1973,6737.379310344828
Luxembourg,LUX,1974,8975.97435897436
Luxembourg,LUX,1975,10303.74292225989
Luxembourg,LUX,1976,11698.411764705881
Luxembourg,LUX,1977,12245.515320334262
Luxembourg,LUX,1978,13395.440443213298
Luxembourg,LUX,1979,13927.165289256198
Luxembourg,LUX,1980,12225.221163461538
Luxembourg,LUX,1981,9434.638356164383
Luxembourg,LUX,1982,7828.742465753424
Luxembourg,LUX,1983,7427.2684931506865
Luxembourg,LUX,1984,8007.540983606558
Luxembourg,LUX,1985,8746.10899506812
Luxembourg,LUX,1986,8501.006776070462
Luxembourg,LUX,1987,9634.97171237197
Luxembourg,LUX,1988,9947.79544197861
Luxembourg,LUX,1989,11193.462965714285
Luxembourg,LUX,1990,13040.51571856021
Luxembourg,LUX,1991,13418.35621779793
Luxembourg,LUX,1992,13806.488497519184
Luxembourg,LUX,1993,14122.838794836272
Luxembourg,LUX,1994,14050.878118606965
Luxembourg,LUX,1995,15820.86397237745
Luxembourg,LUX,1996,17104.097816159418
Luxembourg,LUX,1997,17275.86964507143
Luxembourg,LUX,1998,17198.166081220657
Luxembourg,LUX,1999,17632.16239951276
Luxembourg,LUX,2000,17907.68749321101
Luxembourg,LUX,2001,19726.13637631818
Luxembourg,LUX,2002,27944.256747972973
Luxembourg,LUX,2003,28097.315438076064
Luxembourg,LUX,2004,30769.911506836288
Luxembourg,LUX,2005,29869.095536637557
Luxembourg,LUX,2006,30706.67435019313
Luxembourg,LUX,2007,28119.018431642107
Luxembourg,LUX,2008,26214.79381463918
Luxembourg,LUX,2009,26032.06841599598
Luxembourg,LUX,2010,27394.298723051183
Luxembourg,LUX,2011,23131.552498612717
Luxembourg,LUX,2012,23020.19161210923
Luxembourg,LUX,2013,19059.982494290976
Luxembourg,LUX,2014,17668.296398144146
Luxembourg,LUX,2015,15772.026899841272
Luxembourg,LUX,2016,14243.554843298794
Luxembourg,LUX,2017,13616.79560881757
Luxembourg,LUX,2018,13164.140815347686
Macedonia,MKD,1965,0
Macedonia,MKD,1966,0
Macedonia,MKD,1967,0
Macedonia,MKD,1968,0
Macedonia,MKD,1969,0
Macedonia,MKD,1970,0
Macedonia,MKD,1971,0
Macedonia,MKD,1972,0
Macedonia,MKD,1973,0
Macedonia,MKD,1974,0
Macedonia,MKD,1975,0
Macedonia,MKD,1976,0
Macedonia,MKD,1977,0
Macedonia,MKD,1978,0
Macedonia,MKD,1979,0
Macedonia,MKD,1980,0
Macedonia,MKD,1981,0
Macedonia,MKD,1982,0
Macedonia,MKD,1983,0
Macedonia,MKD,1984,0
Macedonia,MKD,1985,0
Macedonia,MKD,1986,0
Macedonia,MKD,1987,0
Macedonia,MKD,1988,0
Macedonia,MKD,1989,0
Macedonia,MKD,1990,0
Macedonia,MKD,1991,0
Macedonia,MKD,1992,0
Macedonia,MKD,1993,0
Macedonia,MKD,1994,0
Macedonia,MKD,1995,0
Macedonia,MKD,1996,0
Macedonia,MKD,1997,0
Macedonia,MKD,1998,95.17892578528827
Macedonia,MKD,1999,175.03705642786562
Macedonia,MKD,2000,282.30958036363637
Macedonia,MKD,2001,374.9388128830152
Macedonia,MKD,2002,383.1869200780868
Macedonia,MKD,2003,340.46517396980033
Macedonia,MKD,2004,330.57850960136125
Macedonia,MKD,2005,352.91968932038833
Macedonia,MKD,2006,377.4028017450316
Macedonia,MKD,2007,481.0821307506055
Macedonia,MKD,2008,546.4693372036768
Macedonia,MKD,2009,361.7216674722088
Macedonia,MKD,2010,535.2663978754226
Macedonia,MKD,2011,618.9775627413128
Macedonia,MKD,2012,641.6799228543877
Macedonia,MKD,2013,725.7209633911368
Macedonia,MKD,2014,621.9923243503368
Macedonia,MKD,2015,626.2410966810967
Macedonia,MKD,2016,983.8219942335415
Macedonia,MKD,2017,1264.5530259365999
Macedonia,MKD,2018,1169.7777942678829
Malaysia,MYS,1965,0
Malaysia,MYS,1966,0
Malaysia,MYS,1967,0
Malaysia,MYS,1968,0
Malaysia,MYS,1969,0
Malaysia,MYS,1970,7.5351721584598295
Malaysia,MYS,1971,74.91822063098897
Malaysia,MYS,1972,102.48181611621337
Malaysia,MYS,1973,100.10386316742864
Malaysia,MYS,1974,203.79508718052398
Malaysia,MYS,1975,239.7837310853478
Malaysia,MYS,1976,278.4306615735023
Malaysia,MYS,1977,248.37707704847537
Malaysia,MYS,1978,1791.0714013563972
Malaysia,MYS,1979,2173.0646359583957
Malaysia,MYS,1980,1885.5131178431661
Malaysia,MYS,1981,1547.7593038064242
Malaysia,MYS,1982,1903.1055213876032
Malaysia,MYS,1983,2604.7621296983602
Malaysia,MYS,1984,3147.877830437072
Malaysia,MYS,1985,2960.621193666261
Malaysia,MYS,1986,4466.720269259537
Malaysia,MYS,1987,4326.934390509625
Malaysia,MYS,1988,4284.557043825637
Malaysia,MYS,1989,4764.392150151179
Malaysia,MYS,1990,4386.890183028287
Malaysia,MYS,1991,6350.030237580994
Malaysia,MYS,1992,6725.36283744672
Malaysia,MYS,1993,6441.414421349757
Malaysia,MYS,1994,6523.4648112924215
Malaysia,MYS,1995,6606.870851229989
Malaysia,MYS,1996,7752.779998096869
Malaysia,MYS,1997,9381.4506330288
Malaysia,MYS,1998,9242.471173411712
Malaysia,MYS,1999,10266.383654737216
Malaysia,MYS,2000,12397.17685608347
Malaysia,MYS,2001,11687.39212957105
Malaysia,MYS,2002,11603.096497025777
Malaysia,MYS,2003,12253.901777399897
Malaysia,MYS,2004,12978.546306220476
Malaysia,MYS,2005,14547.119613872563
Malaysia,MYS,2006,14832.444469887796
Malaysia,MYS,2007,15120.305763473058
Malaysia,MYS,2008,15989.755470700544
Malaysia,MYS,2009,14430.257436452137
Malaysia,MYS,2010,13479.552609188884
Malaysia,MYS,2011,13373.830232801647
Malaysia,MYS,2012,14454.279964221823
Malaysia,MYS,2013,15123.459567681291
Malaysia,MYS,2014,14969.434158100918
Malaysia,MYS,2015,14517.233655974365
Malaysia,MYS,2016,13809.570477181034
Malaysia,MYS,2017,13435.214021475647
Malaysia,MYS,2018,13091.670060248034
Mexico,MEX,1965,1827.7328891625873
Mexico,MEX,1966,1869.802687190466
Mexico,MEX,1967,1558.831845554562
Mexico,MEX,1968,1622.7305720315082
Mexico,MEX,1969,1951.5573773735105
Mexico,MEX,1970,1935.6627357301822
Mexico,MEX,1971,1951.814539832316
Mexico,MEX,1972,2025.5928169531905
Mexico,MEX,1973,2179.2830775584125
Mexico,MEX,1974,2227.9405596529064
Mexico,MEX,1975,2204.2400537075564
Mexico,MEX,1976,2104.0287246432185
Mexico,MEX,1977,2163.1715609893436
Mexico,MEX,1978,2652.27762586247
Mexico,MEX,1979,3140.3825310492407
Mexico,MEX,1980,3291.231507592863
Mexico,MEX,1981,3483.626857225392
Mexico,MEX,1982,3658.3183629505056
Mexico,MEX,1983,3688.6499861777775
Mexico,MEX,1984,3612.2805089128897
Mexico,MEX,1985,3622.8960248476633
Mexico,MEX,1986,3156.2474604479444
Mexico,MEX,1987,3147.0105518737378
Mexico,MEX,1988,3138.993862320366
Mexico,MEX,1989,3010.4072746919346
Mexico,MEX,1990,3194.729507019049
Mexico,MEX,1991,3301.9675362798644
Mexico,MEX,1992,3243.122059385587
Mexico,MEX,1993,3196.2209905038085
Mexico,MEX,1994,3338.9902716258484
Mexico,MEX,1995,3348.1594629414267
Mexico,MEX,1996,3357.94965103546
Mexico,MEX,1997,3322.8055200547515
Mexico,MEX,1998,3485.3629795067463
Mexico,MEX,1999,3466.2639435195156
Mexico,MEX,2000,3631.2743879069762
Mexico,MEX,2001,3608.2996895900224
Mexico,MEX,2002,4038.8281868977724
Mexico,MEX,2003,4317.905791839427
Mexico,MEX,2004,4594.739550619528
Mexico,MEX,2005,4972.627289524079
Mexico,MEX,2006,5419.141277820751
Mexico,MEX,2007,5224.957164116844
Mexico,MEX,2008,5414.1206870965125
Mexico,MEX,2009,5794.636604630815
Mexico,MEX,2010,5788.658377719054
Mexico,MEX,2011,6120.2723391322015
Mexico,MEX,2012,6280.485898629705
Mexico,MEX,2013,6546.918323216105
Mexico,MEX,2014,6551.322955735118
Mexico,MEX,2015,6629.26654192831
Mexico,MEX,2016,6732.183334299823
Mexico,MEX,2017,6923.844855647276
Mexico,MEX,2018,7091.92570440919
Morocco,MAR,1965,34.176036506676034
Morocco,MAR,1966,33.321342890716
Morocco,MAR,1967,32.52139892269627
Morocco,MAR,1968,31.77141173907363
Morocco,MAR,1969,31.06118665708629
Morocco,MAR,1970,30.385816900343645
Morocco,MAR,1971,30.707723686624682
Morocco,MAR,1972,32.57124393603641
Morocco,MAR,1973,39.88812364361546
Morocco,MAR,1974,44.81019697926836
Morocco,MAR,1975,38.789539784221176
Morocco,MAR,1976,42.42179735150283
Morocco,MAR,1977,45.1671224489796
Morocco,MAR,1978,41.659318992654775
Morocco,MAR,1979,37.67459753035815
Morocco,MAR,1980,32.28183141570786
Morocco,MAR,1981,40.454568847656255
Morocco,MAR,1982,36.63638438810522
Morocco,MAR,1983,37.76571295650152
Morocco,MAR,1984,36.8483306821797
Morocco,MAR,1985,40.72335037112761
Morocco,MAR,1986,38.59864403829417
Morocco,MAR,1987,30.741353264809995
Morocco,MAR,1988,30.81239667001339
Morocco,MAR,1989,22.339379208408605
Morocco,MAR,1990,20.290967468859595
Morocco,MAR,1991,12.753865003958827
Morocco,MAR,1992,8.233412158220219
Morocco,MAR,1993,7.912224048939017
Morocco,MAR,1994,7.605610517604574
Morocco,MAR,1995,4.7404938134400245
Morocco,MAR,1996,5.941777745316438
Morocco,MAR,1997,10.805780580075663
Morocco,MAR,1998,11.709436499466381
Morocco,MAR,1999,13.48182492268766
Morocco,MAR,2000,15.345913037438356
Morocco,MAR,2001,15.008074572546867
Morocco,MAR,2002,17.95294533355967
Morocco,MAR,2003,17.015428418896686
Morocco,MAR,2004,21.58353791366429
Morocco,MAR,2005,139.62652691456532
Morocco,MAR,2006,171.304114636585
Morocco,MAR,2007,191.01497539500707
Morocco,MAR,2008,186.40129990836164
Morocco,MAR,2009,202.25495693945945
Morocco,MAR,2010,215.66166066413138
Morocco,MAR,2011,269.3158830376426
Morocco,MAR,2012,355.2011708750978
Morocco,MAR,2013,339.57729148445844
Morocco,MAR,2014,324.52474279626813
Morocco,MAR,2015,325.93964562139394
Morocco,MAR,2016,326.87908104566424
Morocco,MAR,2017,320.1948902852646
Morocco,MAR,2018,285.7802007033223
Netherlands,NLD,1965,1224.6897454653822
Netherlands,NLD,1966,2306.603604325218
Netherlands,NLD,1967,4026.0854949406703
Netherlands,NLD,1968,6689.226410821595
Netherlands,NLD,1969,9745.451404294052
Netherlands,NLD,1970,13566.288950715278
Netherlands,NLD,1971,17535.4088496045
Netherlands,NLD,1972,22569.96690108336
Netherlands,NLD,1973,24838.88847095525
Netherlands,NLD,1974,26176.080225018435
Netherlands,NLD,1975,27061.15455474677
Netherlands,NLD,1976,27872.431262720223
Netherlands,NLD,1977,27771.779551947027
Netherlands,NLD,1978,27650.64835957523
Netherlands,NLD,1979,27365.129004911512
Netherlands,NLD,1980,24875.91492882386
Netherlands,NLD,1981,23551.743529379924
Netherlands,NLD,1982,22385.44945664218
Netherlands,NLD,1983,23823.33603688131
Netherlands,NLD,1984,25184.31300236183
Netherlands,NLD,1985,26411.28105828166
Netherlands,NLD,1986,26186.778724952044
Netherlands,NLD,1987,26864.02264057754
Netherlands,NLD,1988,24141.50986204819
Netherlands,NLD,1989,24603.761744683572
Netherlands,NLD,1990,24594.42402398931
Netherlands,NLD,1991,27261.49648102224
Netherlands,NLD,1992,26369.290959791637
Netherlands,NLD,1993,26939.0591769256
Netherlands,NLD,1994,25845.67780913527
Netherlands,NLD,1995,26378.83228787174
Netherlands,NLD,1996,29055.737609798885
Netherlands,NLD,1997,27064.480639687004
Netherlands,NLD,1998,26571.12211917312
Netherlands,NLD,1999,25813.19637563147
Netherlands,NLD,2000,25738.833776284067
Netherlands,NLD,2001,26107.781525546263
Netherlands,NLD,2002,25696.59976232775
Netherlands,NLD,2003,25728.864474878093
Netherlands,NLD,2004,26203.584318953766
Netherlands,NLD,2005,25328.74415129835
Netherlands,NLD,2006,24214.31468269465
Netherlands,NLD,2007,23508.545197116375
Netherlands,NLD,2008,24377.649015759296
Netherlands,NLD,2009,24875.696700739805
Netherlands,NLD,2010,28027.533018126236
Netherlands,NLD,2011,24452.012055699608
Netherlands,NLD,2012,23394.07654365174
Netherlands,NLD,2013,23219.610019443127
Netherlands,NLD,2014,20406.21690671284
Netherlands,NLD,2015,20120.767244527102
Netherlands,NLD,2016,20701.241257794005
Netherlands,NLD,2017,21204.198735708833
Netherlands,NLD,2018,20922.88654651817
New Zealand,NZL,1965,0
New Zealand,NZL,1966,0
New Zealand,NZL,1967,0
New Zealand,NZL,1968,0
New Zealand,NZL,1969,0
New Zealand,NZL,1970,252.0936835166785
New Zealand,NZL,1971,314.3155680215953
New Zealand,NZL,1972,558.0887385529011
New Zealand,NZL,1973,635.9317500936769
New Zealand,NZL,1974,882.2479806804736
New Zealand,NZL,1975,913.9422674180994
New Zealand,NZL,1976,2732.3334101994215
New Zealand,NZL,1977,4660.327348212684
New Zealand,NZL,1978,4451.548267456056
New Zealand,NZL,1979,2838.5671351355663
New Zealand,NZL,1980,2514.3275132062286
New Zealand,NZL,1981,3186.0050136840446
New Zealand,NZL,1982,5840.234477870806
New Zealand,NZL,1983,6268.772078482588
New Zealand,NZL,1984,8059.4332263089755
New Zealand,NZL,1985,10196.492790807833
New Zealand,NZL,1986,12472.114817683892
New Zealand,NZL,1987,12059.761026064632
New Zealand,NZL,1988,12956.971547956799
New Zealand,NZL,1989,13239.164520508779
New Zealand,NZL,1990,13030.690407875223
New Zealand,NZL,1991,13948.615429239699
New Zealand,NZL,1992,14590.005060944906
New Zealand,NZL,1993,13997.8604718266
New Zealand,NZL,1994,12898.587909707423
New Zealand,NZL,1995,12132.709433602722
New Zealand,NZL,1996,13680.102686454133
New Zealand,NZL,1997,14596.77187654318
New Zealand,NZL,1998,12747.479184196618
New Zealand,NZL,1999,14436.721520453117
New Zealand,NZL,2000,15186.126554773258
New Zealand,NZL,2001,15809.38394658649
New Zealand,NZL,2002,14879.398408385063
New Zealand,NZL,2003,11046.861942548485
New Zealand,NZL,2004,9936.158720781863
New Zealand,NZL,2005,9058.776243922612
New Zealand,NZL,2006,9066.349748903489
New Zealand,NZL,2007,9913.897569671628
New Zealand,NZL,2008,9068.061874647032
New Zealand,NZL,2009,9252.369431494333
New Zealand,NZL,2010,9992.429520045767
New Zealand,NZL,2011,8973.499512708759
New Zealand,NZL,2012,9910.896398202774
New Zealand,NZL,2013,10418.282272285904
New Zealand,NZL,2014,11452.275538874783
New Zealand,NZL,2015,10400.974221961
New Zealand,NZL,2016,10288.301108430995
New Zealand,NZL,2017,10615.38944801574
New Zealand,NZL,2018,9168.8708951381
North America,,1965,20307.38657105817
North America,,1966,21647.88494085581
North America,,1967,22548.787832212336
North America,,1968,23946.968419358847
North America,,1969,25635.519778513823
North America,,1970,26817.689944275127
North America,,1971,27441.688587722005
North America,,1972,27664.213408188578
North America,,1973,27357.182605703507
North America,,1974,26288.06672021397
North America,,1975,24167.10075226189
North America,,1976,24374.767701071516
North America,,1977,23822.683275978
North America,,1978,23830.847079024865
North America,,1979,24478.711233178597
North America,,1980,23849.31344113152
North America,,1981,23138.48480244881
North America,,1982,21683.5477041846
North America,,1983,20273.85600918804
North America,,1984,21458.921582947503
North America,,1985,20695.139272665074
North America,,1986,19212.51716335524
North America,,1987,20083.635532353423
North America,,1988,20882.583028020417
North America,,1989,21932.67729978558
North America,,1990,21718.065026264885
North America,,1991,21972.395394985702
North America,,1992,22522.107488606573
North America,,1993,22916.90384088143
North America,,1994,23279.57075198534
North America,,1995,23974.034754587963
North America,,1996,24124.889561947653
North America,,1997,24009.210350918274
North America,,1998,23398.598427346038
North America,,1999,23375.294101193955
North America,,2000,24118.423456678243
North America,,2001,22840.753928498558
North America,,2002,23499.042672649404
North America,,2003,22912.599436804678
North America,,2004,22832.92328602189
North America,,2005,22440.578193546877
North America,,2006,22096.187281466293
North America,,2007,23139.245871866646
North America,,2008,23095.922859349474
North America,,2009,22616.218037075774
North America,,2010,23377.49090964142
North America,,2011,23871.42513053998
North America,,2012,24606.236537111577
North America,,2013,25270.6389856775
North America,,2014,25692.359529955087
North America,,2015,26163.42669382375
North America,,2016,26089.83234643115
North America,,2017,25847.660885601632
North America,,2018,28063.466256236694
Norway,NOR,1965,0
Norway,NOR,1966,0
Norway,NOR,1967,0
Norway,NOR,1968,0
Norway,NOR,1969,0
Norway,NOR,1970,0
Norway,NOR,1971,0
Norway,NOR,1972,0
Norway,NOR,1973,0
Norway,NOR,1974,0
Norway,NOR,1975,0
Norway,NOR,1976,0
Norway,NOR,1977,986.421859545005
Norway,NOR,1978,1650.3769401330378
Norway,NOR,1979,1878.8460594156638
Norway,NOR,1980,2012.3372491434172
Norway,NOR,1981,2465.5940473286173
Norway,NOR,1982,2652.95233463035
Norway,NOR,1983,2977.28
Norway,NOR,1984,2855.5050749154184
Norway,NOR,1985,2999.212617385023
Norway,NOR,1986,3291.7726073398894
Norway,NOR,1987,3608.1609744447105
Norway,NOR,1988,4523.699476937708
Norway,NOR,1989,4986.644581164222
Norway,NOR,1990,5254.996468095127
Norway,NOR,1991,5889.91801358632
Norway,NOR,1992,6303.985557884929
Norway,NOR,1993,6594.913134120917
Norway,NOR,1994,7039.069553201291
Norway,NOR,1995,7065.351499885505
Norway,NOR,1996,7624.4935124061
Norway,NOR,1997,8751.443438914028
Norway,NOR,1998,8883.991454913425
Norway,NOR,1999,8435.259275815824
Norway,NOR,2000,9417.223827517226
Norway,NOR,2001,8680.716338713246
Norway,NOR,2002,9217.52969643643
Norway,NOR,2003,9879.13785557987
Norway,NOR,2004,10383.025228360157
Norway,NOR,2005,9434.19966279361
Norway,NOR,2006,9213.514844453242
Norway,NOR,2007,8848.24221191566
Norway,NOR,2008,9002.153636858102
Norway,NOR,2009,8500.327325003107
Norway,NOR,2010,8353.274835022514
Norway,NOR,2011,8123.984712987064
Norway,NOR,2012,7981.2930638452335
Norway,NOR,2013,7824.570007434534
Norway,NOR,2014,8365.311021707506
Norway,NOR,2015,8672.378168871157
Norway,NOR,2016,8326.819161093126
Norway,NOR,2017,8656.963709261707
Norway,NOR,2018,8397.94895624766
Oman,OMN,1965,0
Oman,OMN,1966,0
Oman,OMN,1967,0
Oman,OMN,1968,0
Oman,OMN,1969,0
Oman,OMN,1970,0
Oman,OMN,1971,0
Oman,OMN,1972,0
Oman,OMN,1973,0
Oman,OMN,1974,0
Oman,OMN,1975,0
Oman,OMN,1976,0
Oman,OMN,1977,0
Oman,OMN,1978,2928.7754131171346
Oman,OMN,1979,4660.714288708791
Oman,OMN,1980,5598.646011499134
Oman,OMN,1981,6237.018838697789
Oman,OMN,1982,6458.682166077519
Oman,OMN,1983,7603.7105093019845
Oman,OMN,1984,9089.098535625437
Oman,OMN,1985,11054.556077943926
Oman,OMN,1986,12401.633565349133
Oman,OMN,1987,13386.99074204321
Oman,OMN,1988,13005.7136495292
Oman,OMN,1989,13008.77369462378
Oman,OMN,1990,13508.12637656733
Oman,OMN,1991,13102.441921441392
Oman,OMN,1992,13678.84518262229
Oman,OMN,1993,12563.634167166987
Oman,OMN,1994,12689.52513951583
Oman,OMN,1995,15128.909081882939
Oman,OMN,1996,16285.958769856948
Oman,OMN,1997,18719.462493746672
Oman,OMN,1998,19502.204981793962
Oman,OMN,1999,20856.849911698453
Oman,OMN,2000,33809.09535466931
Oman,OMN,2001,36721.64099035294
Oman,OMN,2002,37808.04760810278
Oman,OMN,2003,39918.67175272841
Oman,OMN,2004,35239.82416183156
Oman,OMN,2005,42924.35801330944
Oman,OMN,2006,46632.19358713677
Oman,OMN,2007,45829.44846206248
Oman,OMN,2008,48568.263889676484
Oman,OMN,2009,47696.8339577886
Oman,OMN,2010,53599.00343311411
Oman,OMN,2011,55717.159865610585
Oman,OMN,2012,56280.98638730703
Oman,OMN,2013,57571.02795734396
Oman,OMN,2014,52788.127297566425
Oman,OMN,2015,53833.267007101014
Oman,OMN,2016,50994.68020207636
Oman,OMN,2017,49891.27546208745
Oman,OMN,2018,51553.12788842411
Pakistan,PAK,1965,290.0968223991516
Pakistan,PAK,1966,319.3962878453885
Pakistan,PAK,1967,362.9081557467945
Pakistan,PAK,1968,396.56552281345853
Pakistan,PAK,1969,475.6422488004876
Pakistan,PAK,1970,500.56628592514875
Pakistan,PAK,1971,485.8275856940772
Pakistan,PAK,1972,438.1634681347952
Pakistan,PAK,1973,485.5251272276899
Pakistan,PAK,1974,522.1805379730688
Pakistan,PAK,1975,569.8549770971458
Pakistan,PAK,1976,564.0744398776768
Pakistan,PAK,1977,597.790242191719
Pakistan,PAK,1978,595.4752244470402
Pakistan,PAK,1979,649.7796482709333
Pakistan,PAK,1980,768.0964461123069
Pakistan,PAK,1981,810.3681209712445
Pakistan,PAK,1982,854.6960398414278
Pakistan,PAK,1983,814.8135271738173
Pakistan,PAK,1984,808.6623175909612
Pakistan,PAK,1985,798.8437175080267
Pakistan,PAK,1986,829.6066795732816
Pakistan,PAK,1987,860.6057831101074
Pakistan,PAK,1988,884.4955123875136
Pakistan,PAK,1989,914.7905045024065
Pakistan,PAK,1990,948.6520882707529
Pakistan,PAK,1991,995.7076702143005
Pakistan,PAK,1992,950.0048283514324
Pakistan,PAK,1993,1064.0122304491533
Pakistan,PAK,1994,1055.1706089429476
Pakistan,PAK,1995,1052.3764513778815
Pakistan,PAK,1996,1111.3750401345908
Pakistan,PAK,1997,1076.7452327300334
Pakistan,PAK,1998,1102.244767341589
Pakistan,PAK,1999,1222.7593127211867
Pakistan,PAK,2000,1261.2052489989042
Pakistan,PAK,2001,1298.4490812526544
Pakistan,PAK,2002,1374.078903135406
Pakistan,PAK,2003,1668.945124804929
Pakistan,PAK,2004,1958.101452546591
Pakistan,PAK,2005,2034.2716736974746
Pakistan,PAK,2006,2031.3905260181548
Pakistan,PAK,2007,2014.2219262407036
Pakistan,PAK,2008,2016.1849222039125
Pakistan,PAK,2009,1977.0101899445099
Pakistan,PAK,2010,1970.093181529583
Pakistan,PAK,2011,1927.5470077708085
Pakistan,PAK,2012,1954.145160816959
Pakistan,PAK,2013,1860.5847579458334
Pakistan,PAK,2014,1791.3873623609172
Pakistan,PAK,2015,1831.9575049338355
Pakistan,PAK,2016,1898.074002611626
Pakistan,PAK,2017,1959.5193837931567
Pakistan,PAK,2018,2053.4250741980327
Peru,PER,1965,312.31320971394416
Peru,PER,1966,317.2111077785157
Peru,PER,1967,288.27601536207317
Peru,PER,1968,312.14173524774253
Peru,PER,1969,309.487893944856
Peru,PER,1970,295.3287517369986
Peru,PER,1971,342.95497280066496
Peru,PER,1972,320.7882153754746
Peru,PER,1973,305.55555574507383
Peru,PER,1974,306.369447798495
Peru,PER,1975,368.15235025413295
Peru,PER,1976,388.9134412399773
Peru,PER,1977,376.22631955222056
Peru,PER,1978,383.0845770275131
Peru,PER,1979,345.3368787132589
Peru,PER,1980,362.0070663340552
Peru,PER,1981,405.65749228023355
Peru,PER,1982,415.53714871540217
Peru,PER,1983,267.2619365073393
Peru,PER,1984,352.7173915905797
Peru,PER,1985,268.6997423304506
Peru,PER,1986,278.56833902718733
Peru,PER,1987,270.7336525846987
Peru,PER,1988,249.80499194345958
Peru,PER,1989,207.29330509854725
Peru,PER,1990,194.27925802183861
Peru,PER,1991,178.63644421143772
Peru,PER,1992,157.99298994513867
Peru,PER,1993,163.24013176264526
Peru,PER,1994,167.06846664752004
Peru,PER,1995,158.83884122062636
Peru,PER,1996,158.252201688616
Peru,PER,1997,92.00844884653525
Peru,PER,1998,153.426806448671
Peru,PER,1999,151.69395655801827
Peru,PER,2000,125.6779098367347
Peru,PER,2001,132.88742127168928
Peru,PER,2002,156.9776022759308
Peru,PER,2003,183.90599898436358
Peru,PER,2004,299.64885591550825
Peru,PER,2005,523.9252567943014
Peru,PER,2006,608.0151609344531
Peru,PER,2007,908.9045706060073
Peru,PER,2008,1144.664288260626
Peru,PER,2009,1161.2773854683433
Peru,PER,2010,1673.4649648243076
Peru,PER,2011,1828.5437920195463
Peru,PER,2012,2029.977411580642
Peru,PER,2013,1975.536399349433
Peru,PER,2014,2241.5989023695583
Peru,PER,2015,2318.953939824751
Peru,PER,2016,2459.1685316691455
Peru,PER,2017,2144.535100159649
Peru,PER,2018,2200.852882054144
Philippines,PHL,1965,0
Philippines,PHL,1966,0
Philippines,PHL,1967,0
Philippines,PHL,1968,0
Philippines,PHL,1969,0
Philippines,PHL,1970,0
Philippines,PHL,1971,0
Philippines,PHL,1972,0
Philippines,PHL,1973,0
Philippines,PHL,1974,0
Philippines,PHL,1975,0
Philippines,PHL,1976,0
Philippines,PHL,1977,0
Philippines,PHL,1978,0
Philippines,PHL,1979,0
Philippines,PHL,1980,0
Philippines,PHL,1981,0
Philippines,PHL,1982,0
Philippines,PHL,1983,0
Philippines,PHL,1984,0
Philippines,PHL,1985,0
Philippines,PHL,1986,0
Philippines,PHL,1987,0
Philippines,PHL,1988,0
Philippines,PHL,1989,0
Philippines,PHL,1990,0
Philippines,PHL,1991,0
Philippines,PHL,1992,0
Philippines,PHL,1993,0
Philippines,PHL,1994,0.7754520537979789
Philippines,PHL,1995,0.7304419621976385
Philippines,PHL,1996,1.2075370916781045
Philippines,PHL,1997,0.7165290917555559
Philippines,PHL,1998,1.1945981144203985
Philippines,PHL,1999,0.8987351209286483
Philippines,PHL,2000,1.307138216483742
Philippines,PHL,2001,16.848664316393258
Philippines,PHL,2002,207.28667658120813
Philippines,PHL,2003,309.50953434053366
Philippines,PHL,2004,280.2430088410006
Philippines,PHL,2005,364.2275415034868
Philippines,PHL,2006,335.04490545756585
Philippines,PHL,2007,394.8840476354791
Philippines,PHL,2008,408.84830567006225
Philippines,PHL,2009,404.96682064243515
Philippines,PHL,2010,375.12709893856356
Philippines,PHL,2011,398.22658440786853
Philippines,PHL,2012,375.3055943205127
Philippines,PHL,2013,339.8880624801764
Philippines,PHL,2014,351.6218500807856
Philippines,PHL,2015,325.3749448137847
Philippines,PHL,2016,367.5204746738502
Philippines,PHL,2017,358.877949283181
Philippines,PHL,2018,383.3819413127866
Poland,POL,1965,546.2836005140143
Poland,POL,1966,643.6506431797352
Poland,POL,1967,780.1313397407687
Poland,POL,1968,1063.5147744600313
Poland,POL,1969,1463.4103045972895
Poland,POL,1970,1852.354545135881
Poland,POL,1971,2021.6631193685012
Poland,POL,1972,2110.794340187347
Poland,POL,1973,2177.8028850568658
Poland,POL,1974,2220.336341375942
Poland,POL,1975,2357.775749884019
Poland,POL,1976,2494.0173932384873
Poland,POL,1977,2622.8847878267916
Poland,POL,1978,2736.2122342042658
Poland,POL,1979,2827.7855092567247
Poland,POL,1980,2870.6738887144065
Poland,POL,1981,2682.193823642065
Poland,POL,1982,2655.6098505085315
Poland,POL,1983,2691.473356060565
Poland,POL,1984,2776.4621311013457
Poland,POL,1985,2795.504120060053
