Entity,Code,Year,Gas Consumption (terwatt-hours)
Japan,JPN,2002,760.4603788136382
Japan,JPN,2003,834.9822643304985
Japan,JPN,2004,806.0405360092486
Japan,JPN,2005,827.2796983279526
Japan,JPN,2006,885.503353141248
Japan,JPN,2007,953.900640866742
Japan,JPN,2008,990.9949466711001
Japan,JPN,2009,924.7802537674287
Japan,JPN,2010,999.3671805168307
Japan,JPN,2011,1120.2524504682535
Japan,JPN,2012,1232.1508082449243
Japan,JPN,2013,1235.3688474864282
Japan,JPN,2014,1247.5211866547322
Japan,JPN,2015,1187.1764607207883
Japan,JPN,2016,1164.174454601748
Japan,JPN,2017,1169.8648401490555
Japan,JPN,2018,1157.0815567003826
Kazakhstan,KAZ,1985,90.23374999999999
Kazakhstan,KAZ,1986,109.256
Kazakhstan,KAZ,1987,114.13350000000001
Kazakhstan,KAZ,1988,119.01100000000035
Kazakhstan,KAZ,1989,122.91299999999946
Kazakhstan,KAZ,1990,131.00965000000008
Kazakhstan,KAZ,1991,137.54549999999992
Kazakhstan,KAZ,1992,141.4475000000002
Kazakhstan,KAZ,1993,135.59449999999978
Kazakhstan,KAZ,1994,98.52550000000005
Kazakhstan,KAZ,1995,113.15799999999993
Kazakhstan,KAZ,1996,94.62349999999999
Kazakhstan,KAZ,1997,74.27457000000005
Kazakhstan,KAZ,1998,73.63073999999999
Kazakhstan,KAZ,1999,83.36623000000003
Kazakhstan,KAZ,2000,52.29362849999997
Kazakhstan,KAZ,2001,45.940197000000026
Kazakhstan,KAZ,2002,48.38515499999997
Kazakhstan,KAZ,2003,56.93785499999993
Kazakhstan,KAZ,2004,62.91523499999999
Kazakhstan,KAZ,2005,82.9833236998026
Kazakhstan,KAZ,2006,87.9697219846691
Kazakhstan,KAZ,2007,106.42546746497726
Kazakhstan,KAZ,2008,105.80723811414369
Kazakhstan,KAZ,2009,101.39720597828472
Kazakhstan,KAZ,2010,110.24298483987722
Kazakhstan,KAZ,2011,121.61703389339714
Kazakhstan,KAZ,2012,129.5282830554947
Kazakhstan,KAZ,2013,135.6226204650144
Kazakhstan,KAZ,2014,149.77586232178123
Kazakhstan,KAZ,2015,153.346236987278
Kazakhstan,KAZ,2016,158.06066462491768
Kazakhstan,KAZ,2017,158.74978877978148
Kazakhstan,KAZ,2018,194.3566282699997
Kuwait,KWT,1965,17.26150000000003
Kuwait,KWT,1966,22.61000000000005
Kuwait,KWT,1967,25.72600000000005
Kuwait,KWT,1968,31.720499999999948
Kuwait,KWT,1969,35.40650000000004
Kuwait,KWT,1970,19.35150000000005
Kuwait,KWT,1971,19.988
Kuwait,KWT,1972,23.626499999999982
Kuwait,KWT,1973,26.467000000000038
Kuwait,KWT,1974,27.844499999999982
Kuwait,KWT,1975,30.514000000000024
Kuwait,KWT,1976,36.70799999999996
Kuwait,KWT,1977,40.0235
Kuwait,KWT,1978,44.84950000000004
Kuwait,KWT,1979,59.38449999999999
Kuwait,KWT,1980,38.674499999999966
Kuwait,KWT,1981,44.49799999999997
Kuwait,KWT,1982,34.91249999999997
Kuwait,KWT,1983,38.33250000000005
Kuwait,KWT,1984,41.57199999999996
Kuwait,KWT,1985,39.899999999999984
Kuwait,KWT,1986,54.43500000000004
Kuwait,KWT,1987,45.409999999999975
Kuwait,KWT,1988,64.98000000000003
Kuwait,KWT,1989,77.52000000000007
Kuwait,KWT,1990,39.804999999999986
Kuwait,KWT,1991,4.75
Kuwait,KWT,1992,24.88999999999995
Kuwait,KWT,1993,51.49000000000006
Kuwait,KWT,1994,56.71500000000006
Kuwait,KWT,1995,88.14099999999998
Kuwait,KWT,1996,88.36900000000003
Kuwait,KWT,1997,88.06499999999996
Kuwait,KWT,1998,90.16450000000002
Kuwait,KWT,1999,82.53599999999999
Kuwait,KWT,2000,91.20000000000005
Kuwait,KWT,2001,90.24999999999997
Kuwait,KWT,2002,82.74499999999995
Kuwait,KWT,2003,95
Kuwait,KWT,2004,103.54999999999997
Kuwait,KWT,2005,116.8499999999995
Kuwait,KWT,2006,117.89499999999992
Kuwait,KWT,2007,106.97000000000004
Kuwait,KWT,2008,120.65000000000049
Kuwait,KWT,2009,118.46113000000014
Kuwait,KWT,2010,139.7553795185877
Kuwait,KWT,2011,158.5792548328058
Kuwait,KWT,2012,175.31841213708924
Kuwait,KWT,2013,177.70390237049716
Kuwait,KWT,2014,178.71143175318633
Kuwait,KWT,2015,203.22706966985808
Kuwait,KWT,2016,211.49913402188875
Kuwait,KWT,2017,210.27516111094346
Kuwait,KWT,2018,217.78092776874644
Latvia,LVA,1965,0
Latvia,LVA,1966,0
Latvia,LVA,1967,0
Latvia,LVA,1968,0
Latvia,LVA,1969,0
Latvia,LVA,1970,0
Latvia,LVA,1971,0
Latvia,LVA,1972,0
Latvia,LVA,1973,0
Latvia,LVA,1974,0
Latvia,LVA,1975,0
Latvia,LVA,1976,0
Latvia,LVA,1977,0
Latvia,LVA,1978,0
Latvia,LVA,1979,0
Latvia,LVA,1980,0
Latvia,LVA,1981,0
Latvia,LVA,1982,0
Latvia,LVA,1983,0
Latvia,LVA,1984,0
Latvia,LVA,1985,21.104965585054114
Latvia,LVA,1986,22.070304818092374
Latvia,LVA,1987,22.95519911504425
Latvia,LVA,1988,24.720255653883935
Latvia,LVA,1989,24.720255653883935
Latvia,LVA,1990,25.68559488692231
Latvia,LVA,1991,24.720255653883935
Latvia,LVA,1992,14.120452310717821
Latvia,LVA,1993,8.83001474926254
Latvia,LVA,1994,8.83001474926254
Latvia,LVA,1995,10.590339233038348
Latvia,LVA,1996,9.705444936086533
Latvia,LVA,1997,9.705444936086533
Latvia,LVA,1998,10.978367748279252
Latvia,LVA,1999,10.514626352015734
Latvia,LVA,2000,12.73396017699115
Latvia,LVA,2001,13.240290068829893
Latvia,LVA,2002,15.085791543756196
Latvia,LVA,2003,15.005346607669576
Latvia,LVA,2004,16.562192723697144
Latvia,LVA,2005,16.088987217305792
Latvia,LVA,2006,16.628441494591925
Latvia,LVA,2007,16.088987217305792
Latvia,LVA,2008,15.75774336283189
Latvia,LVA,2009,14.451696165191722
Latvia,LVA,2010,17.23414454277284
Latvia,LVA,2011,15.180432645034418
Latvia,LVA,2012,14.271878072763048
Latvia,LVA,2013,14.06212499999996
Latvia,LVA,2014,12.63762499999999
Latvia,LVA,2015,12.743500000000022
Latvia,LVA,2016,13.195875000000013
Latvia,LVA,2017,11.963874999999978
Latvia,LVA,2018,13.715625000000005
Lithuania,LTU,1965,0
Lithuania,LTU,1966,0
Lithuania,LTU,1967,0
Lithuania,LTU,1968,0
Lithuania,LTU,1969,0
Lithuania,LTU,1970,0
Lithuania,LTU,1971,0
Lithuania,LTU,1972,0
Lithuania,LTU,1973,0
Lithuania,LTU,1974,0
Lithuania,LTU,1975,0
Lithuania,LTU,1976,0
Lithuania,LTU,1977,0
Lithuania,LTU,1978,0
Lithuania,LTU,1979,0
Lithuania,LTU,1980,0
Lithuania,LTU,1981,0
Lithuania,LTU,1982,0
Lithuania,LTU,1983,0
Lithuania,LTU,1984,0
Lithuania,LTU,1985,40.791897768940174
Lithuania,LTU,1986,40.87845882521379
Lithuania,LTU,1987,42.69624100695968
Lithuania,LTU,1988,44.51402318870557
Lithuania,LTU,1989,47.240696461324355
Lithuania,LTU,1990,54.414444
Lithuania,LTU,1991,56.328742000000005
Lithuania,LTU,1992,32.18021
Lithuania,LTU,1993,17.404295
Lithuania,LTU,1994,20.135019000000003
Lithuania,LTU,1995,23.596107000000003
Lithuania,LTU,1996,25.226633
Lithuania,LTU,1997,23.287912000000002
Lithuania,LTU,1998,20.397857000000002
Lithuania,LTU,1999,21.084027000000003
Lithuania,LTU,2000,24.007808999999998
Lithuania,LTU,2001,24.966121
Lithuania,LTU,2002,25.241752
Lithuania,LTU,2003,27.380509
Lithuania,LTU,2004,27.311892
Lithuania,LTU,2005,28.806347000000002
Lithuania,LTU,2006,28.545835
Lithuania,LTU,2007,33.635123
Lithuania,LTU,2008,30.191480000000002
Lithuania,LTU,2009,25.372008
Lithuania,LTU,2010,28.98196
Lithuania,LTU,2011,31.619644
Lithuania,LTU,2012,30.874161000000004
Lithuania,LTU,2013,25.171972000000004
Lithuania,LTU,2014,24.017113000000002
Lithuania,LTU,2015,24.037649999999957
Lithuania,LTU,2016,21.418650000000053
Lithuania,LTU,2017,22.28885999999997
Lithuania,LTU,2018,22.38687000000002
Luxembourg,LUX,1965,0
Luxembourg,LUX,1966,0
Luxembourg,LUX,1967,0
Luxembourg,LUX,1968,0
Luxembourg,LUX,1969,0.029249999999999977
Luxembourg,LUX,1970,0.07295049999999986
Luxembourg,LUX,1971,0.146538
Luxembourg,LUX,1972,1.172304
Luxembourg,LUX,1973,2.344608
Luxembourg,LUX,1974,3.150567
Luxembourg,LUX,1975,3.6475249999999937
Luxembourg,LUX,1976,4.176332999999988
Luxembourg,LUX,1977,4.396139999999988
Luxembourg,LUX,1978,4.835753999999989
Luxembourg,LUX,1979,5.055560999999988
Luxembourg,LUX,1980,4.449980499999998
Luxembourg,LUX,1981,3.443643
Luxembourg,LUX,1982,2.857491
Luxembourg,LUX,1983,2.7109530000000004
Luxembourg,LUX,1984,2.9307600000000003
Luxembourg,LUX,1985,3.2098219999999955
Luxembourg,LUX,1986,3.136871499999992
Luxembourg,LUX,1987,3.5745744999999904
Luxembourg,LUX,1988,3.7204754999999974
Luxembourg,LUX,1989,4.231128999999988
Luxembourg,LUX,1990,4.981476999999995
Luxembourg,LUX,1991,5.179485499999988
Luxembourg,LUX,1992,5.398336999999986
Luxembourg,LUX,1993,5.606766999999989
Luxembourg,LUX,1994,5.648452999999989
Luxembourg,LUX,1995,6.454912499999985
Luxembourg,LUX,1996,7.081096499999985
Luxembourg,LUX,1997,7.255865249999985
Luxembourg,LUX,1998,7.326418749999985
Luxembourg,LUX,1999,7.5994619999999875
Luxembourg,LUX,2000,7.807751749999986
Luxembourg,LUX,2001,8.679499999999985
Luxembourg,LUX,2002,12.407250000000007
Luxembourg,LUX,2003,12.55949999999997
Luxembourg,LUX,2004,13.907999999999923
Luxembourg,LUX,2005,13.680045750000007
Luxembourg,LUX,2006,14.309310249999927
Luxembourg,LUX,2007,13.356533750000027
Luxembourg,LUX,2008,12.714174999999983
Luxembourg,LUX,2009,12.93793799999997
Luxembourg,LUX,2010,13.916303749999997
Luxembourg,LUX,2011,12.00527575
Luxembourg,LUX,2012,12.223721750000017
Luxembourg,LUX,2013,10.349570499999984
Luxembourg,LUX,2014,9.805904499999988
Luxembourg,LUX,2015,8.942739249999986
Luxembourg,LUX,2016,8.247018249999988
Luxembourg,LUX,2017,8.061142999999984
Luxembourg,LUX,2018,7.951141048629194
Macedonia,MKD,1965,0
Macedonia,MKD,1966,0
Macedonia,MKD,1967,0
Macedonia,MKD,1968,0
Macedonia,MKD,1969,0
Macedonia,MKD,1970,0
Macedonia,MKD,1971,0
Macedonia,MKD,1972,0
Macedonia,MKD,1973,0
Macedonia,MKD,1974,0
Macedonia,MKD,1975,0
Macedonia,MKD,1976,0
Macedonia,MKD,1977,0
Macedonia,MKD,1978,0
Macedonia,MKD,1979,0
Macedonia,MKD,1980,0
Macedonia,MKD,1981,0
Macedonia,MKD,1982,0
Macedonia,MKD,1983,0
Macedonia,MKD,1984,0
Macedonia,MKD,1985,0
Macedonia,MKD,1986,0
Macedonia,MKD,1987,0
Macedonia,MKD,1988,0
Macedonia,MKD,1989,0
Macedonia,MKD,1990,0
Macedonia,MKD,1991,0
Macedonia,MKD,1992,0
Macedonia,MKD,1993,0
Macedonia,MKD,1994,0
Macedonia,MKD,1995,0
Macedonia,MKD,1996,0
Macedonia,MKD,1997,0
Macedonia,MKD,1998,0.19150000000000034
Macedonia,MKD,1999,0.354275
Macedonia,MKD,2000,0.5744999999999999
Macedonia,MKD,2001,0.7660000000000002
Macedonia,MKD,2002,0.7851500000000008
Macedonia,MKD,2003,0.6989749999999997
Macedonia,MKD,2004,0.6799999999999988
Macedonia,MKD,2005,0.72701456
Macedonia,MKD,2006,0.7785819800000001
Macedonia,MKD,2007,0.9934346000000001
Macedonia,MKD,2008,1.12955212
Macedonia,MKD,2009,0.7484021300000001
Macedonia,MKD,2010,1.10853671
Macedonia,MKD,2011,1.28252151
Macedonia,MKD,2012,1.33084416
Macedonia,MKD,2013,1.5065967200000001
Macedonia,MKD,2014,1.2925000500000001
Macedonia,MKD,2015,1.30195524
Macedonia,MKD,2016,2.04733357
Macedonia,MKD,2017,2.6327994
Macedonia,MKD,2018,2.4366471426274554
Malaysia,MYS,1965,0
Malaysia,MYS,1966,0
Malaysia,MYS,1967,0
Malaysia,MYS,1968,0
Malaysia,MYS,1969,0
Malaysia,MYS,1970,0.08141000000000001
Malaysia,MYS,1971,0.8287453585112043
Malaysia,MYS,1972,1.1605040880557311
Malaysia,MYS,1973,1.1605040880557311
Malaysia,MYS,1974,2.41925147757031
Malaysia,MYS,1975,2.9162497398468137
Malaysia,MYS,1976,3.4717519172253386
Malaysia,MYS,1977,3.1767428134130173
Malaysia,MYS,1978,23.50423
Malaysia,MYS,1979,29.249450000000003
Malaysia,MYS,1980,26.016310000000004
Malaysia,MYS,1981,21.87603
Malaysia,MYS,1982,27.53984
Malaysia,MYS,1983,38.59997
Malaysia,MYS,1984,47.82256
Malaysia,MYS,1985,46.18273000000001
Malaysia,MYS,1986,71.66406
Malaysia,MYS,1987,71.48961000000001
Malaysia,MYS,1988,72.93173
Malaysia,MYS,1989,83.51503000000001
Malaysia,MYS,1990,79.09563000000001
Malaysia,MYS,1991,117.60256000000001
Malaysia,MYS,1992,127.80207000000001
Malaysia,MYS,1993,125.51096000000001
Malaysia,MYS,1994,130.32578
Malaysia,MYS,1995,135.36157
Malaysia,MYS,1996,162.94793
Malaysia,MYS,1997,202.29222
Malaysia,MYS,1998,204.39725
Malaysia,MYS,1999,232.64652000000004
Malaysia,MYS,2000,287.54012
Malaysia,MYS,2001,277.09638
Malaysia,MYS,2002,280.88776
Malaysia,MYS,2003,302.65912000000003
Malaysia,MYS,2004,326.94256
Malaysia,MYS,2005,373.73005
Malaysia,MYS,2006,388.63971000000004
Malaysia,MYS,2007,404.01457
Malaysia,MYS,2008,435.49698
Malaysia,MYS,2009,400.22319
Malaysia,MYS,2010,380.23122000000006
Malaysia,MYS,2011,383.17361000000005
Malaysia,MYS,2012,420.15701000000007
Malaysia,MYS,2013,445.67323
Malaysia,MYS,2014,447.09209
Malaysia,MYS,2015,439.45118
Malaysia,MYS,2016,423.7466701484357
Malaysia,MYS,2017,417.90233215167575
Malaysia,MYS,2018,412.75417367251396
Mexico,MEX,1965,80.64688600387208
Mexico,MEX,1966,85.1134183211889
Mexico,MEX,1967,73.1965081356482
Mexico,MEX,1968,78.59208706966405
Mexico,MEX,1969,97.47053321255784
Mexico,MEX,1970,99.67501691798253
Mexico,MEX,1971,103.59450851428711
Mexico,MEX,1972,110.77967115725258
Mexico,MEX,1973,122.74594010841213
Mexico,MEX,1974,129.14703036598422
Mexico,MEX,1975,131.39034115040175
Mexico,MEX,1976,128.85492711777013
Mexico,MEX,1977,135.99859603485731
Mexico,MEX,1978,171.0586454571238
Mexico,MEX,1979,207.65465445009642
Mexico,MEX,1980,223.01713816740713
Mexico,MEX,1981,241.79157289428855
Mexico,MEX,1982,259.95644452795364
Mexico,MEX,1983,268.19805189816776
Mexico,MEX,1984,268.58389267106713
Mexico,MEX,1985,275.2785086608427
Mexico,MEX,1986,244.92164669451367
Mexico,MEX,1987,249.24323574994588
Mexico,MEX,1988,253.5961751505944
Mexico,MEX,1989,247.96423676983713
Mexico,MEX,1990,268.1751790634961
Mexico,MEX,1991,282.36114993796656
Mexico,MEX,1992,282.3948533072522
Mexico,MEX,1993,283.2650852777781
Mexico,MEX,1994,301.0300069444447
Mexico,MEX,1995,306.90234083333394
Mexico,MEX,1996,312.7829361111114
Mexico,MEX,1997,314.3739530555554
Mexico,MEX,1998,334.79002638888903
Mexico,MEX,1999,337.9087405555551
Mexico,MEX,2000,359.1330369444442
Mexico,MEX,2001,361.9052422222223
Mexico,MEX,2002,410.6882441666665
Mexico,MEX,2003,445.09404694444476
Mexico,MEX,2004,480.21920416666654
Mexico,MEX,2005,527.1233558333339
Mexico,MEX,2006,582.8828358333333
Mexico,MEX,2007,570.4137986111109
Mexico,MEX,2008,599.9657838888895
Mexico,MEX,2009,651.6880111111108
Mexico,MEX,2010,660.4454002777783
Mexico,MEX,2011,708.0849083333337
Mexico,MEX,2012,736.5377033333336
Mexico,MEX,2013,777.9506636298894
Mexico,MEX,2014,788.4844743684347
Mexico,MEX,2015,807.8291622407222
Mexico,MEX,2016,830.3003672265987
Mexico,MEX,2017,863.9365895054439
Mexico,MEX,2018,894.937196605184
Middle Africa,,1965,0.10774999999999993
Middle Africa,,1966,0.10774999999999993
Middle Africa,,1967,0.16524999999999962
Middle Africa,,1968,0.2437499999999992
Middle Africa,,1969,0.23424999999999965
Middle Africa,,1970,0.5707500000000001
Middle Africa,,1971,1.3054999999999937
Middle Africa,,1972,1.5371666634999956
Middle Africa,,1973,5.208499999999995
Middle Africa,,1974,5.96766666349999
Middle Africa,,1975,2.269749999999998
Middle Africa,,1976,0.6984999999999997
Middle Africa,,1977,1.0949999999999989
Middle Africa,,1978,1.1217499999999991
Middle Africa,,1979,1.045749999999999
Middle Africa,,1980,2.6157499999999994
Middle Africa,,1981,3.063250000000004
Middle Africa,,1982,3.5002499999999963
Middle Africa,,1983,3.757249999999997
Middle Africa,,1984,3.614499999999997
Middle Africa,,1985,4.103500000000004
Middle Africa,,1986,4.677999999999996
Middle Africa,,1987,5.396499999999995
Middle Africa,,1988,6.456
Middle Africa,,1989,4.97225
Middle Africa,,1990,6.164999999999994
Middle Africa,,1991,6.565999999999991
Middle Africa,,1992,6.411749999999989
Middle Africa,,1993,6.366749999999994
Middle Africa,,1994,5.934749999999996
Middle Africa,,1995,6.627249999999988
Middle Africa,,1996,6.540999999999984
Middle Africa,,1997,6.675249999999987
Middle Africa,,1998,6.9003399999999875
Middle Africa,,1999,6.6932499999999955
Middle Africa,,2000,6.984999999999985
Middle Africa,,2001,14.50674999999996
Middle Africa,,2002,18.83149949999992
Middle Africa,,2003,20.912750085749973
Middle Africa,,2004,26.36893749999995
Middle Africa,,2005,30.433412499999893
Middle Africa,,2006,30.316319999999987
Middle Africa,,2007,27.46310749999999
Middle Africa,,2008,32.76560075000001
Middle Africa,,2009,32.564735750000004
Middle Africa,,2010,36.563906309000004
Middle Africa,,2011,40.816134999999996
Middle Africa,,2012,40.730469999999926
Middle Africa,,2013,36.60390405237498
Middle Africa,,2014,36.07917240067499
Middle Africa,,2015,34.513024419474526
Middle Africa,,2016,43.981338469070174
Middle Africa,,2017,44.97345424834551
Middle Africa,,2018,44.24689727107651
Middle East,,1965,39.791938442702794
Middle East,,1966,48.42926853925616
Middle East,,1967,57.60050377917015
Middle East,,1968,72.42196599004335
Middle East,,1969,86.59965297108519
Middle East,,1970,94.02917403093025
Middle East,,1971,105.18843639416362
Middle East,,1972,118.74365344978875
Middle East,,1973,143.79762598242573
Middle East,,1974,151.48757728290954
Middle East,,1975,170.42416782280182
Middle East,,1976,183.55867339153326
Middle East,,1977,214.05446989363747
Middle East,,1978,233.88025126540393
Middle East,,1979,316.7694511762309
Middle East,,1980,317.0203053198482
Middle East,,1981,343.45537725025935
Middle East,,1982,383.98187235389076
Middle East,,1983,392.8402649107523
Middle East,,1984,504.4726238991223
Middle East,,1985,544.3922115091976
Middle East,,1986,659.0478733264022
Middle East,,1987,722.6739818171621
Middle East,,1988,804.041912921633
Middle East,,1989,906.9268045364415
Middle East,,1990,956.8126854856274
Middle East,,1991,1001.0030448620716
Middle East,,1992,1144.0255604746467
Middle East,,1993,1071.74735465013
Middle East,,1994,1239.8631178512849
Middle East,,1995,1363.4527326308971
Middle East,,1996,1421.7241434203715
Middle East,,1997,1502.8631718775275
Middle East,,1998,1621.994549518713
Middle East,,1999,1730.2716351290185
Middle East,,2000,1832.9464126089938
Middle East,,2001,1948.4420545853852
Middle East,,2002,2146.1324169497934
Middle East,,2003,2253.4685082393016
Middle East,,2004,2482.266532141475
Middle East,,2005,2662.9574304873577
Middle East,,2006,2818.7639620331497
Middle East,,2007,3059.7854985592417
Middle East,,2008,3370.9022529242047
Middle East,,2009,3472.7321979669423
Middle East,,2010,3800.994218079624
Middle East,,2011,3980.8994632103895
Middle East,,2012,4108.076820043827
Middle East,,2013,4233.235460681115
Middle East,,2014,4475.098639059685
Middle East,,2015,4783.350316496392
Middle East,,2016,5009.460624668068
Middle East,,2017,5270.354340882982
Middle East,,2018,5531.0193078508255
Morocco,MAR,1965,0.48632499999999995
Morocco,MAR,1966,0.48632499999999995
Morocco,MAR,1967,0.48632499999999995
Morocco,MAR,1968,0.48632499999999995
Morocco,MAR,1969,0.48632499999999995
Morocco,MAR,1970,0.48632499999999995
Morocco,MAR,1971,0.5021019900000001
Morocco,MAR,1972,0.54384206
Morocco,MAR,1973,0.68005262
Morocco,MAR,1974,0.78027996
Morocco,MAR,1975,0.69029865
Morocco,MAR,1976,0.77203429
Morocco,MAR,1977,0.8410118200000001
Morocco,MAR,1978,0.79402662
Morocco,MAR,1979,0.7352951200000001
Morocco,MAR,1980,0.6453138100000001
Morocco,MAR,1981,0.82850957
Morocco,MAR,1982,0.76877789
Morocco,MAR,1983,0.8117740000000001
Morocco,MAR,1984,0.81077382
Morocco,MAR,1985,0.9162346600000001
Morocco,MAR,1986,0.8869968400000001
Morocco,MAR,1987,0.72079251
Morocco,MAR,1988,0.73653953
Morocco,MAR,1989,0.54409792
Morocco,MAR,1990,0.50335803
Morocco,MAR,1991,0.32216263
Morocco,MAR,1992,0.21168926000000002
Morocco,MAR,1993,0.20694422
Morocco,MAR,1994,0.20218755000000002
Morocco,MAR,1995,0.12796489000000003
Morocco,MAR,1996,0.1627037
Morocco,MAR,1997,0.29991444
Morocco,MAR,1998,0.32915226000000003
Morocco,MAR,1999,0.38363881000000005
Morocco,MAR,2000,0.44187022000000004
Morocco,MAR,2001,0.43712518000000006
Morocco,MAR,2002,0.5288040000000002
Morocco,MAR,2003,0.5067705000000001
Morocco,MAR,2004,0.6499882499999998
Morocco,MAR,2005,4.252465500000007
Morocco,MAR,2006,5.277023250000008
Morocco,MAR,2007,5.9527906949999965
Morocco,MAR,2008,5.878537800000002
Morocco,MAR,2009,6.457798514999998
Morocco,MAR,2010,6.975145095000002
Morocco,MAR,2011,8.828713282499997
Morocco,MAR,2012,11.807597325053765
Morocco,MAR,2013,11.449187962741819
Morocco,MAR,2014,11.09615
Morocco,MAR,2015,11.298371874999992
Morocco,MAR,2016,11.481954600000005
Morocco,MAR,2017,11.392854391325004
Morocco,MAR,2018,10.296374850924998
Netherlands,NLD,1965,15.000000000000023
Netherlands,NLD,1966,28.611111111111132
Netherlands,NLD,1967,50.55555555555561
Netherlands,NLD,1968,85.00000000000006
Netherlands,NLD,1969,125.27777777777817
Netherlands,NLD,1970,176.388888888889
Netherlands,NLD,1971,230.55555555555603
Netherlands,NLD,1972,300.00000000000045
Netherlands,NLD,1973,333.6111111111116
Netherlands,NLD,1974,355.0000000000002
Netherlands,NLD,1975,370.2777777777777
Netherlands,NLD,1976,384.444444444444
Netherlands,NLD,1977,385.83333333333354
Netherlands,NLD,1978,386.6666666666663
Netherlands,NLD,1979,384.9999999999996
Netherlands,NLD,1980,351.94444444444406
Netherlands,NLD,1981,334.99999999999994
Netherlands,NLD,1982,319.99999999999966
Netherlands,NLD,1983,342.22222222222223
Netherlands,NLD,1984,363.6111111111109
Netherlands,NLD,1985,383.33333333333286
Netherlands,NLD,1986,382.2222222222229
Netherlands,NLD,1987,394.44444444444423
Netherlands,NLD,1988,356.66666666666697
Netherlands,NLD,1989,365.8333333333332
Netherlands,NLD,1990,368.05555555555543
Netherlands,NLD,1991,410.6944444444448
Netherlands,NLD,1992,399.91666666666686
Netherlands,NLD,1993,411.30555555555526
Netherlands,NLD,1994,397.222222222222
Netherlands,NLD,1995,408.02777777777806
Netherlands,NLD,1996,452.1944444444449
Netherlands,NLD,1997,423.69444444444497
Netherlands,NLD,1998,418.38888888888965
Netherlands,NLD,1999,408.77777777777777
Netherlands,NLD,2000,409.91666666666697
Netherlands,NLD,2001,418.1944444444443
Netherlands,NLD,2002,413.97222222222206
Netherlands,NLD,2003,416.83333333333405
Netherlands,NLD,2004,426.7777777777781
Netherlands,NLD,2005,414.55555555555566
Netherlands,NLD,2006,398.0833333333328
Netherlands,NLD,2007,388.05555555555577
Netherlands,NLD,2008,403.8888888888888
Netherlands,NLD,2009,413.58333333333377
Netherlands,NLD,2010,467.5833333333334
Netherlands,NLD,2011,409.2777777777784
Netherlands,NLD,2012,392.83333333333366
Netherlands,NLD,2013,391.1111111111108
Netherlands,NLD,2014,344.7222222222217
Netherlands,NLD,2015,340.8055555555559
Netherlands,NLD,2016,351.52777777777766
Netherlands,NLD,2017,360.9166666666673
Netherlands,NLD,2018,356.9444444444441
New Zealand,NZL,1965,0
New Zealand,NZL,1966,0
New Zealand,NZL,1967,0
New Zealand,NZL,1968,0
New Zealand,NZL,1969,0
New Zealand,NZL,1970,0.7103999999999998
New Zealand,NZL,1971,0.9024000000000006
New Zealand,NZL,1972,1.6351999999999967
New Zealand,NZL,1973,1.900800000000001
New Zealand,NZL,1974,2.6837983521649957
New Zealand,NZL,1975,2.817684006986249
New Zealand,NZL,1976,8.494824567932492
New Zealand,NZL,1977,14.549541977375023
New Zealand,NZL,1978,13.928894524142521
New Zealand,NZL,1979,8.898907974449987
New Zealand,NZL,1980,7.912588683642019
New Zealand,NZL,1981,10.083705871544058
New Zealand,NZL,1982,18.624507749790208
New Zealand,NZL,1983,20.160370999380028
New Zealand,NZL,1984,26.136741955208667
New Zealand,NZL,1985,33.32213844125028
New Zealand,NZL,1986,41.03325774979017
New Zealand,NZL,1987,39.92986875182146
New Zealand,NZL,1988,43.18558617019934
New Zealand,NZL,1989,44.49683195072719
New Zealand,NZL,1990,44.27828600384765
New Zealand,NZL,1991,48.06692877105848
New Zealand,NZL,1992,51.10878772293959
New Zealand,NZL,1993,49.8883747220438
New Zealand,NZL,1994,46.731584001324066
New Zealand,NZL,1995,44.58770716879052
New Zealand,NZL,1996,50.8489416798163
New Zealand,NZL,1997,54.76708808187869
New Zealand,NZL,1998,48.23646123499129
New Zealand,NZL,1999,55.11940276913945
New Zealand,NZL,2000,58.60326238065558
New Zealand,NZL,2001,61.78307246571114
New Zealand,NZL,2002,58.967055895350065
New Zealand,NZL,2003,44.4304787373915
New Zealand,NZL,2004,40.53952757806346
New Zealand,NZL,2005,37.458039769676006
New Zealand,NZL,2006,37.9517400501743
New Zealand,NZL,2007,41.96552841561162
New Zealand,NZL,2008,38.79316870251061
New Zealand,NZL,2009,39.997993054310705
New Zealand,NZL,2010,43.6669170056823
New Zealand,NZL,2011,39.65389434951901
New Zealand,NZL,2012,44.28188510287225
New Zealand,NZL,2013,47.08021758975431
New Zealand,NZL,2014,52.31399466337858
New Zealand,NZL,2015,48.000496035878534
New Zealand,NZL,2016,47.933194867244396
New Zealand,NZL,2017,49.91356118726003
New Zealand,NZL,2018,43.48795465287962
North America,,1965,4456.537212595332
North America,,1966,4805.094429276182
North America,,1967,5058.302108991939
North America,,1968,5425.927859473886
North America,,1969,5865.07386810824
North America,,1970,6194.671836040009
North America,,1971,6399.7859623700715
North America,,1972,6513.539047002439
North America,,1973,6502.884595475073
North America,,1974,6308.3738694644635
North America,,1975,5854.504517782648
North America,,1976,5960.922370954552
North America,,1977,5881.391692627109
North America,,1978,5939.552664142382
North America,,1979,6159.186448206067
North America,,1980,6057.892750267914
North America,,1981,5933.147320144656
North America,,1982,5612.873057800953
North America,,1983,5297.923504100467
North America,,1984,5661.271404290393
