Entity,Code,Year,"Gross enrolment ratio, tertiary, both sexes (%) (%)"
Saudi Arabia,SAU,2008,30.0029392242432
Saudi Arabia,SAU,2009,30.9673309326172
Saudi Arabia,SAU,2010,36.5145111083984
Saudi Arabia,SAU,2011,41.3154602050781
Saudi Arabia,SAU,2012,48.5623092651367
Saudi Arabia,SAU,2013,54.8815612792969
Saudi Arabia,SAU,2014,61.1120185852051
Senegal,SEN,1971,1.42429995536804
Senegal,SEN,1972,1.5426299571991
Senegal,SEN,1977,2.05346989631653
Senegal,SEN,1978,2.1251699924469
Senegal,SEN,1980,2.67068004608154
Senegal,SEN,1981,2.86512994766235
Senegal,SEN,1982,2.59939002990723
Senegal,SEN,1983,2.71508002281189
Senegal,SEN,1984,2.3189001083374
Senegal,SEN,1985,2.37496995925903
Senegal,SEN,1986,2.51957988739014
Senegal,SEN,1992,3.2486400604248
Senegal,SEN,1997,3.25374007225037
Senegal,SEN,1999,3.35330009460449
Senegal,SEN,2004,4.9520001411438
Senegal,SEN,2005,5.43859004974365
Senegal,SEN,2006,5.5806999206543
Senegal,SEN,2007,6.18517017364502
Senegal,SEN,2008,7.72068023681641
Senegal,SEN,2009,7.76547002792358
Senegal,SEN,2010,7.38946008682251
Serbia,SRB,2001,37.7618789672852
Serbia,SRB,2002,35.6637191772461
Serbia,SRB,2003,39.6133613586426
Serbia,SRB,2004,40.9337997436523
Serbia,SRB,2005,44.205249786377
Serbia,SRB,2006,46.819580078125
Serbia,SRB,2007,47.9930000305176
Serbia,SRB,2008,48.6653785705566
Serbia,SRB,2009,49.8496704101563
Serbia,SRB,2010,49.0827217102051
Serbia,SRB,2011,51.5937690734863
Serbia,SRB,2012,53.5000305175781
Serbia,SRB,2013,56.3808784484863
Serbia,SRB,2014,58.0549697875977
Seychelles,SYC,2011,2.42525005340576
Seychelles,SYC,2012,1.29533994197845
Seychelles,SYC,2013,3.14232993125916
Seychelles,SYC,2014,6.46939992904663
Sierra Leone,SLE,1971,0.508539974689484
Sierra Leone,SLE,1972,0.556060016155243
Sierra Leone,SLE,1973,0.599640011787415
Sierra Leone,SLE,1974,0.64165997505188
Sierra Leone,SLE,1975,0.70727002620697
Sierra Leone,SLE,1976,0.694100022315979
Sierra Leone,SLE,1977,0.66719001531601
Sierra Leone,SLE,1978,0.651539981365204
Sierra Leone,SLE,1981,0.832620024681091
Sierra Leone,SLE,1984,0.728190004825592
Sierra Leone,SLE,1985,0.740660011768341
Sierra Leone,SLE,1986,1.97748005390167
Sierra Leone,SLE,1988,1.80023002624512
Sierra Leone,SLE,1989,1.65319001674652
Sierra Leone,SLE,1990,1.56132996082306
Sierra Leone,SLE,1991,1.42597997188568
Sierra Leone,SLE,2000,1.75524997711182
Sierra Leone,SLE,2001,2.2362699508667
Sierra Leone,SLE,2002,2.17271995544434
Singapore,SGP,1970,6.47805976867676
Slovakia,SVK,1993,15.8997297286987
Slovakia,SVK,1994,16.9584999084473
Slovakia,SVK,1995,18.6018600463867
Slovakia,SVK,1996,20.1307392120361
Slovakia,SVK,1997,21.8530101776123
Slovakia,SVK,1998,24.2556400299072
Slovakia,SVK,1999,25.9469890594482
Slovakia,SVK,2000,28.43044090271
Slovakia,SVK,2001,30.0835094451904
Slovakia,SVK,2002,32.1100387573242
Slovakia,SVK,2003,33.9376411437988
Slovakia,SVK,2004,36.0539398193359
Slovakia,SVK,2005,40.4521484375
Slovakia,SVK,2006,44.8969497680664
Slovakia,SVK,2007,50.2200508117676
Slovakia,SVK,2008,53.6891288757324
Slovakia,SVK,2009,55.8952407836914
Slovakia,SVK,2010,56.853271484375
Slovakia,SVK,2011,56.0203895568848
Slovakia,SVK,2012,56.046989440918
Slovakia,SVK,2013,54.4285888671875
Slovakia,SVK,2014,52.923511505127
Slovenia,SVN,1981,19.1349296569824
Slovenia,SVN,1982,18.0233306884766
Slovenia,SVN,1983,17.9053802490234
Slovenia,SVN,1984,18.6314792633057
Slovenia,SVN,1985,18.7678298950195
Slovenia,SVN,1986,20.0102806091309
Slovenia,SVN,1987,20.8092708587646
Slovenia,SVN,1988,20.6832294464111
Slovenia,SVN,1989,20.657470703125
Slovenia,SVN,1990,22.7688808441162
Slovenia,SVN,1991,22.4294490814209
Slovenia,SVN,1992,26.0564994812012
Slovenia,SVN,1993,27.1089096069336
Slovenia,SVN,1994,29.4143600463867
Slovenia,SVN,1995,30.3904800415039
Slovenia,SVN,1996,33.5168609619141
Slovenia,SVN,1997,36.7601013183594
Slovenia,SVN,1998,45.8622016906738
Slovenia,SVN,1999,52.4343109130859
Slovenia,SVN,2000,55.209659576416
Slovenia,SVN,2001,60.4455413818359
Slovenia,SVN,2002,66.2991333007813
Slovenia,SVN,2003,69.0105972290039
Slovenia,SVN,2004,72.4072189331055
Slovenia,SVN,2005,79.2828216552734
Slovenia,SVN,2006,82.5707626342773
Slovenia,SVN,2007,84.4426574707031
Slovenia,SVN,2008,85.1747512817383
Slovenia,SVN,2009,85.8340225219727
Slovenia,SVN,2010,88.2660675048828
Slovenia,SVN,2011,84.9737091064453
Slovenia,SVN,2012,86.3231506347656
Slovenia,SVN,2013,85.2218475341797
Slovenia,SVN,2014,82.9264297485352
Somalia,SOM,1971,0.303999990224838
Somalia,SOM,1972,0.299129992723465
Somalia,SOM,1975,0.460640013217926
Somalia,SOM,1976,0.567809998989105
Somalia,SOM,1987,2.78397011756897
South Africa,ZAF,1970,4.01549005508423
South Africa,ZAF,1973,4.23153018951416
South Africa,ZAF,1988,10.9175300598145
South Africa,ZAF,1989,11.8089599609375
South Africa,ZAF,1990,11.9526596069336
South Africa,ZAF,1991,12.3184900283813
South Africa,ZAF,1992,12.5270900726318
South Africa,ZAF,1993,13.7360000610352
South Africa,ZAF,1994,14.9878702163696
South Africa,ZAF,2012,18.9940395355225
South Africa,ZAF,2013,19.66282081604
South Asia,,1970,4.27691984176636
South Asia,,1971,4.31478023529053
South Asia,,1972,4.36107015609741
South Asia,,1973,4.41833019256592
South Asia,,1974,4.48264980316162
South Asia,,1975,4.45547008514404
South Asia,,1976,4.42991018295288
South Asia,,1977,4.32765007019043
South Asia,,1978,4.40789985656738
South Asia,,1979,4.49022006988525
South Asia,,1980,4.47691011428833
South Asia,,1981,4.6937198638916
South Asia,,1982,4.54369020462036
South Asia,,1983,5.1078200340271
South Asia,,1984,5.39004993438721
South Asia,,1985,5.37128019332886
South Asia,,1986,5.5125298500061
South Asia,,1987,5.70308017730713
South Asia,,1988,5.07999992370605
South Asia,,1989,5.23404979705811
South Asia,,1990,5.41676998138428
South Asia,,1991,5.46351003646851
South Asia,,1992,5.33282995223999
South Asia,,1993,5.25454998016357
South Asia,,1994,5.17198991775513
South Asia,,1995,5.09673976898193
South Asia,,1996,5.6877498626709
South Asia,,1997,5.91980981826782
South Asia,,1998,6.69195985794067
South Asia,,1999,7.46118021011353
South Asia,,2000,8.21277046203613
South Asia,,2001,8.46617031097412
South Asia,,2002,8.81947040557861
South Asia,,2003,9.16779041290283
South Asia,,2004,9.43535995483398
South Asia,,2005,9.49197959899902
South Asia,,2006,10.2043199539185
South Asia,,2007,11.595290184021
South Asia,,2008,13.1427803039551
South Asia,,2009,14.2237901687622
South Asia,,2010,15.8562602996826
South Asia,,2011,19.7481708526611
South Asia,,2012,21.0744705200195
South Asia,,2013,20.8268203735352
South Asia,,2014,20.8386402130127
South Korea,KOR,1971,7.24644994735718
South Korea,KOR,1972,7.34423017501831
South Korea,KOR,1973,7.4071102142334
South Korea,KOR,1974,7.5387601852417
South Korea,KOR,1975,7.73218011856079
South Korea,KOR,1976,8.49151039123535
South Korea,KOR,1977,8.7575101852417
South Korea,KOR,1978,9.42547035217285
South Korea,KOR,1979,10.6224699020386
South Korea,KOR,1980,12.8304100036621
South Korea,KOR,1981,15.3433704376221
South Korea,KOR,1982,19.6245403289795
South Korea,KOR,1983,24.2548999786377
South Korea,KOR,1984,28.3036708831787
South Korea,KOR,1985,31.5851306915283
South Korea,KOR,1986,34.1000518798828
South Korea,KOR,1987,35.2464790344238
South Korea,KOR,1988,35.7005310058594
South Korea,KOR,1989,35.9206695556641
South Korea,KOR,1990,36.8747291564941
South Korea,KOR,1991,37.9335098266602
South Korea,KOR,1992,39.5047187805176
South Korea,KOR,1993,43.3044586181641
South Korea,KOR,1994,44.9776191711426
South Korea,KOR,1995,48.928108215332
South Korea,KOR,1996,54.8474082946777
South Korea,KOR,1997,64.5092391967773
South Korea,KOR,1998,68.0425796508789
South Korea,KOR,1999,73.9022369384766
South Korea,KOR,2000,78.4361572265625
South Korea,KOR,2001,82.4704437255859
South Korea,KOR,2002,86.4910736083984
South Korea,KOR,2003,89.2627105712891
South Korea,KOR,2004,91.0232391357422
South Korea,KOR,2005,90.2960586547852
South Korea,KOR,2006,90.4615325927734
South Korea,KOR,2007,92.5768890380859
South Korea,KOR,2008,95.2557983398438
South Korea,KOR,2009,97.9715576171875
South Korea,KOR,2010,99.6603393554688
South Korea,KOR,2011,99.519401550293
South Korea,KOR,2012,97.1169815063477
South Korea,KOR,2013,95.3454208374023
Spain,ESP,1971,8.66965961456299
Spain,ESP,1972,9.64554977416992
Spain,ESP,1973,14.1204099655151
Spain,ESP,1974,15.3807497024536
Spain,ESP,1975,16.8093109130859
Spain,ESP,1976,19.4646797180176
Spain,ESP,1977,20.2954597473145
Spain,ESP,1978,22.4546203613281
Spain,ESP,1979,20.7966804504395
Spain,ESP,1980,21.9923305511475
Spain,ESP,1981,22.024450302124
Spain,ESP,1982,22.4631500244141
Spain,ESP,1983,23.1040897369385
Spain,ESP,1984,24.7860698699951
Spain,ESP,1985,26.1337604522705
Spain,ESP,1986,28.5490798950195
Spain,ESP,1987,29.8721199035645
Spain,ESP,1988,31.7616691589355
Spain,ESP,1989,33.7292404174805
Spain,ESP,1990,35.5868110656738
Spain,ESP,1991,37.0803108215332
Spain,ESP,1992,39.3251190185547
Spain,ESP,1993,41.2441291809082
Spain,ESP,1994,44.1133804321289
Spain,ESP,1995,45.8043098449707
Spain,ESP,1996,47.7546081542969
Spain,ESP,1997,50.6267013549805
Spain,ESP,1998,52.9134902954102
Spain,ESP,1999,55.109130859375
Spain,ESP,2000,57.8113899230957
Spain,ESP,2001,59.8696594238281
Spain,ESP,2002,61.6868896484375
Spain,ESP,2003,64.0854721069336
Spain,ESP,2004,66.2270126342773
Spain,ESP,2005,67.3013687133789
Spain,ESP,2006,68.6917037963867
Spain,ESP,2007,69.7044906616211
Spain,ESP,2008,71.3302383422852
Spain,ESP,2009,73.7283782958984
Spain,ESP,2010,78.6702880859375
Spain,ESP,2011,83.4209899902344
Spain,ESP,2012,85.5459899902344
Spain,ESP,2013,87.0657730102539
Spain,ESP,2014,89.0721206665039
Sri Lanka,LKA,1970,1.01279997825623
Sri Lanka,LKA,1971,1.1363799571991
Sri Lanka,LKA,1973,1.08796000480652
Sri Lanka,LKA,1974,1.08840000629425
Sri Lanka,LKA,1975,1.11108005046844
Sri Lanka,LKA,1977,1.12558996677399
Sri Lanka,LKA,1978,1.14989995956421
Sri Lanka,LKA,1979,2.71090006828308
Sri Lanka,LKA,1981,2.83064007759094
Sri Lanka,LKA,1982,3.65799999237061
Sri Lanka,LKA,1983,4.0362401008606
Sri Lanka,LKA,1984,4.12409019470215
Sri Lanka,LKA,1985,3.66908001899719
Sri Lanka,LKA,1986,3.75393009185791
Sri Lanka,LKA,1994,4.75901985168457
Sri Lanka,LKA,2010,16.3479404449463
Sri Lanka,LKA,2011,15.2423696517944
Sri Lanka,LKA,2012,17.1624393463135
Sri Lanka,LKA,2013,18.9372501373291
Sri Lanka,LKA,2014,20.7060108184814
Sub-Saharan Africa,,1970,1.39832997322083
Sub-Saharan Africa,,1971,1.39750003814697
Sub-Saharan Africa,,1972,1.43148994445801
Sub-Saharan Africa,,1973,1.46755003929138
Sub-Saharan Africa,,1974,1.54261004924774
Sub-Saharan Africa,,1975,1.60130000114441
Sub-Saharan Africa,,1976,1.66501998901367
Sub-Saharan Africa,,1977,1.75631999969482
Sub-Saharan Africa,,1978,1.86803996562958
Sub-Saharan Africa,,1979,2.01116991043091
Sub-Saharan Africa,,1980,2.11754989624023
Sub-Saharan Africa,,1981,2.26287007331848
Sub-Saharan Africa,,1982,2.39568996429443
Sub-Saharan Africa,,1983,2.46097993850708
Sub-Saharan Africa,,1984,2.54203009605408
Sub-Saharan Africa,,1985,2.67937994003296
Sub-Saharan Africa,,1986,2.79183006286621
Sub-Saharan Africa,,1987,2.84777998924255
Sub-Saharan Africa,,1988,2.99539995193481
Sub-Saharan Africa,,1989,3.14597010612488
Sub-Saharan Africa,,1990,3.20307993888855
Sub-Saharan Africa,,1991,3.30809998512268
Sub-Saharan Africa,,1992,3.4069299697876
Sub-Saharan Africa,,1993,3.58804988861084
Sub-Saharan Africa,,1994,3.73610997200012
Sub-Saharan Africa,,1995,3.8043999671936
Sub-Saharan Africa,,1996,3.87348008155823
Sub-Saharan Africa,,1997,3.95040988922119
Sub-Saharan Africa,,1998,3.98671007156372
Sub-Saharan Africa,,1999,4.05093002319336
Sub-Saharan Africa,,2000,4.40571022033691
Sub-Saharan Africa,,2001,4.77449989318848
Sub-Saharan Africa,,2002,5.12275981903076
Sub-Saharan Africa,,2003,5.49624013900757
Sub-Saharan Africa,,2004,5.74650001525879
Sub-Saharan Africa,,2005,6.06656980514526
Sub-Saharan Africa,,2006,6.31094980239868
Sub-Saharan Africa,,2007,6.5449800491333
Sub-Saharan Africa,,2008,6.93656015396118
Sub-Saharan Africa,,2009,7.39490985870361
Sub-Saharan Africa,,2010,7.8605899810791
Sub-Saharan Africa,,2011,8.05158042907715
Sub-Saharan Africa,,2012,8.30955982208252
Sub-Saharan Africa,,2013,8.53376007080078
Sub-Saharan Africa,,2014,8.59366035461426
Sub-Saharan Africa (all income levels),,1970,1.39815998077393
Sub-Saharan Africa (all income levels),,1971,1.39731001853943
Sub-Saharan Africa (all income levels),,1972,1.43125998973846
Sub-Saharan Africa (all income levels),,1973,1.46730005741119
Sub-Saharan Africa (all income levels),,1974,1.54233002662659
Sub-Saharan Africa (all income levels),,1975,1.60099005699158
Sub-Saharan Africa (all income levels),,1976,1.66470003128052
Sub-Saharan Africa (all income levels),,1977,1.75598001480103
Sub-Saharan Africa (all income levels),,1978,1.86768996715546
Sub-Saharan Africa (all income levels),,1979,2.01079988479614
Sub-Saharan Africa (all income levels),,1980,2.11715006828308
Sub-Saharan Africa (all income levels),,1981,2.26242995262146
Sub-Saharan Africa (all income levels),,1982,2.39522004127502
Sub-Saharan Africa (all income levels),,1983,2.46050000190735
Sub-Saharan Africa (all income levels),,1984,2.54152989387512
Sub-Saharan Africa (all income levels),,1985,2.67886996269226
Sub-Saharan Africa (all income levels),,1986,2.79133009910584
Sub-Saharan Africa (all income levels),,1987,2.8472900390625
Sub-Saharan Africa (all income levels),,1988,2.99492001533508
Sub-Saharan Africa (all income levels),,1989,3.14546990394592
Sub-Saharan Africa (all income levels),,1990,3.2025899887085
Sub-Saharan Africa (all income levels),,1991,3.3076000213623
Sub-Saharan Africa (all income levels),,1992,3.40640997886658
Sub-Saharan Africa (all income levels),,1993,3.58751010894775
Sub-Saharan Africa (all income levels),,1994,3.73556995391846
Sub-Saharan Africa (all income levels),,1995,3.80385994911194
Sub-Saharan Africa (all income levels),,1996,3.87295007705688
Sub-Saharan Africa (all income levels),,1997,3.94987988471985
Sub-Saharan Africa (all income levels),,1998,3.9861900806427
Sub-Saharan Africa (all income levels),,1999,4.0504298210144
Sub-Saharan Africa (all income levels),,2000,4.40517997741699
Sub-Saharan Africa (all income levels),,2001,4.7739200592041
Sub-Saharan Africa (all income levels),,2002,5.1221399307251
Sub-Saharan Africa (all income levels),,2003,5.49558019638062
Sub-Saharan Africa (all income levels),,2004,5.74583005905151
Sub-Saharan Africa (all income levels),,2005,6.06588983535767
Sub-Saharan Africa (all income levels),,2006,6.31027984619141
Sub-Saharan Africa (all income levels),,2007,6.54431009292603
Sub-Saharan Africa (all income levels),,2008,6.93588018417358
Sub-Saharan Africa (all income levels),,2009,7.39418983459473
Sub-Saharan Africa (all income levels),,2010,7.85983991622925
Sub-Saharan Africa (all income levels),,2011,8.05105972290039
Sub-Saharan Africa (all income levels),,2012,8.30893039703369
Sub-Saharan Africa (all income levels),,2013,8.53330039978027
Sub-Saharan Africa (all income levels),,2014,8.59348011016846
Sudan,SDN,1999,6.26654005050659
Sudan,SDN,2000,6.48365020751953
Sudan,SDN,2001,8.08160018920898
Sudan,SDN,2002,9.17986965179443
Sudan,SDN,2003,8.5793399810791
Sudan,SDN,2004,10.4323196411133
Sudan,SDN,2005,11.7326803207397
Sudan,SDN,2006,13.2823295593262
Sudan,SDN,2007,13.020489692688
Sudan,SDN,2008,14.3969497680664
Sudan,SDN,2009,14.6862297058105
Sudan,SDN,2010,14.9846496582031
Sudan,SDN,2011,14.645359992981
Sudan,SDN,2012,14.9418697357178
Sudan,SDN,2013,16.9246692657471
Suriname,SUR,1981,6.27175998687744
Suriname,SUR,1982,6.7601900100708
Suriname,SUR,1983,7.25740003585815
Suriname,SUR,1984,7.13792991638184
Suriname,SUR,1985,6.87977981567383
Suriname,SUR,1986,6.52513980865479
Suriname,SUR,1987,8.12263011932373
Suriname,SUR,1988,8.82791996002197
Suriname,SUR,1989,9.71195983886719
Suriname,SUR,1990,10.471830368042
Suriname,SUR,2002,12.6515598297119
Swaziland,SWZ,1970,0.516349971294403
Swaziland,SWZ,1971,0.640160024166107
Swaziland,SWZ,1972,0.672940015792847
Swaziland,SWZ,1973,0.683359980583191
Swaziland,SWZ,1974,1.3118599653244
Swaziland,SWZ,1975,2.21148991584778
Swaziland,SWZ,1976,2.16319990158081
Swaziland,SWZ,1977,2.64853000640869
Swaziland,SWZ,1979,2.67586994171143
Swaziland,SWZ,1980,3.46624994277954
Swaziland,SWZ,1981,3.03116989135742
Swaziland,SWZ,1984,4.76323986053467
Swaziland,SWZ,1985,4.35586977005005
Swaziland,SWZ,1986,3.91055011749268
Swaziland,SWZ,1987,3.65741991996765
Swaziland,SWZ,1988,4.37622976303101
Swaziland,SWZ,1990,4.02516984939575
Swaziland,SWZ,1991,3.89612007141113
Swaziland,SWZ,1992,3.59329009056091
Swaziland,SWZ,1993,4.89933013916016
Swaziland,SWZ,1996,6.21416997909546
Swaziland,SWZ,1999,4.79470014572144
Swaziland,SWZ,2000,4.45920991897583
Swaziland,SWZ,2002,4.53607988357544
Swaziland,SWZ,2004,5.46114015579224
Swaziland,SWZ,2005,4.75177001953125
Swaziland,SWZ,2006,4.44381999969482
Swaziland,SWZ,2011,5.96363019943237
Swaziland,SWZ,2013,5.32887983322144
Sweden,SWE,1971,21.7327709197998
Sweden,SWE,1972,22.4743404388428
Sweden,SWE,1973,22.0634307861328
Sweden,SWE,1974,22.6865100860596
Sweden,SWE,1975,22.8991203308105
Sweden,SWE,1976,29.5304298400879
Sweden,SWE,1977,31.3539600372314
Sweden,SWE,1978,34.8111305236816
Sweden,SWE,1979,36.2162704467773
Sweden,SWE,1980,36.3824081420898
Sweden,SWE,1981,30.7940006256104
Sweden,SWE,1982,31.4260997772217
Sweden,SWE,1983,32.040470123291
Sweden,SWE,1984,32.2829284667969
Sweden,SWE,1985,31.1534309387207
Sweden,SWE,1986,30.3673706054688
Sweden,SWE,1987,29.8187999725342
Sweden,SWE,1988,29.9781894683838
Sweden,SWE,1989,30.2007102966309
Sweden,SWE,1990,30.6893692016602
Sweden,SWE,1991,31.9936408996582
Sweden,SWE,1992,34.5564308166504
Sweden,SWE,1993,37.4105796813965
Sweden,SWE,1994,39.8081512451172
Sweden,SWE,1995,42.4223289489746
Sweden,SWE,1996,45.9895210266113
Sweden,SWE,1997,49.665699005127
Sweden,SWE,1998,51.992748260498
Sweden,SWE,1999,63.5799102783203
Sweden,SWE,2000,67.1056823730469
Sweden,SWE,2001,70.2963485717773
Sweden,SWE,2002,75.3046264648438
Sweden,SWE,2003,81.4386291503906
Sweden,SWE,2004,83.7803268432617
Sweden,SWE,2005,81.9747772216797
Sweden,SWE,2006,79.3468475341797
Sweden,SWE,2007,74.9761199951172
Sweden,SWE,2008,71.1238632202148
Sweden,SWE,2009,71.4518814086914
Sweden,SWE,2010,74.6841278076172
Sweden,SWE,2011,73.9450912475586
Sweden,SWE,2012,69.6160736083984
Sweden,SWE,2013,63.3929405212402
Sweden,SWE,2014,62.3534812927246
Switzerland,CHE,1971,10.0385103225708
Switzerland,CHE,1972,10.5678596496582
Switzerland,CHE,1973,11.3490200042725
Switzerland,CHE,1974,12.3943996429443
Switzerland,CHE,1975,13.148509979248
Switzerland,CHE,1976,13.8284997940063
Switzerland,CHE,1977,15.6780395507813
Switzerland,CHE,1978,16.3258304595947
Switzerland,CHE,1979,17.1193408966064
Switzerland,CHE,1980,17.8233394622803
Switzerland,CHE,1981,18.4549999237061
Switzerland,CHE,1982,18.750940322876
Switzerland,CHE,1983,18.7380294799805
Switzerland,CHE,1984,19.3188591003418
Switzerland,CHE,1985,20.9769306182861
Switzerland,CHE,1986,21.531120300293
Switzerland,CHE,1987,22.5676708221436
Switzerland,CHE,1988,23.2737293243408
Switzerland,CHE,1989,23.9039096832275
Switzerland,CHE,1990,25.5144596099854
Switzerland,CHE,1991,26.7742404937744
Switzerland,CHE,1992,28.0563697814941
Switzerland,CHE,1993,29.1539001464844
Switzerland,CHE,1994,30.3972797393799
Switzerland,CHE,1995,31.2746601104736
Switzerland,CHE,1996,32.3336296081543
Switzerland,CHE,1998,35.2157783508301
Switzerland,CHE,1999,36.9128189086914
Switzerland,CHE,2000,37.6938095092773
Switzerland,CHE,2001,39.6812782287598
Switzerland,CHE,2002,40.8505592346191
Switzerland,CHE,2003,43.9404983520508
Switzerland,CHE,2004,45.5063095092773
Switzerland,CHE,2005,45.714599609375
Switzerland,CHE,2006,46.4449081420898
Switzerland,CHE,2007,47.1352195739746
Switzerland,CHE,2008,48.7118301391602
Switzerland,CHE,2009,50.0146713256836
Switzerland,CHE,2010,52.7927398681641
Switzerland,CHE,2011,54.3382682800293
Switzerland,CHE,2012,55.4999008178711
Switzerland,CHE,2013,56.2681617736816
Switzerland,CHE,2014,57.2295303344727
Syria,SYR,1971,7.4310998916626
Syria,SYR,1972,8.53260040283203
Syria,SYR,1973,8.06729030609131
Syria,SYR,1974,8.43307018280029
Syria,SYR,1975,9.19717979431152
Syria,SYR,1976,9.71525955200195
Syria,SYR,1977,11.7191495895386
Syria,SYR,1978,12.9929504394531
Syria,SYR,1979,14.3334903717041
Syria,SYR,1980,13.8121795654297
Syria,SYR,1981,16.2220592498779
Syria,SYR,1982,16.2624397277832
Syria,SYR,1983,16.1277694702148
Syria,SYR,1984,16.2579002380371
Syria,SYR,1985,17.1579704284668
Syria,SYR,1986,17.4648208618164
Syria,SYR,1987,17.2511405944824
Syria,SYR,1988,18.7707500457764
Syria,SYR,1989,17.8680191040039
Syria,SYR,1990,18.0831508636475
Syria,SYR,1991,17.9241905212402
Syria,SYR,1992,16.9968700408936
Syria,SYR,1993,16.9057006835938
Syria,SYR,1994,15.3450698852539
Syria,SYR,1995,14.6870803833008
Syria,SYR,2002,12.3785400390625
Syria,SYR,2003,12.9780302047729
Syria,SYR,2004,15.0022096633911
Syria,SYR,2005,18.2045402526855
Syria,SYR,2006,20.9322109222412
Syria,SYR,2007,22.5918292999268
Syria,SYR,2008,24.2165508270264
Syria,SYR,2009,24.3040790557861
Syria,SYR,2010,25.9961395263672
Syria,SYR,2011,26.200590133667
Syria,SYR,2012,31.8342208862305
Syria,SYR,2013,32.9813385009766
Tajikistan,TJK,1981,24.1116790771484
Tajikistan,TJK,1986,20.1175994873047
Tajikistan,TJK,1988,20.7540397644043
Tajikistan,TJK,1989,20.9832305908203
Tajikistan,TJK,1990,22.0667591094971
Tajikistan,TJK,1991,22.1724605560303
Tajikistan,TJK,1992,21.8917007446289
Tajikistan,TJK,1993,21.3450107574463
Tajikistan,TJK,1994,20.7682590484619
Tajikistan,TJK,1995,20.7140598297119
Tajikistan,TJK,1999,17.449010848999
Tajikistan,TJK,2000,18.2635898590088
Tajikistan,TJK,2001,17.6905498504639
Tajikistan,TJK,2002,17.8030605316162
Tajikistan,TJK,2003,19.1075801849365
Tajikistan,TJK,2004,20.3769702911377
Tajikistan,TJK,2005,20.9660701751709
Tajikistan,TJK,2006,22.0590896606445
Tajikistan,TJK,2007,22.7721500396729
Tajikistan,TJK,2008,23.0162792205811
Tajikistan,TJK,2009,22.6180095672607
Tajikistan,TJK,2010,22.6925601959229
Tajikistan,TJK,2011,22.0143604278564
Tajikistan,TJK,2012,22.4133205413818
Tajikistan,TJK,2013,22.6442203521729
Tajikistan,TJK,2014,24.4749202728271
Tajikistan,TJK,2015,26.3745002746582
Tanzania,TZA,1970,0.174659997224808
Tanzania,TZA,1971,0.185619994997978
Tanzania,TZA,1972,0.218960002064705
Tanzania,TZA,1973,0.239370003342628
Tanzania,TZA,1974,0.267049998044968
Tanzania,TZA,1975,0.23293000459671
Tanzania,TZA,1976,0.22843000292778
Tanzania,TZA,1977,0.181480005383492
Tanzania,TZA,1978,0.338789999485016
Tanzania,TZA,1979,0.269309997558594
Tanzania,TZA,1982,0.264140009880066
Tanzania,TZA,1983,0.264389991760254
Tanzania,TZA,1984,0.268730014562607
Tanzania,TZA,1985,0.264930009841919
Tanzania,TZA,1986,0.262580007314682
Tanzania,TZA,1987,0.309680014848709
Tanzania,TZA,1989,0.250999987125397
Tanzania,TZA,1991,0.33228999376297
Tanzania,TZA,1992,0.342689990997314
Tanzania,TZA,1993,0.386610001325607
Tanzania,TZA,1994,0.416040003299713
Tanzania,TZA,1995,0.489349991083145
Tanzania,TZA,1996,0.549440026283264
Tanzania,TZA,1997,0.637179970741272
Tanzania,TZA,1998,0.552110016345978
Tanzania,TZA,1999,0.63375997543335
Tanzania,TZA,2000,0.675339996814728
Tanzania,TZA,2001,0.693539977073669
Tanzania,TZA,2002,0.725769996643066
Tanzania,TZA,2003,0.930540025234222
Tanzania,TZA,2004,1.25538003444672
Tanzania,TZA,2005,1.46944999694824
Tanzania,TZA,2010,2.13056993484497
Tanzania,TZA,2012,3.93347001075745
Tanzania,TZA,2013,3.64732003211975
Thailand,THA,1971,2.86099004745483
Thailand,THA,1972,3.04350996017456
Thailand,THA,1973,3.06049990653992
Thailand,THA,1974,3.07495999336243
Thailand,THA,1975,3.62624001502991
Thailand,THA,1976,3.33540010452271
Thailand,THA,1977,4.29271984100342
Thailand,THA,1978,5.10724020004272
Thailand,THA,1979,8.51908016204834
Thailand,THA,1980,10.3687000274658
Thailand,THA,1981,7.66510009765625
Thailand,THA,1982,18.8488597869873
Thailand,THA,1983,21.3789596557617
Thailand,THA,1984,22.1478004455566
Thailand,THA,1985,20.6919193267822
Thailand,THA,1986,19.2355098724365
Thailand,THA,1988,15.1320199966431
Thailand,THA,1990,15.8605003356934
Thailand,THA,1993,19.2940101623535
Thailand,THA,1995,19.998420715332
Thailand,THA,1996,20.662540435791
Thailand,THA,1997,22.9922904968262
Thailand,THA,1998,26.8244895935059
Thailand,THA,1999,32.6713905334473
Thailand,THA,2000,34.8916893005371
Thailand,THA,2001,39.0084609985352
Thailand,THA,2002,39.8974418640137
Thailand,THA,2003,40.8106918334961
Thailand,THA,2004,41.8575706481934
Thailand,THA,2005,44.2166481018066
Thailand,THA,2006,44.2445983886719
Thailand,THA,2007,48.2332916259766
Thailand,THA,2008,47.8814582824707
Thailand,THA,2009,48.819408416748
Thailand,THA,2010,50.2026214599609
Thailand,THA,2011,52.7470512390137
Thailand,THA,2012,51.5691604614258
Thailand,THA,2013,51.3787994384766
Thailand,THA,2014,52.50537109375
Timor,TLS,2002,8.87475967407227
Timor,TLS,2009,16.6039600372314
