Entity,Code,Year,Percentage of enrolment in primary education in private institutions (%) (%)
Rwanda,RWA,1986,0.737280011177063
Rwanda,RWA,1987,0.850109994411469
Rwanda,RWA,1988,0.828480005264282
Rwanda,RWA,1989,0.796829998493195
Rwanda,RWA,1990,0.856660008430481
Rwanda,RWA,1991,0.850639998912811
Rwanda,RWA,1992,0.735289990901947
Rwanda,RWA,2003,0.842310011386871
Rwanda,RWA,2004,0.832369983196259
Rwanda,RWA,2006,1.48099994659424
Rwanda,RWA,2007,1.6841299533844
Rwanda,RWA,2008,2.10855007171631
Rwanda,RWA,2009,2.53326010704041
Rwanda,RWA,2010,2.15323996543884
Rwanda,RWA,2011,2.19007992744446
Rwanda,RWA,2012,2.36511993408203
Rwanda,RWA,2013,2.66888999938965
Rwanda,RWA,2014,2.90714001655579
Saint Kitts and Nevis,KNA,1984,15.2540302276611
Saint Kitts and Nevis,KNA,1985,11.5349397659302
Saint Kitts and Nevis,KNA,1986,13.4571104049683
Saint Kitts and Nevis,KNA,1987,15.8029804229736
Saint Kitts and Nevis,KNA,1988,14.8714599609375
Saint Kitts and Nevis,KNA,1989,15.2816801071167
Saint Kitts and Nevis,KNA,1990,15.4859800338745
Saint Kitts and Nevis,KNA,1991,16.3746700286865
Saint Kitts and Nevis,KNA,1992,16.2797107696533
Saint Kitts and Nevis,KNA,1994,16.469259262085
Saint Kitts and Nevis,KNA,1995,16.8348197937012
Saint Kitts and Nevis,KNA,1998,7.2166600227356
Saint Kitts and Nevis,KNA,2000,14.5911598205566
Saint Kitts and Nevis,KNA,2001,17.6417999267578
Saint Kitts and Nevis,KNA,2002,13.3850898742676
Saint Kitts and Nevis,KNA,2003,14.6227197647095
Saint Kitts and Nevis,KNA,2004,16.4372806549072
Saint Kitts and Nevis,KNA,2005,16.6929092407227
Saint Kitts and Nevis,KNA,2007,21.5489292144775
Saint Kitts and Nevis,KNA,2008,20.7754096984863
Saint Kitts and Nevis,KNA,2009,19.9873695373535
Saint Kitts and Nevis,KNA,2010,21.6306991577148
Saint Kitts and Nevis,KNA,2011,20.8576698303223
Saint Kitts and Nevis,KNA,2012,20.5953197479248
Saint Kitts and Nevis,KNA,2013,19.6278400421143
Saint Kitts and Nevis,KNA,2014,19.953010559082
Saint Lucia,LCA,1985,1.96475994586945
Saint Lucia,LCA,1986,1.65768003463745
Saint Lucia,LCA,1987,1.21349000930786
Saint Lucia,LCA,1989,1.42209994792938
Saint Lucia,LCA,1990,1.53553998470306
Saint Lucia,LCA,1991,1.82997000217438
Saint Lucia,LCA,1992,1.22923004627228
Saint Lucia,LCA,1993,1.89584004878998
Saint Lucia,LCA,1997,2.07813000679016
Saint Lucia,LCA,2001,2.9708399772644
Saint Lucia,LCA,2002,2.84524011611938
Saint Lucia,LCA,2003,3.13351988792419
Saint Lucia,LCA,2004,2.81683993339539
Saint Lucia,LCA,2005,3.427649974823
Saint Lucia,LCA,2006,2.78632998466492
Saint Lucia,LCA,2007,3.17322993278503
Saint Lucia,LCA,2008,3.69663000106812
Saint Lucia,LCA,2009,4.4583101272583
Saint Lucia,LCA,2010,4.56295013427734
Saint Lucia,LCA,2011,4.82693004608154
Saint Lucia,LCA,2012,4.93065977096558
Saint Lucia,LCA,2013,5.54429006576538
Saint Lucia,LCA,2014,5.88916015625
Saint Vincent and the Grenadines,VCT,1982,3.70284008979797
Saint Vincent and the Grenadines,VCT,1991,3.20472002029419
Saint Vincent and the Grenadines,VCT,1994,3.235759973526
Saint Vincent and the Grenadines,VCT,2000,4.18599987030029
Saint Vincent and the Grenadines,VCT,2001,4.27252006530762
Saint Vincent and the Grenadines,VCT,2002,5.01930999755859
Saint Vincent and the Grenadines,VCT,2003,4.65939998626709
Saint Vincent and the Grenadines,VCT,2004,3.1478099822998
Saint Vincent and the Grenadines,VCT,2005,2.5646800994873
Saint Vincent and the Grenadines,VCT,2007,3.79834008216858
Saint Vincent and the Grenadines,VCT,2008,6.0777702331543
Saint Vincent and the Grenadines,VCT,2009,6.27809000015259
Saint Vincent and the Grenadines,VCT,2010,5.00865983963013
Saint Vincent and the Grenadines,VCT,2011,10.5964202880859
Saint Vincent and the Grenadines,VCT,2012,10.4337100982666
Saint Vincent and the Grenadines,VCT,2013,10.1109600067139
Saint Vincent and the Grenadines,VCT,2014,10.52357006073
Samoa,WSM,1970,22.7863597869873
Samoa,WSM,1971,20.9641304016113
Samoa,WSM,1972,19.304370880127
Samoa,WSM,1973,14.9481897354126
Samoa,WSM,1975,17.4399795532227
Samoa,WSM,1976,16.7102603912354
Samoa,WSM,1980,15.9222202301025
Samoa,WSM,1981,15.9963903427124
Samoa,WSM,1998,15.419659614563
Samoa,WSM,1999,15.8442296981812
Samoa,WSM,2000,15.9423398971558
Samoa,WSM,2001,16.6387004852295
Samoa,WSM,2004,16.9719295501709
Samoa,WSM,2010,16.4426193237305
Samoa,WSM,2011,16.738109588623
Samoa,WSM,2012,17.3658294677734
Samoa,WSM,2014,17.7691993713379
Sao Tome and Principe,STP,2009,0.251560002565384
Sao Tome and Principe,STP,2010,0.392780005931854
Sao Tome and Principe,STP,2011,0.453900009393692
Sao Tome and Principe,STP,2012,0.507480025291443
Sao Tome and Principe,STP,2013,0.506720006465912
Sao Tome and Principe,STP,2014,0.539240002632141
Sao Tome and Principe,STP,2015,0.644020020961761
Saudi Arabia,SAU,2005,7.14422988891602
Saudi Arabia,SAU,2007,8.21298027038574
Saudi Arabia,SAU,2008,8.11073017120361
Saudi Arabia,SAU,2009,8.84716987609863
Saudi Arabia,SAU,2010,9.18323040008545
Saudi Arabia,SAU,2011,9.697190284729
Saudi Arabia,SAU,2012,10.0815496444702
Saudi Arabia,SAU,2013,10.107159614563
Senegal,SEN,1971,12.3794298171997
Senegal,SEN,1972,12.3782901763916
Senegal,SEN,1973,12.2707195281982
Senegal,SEN,1974,12.1225996017456
Senegal,SEN,1981,11.0342397689819
Senegal,SEN,1982,10.6249704360962
Senegal,SEN,1983,9.88597965240479
Senegal,SEN,1984,9.483229637146
Senegal,SEN,1985,8.89484024047852
Senegal,SEN,1986,8.7934398651123
Senegal,SEN,1987,8.48373031616211
Senegal,SEN,1988,8.7278003692627
Senegal,SEN,1989,8.94740009307861
Senegal,SEN,1990,8.88751029968262
Senegal,SEN,1991,9.1989803314209
Senegal,SEN,1992,9.64015960693359
Senegal,SEN,1993,9.69540977478027
Senegal,SEN,1994,9.9840202331543
Senegal,SEN,1995,9.51943016052246
Senegal,SEN,1996,9.79065990447998
Senegal,SEN,1997,10.4510297775269
Senegal,SEN,1999,12.0691604614258
Senegal,SEN,2000,10.5908403396606
Senegal,SEN,2001,11.1631202697754
Senegal,SEN,2002,11.0300798416138
Senegal,SEN,2003,10.8990602493286
Senegal,SEN,2004,11.1670999526978
Senegal,SEN,2005,11.6481304168701
Senegal,SEN,2006,12.3574104309082
Senegal,SEN,2007,12.3807897567749
Senegal,SEN,2008,13.2739000320435
Senegal,SEN,2009,13.5202102661133
Senegal,SEN,2010,13.987850189209
Senegal,SEN,2011,14.3775901794434
Senegal,SEN,2012,13.8574495315552
Senegal,SEN,2014,15.3898096084595
Serbia,SRB,2007,0.0308899991214275
Serbia,SRB,2008,0.0545199997723103
Serbia,SRB,2009,0.0945499986410141
Serbia,SRB,2010,0.0847600027918816
Serbia,SRB,2011,0.0824399963021278
Serbia,SRB,2012,0.0856899991631508
Serbia,SRB,2013,0.0836199969053268
Serbia,SRB,2014,0.0786599963903427
Seychelles,SYC,1970,91.2402420043945
Seychelles,SYC,1971,91.4939498901367
Seychelles,SYC,1972,91.4333877563477
Seychelles,SYC,1973,90.5206832885742
Seychelles,SYC,1974,88.5176162719727
Seychelles,SYC,1989,1.88409996032715
Seychelles,SYC,1991,1.28280997276306
Seychelles,SYC,1992,1.97362005710602
Seychelles,SYC,1993,1.98520994186401
Seychelles,SYC,1994,2.29038000106812
Seychelles,SYC,1995,2.75164008140564
Seychelles,SYC,1996,3.01435995101929
Seychelles,SYC,1997,3.51903009414673
Seychelles,SYC,1998,3.68658995628357
Seychelles,SYC,1999,4.70244979858398
Seychelles,SYC,2000,4.31920003890991
Seychelles,SYC,2001,3.89491009712219
Seychelles,SYC,2002,4.21905994415283
Seychelles,SYC,2003,4.68502998352051
Seychelles,SYC,2007,6.18231010437012
Seychelles,SYC,2008,7.76531982421875
Seychelles,SYC,2009,8.16326999664307
Seychelles,SYC,2010,8.82353019714355
Seychelles,SYC,2011,8.84416007995605
Seychelles,SYC,2012,9.98736000061035
Seychelles,SYC,2013,10.5390501022339
Seychelles,SYC,2014,10.7126598358154
Sierra Leone,SLE,1971,75.9998092651367
Sierra Leone,SLE,1972,75.9999465942383
Sierra Leone,SLE,1975,76.046989440918
Sierra Leone,SLE,1976,78.1943588256836
Sierra Leone,SLE,2001,1.68534004688263
Sierra Leone,SLE,2011,3.47307991981506
Sierra Leone,SLE,2012,4.89970016479492
Sierra Leone,SLE,2013,7.78950977325439
Singapore,SGP,1970,35.7137718200684
Singapore,SGP,1971,35.8650703430176
Singapore,SGP,1972,35.8451614379883
Singapore,SGP,1973,35.4233016967773
Singapore,SGP,1982,24.0236396789551
Singapore,SGP,1983,24.4353504180908
Singapore,SGP,1984,23.8002490997314
Singapore,SGP,1985,23.8096103668213
Singapore,SGP,1986,23.6362590789795
Singapore,SGP,1987,23.8640193939209
Singapore,SGP,1988,23.4662704467773
Singapore,SGP,1989,23.9096603393555
Singapore,SGP,1990,24.0105895996094
Singapore,SGP,1991,24.1253890991211
Singapore,SGP,1992,24.4167003631592
Singapore,SGP,1993,24.9661598205566
Singapore,SGP,1994,26.2388591766357
Singapore,SGP,1995,26.6029205322266
Singapore,SGP,2007,5.33142995834351
Singapore,SGP,2008,6.81738996505737
Singapore,SGP,2009,7.5858302116394
Slovakia,SVK,1993,3.17309999465942
Slovakia,SVK,1994,3.61349010467529
Slovakia,SVK,1995,3.83132004737854
Slovakia,SVK,1998,3.83982992172241
Slovakia,SVK,1999,3.85847997665405
Slovakia,SVK,2000,3.87104988098145
Slovakia,SVK,2001,3.8578999042511
Slovakia,SVK,2002,4.04344987869263
Slovakia,SVK,2003,4.22845983505249
Slovakia,SVK,2004,4.46163988113403
Slovakia,SVK,2005,4.86062002182007
Slovakia,SVK,2006,5.11348009109497
Slovakia,SVK,2007,5.2985200881958
Slovakia,SVK,2008,5.52878999710083
Slovakia,SVK,2009,5.75238990783691
Slovakia,SVK,2010,5.95092010498047
Slovakia,SVK,2011,6.15354013442993
Slovakia,SVK,2012,6.29117012023926
Slovakia,SVK,2013,6.49315977096558
Slovakia,SVK,2014,6.72277021408081
Slovenia,SVN,1996,0.102219998836517
Slovenia,SVN,1997,0.0940700024366379
Slovenia,SVN,1999,0.095040000975132
Slovenia,SVN,2000,0.10707999765873
Slovenia,SVN,2001,0.116910003125668
Slovenia,SVN,2002,0.0906800031661987
Slovenia,SVN,2003,0.0895700007677078
Slovenia,SVN,2004,0.112450003623962
Slovenia,SVN,2005,0.122380003333092
Slovenia,SVN,2006,0.144730001688004
Slovenia,SVN,2007,0.135379999876022
Slovenia,SVN,2008,0.158439993858337
Slovenia,SVN,2009,0.301580011844635
Slovenia,SVN,2010,0.380789995193481
Slovenia,SVN,2011,0.439469993114471
Slovenia,SVN,2012,0.535359978675842
Slovenia,SVN,2013,0.618950009346008
Slovenia,SVN,2014,0.673550009727478
Solomon Islands,SLB,1970,90.2726821899414
Solomon Islands,SLB,1971,88.2397384643555
Solomon Islands,SLB,1973,98.6793518066406
Solomon Islands,SLB,1974,78.0358810424805
Solomon Islands,SLB,1980,12.8749599456787
Solomon Islands,SLB,1981,12.9217500686646
Solomon Islands,SLB,1982,12.7809000015259
Solomon Islands,SLB,1983,13.3436298370361
Solomon Islands,SLB,1984,9.15995979309082
Solomon Islands,SLB,1986,7.37557983398438
Solomon Islands,SLB,1990,11.6769599914551
Solomon Islands,SLB,1991,10.9020395278931
Solomon Islands,SLB,1992,9.63053035736084
Solomon Islands,SLB,1993,10.5581197738647
Solomon Islands,SLB,2006,17.3951301574707
Solomon Islands,SLB,2007,18.3042602539063
Solomon Islands,SLB,2014,25.9097309112549
Somalia,SOM,1971,19.1604404449463
Somalia,SOM,1972,17.3200607299805
South Africa,ZAF,1986,0.627990007400513
South Africa,ZAF,1987,0.969910025596619
South Africa,ZAF,1988,0.949779987335205
South Africa,ZAF,1989,0.811770021915436
South Africa,ZAF,1990,0.805260002613068
South Africa,ZAF,1991,0.788039982318878
South Africa,ZAF,1994,1.06787002086639
South Africa,ZAF,1995,1.03735995292664
South Africa,ZAF,1999,1.70000004768372
South Africa,ZAF,2000,1.70000004768372
South Africa,ZAF,2001,2.00001001358032
South Africa,ZAF,2002,1.92915999889374
South Africa,ZAF,2003,2.0389199256897
South Africa,ZAF,2004,2.04345011711121
South Africa,ZAF,2005,2.15895009040833
South Africa,ZAF,2006,2.45717000961304
South Africa,ZAF,2007,2.47159004211426
South Africa,ZAF,2008,2.67771005630493
South Africa,ZAF,2009,2.87616991996765
South Africa,ZAF,2010,3.30162000656128
South Africa,ZAF,2011,3.50603008270264
South Africa,ZAF,2012,3.7133800983429
South Africa,ZAF,2013,3.83394002914429
South Africa,ZAF,2014,4.06287002563477
South Asia,,1999,19.2992000579834
South Asia,,2000,19.4803791046143
South Asia,,2001,19.7072906494141
South Asia,,2002,18.7912998199463
South Asia,,2003,20.1731700897217
South Asia,,2004,20.348560333252
South Korea,KOR,1971,1.13453996181488
South Korea,KOR,1972,1.16506004333496
South Korea,KOR,1973,1.17127001285553
South Korea,KOR,1974,1.20487999916077
South Korea,KOR,1975,1.22824001312256
South Korea,KOR,1976,1.24591994285583
South Korea,KOR,1981,1.2791600227356
South Korea,KOR,1982,1.3079799413681
South Korea,KOR,1983,1.34275996685028
South Korea,KOR,1984,1.38743996620178
South Korea,KOR,1985,1.43965005874634
South Korea,KOR,1986,1.4815000295639
South Korea,KOR,1987,1.43464994430542
South Korea,KOR,1988,1.45769000053406
South Korea,KOR,1989,1.43604004383087
South Korea,KOR,1990,1.40681004524231
South Korea,KOR,1991,1.42702996730804
South Korea,KOR,1992,1.46362996101379
South Korea,KOR,1993,1.51876997947693
South Korea,KOR,1994,1.72722995281219
South Korea,KOR,1995,1.74358999729156
South Korea,KOR,1996,1.78290998935699
South Korea,KOR,1997,1.78056001663208
South Korea,KOR,1998,1.59109997749329
South Korea,KOR,1999,1.49891996383667
South Korea,KOR,2000,1.45727002620697
South Korea,KOR,2001,1.4070999622345
South Korea,KOR,2002,1.36931002140045
South Korea,KOR,2003,1.33458995819092
South Korea,KOR,2004,1.3104100227356
South Korea,KOR,2005,1.29577004909515
South Korea,KOR,2006,1.2882399559021
South Korea,KOR,2007,1.2851699590683
South Korea,KOR,2008,1.33531999588013
South Korea,KOR,2009,1.38873994350433
South Korea,KOR,2010,1.43545997142792
South Korea,KOR,2011,1.48562002182007
South Korea,KOR,2012,1.54298996925354
Spain,ESP,1973,33.3697814941406
Spain,ESP,1974,35.8064193725586
Spain,ESP,1975,36.2667503356934
Spain,ESP,1976,37.0647811889648
Spain,ESP,1981,35.5371704101563
Spain,ESP,1982,35.3117904663086
Spain,ESP,1983,35.1843414306641
Spain,ESP,1984,34.9451713562012
Spain,ESP,1985,34.5919990539551
Spain,ESP,1986,34.2195701599121
Spain,ESP,1987,34.602409362793
Spain,ESP,1988,33.5722198486328
Spain,ESP,1989,34.2043609619141
Spain,ESP,1990,34.5017013549805
Spain,ESP,1991,34.931568145752
Spain,ESP,1992,35.4586906433105
Spain,ESP,1993,35.5057792663574
Spain,ESP,1994,34.9715805053711
Spain,ESP,1995,34.7947311401367
Spain,ESP,1996,34.3538818359375
Spain,ESP,1997,34.0713806152344
Spain,ESP,1999,33.482780456543
Spain,ESP,2000,33.3524703979492
Spain,ESP,2001,33.4272689819336
Spain,ESP,2002,33.6029281616211
Spain,ESP,2003,33.4090194702148
Spain,ESP,2004,33.4416313171387
Spain,ESP,2005,33.3871002197266
Spain,ESP,2006,33.2635688781738
Spain,ESP,2007,33.0190200805664
Spain,ESP,2008,32.9160690307617
Spain,ESP,2009,32.8903617858887
Spain,ESP,2010,32.7953186035156
Spain,ESP,2011,32.622200012207
Spain,ESP,2012,32.5578804016113
Spain,ESP,2013,31.6780796051025
Spain,ESP,2014,31.6363792419434
Sri Lanka,LKA,1972,7.32175016403198
Sri Lanka,LKA,1973,6.28143978118896
Sri Lanka,LKA,1980,1.28668999671936
Sri Lanka,LKA,1981,1.26315999031067
Sri Lanka,LKA,1982,1.36586999893188
Sri Lanka,LKA,1983,1.39432001113892
Sri Lanka,LKA,1985,1.37645995616913
Sri Lanka,LKA,1986,1.61237001419067
Sri Lanka,LKA,1987,1.50236999988556
Sri Lanka,LKA,1989,1.37454998493195
Sri Lanka,LKA,1990,1.46499001979828
Sri Lanka,LKA,1991,1.49660003185272
Sri Lanka,LKA,1992,1.58586001396179
Sri Lanka,LKA,1993,1.62636995315552
Sri Lanka,LKA,1994,1.65662002563477
Sri Lanka,LKA,1995,1.65198004245758
Sri Lanka,LKA,1996,1.81793999671936
Sri Lanka,LKA,2010,2.78898000717163
Sri Lanka,LKA,2011,2.97480988502502
Sri Lanka,LKA,2012,3.06065988540649
Sri Lanka,LKA,2013,3.05682992935181
Sri Lanka,LKA,2014,2.88723993301392
Sub-Saharan Africa,,1970,16.5312004089355
Sub-Saharan Africa,,1971,17.4251899719238
Sub-Saharan Africa,,1972,15.5613298416138
Sub-Saharan Africa,,1973,15.1212596893311
Sub-Saharan Africa,,1974,14.4467697143555
Sub-Saharan Africa,,1975,13.9890804290771
Sub-Saharan Africa,,1976,13.4212303161621
Sub-Saharan Africa,,1977,13.0942602157593
Sub-Saharan Africa,,1978,12.8186597824097
Sub-Saharan Africa,,1979,12.4793996810913
Sub-Saharan Africa,,1980,12.6205101013184
Sub-Saharan Africa,,1981,13.2175998687744
Sub-Saharan Africa,,1982,13.3519201278687
Sub-Saharan Africa,,1983,13.1668996810913
Sub-Saharan Africa,,1984,13.0067195892334
Sub-Saharan Africa,,1985,12.9209899902344
Sub-Saharan Africa,,1986,12.5378503799438
Sub-Saharan Africa,,1987,12.2692499160767
Sub-Saharan Africa,,1988,11.8833503723145
Sub-Saharan Africa,,1989,11.333399772644
Sub-Saharan Africa,,1990,11.1053400039673
Sub-Saharan Africa,,1991,10.9391002655029
Sub-Saharan Africa,,1992,10.9954395294189
Sub-Saharan Africa,,1993,10.8242197036743
Sub-Saharan Africa,,1994,10.6381301879883
Sub-Saharan Africa,,1995,10.8913297653198
Sub-Saharan Africa,,1996,10.7533102035522
Sub-Saharan Africa,,1997,10.5234699249268
Sub-Saharan Africa,,1998,10.2065896987915
Sub-Saharan Africa,,1999,10.0617599487305
Sub-Saharan Africa,,2000,10.0935497283936
Sub-Saharan Africa,,2001,10.164270401001
Sub-Saharan Africa,,2002,9.96726036071777
Sub-Saharan Africa,,2003,9.58347988128662
Sub-Saharan Africa,,2004,9.59331035614014
Sub-Saharan Africa,,2005,9.6386604309082
Sub-Saharan Africa,,2006,9.67150974273682
Sub-Saharan Africa,,2007,9.88288974761963
Sub-Saharan Africa,,2008,10.1134300231934
Sub-Saharan Africa,,2009,10.6186895370483
Sub-Saharan Africa,,2010,11.0197401046753
Sub-Saharan Africa,,2011,10.89976978302
Sub-Saharan Africa,,2012,11.1174001693726
Sub-Saharan Africa,,2013,11.3718795776367
Sub-Saharan Africa,,2014,11.4474201202393
Sub-Saharan Africa (all income levels),,1970,16.5565490722656
Sub-Saharan Africa (all income levels),,1971,17.4507904052734
Sub-Saharan Africa (all income levels),,1972,15.5871496200562
Sub-Saharan Africa (all income levels),,1973,15.1462001800537
Sub-Saharan Africa (all income levels),,1974,14.4699096679688
Sub-Saharan Africa (all income levels),,1975,14.0066499710083
Sub-Saharan Africa (all income levels),,1976,13.4336795806885
Sub-Saharan Africa (all income levels),,1977,13.1021900177002
Sub-Saharan Africa (all income levels),,1978,12.8226203918457
Sub-Saharan Africa (all income levels),,1979,12.4798803329468
Sub-Saharan Africa (all income levels),,1980,12.6180801391602
Sub-Saharan Africa (all income levels),,1981,13.2151699066162
Sub-Saharan Africa (all income levels),,1982,13.349570274353
Sub-Saharan Africa (all income levels),,1983,13.1646604537964
Sub-Saharan Africa (all income levels),,1984,13.0045795440674
Sub-Saharan Africa (all income levels),,1985,12.9188604354858
Sub-Saharan Africa (all income levels),,1986,12.5357103347778
Sub-Saharan Africa (all income levels),,1987,12.267219543457
Sub-Saharan Africa (all income levels),,1988,11.8814401626587
Sub-Saharan Africa (all income levels),,1989,11.3319101333618
Sub-Saharan Africa (all income levels),,1990,11.1037998199463
Sub-Saharan Africa (all income levels),,1991,10.9376096725464
Sub-Saharan Africa (all income levels),,1992,10.9940996170044
Sub-Saharan Africa (all income levels),,1993,10.822979927063
Sub-Saharan Africa (all income levels),,1994,10.6369800567627
Sub-Saharan Africa (all income levels),,1995,10.8902397155762
Sub-Saharan Africa (all income levels),,1996,10.7522802352905
Sub-Saharan Africa (all income levels),,1997,10.5226097106934
Sub-Saharan Africa (all income levels),,1998,10.2058296203613
Sub-Saharan Africa (all income levels),,1999,10.0611400604248
Sub-Saharan Africa (all income levels),,2000,10.0929098129272
Sub-Saharan Africa (all income levels),,2001,10.1636199951172
Sub-Saharan Africa (all income levels),,2002,9.96669960021973
Sub-Saharan Africa (all income levels),,2003,9.58304023742676
Sub-Saharan Africa (all income levels),,2004,9.59294033050537
Sub-Saharan Africa (all income levels),,2005,9.63833045959473
Sub-Saharan Africa (all income levels),,2006,9.67121982574463
Sub-Saharan Africa (all income levels),,2007,9.88263034820557
Sub-Saharan Africa (all income levels),,2008,10.1132698059082
Sub-Saharan Africa (all income levels),,2009,10.6185398101807
Sub-Saharan Africa (all income levels),,2010,11.0195999145508
Sub-Saharan Africa (all income levels),,2011,10.899640083313
Sub-Saharan Africa (all income levels),,2012,11.1173400878906
Sub-Saharan Africa (all income levels),,2013,11.3718299865723
Sub-Saharan Africa (all income levels),,2014,11.447380065918
Sudan,SDN,2010,4.87506008148193
Sudan,SDN,2011,2.09776997566223
Sudan,SDN,2012,5.76302003860474
Sudan,SDN,2013,6.83790016174316
Suriname,SUR,1985,55.1907501220703
Suriname,SUR,1988,52.1815910339355
Suriname,SUR,1989,49.4407081604004
Suriname,SUR,1993,47.1716194152832
Suriname,SUR,2001,47.9198799133301
Suriname,SUR,2002,47.793758392334
Suriname,SUR,2005,46.6143684387207
Suriname,SUR,2006,46.8655891418457
Suriname,SUR,2007,45.6228904724121
Suriname,SUR,2008,45.8809814453125
Suriname,SUR,2009,45.0643005371094
Suriname,SUR,2011,43.603889465332
Suriname,SUR,2013,1.08342003822327
Suriname,SUR,2014,1.50934994220734
Swaziland,SWZ,1970,76.2493667602539
Swaziland,SWZ,1971,85.2774505615234
Swaziland,SWZ,1972,83.3540725708008
Swaziland,SWZ,1973,83.4528884887695
Swaziland,SWZ,1974,80.9220809936523
Swaziland,SWZ,1975,80.4150695800781
Swaziland,SWZ,1980,79.7578964233398
Swaziland,SWZ,1981,79.6052093505859
Swaziland,SWZ,1982,79.5679321289063
Swaziland,SWZ,1983,79.8207626342773
Swaziland,SWZ,1984,79.820556640625
Swaziland,SWZ,1985,80.1141128540039
Swaziland,SWZ,1986,79.9530334472656
Swaziland,SWZ,1987,80.2873916625977
Swaziland,SWZ,1988,80.5435104370117
Swaziland,SWZ,1989,80.7486724853516
Swaziland,SWZ,1991,81.3554000854492
Swaziland,SWZ,1997,82.1108779907227
Swaziland,SWZ,2009,0.486710011959076
Swaziland,SWZ,2010,0.238769993185997
Swaziland,SWZ,2011,1.04913997650146
Swaziland,SWZ,2012,1.5077999830246
Swaziland,SWZ,2013,1.67267000675201
Sweden,SWE,1972,0.369370013475418
Sweden,SWE,1973,0.373169988393784
Sweden,SWE,1974,0.327549993991852
Sweden,SWE,1975,0.31402000784874
Sweden,SWE,1976,0.379720002412796
Sweden,SWE,1981,0.586790025234222
Sweden,SWE,1982,0.619090020656586
Sweden,SWE,1983,0.644559979438782
Sweden,SWE,1984,0.685959994792938
Sweden,SWE,1985,0.703090012073517
Sweden,SWE,1986,0.73869001865387
Sweden,SWE,1987,0.747510015964508
Sweden,SWE,1988,0.790520012378693
Sweden,SWE,1989,0.808340013027191
Sweden,SWE,1990,0.881529986858368
Sweden,SWE,1991,0.913969993591309
Sweden,SWE,1992,0.976199984550476
Sweden,SWE,1993,1.12813997268677
Sweden,SWE,1994,1.58880996704102
Sweden,SWE,1995,1.99000000953674
Sweden,SWE,1996,2.18782997131348
Sweden,SWE,1997,2.51045989990234
Sweden,SWE,1999,2.97904992103577
Sweden,SWE,2000,3.35978007316589
Sweden,SWE,2001,3.9334499835968
Sweden,SWE,2002,4.61188983917236
Sweden,SWE,2003,5.09635019302368
Sweden,SWE,2004,6.11820983886719
Sweden,SWE,2005,6.57761001586914
Sweden,SWE,2006,7.150710105896
Sweden,SWE,2007,7.71460008621216
Sweden,SWE,2008,8.38665962219238
Sweden,SWE,2009,8.84226989746094
Sweden,SWE,2010,9.49038028717041
Sweden,SWE,2011,10.1470003128052
Sweden,SWE,2012,10.8888502120972
Sweden,SWE,2013,9.69005012512207
Sweden,SWE,2014,9.18704986572266
Switzerland,CHE,1981,2.18121004104614
Switzerland,CHE,1982,1.83173000812531
Switzerland,CHE,1983,1.76470994949341
Switzerland,CHE,1984,2.05574011802673
Switzerland,CHE,1985,2.19652009010315
Switzerland,CHE,1986,2.24295997619629
Switzerland,CHE,1987,2.32634997367859
Switzerland,CHE,1988,2.40072989463806
Switzerland,CHE,1989,2.40052008628845
Switzerland,CHE,1990,2.41459989547729
Switzerland,CHE,1991,2.38844990730286
Switzerland,CHE,1992,2.26161003112793
Switzerland,CHE,1993,3.27611994743347
Switzerland,CHE,1994,3.20163989067078
Switzerland,CHE,1995,3.20784997940063
Switzerland,CHE,1996,3.15528988838196
Switzerland,CHE,1998,3.20618009567261
Switzerland,CHE,1999,3.29828000068665
Switzerland,CHE,2000,3.31815004348755
Switzerland,CHE,2001,3.35959005355835
Switzerland,CHE,2002,3.59343004226685
Switzerland,CHE,2003,3.71187996864319
Switzerland,CHE,2004,3.76701998710632
Switzerland,CHE,2005,3.80640006065369
Switzerland,CHE,2006,3.93787002563477
Switzerland,CHE,2007,4.06614017486572
Switzerland,CHE,2008,4.19247007369995
Switzerland,CHE,2009,4.47346019744873
Switzerland,CHE,2010,4.57556009292603
Switzerland,CHE,2011,4.85601997375488
Switzerland,CHE,2012,4.80964994430542
Switzerland,CHE,2013,5.60669994354248
Switzerland,CHE,2014,5.64884996414185
Syria,SYR,1971,6.05555009841919
Syria,SYR,1972,5.74641990661621
Syria,SYR,1973,5.3023099899292
Syria,SYR,1974,5.12478017807007
Syria,SYR,1975,5.11674976348877
Syria,SYR,1976,5.16655015945435
Syria,SYR,1977,5.29544019699097
Syria,SYR,1981,4.83102989196777
Syria,SYR,1982,4.75668001174927
Syria,SYR,1983,4.56949996948242
Syria,SYR,1984,4.49595022201538
Syria,SYR,1985,4.46752977371216
Syria,SYR,1986,4.46646022796631
Syria,SYR,1987,4.31475019454956
Syria,SYR,1988,3.65090990066528
Syria,SYR,1989,3.54183006286621
Syria,SYR,1990,3.58396005630493
Syria,SYR,1991,3.54509997367859
Syria,SYR,1992,3.68370008468628
Syria,SYR,1993,3.68951988220215
Syria,SYR,1994,3.81574988365173
Syria,SYR,1995,3.91215991973877
Syria,SYR,1996,3.94757008552551
Syria,SYR,1997,4.00771999359131
Syria,SYR,1999,4.18956995010376
Syria,SYR,2000,4.18015003204346
Syria,SYR,2001,4.32687997817993
Syria,SYR,2002,4.42856979370117
Syria,SYR,2003,4.22411012649536
Syria,SYR,2004,4.21020984649658
