Entity,Code,Year,Solar (kilowatt-hours)
Pakistan,PAK,1979,0
Pakistan,PAK,1980,0
Pakistan,PAK,1981,0
Pakistan,PAK,1982,0
Pakistan,PAK,1983,0
Pakistan,PAK,1984,0
Pakistan,PAK,1985,0
Pakistan,PAK,1986,0
Pakistan,PAK,1987,0
Pakistan,PAK,1988,0
Pakistan,PAK,1989,0
Pakistan,PAK,1990,0
Pakistan,PAK,1991,0
Pakistan,PAK,1992,0
Pakistan,PAK,1993,0
Pakistan,PAK,1994,0
Pakistan,PAK,1995,0
Pakistan,PAK,1996,0
Pakistan,PAK,1997,0
Pakistan,PAK,1998,0
Pakistan,PAK,1999,0
Pakistan,PAK,2000,0
Pakistan,PAK,2001,0
Pakistan,PAK,2002,0
Pakistan,PAK,2003,0
Pakistan,PAK,2004,0
Pakistan,PAK,2005,0
Pakistan,PAK,2006,0
Pakistan,PAK,2007,0.003139534467963386
Pakistan,PAK,2008,0.024529856837143562
Pakistan,PAK,2009,0.07946042489431765
Pakistan,PAK,2010,0.19653427199261073
Pakistan,PAK,2011,0.3846750319624741
Pakistan,PAK,2012,0.9231884436672364
Pakistan,PAK,2013,1.9868139341763953
Pakistan,PAK,2014,3.2001230312126383
Pakistan,PAK,2015,4.361178794850094
Pakistan,PAK,2016,7.629899891523398
Pakistan,PAK,2017,13.406551052927767
Pakistan,PAK,2018,26.32871327704168
Peru,PER,1965,0
Peru,PER,1966,0
Peru,PER,1967,0
Peru,PER,1968,0
Peru,PER,1969,0
Peru,PER,1970,0
Peru,PER,1971,0
Peru,PER,1972,0
Peru,PER,1973,0
Peru,PER,1974,0
Peru,PER,1975,0
Peru,PER,1976,0
Peru,PER,1977,0
Peru,PER,1978,0
Peru,PER,1979,0
Peru,PER,1980,0
Peru,PER,1981,0
Peru,PER,1982,0
Peru,PER,1983,0
Peru,PER,1984,0
Peru,PER,1985,0
Peru,PER,1986,0
Peru,PER,1987,0
Peru,PER,1988,0
Peru,PER,1989,0
Peru,PER,1990,0
Peru,PER,1991,0
Peru,PER,1992,0
Peru,PER,1993,0
Peru,PER,1994,0
Peru,PER,1995,0
Peru,PER,1996,0
Peru,PER,1997,0
Peru,PER,1998,0
Peru,PER,1999,0
Peru,PER,2000,0
Peru,PER,2001,0
Peru,PER,2002,0
Peru,PER,2003,0
Peru,PER,2004,0
Peru,PER,2005,0
Peru,PER,2006,0
Peru,PER,2007,0
Peru,PER,2008,0
Peru,PER,2009,0
Peru,PER,2010,0
Peru,PER,2011,0
Peru,PER,2012,5.324338707086454
Peru,PER,2013,17.403032550883324
Peru,PER,2014,17.430165469258895
Peru,PER,2015,19.885632846312888
Peru,PER,2016,20.577029398240967
Peru,PER,2017,24.03607614330238
Peru,PER,2018,61.30336857607304
Philippines,PHL,1965,0
Philippines,PHL,1966,0
Philippines,PHL,1967,0
Philippines,PHL,1968,0
Philippines,PHL,1969,0
Philippines,PHL,1970,0
Philippines,PHL,1971,0
Philippines,PHL,1972,0
Philippines,PHL,1973,0
Philippines,PHL,1974,0
Philippines,PHL,1975,0
Philippines,PHL,1976,0
Philippines,PHL,1977,0
Philippines,PHL,1978,0
Philippines,PHL,1979,0
Philippines,PHL,1980,0
Philippines,PHL,1981,0
Philippines,PHL,1982,0
Philippines,PHL,1983,0
Philippines,PHL,1984,0
Philippines,PHL,1985,0
Philippines,PHL,1986,0
Philippines,PHL,1987,0
Philippines,PHL,1988,0
Philippines,PHL,1989,0
Philippines,PHL,1990,0
Philippines,PHL,1991,0
Philippines,PHL,1992,0
Philippines,PHL,1993,0
Philippines,PHL,1994,0
Philippines,PHL,1995,0
Philippines,PHL,1996,0
Philippines,PHL,1997,0
Philippines,PHL,1998,0
Philippines,PHL,1999,0
Philippines,PHL,2000,0
Philippines,PHL,2001,0
Philippines,PHL,2002,0
Philippines,PHL,2003,0
Philippines,PHL,2004,0
Philippines,PHL,2005,0.046244493779394394
Philippines,PHL,2006,0.04120023006292028
Philippines,PHL,2007,0.03852957015826856
Philippines,PHL,2008,0.03775035411762118
Philippines,PHL,2009,0.0356518761226654
Philippines,PHL,2010,0.03511872114678558
Philippines,PHL,2011,0.033373122841895995
Philippines,PHL,2012,0.035732703342145594
Philippines,PHL,2013,0.037635057346872725
Philippines,PHL,2014,0.4324394610647379
Philippines,PHL,2015,3.5701933746927423
Philippines,PHL,2016,27.848473997048156
Philippines,PHL,2017,30.0545417343805
Philippines,PHL,2018,30.82155815810447
Poland,POL,1965,0
Poland,POL,1966,0
Poland,POL,1967,0
Poland,POL,1968,0
Poland,POL,1969,0
Poland,POL,1970,0
Poland,POL,1971,0
Poland,POL,1972,0
Poland,POL,1973,0
Poland,POL,1974,0
Poland,POL,1975,0
Poland,POL,1976,0
Poland,POL,1977,0
Poland,POL,1978,0
Poland,POL,1979,0
Poland,POL,1980,0
Poland,POL,1981,0
Poland,POL,1982,0
Poland,POL,1983,0
Poland,POL,1984,0
Poland,POL,1985,0
Poland,POL,1986,0
Poland,POL,1987,0
Poland,POL,1988,0
Poland,POL,1989,0
Poland,POL,1990,0
Poland,POL,1991,0
Poland,POL,1992,0
Poland,POL,1993,0
Poland,POL,1994,0
Poland,POL,1995,0
Poland,POL,1996,0
Poland,POL,1997,0
Poland,POL,1998,0
Poland,POL,1999,0
Poland,POL,2000,0
Poland,POL,2001,0
Poland,POL,2002,0
Poland,POL,2003,0
Poland,POL,2004,0
Poland,POL,2005,0
Poland,POL,2006,0
Poland,POL,2007,0
Poland,POL,2008,0
Poland,POL,2009,0
Poland,POL,2010,0
Poland,POL,2011,0.013760258051035599
Poland,POL,2012,0.07572506055929056
Poland,POL,2013,0.10344811546726769
Poland,POL,2014,0.48360630463889104
Poland,POL,2015,3.9438395945732765
Poland,POL,2016,8.589743989312696
Poland,POL,2017,11.440743223197114
Poland,POL,2018,20.748961185855183
Portugal,PRT,1965,0
Portugal,PRT,1966,0
Portugal,PRT,1967,0
Portugal,PRT,1968,0
Portugal,PRT,1969,0
Portugal,PRT,1970,0
Portugal,PRT,1971,0
Portugal,PRT,1972,0
Portugal,PRT,1973,0
Portugal,PRT,1974,0
Portugal,PRT,1975,0
Portugal,PRT,1976,0
Portugal,PRT,1977,0
Portugal,PRT,1978,0
Portugal,PRT,1979,0
Portugal,PRT,1980,0
Portugal,PRT,1981,0
Portugal,PRT,1982,0
Portugal,PRT,1983,0
Portugal,PRT,1984,0
Portugal,PRT,1985,0
Portugal,PRT,1986,0
Portugal,PRT,1987,0
Portugal,PRT,1988,0
Portugal,PRT,1989,0.26874577191386106
Portugal,PRT,1990,0
Portugal,PRT,1991,0
Portugal,PRT,1992,0
Portugal,PRT,1993,0
Portugal,PRT,1994,0
Portugal,PRT,1995,0
Portugal,PRT,1996,0.25967813795145056
Portugal,PRT,1997,0.25863176904176904
Portugal,PRT,1998,0.20611539064029766
Portugal,PRT,1999,0.28227614724524625
Portugal,PRT,2000,0.3577944595513256
Portugal,PRT,2001,0.40716808819263134
Portugal,PRT,2002,0.4560794194107452
Portugal,PRT,2003,0.6560022483221476
Portugal,PRT,2004,0.7288303638620953
Portugal,PRT,2005,0.9516556290445377
Portugal,PRT,2006,1.2480215545859814
Portugal,PRT,2007,5.9735070112550845
Portugal,PRT,2008,10.183551817838604
Portugal,PRT,2009,39.70696306110902
Portugal,PRT,2010,53.39651518875048
Portugal,PRT,2011,70.21527715110228
Portugal,PRT,2012,98.25294806859206
Portugal,PRT,2013,120.39477053184378
Portugal,PRT,2014,158.45970446822807
Portugal,PRT,2015,202.07798144579476
Portugal,PRT,2016,209.48652831396475
Portugal,PRT,2017,253.7201195616678
Portugal,PRT,2018,261.72099497172394
Qatar,QAT,1965,0
Qatar,QAT,1966,0
Qatar,QAT,1967,0
Qatar,QAT,1968,0
Qatar,QAT,1969,0
Qatar,QAT,1970,0
Qatar,QAT,1971,0
Qatar,QAT,1972,0
Qatar,QAT,1973,0
Qatar,QAT,1974,0
Qatar,QAT,1975,0
Qatar,QAT,1976,0
Qatar,QAT,1977,0
Qatar,QAT,1978,0
Qatar,QAT,1979,0
Qatar,QAT,1980,0
Qatar,QAT,1981,0
Qatar,QAT,1982,0
Qatar,QAT,1983,0
Qatar,QAT,1984,0
Qatar,QAT,1985,0
Qatar,QAT,1986,0
Qatar,QAT,1987,0
Qatar,QAT,1988,0
Qatar,QAT,1989,0
Qatar,QAT,1990,0
Qatar,QAT,1991,0
Qatar,QAT,1992,0
Qatar,QAT,1993,0
Qatar,QAT,1994,0
Qatar,QAT,1995,0
Qatar,QAT,1996,0
Qatar,QAT,1997,0
Qatar,QAT,1998,0
Qatar,QAT,1999,0
Qatar,QAT,2000,0
Qatar,QAT,2001,0
Qatar,QAT,2002,0
Qatar,QAT,2003,0
Qatar,QAT,2004,0
Qatar,QAT,2005,0
Qatar,QAT,2006,0
Qatar,QAT,2007,0
Qatar,QAT,2008,0
Qatar,QAT,2009,0
Qatar,QAT,2010,0
Qatar,QAT,2011,1.4217789243614931
Qatar,QAT,2012,1.3181884744990893
Qatar,QAT,2013,4.278989024390245
Qatar,QAT,2014,6.956187246848312
Qatar,QAT,2015,6.666120202650038
Qatar,QAT,2016,8.329038782969105
Qatar,QAT,2017,9.100758814678898
Qatar,QAT,2018,8.91429466930266
Romania,ROU,1965,0
Romania,ROU,1966,0
Romania,ROU,1967,0
Romania,ROU,1968,0
Romania,ROU,1969,0
Romania,ROU,1970,0
Romania,ROU,1971,0
Romania,ROU,1972,0
Romania,ROU,1973,0
Romania,ROU,1974,0
Romania,ROU,1975,0
Romania,ROU,1976,0
Romania,ROU,1977,0
Romania,ROU,1978,0
Romania,ROU,1979,0
Romania,ROU,1980,0
Romania,ROU,1981,0
Romania,ROU,1982,0
Romania,ROU,1983,0
Romania,ROU,1984,0
Romania,ROU,1985,0
Romania,ROU,1986,0
Romania,ROU,1987,0
Romania,ROU,1988,0
Romania,ROU,1989,0
Romania,ROU,1990,0
Romania,ROU,1991,0
Romania,ROU,1992,0
Romania,ROU,1993,0
Romania,ROU,1994,0
Romania,ROU,1995,0
Romania,ROU,1996,0
Romania,ROU,1997,0
Romania,ROU,1998,0
Romania,ROU,1999,0
Romania,ROU,2000,0
Romania,ROU,2001,0
Romania,ROU,2002,0
Romania,ROU,2003,0
Romania,ROU,2004,0
Romania,ROU,2005,0
Romania,ROU,2006,0
Romania,ROU,2007,0
Romania,ROU,2008,0
Romania,ROU,2009,0.12879951691055333
Romania,ROU,2010,0.25968724257522474
Romania,ROU,2011,0.12939854698333086
Romania,ROU,2012,1.040818015523805
Romania,ROU,2013,54.89808551879999
Romania,ROU,2014,170.1279800633859
Romania,ROU,2015,261.77111545646176
Romania,ROU,2016,241.94148730400082
Romania,ROU,2017,248.50974473033486
Romania,ROU,2018,225.84144127447965
Russia,RUS,1985,0
Russia,RUS,1986,0
Russia,RUS,1987,0
Russia,RUS,1988,0
Russia,RUS,1989,0
Russia,RUS,1990,0
Russia,RUS,1991,0
Russia,RUS,1992,0
Russia,RUS,1993,0
Russia,RUS,1994,0
Russia,RUS,1995,0
Russia,RUS,1996,0
Russia,RUS,1997,0
Russia,RUS,1998,0
Russia,RUS,1999,0
Russia,RUS,2000,0
Russia,RUS,2001,0
Russia,RUS,2002,0
Russia,RUS,2003,0
Russia,RUS,2004,0
Russia,RUS,2005,0
Russia,RUS,2006,0
Russia,RUS,2007,0
Russia,RUS,2008,0
Russia,RUS,2009,0
Russia,RUS,2010,0
Russia,RUS,2011,0.021975141258003452
Russia,RUS,2012,0.07696788178674112
Russia,RUS,2013,0.1969240138949739
Russia,RUS,2014,2.9105357867091994
Russia,RUS,2015,6.091374569996873
Russia,RUS,2016,8.483003669357911
Russia,RUS,2017,9.66159992407064
Russia,RUS,2018,10.311865979661576
Saudi Arabia,SAU,1965,0
Saudi Arabia,SAU,1966,0
Saudi Arabia,SAU,1967,0
Saudi Arabia,SAU,1968,0
Saudi Arabia,SAU,1969,0
Saudi Arabia,SAU,1970,0
Saudi Arabia,SAU,1971,0
Saudi Arabia,SAU,1972,0
Saudi Arabia,SAU,1973,0
Saudi Arabia,SAU,1974,0
Saudi Arabia,SAU,1975,0
Saudi Arabia,SAU,1976,0
Saudi Arabia,SAU,1977,0
Saudi Arabia,SAU,1978,0
Saudi Arabia,SAU,1979,0
Saudi Arabia,SAU,1980,0
Saudi Arabia,SAU,1981,0
Saudi Arabia,SAU,1982,0
Saudi Arabia,SAU,1983,0
Saudi Arabia,SAU,1984,0
Saudi Arabia,SAU,1985,0
Saudi Arabia,SAU,1986,0
Saudi Arabia,SAU,1987,0
Saudi Arabia,SAU,1988,0
Saudi Arabia,SAU,1989,0
Saudi Arabia,SAU,1990,0
Saudi Arabia,SAU,1991,0
Saudi Arabia,SAU,1992,0
Saudi Arabia,SAU,1993,0
Saudi Arabia,SAU,1994,0
Saudi Arabia,SAU,1995,0
Saudi Arabia,SAU,1996,0
Saudi Arabia,SAU,1997,0
Saudi Arabia,SAU,1998,0
Saudi Arabia,SAU,1999,0
Saudi Arabia,SAU,2000,0
Saudi Arabia,SAU,2001,0
Saudi Arabia,SAU,2002,0
Saudi Arabia,SAU,2003,0
Saudi Arabia,SAU,2004,0
Saudi Arabia,SAU,2005,0
Saudi Arabia,SAU,2006,0
Saudi Arabia,SAU,2007,0
Saudi Arabia,SAU,2008,0.06098910541156477
Saudi Arabia,SAU,2009,0.059292037176117175
Saudi Arabia,SAU,2010,0.3934749513146859
Saudi Arabia,SAU,2011,0.4654694796236027
Saudi Arabia,SAU,2012,2.1301752128279885
Saudi Arabia,SAU,2013,3.42388987920937
Saudi Arabia,SAU,2014,3.5919603143901417
Saudi Arabia,SAU,2015,10.719465380541019
Saudi Arabia,SAU,2016,10.479918717134668
Saudi Arabia,SAU,2017,11.27803342678469
Saudi Arabia,SAU,2018,12.092612641604605
Singapore,SGP,1965,0
Singapore,SGP,1966,0
Singapore,SGP,1967,0
Singapore,SGP,1968,0
Singapore,SGP,1969,0
Singapore,SGP,1970,0
Singapore,SGP,1971,0
Singapore,SGP,1972,0
Singapore,SGP,1973,0
Singapore,SGP,1974,0
Singapore,SGP,1975,0
Singapore,SGP,1976,0
Singapore,SGP,1977,0
Singapore,SGP,1978,0
Singapore,SGP,1979,0
Singapore,SGP,1980,0
Singapore,SGP,1981,0
Singapore,SGP,1982,0
Singapore,SGP,1983,0
Singapore,SGP,1984,0
Singapore,SGP,1985,0
Singapore,SGP,1986,0
Singapore,SGP,1987,0
Singapore,SGP,1988,0
Singapore,SGP,1989,0
Singapore,SGP,1990,0
Singapore,SGP,1991,0
Singapore,SGP,1992,0
Singapore,SGP,1993,0
Singapore,SGP,1994,0
Singapore,SGP,1995,0
Singapore,SGP,1996,0
Singapore,SGP,1997,0
Singapore,SGP,1998,0
Singapore,SGP,1999,0
Singapore,SGP,2000,0
Singapore,SGP,2001,0
Singapore,SGP,2002,0
Singapore,SGP,2003,0
Singapore,SGP,2004,0
Singapore,SGP,2005,0
Singapore,SGP,2006,0
Singapore,SGP,2007,0
Singapore,SGP,2008,0.2755014530988274
Singapore,SGP,2009,1.2185697181397224
Singapore,SGP,2010,2.3592399045020467
Singapore,SGP,2011,3.5494322549392097
Singapore,SGP,2012,5.979747863661762
Singapore,SGP,2013,8.926332062706273
Singapore,SGP,2014,19.096329515019903
Singapore,SGP,2015,34.02417020922747
Singapore,SGP,2016,71.02563594269543
Singapore,SGP,2017,104.75020584267696
Singapore,SGP,2018,129.78855802361934
Slovakia,SVK,1965,0
Slovakia,SVK,1966,0
Slovakia,SVK,1967,0
Slovakia,SVK,1968,0
Slovakia,SVK,1969,0
Slovakia,SVK,1970,0
Slovakia,SVK,1971,0
Slovakia,SVK,1972,0
Slovakia,SVK,1973,0
Slovakia,SVK,1974,0
Slovakia,SVK,1975,0
Slovakia,SVK,1976,0
Slovakia,SVK,1977,0
Slovakia,SVK,1978,0
Slovakia,SVK,1979,0
Slovakia,SVK,1980,0
Slovakia,SVK,1981,0
Slovakia,SVK,1982,0
Slovakia,SVK,1983,0
Slovakia,SVK,1984,0
Slovakia,SVK,1985,0
Slovakia,SVK,1986,0
Slovakia,SVK,1987,0
Slovakia,SVK,1988,0
Slovakia,SVK,1989,0
Slovakia,SVK,1990,0
Slovakia,SVK,1991,0
Slovakia,SVK,1992,0
Slovakia,SVK,1993,0
Slovakia,SVK,1994,0
Slovakia,SVK,1995,0
Slovakia,SVK,1996,0
Slovakia,SVK,1997,0
Slovakia,SVK,1998,0
Slovakia,SVK,1999,0
Slovakia,SVK,2000,0
Slovakia,SVK,2001,0
Slovakia,SVK,2002,0
Slovakia,SVK,2003,0
Slovakia,SVK,2004,0
Slovakia,SVK,2005,0
Slovakia,SVK,2006,0
Slovakia,SVK,2007,0
Slovakia,SVK,2008,0
Slovakia,SVK,2009,0
Slovakia,SVK,2010,8.278468149518874
Slovakia,SVK,2011,193.14787287298947
Slovakia,SVK,2012,206.05530355494
Slovakia,SVK,2013,285.3870191903357
Slovakia,SVK,2014,289.381586651317
Slovakia,SVK,2015,244.9556555187638
Slovakia,SVK,2016,257.7419293292907
Slovakia,SVK,2017,244.4161056167401
Slovakia,SVK,2018,282.31683170731714
Slovenia,SVN,1990,0
Slovenia,SVN,1991,0
Slovenia,SVN,1992,0
Slovenia,SVN,1993,0
Slovenia,SVN,1994,0
Slovenia,SVN,1995,0
Slovenia,SVN,1996,0
Slovenia,SVN,1997,0
Slovenia,SVN,1998,0
Slovenia,SVN,1999,0
Slovenia,SVN,2000,0
Slovenia,SVN,2001,0
Slovenia,SVN,2002,0
Slovenia,SVN,2003,0
Slovenia,SVN,2004,0
Slovenia,SVN,2005,0
Slovenia,SVN,2006,0
Slovenia,SVN,2007,0
Slovenia,SVN,2008,1.3008295847750866
Slovenia,SVN,2009,5.175178466076697
Slovenia,SVN,2010,16.745241742535487
Slovenia,SVN,2011,84.68269674305218
Slovenia,SVN,2012,208.42923763362492
Slovenia,SVN,2013,274.25568344158995
Slovenia,SVN,2014,327.1967995645864
Slovenia,SVN,2015,348.1664058812168
Slovenia,SVN,2016,338.78089625361616
Slovenia,SVN,2017,359.83546043352607
Slovenia,SVN,2018,321.1856036621752
South Africa,ZAF,1965,0
South Africa,ZAF,1966,0
South Africa,ZAF,1967,0
South Africa,ZAF,1968,0
South Africa,ZAF,1969,0
South Africa,ZAF,1970,0
South Africa,ZAF,1971,0
South Africa,ZAF,1972,0
South Africa,ZAF,1973,0
South Africa,ZAF,1974,0
South Africa,ZAF,1975,0
South Africa,ZAF,1976,0
South Africa,ZAF,1977,0
South Africa,ZAF,1978,0
South Africa,ZAF,1979,0
South Africa,ZAF,1980,0
South Africa,ZAF,1981,0
South Africa,ZAF,1982,0
South Africa,ZAF,1983,0
South Africa,ZAF,1984,0
South Africa,ZAF,1985,0
South Africa,ZAF,1986,0
South Africa,ZAF,1987,0
South Africa,ZAF,1988,0
South Africa,ZAF,1989,0
South Africa,ZAF,1990,0
South Africa,ZAF,1991,0
South Africa,ZAF,1992,0
South Africa,ZAF,1993,0
South Africa,ZAF,1994,0
South Africa,ZAF,1995,0
South Africa,ZAF,1996,0
South Africa,ZAF,1997,0
South Africa,ZAF,1998,0
South Africa,ZAF,1999,0
South Africa,ZAF,2000,0.544246654065113
South Africa,ZAF,2001,0.6236654172609774
South Africa,ZAF,2002,0.7070612105913199
South Africa,ZAF,2003,0.7829564735974657
South Africa,ZAF,2004,0.8625025097268038
South Africa,ZAF,2005,0.9343339086485245
South Africa,ZAF,2006,1.0094530116108806
South Africa,ZAF,2007,1.076847318200326
South Africa,ZAF,2008,1.1471758265533658
South Africa,ZAF,2009,1.214727314816649
South Africa,ZAF,2010,1.4181147462756505
South Africa,ZAF,2011,4.063452538458581
South Africa,ZAF,2012,4.283606602880775
South Africa,ZAF,2013,11.9111458863412
South Africa,ZAF,2014,54.18126932311528
South Africa,ZAF,2015,130.6144247318817
South Africa,ZAF,2016,153.2840426626103
South Africa,ZAF,2017,197.3906627623224
South Africa,ZAF,2018,224.72375641773223
South Korea,KOR,1965,0
South Korea,KOR,1966,0
South Korea,KOR,1967,0
South Korea,KOR,1968,0
South Korea,KOR,1969,0
South Korea,KOR,1970,0
South Korea,KOR,1971,0
South Korea,KOR,1972,0
South Korea,KOR,1973,0
South Korea,KOR,1974,0
South Korea,KOR,1975,0
South Korea,KOR,1976,0
South Korea,KOR,1977,0
South Korea,KOR,1978,0
South Korea,KOR,1979,0
South Korea,KOR,1980,0
South Korea,KOR,1981,0
South Korea,KOR,1982,0
South Korea,KOR,1983,0
South Korea,KOR,1984,0
South Korea,KOR,1985,0
South Korea,KOR,1986,0
South Korea,KOR,1987,0
South Korea,KOR,1988,0
South Korea,KOR,1989,0
South Korea,KOR,1990,0.0613164231790857
South Korea,KOR,1991,0.0606731895418809
South Korea,KOR,1992,0.12003184865900383
South Korea,KOR,1993,0.11871335288147064
South Korea,KOR,1994,0.1174287483266399
South Korea,KOR,1995,0.11620242642350916
South Korea,KOR,1996,0.17255873642106184
South Korea,KOR,1997,0.17089650077928825
South Korea,KOR,1998,0.22578479655091055
South Korea,KOR,1999,0.25589858774485824
South Korea,KOR,2000,0.2934899071318517
South Korea,KOR,2001,0.34112448224541986
South Korea,KOR,2002,0.38618432625000004
South Korea,KOR,2003,0.422701496446406
South Korea,KOR,2004,0.5357256265852804
South Korea,KOR,2005,0.7780560984374039
South Korea,KOR,2006,1.6701481822831423
South Korea,KOR,2007,3.8253556806362803
South Korea,KOR,2008,15.212829332276037
South Korea,KOR,2009,30.193857990556676
South Korea,KOR,2010,41.04643859423566
South Korea,KOR,2011,48.48107785642549
South Korea,KOR,2012,57.993826577175845
South Korea,KOR,2013,83.90265670341239
South Korea,KOR,2014,132.92572845558016
South Korea,KOR,2015,206.03803492178739
South Korea,KOR,2016,264.40397563344646
South Korea,KOR,2017,363.41391428898544
South Korea,KOR,2018,480.8281725000001
Spain,ESP,1965,0
Spain,ESP,1966,0
Spain,ESP,1967,0
Spain,ESP,1968,0
Spain,ESP,1969,0
Spain,ESP,1970,0
Spain,ESP,1971,0
Spain,ESP,1972,0
Spain,ESP,1973,0
Spain,ESP,1974,0
Spain,ESP,1975,0
Spain,ESP,1976,0
Spain,ESP,1977,0
Spain,ESP,1978,0
Spain,ESP,1979,0
Spain,ESP,1980,0
Spain,ESP,1981,0
Spain,ESP,1982,0
Spain,ESP,1983,0
Spain,ESP,1984,0
Spain,ESP,1985,0
Spain,ESP,1986,0
Spain,ESP,1987,0
Spain,ESP,1988,0
Spain,ESP,1989,0.4077037582760295
Spain,ESP,1990,0.40276176568119787
Spain,ESP,1991,0.468740877630474
Spain,ESP,1992,0.5341814721778184
Spain,ESP,1993,0.5990847341528812
Spain,ESP,1994,0.6635348998991427
Spain,ESP,1995,0.9921252011963708
Spain,ESP,1996,0.7912739139041318
Spain,ESP,1997,0.8545155209191957
Spain,ESP,1998,0.9818836222078504
Spain,ESP,1999,1.105869428981065
Spain,ESP,2000,1.16027973374158
Spain,ESP,2001,1.5285435182361626
Spain,ESP,2002,1.8832865162213743
Spain,ESP,2003,2.53297801460231
Spain,ESP,2004,3.402798949154891
Spain,ESP,2005,2.451094561666553
Spain,ESP,2006,7.001227238704198
Spain,ESP,2007,29.427064207884836
Spain,ESP,2008,147.26194471662072
Spain,ESP,2009,342.7274935902885
Spain,ESP,2010,396.1262639715753
Spain,ESP,2011,485.10927186708864
Spain,ESP,2012,669.0868708490747
Spain,ESP,2013,735.1716310140417
Spain,ESP,2014,769.2002545653941
Spain,ESP,2015,781.4010932957663
Spain,ESP,2016,769.8077003889866
Spain,ESP,2017,807.8971159268549
Spain,ESP,2018,705.6491463542715
Sri Lanka,LKA,1965,0
Sri Lanka,LKA,1966,0
Sri Lanka,LKA,1967,0
Sri Lanka,LKA,1968,0
Sri Lanka,LKA,1969,0
Sri Lanka,LKA,1970,0
Sri Lanka,LKA,1971,0
Sri Lanka,LKA,1972,0
Sri Lanka,LKA,1973,0
Sri Lanka,LKA,1974,0
Sri Lanka,LKA,1975,0
Sri Lanka,LKA,1976,0
Sri Lanka,LKA,1977,0
Sri Lanka,LKA,1978,0
Sri Lanka,LKA,1979,0
Sri Lanka,LKA,1980,0
Sri Lanka,LKA,1981,0
Sri Lanka,LKA,1982,0
Sri Lanka,LKA,1983,0
Sri Lanka,LKA,1984,0
Sri Lanka,LKA,1985,0
Sri Lanka,LKA,1986,0
Sri Lanka,LKA,1987,0
Sri Lanka,LKA,1988,0
Sri Lanka,LKA,1989,0
Sri Lanka,LKA,1990,0
Sri Lanka,LKA,1991,0
Sri Lanka,LKA,1992,0
Sri Lanka,LKA,1993,0
Sri Lanka,LKA,1994,0
Sri Lanka,LKA,1995,0
Sri Lanka,LKA,1996,0
Sri Lanka,LKA,1997,0
Sri Lanka,LKA,1998,0
Sri Lanka,LKA,1999,0
Sri Lanka,LKA,2000,0.06057162637128555
Sri Lanka,LKA,2001,0.12566451142131982
Sri Lanka,LKA,2002,0.20723388521666142
Sri Lanka,LKA,2003,0.32908290106117355
Sri Lanka,LKA,2004,0.4803915262804972
Sri Lanka,LKA,2005,0.6214180634433359
Sri Lanka,LKA,2006,0.7197267069455727
Sri Lanka,LKA,2007,0.7926382481604677
Sri Lanka,LKA,2008,0.8395045431345076
Sri Lanka,LKA,2009,0.8876289470284238
Sri Lanka,LKA,2010,0.934530940183595
Sri Lanka,LKA,2011,1.1242261113834688
Sri Lanka,LKA,2012,1.2826361272098572
Sri Lanka,LKA,2013,1.8317916967526495
Sri Lanka,LKA,2014,3.555020067824331
Sri Lanka,LKA,2015,6.132127761144062
Sri Lanka,LKA,2016,10.386856403596404
Sri Lanka,LKA,2017,18.524394237504733
Sri Lanka,LKA,2018,25.453985338452117
Sweden,SWE,1965,0
Sweden,SWE,1966,0
Sweden,SWE,1967,0
Sweden,SWE,1968,0
Sweden,SWE,1969,0
Sweden,SWE,1970,0
Sweden,SWE,1971,0
Sweden,SWE,1972,0
Sweden,SWE,1973,0
Sweden,SWE,1974,0
Sweden,SWE,1975,0
Sweden,SWE,1976,0
Sweden,SWE,1977,0
Sweden,SWE,1978,0
Sweden,SWE,1979,0
Sweden,SWE,1980,0
Sweden,SWE,1981,0
Sweden,SWE,1982,0
Sweden,SWE,1983,0
Sweden,SWE,1984,0
Sweden,SWE,1985,0
Sweden,SWE,1986,0
Sweden,SWE,1987,0
Sweden,SWE,1988,0
Sweden,SWE,1989,0
Sweden,SWE,1990,0
Sweden,SWE,1991,0
Sweden,SWE,1992,0
Sweden,SWE,1993,0.3008549502686636
Sweden,SWE,1994,0.2991109627187997
Sweden,SWE,1995,0.29782460955183343
Sweden,SWE,1996,0.2970513884185574
Sweden,SWE,1997,0.296716456195738
Sweden,SWE,1998,0.29664956036523504
Sweden,SWE,1999,0.2965826946917615
Sweden,SWE,2000,0.29628217180815136
Sweden,SWE,2001,0.5914988199595416
Sweden,SWE,2002,0.589973825804282
Sweden,SWE,2003,0.5879964808401297
Sweden,SWE,2004,0.5853805472138807
Sweden,SWE,2005,0.5822719880517757
Sweden,SWE,2006,0.5786231860158312
Sweden,SWE,2007,0.8615884262796027
Sweden,SWE,2008,1.1397047423126896
Sweden,SWE,2009,1.9779928862879843
Sweden,SWE,2010,2.522280711395102
Sweden,SWE,2011,3.613661020386606
Sweden,SWE,2012,5.239442353557582
Sweden,SWE,2013,9.576342483884385
Sweden,SWE,2014,12.761474684275692
Sweden,SWE,2015,26.14062058678956
Sweden,SWE,2016,38.25902749288329
Sweden,SWE,2017,61.10683092579507
Sweden,SWE,2018,98.45993804352186
Switzerland,CHE,1965,0
Switzerland,CHE,1966,0
Switzerland,CHE,1967,0
Switzerland,CHE,1968,0
Switzerland,CHE,1969,0
Switzerland,CHE,1970,0
