Entity,Code,Year,Wind (%)
Norway,NOR,1967,0
Norway,NOR,1968,0
Norway,NOR,1969,0
Norway,NOR,1970,0
Norway,NOR,1971,0
Norway,NOR,1972,0
Norway,NOR,1973,0
Norway,NOR,1974,0
Norway,NOR,1975,0
Norway,NOR,1976,0
Norway,NOR,1977,0
Norway,NOR,1978,0
Norway,NOR,1979,0
Norway,NOR,1980,0
Norway,NOR,1981,0
Norway,NOR,1982,0
Norway,NOR,1983,0
Norway,NOR,1984,0
Norway,NOR,1985,0
Norway,NOR,1986,0
Norway,NOR,1987,0
Norway,NOR,1988,0
Norway,NOR,1989,0
Norway,NOR,1990,0
Norway,NOR,1991,0
Norway,NOR,1992,0
Norway,NOR,1993,0
Norway,NOR,1994,0
Norway,NOR,1995,0
Norway,NOR,1996,0
Norway,NOR,1997,0
Norway,NOR,1998,0
Norway,NOR,1999,0.007760168580234145
Norway,NOR,2000,0.014876504113412067
Norway,NOR,2001,0.015509216976047834
Norway,NOR,2002,0.020119381064642488
Norway,NOR,2003,0.12755477877895136
Norway,NOR,2004,0.14735155763323254
Norway,NOR,2005,0.25222199963095265
Norway,NOR,2006,0.3433784805240837
Norway,NOR,2007,0.44735184396684874
Norway,NOR,2008,0.4453981656342778
Norway,NOR,2009,0.5134819894038954
Norway,NOR,2010,0.4786424704076723
Norway,NOR,2011,0.6848581169780333
Norway,NOR,2012,0.7408671246704153
Norway,NOR,2013,0.9605143859730014
Norway,NOR,2014,1.0973814084327884
Norway,NOR,2015,1.22297465232346
Norway,NOR,2016,1.0137391959960087
Norway,NOR,2017,1.3557163183468532
Norway,NOR,2018,1.8509812485089778
Oman,OMN,1965,0
Oman,OMN,1966,0
Oman,OMN,1967,0
Oman,OMN,1968,0
Oman,OMN,1969,0
Oman,OMN,1970,0
Oman,OMN,1971,0
Oman,OMN,1972,0
Oman,OMN,1973,0
Oman,OMN,1974,0
Oman,OMN,1975,0
Oman,OMN,1976,0
Oman,OMN,1977,0
Oman,OMN,1978,0
Oman,OMN,1979,0
Oman,OMN,1980,0
Oman,OMN,1981,0
Oman,OMN,1982,0
Oman,OMN,1983,0
Oman,OMN,1984,0
Oman,OMN,1985,0
Oman,OMN,1986,0
Oman,OMN,1987,0
Oman,OMN,1988,0
Oman,OMN,1989,0
Oman,OMN,1990,0
Oman,OMN,1991,0
Oman,OMN,1992,0
Oman,OMN,1993,0
Oman,OMN,1994,0
Oman,OMN,1995,0
Oman,OMN,1996,0
Oman,OMN,1997,0
Oman,OMN,1998,0
Oman,OMN,1999,0
Oman,OMN,2000,0
Oman,OMN,2001,0
Oman,OMN,2002,0
Oman,OMN,2003,0
Oman,OMN,2004,0
Oman,OMN,2005,0
Oman,OMN,2006,0
Oman,OMN,2007,0
Oman,OMN,2008,0
Oman,OMN,2009,0
Oman,OMN,2010,0
Oman,OMN,2011,0
Oman,OMN,2012,0
Oman,OMN,2013,0
Oman,OMN,2014,0
Oman,OMN,2015,0
Oman,OMN,2016,0
Oman,OMN,2017,0
Oman,OMN,2018,0
Pakistan,PAK,1965,0
Pakistan,PAK,1966,0
Pakistan,PAK,1967,0
Pakistan,PAK,1968,0
Pakistan,PAK,1969,0
Pakistan,PAK,1970,0
Pakistan,PAK,1971,0
Pakistan,PAK,1972,0
Pakistan,PAK,1973,0
Pakistan,PAK,1974,0
Pakistan,PAK,1975,0
Pakistan,PAK,1976,0
Pakistan,PAK,1977,0
Pakistan,PAK,1978,0
Pakistan,PAK,1979,0
Pakistan,PAK,1980,0
Pakistan,PAK,1981,0
Pakistan,PAK,1982,0
Pakistan,PAK,1983,0
Pakistan,PAK,1984,0
Pakistan,PAK,1985,0
Pakistan,PAK,1986,0
Pakistan,PAK,1987,0
Pakistan,PAK,1988,0
Pakistan,PAK,1989,0
Pakistan,PAK,1990,0
Pakistan,PAK,1991,0
Pakistan,PAK,1992,0
Pakistan,PAK,1993,0
Pakistan,PAK,1994,0
Pakistan,PAK,1995,0
Pakistan,PAK,1996,0
Pakistan,PAK,1997,0
Pakistan,PAK,1998,0
Pakistan,PAK,1999,0
Pakistan,PAK,2000,0
Pakistan,PAK,2001,0
Pakistan,PAK,2002,0
Pakistan,PAK,2003,0
Pakistan,PAK,2004,0
Pakistan,PAK,2005,0
Pakistan,PAK,2006,0
Pakistan,PAK,2007,0
Pakistan,PAK,2008,0.0038068097363081364
Pakistan,PAK,2009,0.0037618556826871123
Pakistan,PAK,2010,0.003745120249691724
Pakistan,PAK,2011,0.00373880784582902
Pakistan,PAK,2012,0.03471242861367944
Pakistan,PAK,2013,0.09184777731939535
Pakistan,PAK,2014,0.15546175801005743
Pakistan,PAK,2015,0.17358394444266417
Pakistan,PAK,2016,0.23213807390340666
Pakistan,PAK,2017,0.33625367527842676
Pakistan,PAK,2018,0.4584114034461175
Peru,PER,1965,0
Peru,PER,1966,0
Peru,PER,1967,0
Peru,PER,1968,0
Peru,PER,1969,0
Peru,PER,1970,0
Peru,PER,1971,0
Peru,PER,1972,0
Peru,PER,1973,0
Peru,PER,1974,0
Peru,PER,1975,0
Peru,PER,1976,0
Peru,PER,1977,0
Peru,PER,1978,0
Peru,PER,1979,0
Peru,PER,1980,0
Peru,PER,1981,0
Peru,PER,1982,0
Peru,PER,1983,0
Peru,PER,1984,0
Peru,PER,1985,0
Peru,PER,1986,0
Peru,PER,1987,0
Peru,PER,1988,0
Peru,PER,1989,0
Peru,PER,1990,0
Peru,PER,1991,0
Peru,PER,1992,0
Peru,PER,1993,0
Peru,PER,1994,0
Peru,PER,1995,0
Peru,PER,1996,0.0007853494406912673
Peru,PER,1997,0.0011677219603928373
Peru,PER,1998,0.0009702959825554267
Peru,PER,1999,0.0011319675312341433
Peru,PER,2000,0.0014680841557969608
Peru,PER,2001,0.0022293484890168404
Peru,PER,2002,0.0021710943083228717
Peru,PER,2003,0.0021992214509842724
Peru,PER,2004,0.0020574432877025076
Peru,PER,2005,0.001963630959879221
Peru,PER,2006,0.001944607047872561
Peru,PER,2007,0.0017693385602938077
Peru,PER,2008,0.0016363345041167203
Peru,PER,2009,0.0015929154376948813
Peru,PER,2010,0.0014475993366703515
Peru,PER,2011,0.0012968029029189689
Peru,PER,2012,0.0012727622862927866
Peru,PER,2013,0.0012375817634111713
Peru,PER,2014,0.2581051739091691
Peru,PER,2015,0.555498303949285
Peru,PER,2016,0.9351661468515917
Peru,PER,2017,0.9562875947036769
Peru,PER,2018,1.2515728616952988
Philippines,PHL,1965,0
Philippines,PHL,1966,0
Philippines,PHL,1967,0
Philippines,PHL,1968,0
Philippines,PHL,1969,0
Philippines,PHL,1970,0
Philippines,PHL,1971,0
Philippines,PHL,1972,0
Philippines,PHL,1973,0
Philippines,PHL,1974,0
Philippines,PHL,1975,0
Philippines,PHL,1976,0
Philippines,PHL,1977,0
Philippines,PHL,1978,0
Philippines,PHL,1979,0
Philippines,PHL,1980,0
Philippines,PHL,1981,0
Philippines,PHL,1982,0
Philippines,PHL,1983,0
Philippines,PHL,1984,0
Philippines,PHL,1985,0
Philippines,PHL,1986,0
Philippines,PHL,1987,0
Philippines,PHL,1988,0
Philippines,PHL,1989,0
Philippines,PHL,1990,0
Philippines,PHL,1991,0
Philippines,PHL,1992,0
Philippines,PHL,1993,0
Philippines,PHL,1994,0
Philippines,PHL,1995,0
Philippines,PHL,1996,0
Philippines,PHL,1997,0
Philippines,PHL,1998,0
Philippines,PHL,1999,0
Philippines,PHL,2000,0
Philippines,PHL,2001,0
Philippines,PHL,2002,0
Philippines,PHL,2003,0
Philippines,PHL,2004,0
Philippines,PHL,2005,0.014773815216377207
Philippines,PHL,2006,0.046394163992723204
Philippines,PHL,2007,0.0483819388269316
Philippines,PHL,2008,0.04964350546221857
Philippines,PHL,2009,0.051423700680198504
Philippines,PHL,2010,0.04773434967691635
Philippines,PHL,2011,0.06684014731178492
Philippines,PHL,2012,0.0551976802748025
Philippines,PHL,2013,0.044817036582026036
Philippines,PHL,2014,0.0985899156579187
Philippines,PHL,2015,0.4423725159379623
Philippines,PHL,2016,0.5275098225423922
Philippines,PHL,2017,0.5413694783631618
Philippines,PHL,2018,0.554693769566805
Poland,POL,1965,0
Poland,POL,1966,0
Poland,POL,1967,0
Poland,POL,1968,0
Poland,POL,1969,0
Poland,POL,1970,0
Poland,POL,1971,0
Poland,POL,1972,0
Poland,POL,1973,0
Poland,POL,1974,0
Poland,POL,1975,0
Poland,POL,1976,0
Poland,POL,1977,0
Poland,POL,1978,0
Poland,POL,1979,0
Poland,POL,1980,0
Poland,POL,1981,0
Poland,POL,1982,0
Poland,POL,1983,0
Poland,POL,1984,0
Poland,POL,1985,0
Poland,POL,1986,0
Poland,POL,1987,0
Poland,POL,1988,0
Poland,POL,1989,0
Poland,POL,1990,0
Poland,POL,1991,0
Poland,POL,1992,0
Poland,POL,1993,0
Poland,POL,1994,0
Poland,POL,1995,0.0002374919263109579
Poland,POL,1996,0
Poland,POL,1997,0.00045694772859279566
Poland,POL,1998,0.0009540550516346785
Poland,POL,1999,0.0009729370257698708
Poland,POL,2000,0.0012941589391491277
Poland,POL,2001,0.003649571635055951
Poland,POL,2002,0.016074047585046648
Poland,POL,2003,0.031568083580360944
Poland,POL,2004,0.035921143504760805
Poland,POL,2005,0.03341288125065939
Poland,POL,2006,0.060372921842028075
Poland,POL,2007,0.12348538460099448
Poland,POL,2008,0.1945172499187082
Poland,POL,2009,0.259459904436884
Poland,POL,2010,0.37651182936588146
Poland,POL,2011,0.7214242326207392
Poland,POL,2012,1.1014490455220223
Poland,POL,2013,1.3888967429659158
Poland,POL,2014,1.8438789530565776
Poland,POL,2015,2.5795759084543617
Poland,POL,2016,2.86510163010462
Poland,POL,2017,3.2621431076820304
Poland,POL,2018,2.7641259132484057
Portugal,PRT,1965,0
Portugal,PRT,1966,0
Portugal,PRT,1967,0
Portugal,PRT,1968,0
Portugal,PRT,1969,0
Portugal,PRT,1970,0
Portugal,PRT,1971,0
Portugal,PRT,1972,0
Portugal,PRT,1973,0
Portugal,PRT,1974,0
Portugal,PRT,1975,0
Portugal,PRT,1976,0
Portugal,PRT,1977,0
Portugal,PRT,1978,0
Portugal,PRT,1979,0
Portugal,PRT,1980,0
Portugal,PRT,1981,0
Portugal,PRT,1982,0
Portugal,PRT,1983,0
Portugal,PRT,1984,0
Portugal,PRT,1985,0
Portugal,PRT,1986,0
Portugal,PRT,1987,0
Portugal,PRT,1988,0
Portugal,PRT,1989,0.0013620502545348531
Portugal,PRT,1990,0.001294359372812319
Portugal,PRT,1991,0.0012466976146714571
Portugal,PRT,1992,0.00490070749386592
Portugal,PRT,1993,0.01317226085753737
Portugal,PRT,1994,0.02052967042404942
Portugal,PRT,1995,0.017549393329264154
Portugal,PRT,1996,0.02251672536810125
Portugal,PRT,1997,0.040074833575758174
Portugal,PRT,1998,0.08589433935848655
Portugal,PRT,1999,0.1152928399889018
Portugal,PRT,2000,0.15306268198600986
Portugal,PRT,2001,0.23030777142183526
Portugal,PRT,2002,0.325990448464974
Portugal,PRT,2003,0.43769344711118785
Portugal,PRT,2004,0.7304641058399151
Portugal,PRT,2005,1.5842270239622103
Portugal,PRT,2006,2.6463935037326665
Portugal,PRT,2007,3.62292545738136
Portugal,PRT,2008,5.344874059020366
Portugal,PRT,2009,6.9848800026854745
Portugal,PRT,2010,8.056061768412524
Portugal,PRT,2011,8.408862407385929
Portugal,PRT,2012,10.292417403260444
Portugal,PRT,2013,10.99250073626401
Portugal,PRT,2014,10.984749548221851
Portugal,PRT,2015,10.597265253595944
Portugal,PRT,2016,10.777228056795652
Portugal,PRT,2017,10.75968514460487
Portugal,PRT,2018,11.027835602028224
Qatar,QAT,1965,0
Qatar,QAT,1966,0
Qatar,QAT,1967,0
Qatar,QAT,1968,0
Qatar,QAT,1969,0
Qatar,QAT,1970,0
Qatar,QAT,1971,0
Qatar,QAT,1972,0
Qatar,QAT,1973,0
Qatar,QAT,1974,0
Qatar,QAT,1975,0
Qatar,QAT,1976,0
Qatar,QAT,1977,0
Qatar,QAT,1978,0
Qatar,QAT,1979,0
Qatar,QAT,1980,0
Qatar,QAT,1981,0
Qatar,QAT,1982,0
Qatar,QAT,1983,0
Qatar,QAT,1984,0
Qatar,QAT,1985,0
Qatar,QAT,1986,0
Qatar,QAT,1987,0
Qatar,QAT,1988,0
Qatar,QAT,1989,0
Qatar,QAT,1990,0
Qatar,QAT,1991,0
Qatar,QAT,1992,0
Qatar,QAT,1993,0
Qatar,QAT,1994,0
Qatar,QAT,1995,0
Qatar,QAT,1996,0
Qatar,QAT,1997,0
Qatar,QAT,1998,0
Qatar,QAT,1999,0
Qatar,QAT,2000,0
Qatar,QAT,2001,0
Qatar,QAT,2002,0
Qatar,QAT,2003,0
Qatar,QAT,2004,0
Qatar,QAT,2005,0
Qatar,QAT,2006,0
Qatar,QAT,2007,0
Qatar,QAT,2008,0
Qatar,QAT,2009,0
Qatar,QAT,2010,0
Qatar,QAT,2011,0
Qatar,QAT,2012,0
Qatar,QAT,2013,0
Qatar,QAT,2014,0
Qatar,QAT,2015,0
Qatar,QAT,2016,0
Qatar,QAT,2017,0
Qatar,QAT,2018,0
Romania,ROU,1965,0
Romania,ROU,1966,0
Romania,ROU,1967,0
Romania,ROU,1968,0
Romania,ROU,1969,0
Romania,ROU,1970,0
Romania,ROU,1971,0
Romania,ROU,1972,0
Romania,ROU,1973,0
Romania,ROU,1974,0
Romania,ROU,1975,0
Romania,ROU,1976,0
Romania,ROU,1977,0
Romania,ROU,1978,0
Romania,ROU,1979,0
Romania,ROU,1980,0
Romania,ROU,1981,0
Romania,ROU,1982,0
Romania,ROU,1983,0
Romania,ROU,1984,0
Romania,ROU,1985,0
Romania,ROU,1986,0
Romania,ROU,1987,0
Romania,ROU,1988,0
Romania,ROU,1989,0
Romania,ROU,1990,0.0003633846999329492
Romania,ROU,1991,0
Romania,ROU,1992,0
Romania,ROU,1993,0
Romania,ROU,1994,0
Romania,ROU,1995,0
Romania,ROU,1996,0
Romania,ROU,1997,0
Romania,ROU,1998,0
Romania,ROU,1999,0
Romania,ROU,2000,0
Romania,ROU,2001,0
Romania,ROU,2002,0
Romania,ROU,2003,0
Romania,ROU,2004,0
Romania,ROU,2005,0
Romania,ROU,2006,0.0005682055422085309
Romania,ROU,2007,0.0017642104610244053
Romania,ROU,2008,0.0029314763666212396
Romania,ROU,2009,0.006033294128665302
Romania,ROU,2010,0.20354285510615688
Romania,ROU,2011,0.8982100618216445
Romania,ROU,2012,1.7756355028804338
Romania,ROU,2013,3.2601468908105535
Romania,ROU,2014,3.268169922087287
Romania,ROU,2015,4.8760566686926
Romania,ROU,2016,4.5418263241632175
Romania,ROU,2017,5.024650812397096
Romania,ROU,2018,4.4018800228913
Russia,RUS,1985,0
Russia,RUS,1986,0
Russia,RUS,1987,0
Russia,RUS,1988,0
Russia,RUS,1989,0
Russia,RUS,1990,0
Russia,RUS,1991,0
Russia,RUS,1992,0
Russia,RUS,1993,0
Russia,RUS,1994,0
Russia,RUS,1995,0
Russia,RUS,1996,0
Russia,RUS,1997,0
Russia,RUS,1998,0
Russia,RUS,1999,0
Russia,RUS,2000,0.00007008937974760074
Russia,RUS,2001,0.0001125334382208193
Russia,RUS,2002,0.00022573476576955584
Russia,RUS,2003,0.00030650193326707976
Russia,RUS,2004,0.00024726004473632116
Russia,RUS,2005,0.00024028652970959762
Russia,RUS,2006,0.00017599167805723917
Russia,RUS,2007,0.00022188732532691928
Russia,RUS,2008,0.00017391218415093126
Russia,RUS,2009,0.00013368368851098553
Russia,RUS,2010,0.0001415124895194721
Russia,RUS,2011,0.0001763626844350473
Russia,RUS,2012,0.0001712497018182686
Russia,RUS,2013,0.00014765879390038247
Russia,RUS,2014,0.0031559252428637833
Russia,RUS,2015,0.004844666676649556
Russia,RUS,2016,0.004659613143092675
Russia,RUS,2017,0.00457093746753482
Russia,RUS,2018,0.007149767177826641
Saudi Arabia,SAU,1965,0
Saudi Arabia,SAU,1966,0
Saudi Arabia,SAU,1967,0
Saudi Arabia,SAU,1968,0
Saudi Arabia,SAU,1969,0
Saudi Arabia,SAU,1970,0
Saudi Arabia,SAU,1971,0
Saudi Arabia,SAU,1972,0
Saudi Arabia,SAU,1973,0
Saudi Arabia,SAU,1974,0
Saudi Arabia,SAU,1975,0
Saudi Arabia,SAU,1976,0
Saudi Arabia,SAU,1977,0
Saudi Arabia,SAU,1978,0
Saudi Arabia,SAU,1979,0
Saudi Arabia,SAU,1980,0
Saudi Arabia,SAU,1981,0
Saudi Arabia,SAU,1982,0
Saudi Arabia,SAU,1983,0
Saudi Arabia,SAU,1984,0
Saudi Arabia,SAU,1985,0
Saudi Arabia,SAU,1986,0
Saudi Arabia,SAU,1987,0
Saudi Arabia,SAU,1988,0
Saudi Arabia,SAU,1989,0
Saudi Arabia,SAU,1990,0
Saudi Arabia,SAU,1991,0
Saudi Arabia,SAU,1992,0
Saudi Arabia,SAU,1993,0
Saudi Arabia,SAU,1994,0
Saudi Arabia,SAU,1995,0
Saudi Arabia,SAU,1996,0
Saudi Arabia,SAU,1997,0
Saudi Arabia,SAU,1998,0
Saudi Arabia,SAU,1999,0
Saudi Arabia,SAU,2000,0
Saudi Arabia,SAU,2001,0
Saudi Arabia,SAU,2002,0
Saudi Arabia,SAU,2003,0
Saudi Arabia,SAU,2004,0
Saudi Arabia,SAU,2005,0
Saudi Arabia,SAU,2006,0
Saudi Arabia,SAU,2007,0
Saudi Arabia,SAU,2008,0
Saudi Arabia,SAU,2009,0
Saudi Arabia,SAU,2010,0
Saudi Arabia,SAU,2011,0
Saudi Arabia,SAU,2012,0
Saudi Arabia,SAU,2013,0
Saudi Arabia,SAU,2014,0
Saudi Arabia,SAU,2015,0
Saudi Arabia,SAU,2016,0
Saudi Arabia,SAU,2017,0
Saudi Arabia,SAU,2018,0
Singapore,SGP,1965,0
Singapore,SGP,1966,0
Singapore,SGP,1967,0
Singapore,SGP,1968,0
Singapore,SGP,1969,0
Singapore,SGP,1970,0
Singapore,SGP,1971,0
Singapore,SGP,1972,0
Singapore,SGP,1973,0
Singapore,SGP,1974,0
Singapore,SGP,1975,0
Singapore,SGP,1976,0
Singapore,SGP,1977,0
Singapore,SGP,1978,0
Singapore,SGP,1979,0
Singapore,SGP,1980,0
Singapore,SGP,1981,0
Singapore,SGP,1982,0
Singapore,SGP,1983,0
Singapore,SGP,1984,0
Singapore,SGP,1985,0
Singapore,SGP,1986,0
Singapore,SGP,1987,0
Singapore,SGP,1988,0
Singapore,SGP,1989,0
Singapore,SGP,1990,0
Singapore,SGP,1991,0
Singapore,SGP,1992,0
Singapore,SGP,1993,0
Singapore,SGP,1994,0
Singapore,SGP,1995,0
Singapore,SGP,1996,0
Singapore,SGP,1997,0
Singapore,SGP,1998,0
Singapore,SGP,1999,0
Singapore,SGP,2000,0
Singapore,SGP,2001,0
Singapore,SGP,2002,0
Singapore,SGP,2003,0
Singapore,SGP,2004,0
Singapore,SGP,2005,0
Singapore,SGP,2006,0
Singapore,SGP,2007,0
Singapore,SGP,2008,0
Singapore,SGP,2009,0
Singapore,SGP,2010,0
Singapore,SGP,2011,0
Singapore,SGP,2012,0
Singapore,SGP,2013,0
Singapore,SGP,2014,0
Singapore,SGP,2015,0
Singapore,SGP,2016,0
Singapore,SGP,2017,0
Singapore,SGP,2018,0
Slovakia,SVK,1965,0
Slovakia,SVK,1966,0
Slovakia,SVK,1967,0
Slovakia,SVK,1968,0
Slovakia,SVK,1969,0
Slovakia,SVK,1970,0
Slovakia,SVK,1971,0
Slovakia,SVK,1972,0
Slovakia,SVK,1973,0
Slovakia,SVK,1974,0
Slovakia,SVK,1975,0
Slovakia,SVK,1976,0
Slovakia,SVK,1977,0
Slovakia,SVK,1978,0
Slovakia,SVK,1979,0
Slovakia,SVK,1980,0
Slovakia,SVK,1981,0
Slovakia,SVK,1982,0
Slovakia,SVK,1983,0
Slovakia,SVK,1984,0
Slovakia,SVK,1985,0
Slovakia,SVK,1986,0
Slovakia,SVK,1987,0
Slovakia,SVK,1988,0
Slovakia,SVK,1989,0
Slovakia,SVK,1990,0
Slovakia,SVK,1991,0
Slovakia,SVK,1992,0
Slovakia,SVK,1993,0
Slovakia,SVK,1994,0
Slovakia,SVK,1995,0
Slovakia,SVK,1996,0
Slovakia,SVK,1997,0
Slovakia,SVK,1998,0
Slovakia,SVK,1999,0
Slovakia,SVK,2000,0
Slovakia,SVK,2001,0
Slovakia,SVK,2002,0
Slovakia,SVK,2003,0.0024400783942218228
Slovakia,SVK,2004,0.007507676667825437
Slovakia,SVK,2005,0.008294870078689925
Slovakia,SVK,2006,0.007358948124069644
Slovakia,SVK,2007,0.010435712951354781
Slovakia,SVK,2008,0.008808501833780569
Slovakia,SVK,2009,0.008273898557677963
Slovakia,SVK,2010,0.007757945494891508
Slovakia,SVK,2011,0.006723661222047522
Slovakia,SVK,2012,0.008384694649717913
Slovakia,SVK,2013,0.008042673860580595
Slovakia,SVK,2014,0.008745996051892531
Slovakia,SVK,2015,0.008651847908088324
Slovakia,SVK,2016,0.008625268676244935
Slovakia,SVK,2017,0.008124488610597686
Slovakia,SVK,2018,0.006933503469767514
Slovenia,SVN,1990,0
Slovenia,SVN,1991,0
Slovenia,SVN,1992,0
Slovenia,SVN,1993,0
Slovenia,SVN,1994,0
Slovenia,SVN,1995,0
Slovenia,SVN,1996,0
Slovenia,SVN,1997,0
Slovenia,SVN,1998,0
Slovenia,SVN,1999,0
Slovenia,SVN,2000,0
Slovenia,SVN,2001,0
Slovenia,SVN,2002,0
Slovenia,SVN,2003,0
Slovenia,SVN,2004,0
Slovenia,SVN,2005,0
Slovenia,SVN,2006,0
Slovenia,SVN,2007,0
Slovenia,SVN,2008,0
Slovenia,SVN,2009,0
Slovenia,SVN,2010,0
Slovenia,SVN,2011,0
Slovenia,SVN,2012,0
Slovenia,SVN,2013,0.013097065586740547
Slovenia,SVN,2014,0.01275282502919685
Slovenia,SVN,2015,0.02113768778561698
Slovenia,SVN,2016,0.019800007607157773
Slovenia,SVN,2017,0.01878850405994534
Slovenia,SVN,2018,0.01983350571566341
South Africa,ZAF,1965,0
South Africa,ZAF,1966,0
South Africa,ZAF,1967,0
South Africa,ZAF,1968,0
South Africa,ZAF,1969,0
South Africa,ZAF,1970,0
South Africa,ZAF,1971,0
South Africa,ZAF,1972,0
South Africa,ZAF,1973,0
South Africa,ZAF,1974,0
South Africa,ZAF,1975,0
South Africa,ZAF,1976,0
South Africa,ZAF,1977,0
South Africa,ZAF,1978,0
South Africa,ZAF,1979,0
South Africa,ZAF,1980,0
South Africa,ZAF,1981,0
South Africa,ZAF,1982,0
South Africa,ZAF,1983,0
South Africa,ZAF,1984,0
South Africa,ZAF,1985,0
South Africa,ZAF,1986,0
South Africa,ZAF,1987,0
South Africa,ZAF,1988,0
South Africa,ZAF,1989,0
South Africa,ZAF,1990,0
South Africa,ZAF,1991,0
South Africa,ZAF,1992,0
South Africa,ZAF,1993,0
South Africa,ZAF,1994,0
South Africa,ZAF,1995,0
South Africa,ZAF,1996,0
South Africa,ZAF,1997,0
South Africa,ZAF,1998,0
South Africa,ZAF,1999,0
South Africa,ZAF,2000,0
South Africa,ZAF,2001,0
South Africa,ZAF,2002,0
South Africa,ZAF,2003,0.0012580821538775687
South Africa,ZAF,2004,0.0023052169345827715
South Africa,ZAF,2005,0.002432828255030587
South Africa,ZAF,2006,0.002384588070040517
South Africa,ZAF,2007,0.0023220448285413437
South Africa,ZAF,2008,0.00378940689469631
South Africa,ZAF,2009,0.0054275770761612165
South Africa,ZAF,2010,0.006089223562251552
South Africa,ZAF,2011,0.00671877300425896
South Africa,ZAF,2012,0.006821127585381947
South Africa,ZAF,2013,0.0067952050576203646
South Africa,ZAF,2014,0.19328890714240024
South Africa,ZAF,2015,0.5702450515829612
South Africa,ZAF,2016,0.7688041336874691
South Africa,ZAF,2017,1.0898552452234889
South Africa,ZAF,2018,1.2839025352458502
South Korea,KOR,1965,0
South Korea,KOR,1966,0
South Korea,KOR,1967,0
South Korea,KOR,1968,0
South Korea,KOR,1969,0
South Korea,KOR,1970,0
South Korea,KOR,1971,0
South Korea,KOR,1972,0
South Korea,KOR,1973,0
South Korea,KOR,1974,0
South Korea,KOR,1975,0
South Korea,KOR,1976,0
South Korea,KOR,1977,0
South Korea,KOR,1978,0
South Korea,KOR,1979,0
South Korea,KOR,1980,0
South Korea,KOR,1981,0
South Korea,KOR,1982,0
South Korea,KOR,1983,0
South Korea,KOR,1984,0
South Korea,KOR,1985,0
South Korea,KOR,1986,0
South Korea,KOR,1987,0
South Korea,KOR,1988,0
South Korea,KOR,1989,0
South Korea,KOR,1990,0
South Korea,KOR,1991,0
South Korea,KOR,1992,0
South Korea,KOR,1993,0.00017808237634180744
South Korea,KOR,1994,0.0001649755544068304
South Korea,KOR,1995,0
South Korea,KOR,1996,0
South Korea,KOR,1997,0.0001244664386706276
South Korea,KOR,1998,0.0002700855376563973
South Korea,KOR,1999,0.0007241892148219474
South Korea,KOR,2000,0.0019509509319190045
South Korea,KOR,2001,0.0014380185165152807
South Korea,KOR,2002,0.0016233208025017974
South Korea,KOR,2003,0.0026262478193031917
South Korea,KOR,2004,0.004915864532147814
South Korea,KOR,2005,0.013034211864785409
South Korea,KOR,2006,0.02356878529321672
South Korea,KOR,2007,0.03588925627485549
South Korea,KOR,2008,0.04086389523909392
South Korea,KOR,2009,0.06392716584782422
South Korea,KOR,2010,0.07075148144156684
South Korea,KOR,2011,0.07141378634449375
South Korea,KOR,2012,0.07474477591275965
South Korea,KOR,2013,0.0939004633952874
South Korea,KOR,2014,0.09273157416154448
South Korea,KOR,2015,0.10648736455717782
South Korea,KOR,2016,0.13032052721232174
South Korea,KOR,2017,0.1651845287801398
South Korea,KOR,2018,0.18068304580391134
Spain,ESP,1965,0
Spain,ESP,1966,0
Spain,ESP,1967,0
Spain,ESP,1968,0
Spain,ESP,1969,0
Spain,ESP,1970,0
Spain,ESP,1971,0
Spain,ESP,1972,0
Spain,ESP,1973,0
Spain,ESP,1974,0
Spain,ESP,1975,0
Spain,ESP,1976,0
Spain,ESP,1977,0
Spain,ESP,1978,0
Spain,ESP,1979,0
Spain,ESP,1980,0
Spain,ESP,1981,0
Spain,ESP,1982,0
Spain,ESP,1983,0
Spain,ESP,1984,0
Spain,ESP,1985,0
Spain,ESP,1986,0
Spain,ESP,1987,0
Spain,ESP,1988,0
Spain,ESP,1989,0.0032573675139018544
Spain,ESP,1990,0.0035116365044433654
Spain,ESP,1991,0.0036347170676563137
Spain,ESP,1992,0.02373985928677456
Spain,ESP,1993,0.027687805560820573
Spain,ESP,1994,0.03989529547940459
Spain,ESP,1995,0.05917643588503773
Spain,ESP,1996,0.07703164035897667
Spain,ESP,1997,0.14852984508093525
Spain,ESP,1998,0.2583087383547897
Spain,ESP,1999,0.5073594427161294
Spain,ESP,2000,0.8273363001266132
Spain,ESP,2001,1.13089884216372
Spain,ESP,2002,1.5402361965046685
Spain,ESP,2003,1.8805341681829881
Spain,ESP,2004,2.3470870444652836
Spain,ESP,2005,3.132678409637357
Spain,ESP,2006,3.3967477631493272
Spain,ESP,2007,3.932056677635936
Spain,ESP,2008,4.825129432061924
Spain,ESP,2009,5.978731382772674
Spain,ESP,2010,6.748129558812932
Spain,ESP,2011,6.672651919796753
Spain,ESP,2012,7.81786226369932
Spain,ESP,2013,9.285454274839047
Spain,ESP,2014,8.81302903194549
Spain,ESP,2015,8.242553218478072
Spain,ESP,2016,8.082126402016593
Spain,ESP,2017,8.008795376394795
Spain,ESP,2018,8.137454551741625
Sri Lanka,LKA,1965,0
Sri Lanka,LKA,1966,0
Sri Lanka,LKA,1967,0
Sri Lanka,LKA,1968,0
Sri Lanka,LKA,1969,0
