Entity,Code,Year,"Cumulative drop-out rate to the last grade of lower secondary general education, both sexes (%) (%)"
Namibia,NAM,1999,30.7144603729248
Namibia,NAM,2004,21.2617092132568
Namibia,NAM,2005,23.8982200622559
Namibia,NAM,2007,22.5316600799561
Namibia,NAM,2008,20.0721206665039
Namibia,NAM,2009,20.244140625
Namibia,NAM,2012,22.4295406341553
Nauru,NRU,2001,72.7738571166992
Nepal,NPL,1988,13.7449197769165
Nepal,NPL,1991,17.7985801696777
Nepal,NPL,1992,22.3410205841064
Nepal,NPL,1999,8.09704971313477
Nepal,NPL,2000,14.6399602890015
Nepal,NPL,2001,4.64162015914917
Nepal,NPL,2002,12.090069770813
Nepal,NPL,2007,1.75384998321533
Nepal,NPL,2010,7.52861022949219
Nepal,NPL,2011,5.72845983505249
Nepal,NPL,2012,12.4973201751709
Nepal,NPL,2013,8.75255966186523
Nepal,NPL,2014,7.83670997619629
Netherlands,NLD,1971,13.0238599777222
Netherlands,NLD,1972,23.3429508209229
Netherlands,NLD,1973,18.1193294525146
Netherlands,NLD,1974,15.0853395462036
Netherlands,NLD,1975,14.8841400146484
Netherlands,NLD,1976,13.8379602432251
Netherlands,NLD,1977,13.9046001434326
Netherlands,NLD,1978,12.1431398391724
Netherlands,NLD,1979,9.44946956634521
Netherlands,NLD,1980,9.38101005554199
Netherlands,NLD,1981,8.72708034515381
Netherlands,NLD,1982,11.8294296264648
Netherlands,NLD,1983,12.1533298492432
Netherlands,NLD,1984,6.24274015426636
Netherlands,NLD,1985,3.83480000495911
Netherlands,NLD,1986,2.53567004203796
Netherlands,NLD,1987,2.38882994651794
Netherlands,NLD,1988,3.84993004798889
Netherlands,NLD,1989,6.23821020126343
Netherlands,NLD,1990,7.12284994125366
Netherlands,NLD,1991,12.4068698883057
Netherlands,NLD,1992,12.6434097290039
Nicaragua,NIC,1979,50.775318145752
Nicaragua,NIC,1987,57.9014701843262
Nicaragua,NIC,1988,48.9106903076172
Nicaragua,NIC,1989,54.2675590515137
Nicaragua,NIC,1991,44.586238861084
Nicaragua,NIC,1992,45.5428695678711
Nicaragua,NIC,1993,48.935230255127
Nicaragua,NIC,1994,49.0181503295898
Nicaragua,NIC,1995,43.4960403442383
Nicaragua,NIC,1999,33.3808708190918
Nicaragua,NIC,2000,30.2084102630615
Nicaragua,NIC,2001,25.8255100250244
Nicaragua,NIC,2004,26.9708309173584
Nicaragua,NIC,2005,30.1951694488525
Nicaragua,NIC,2006,26.8549404144287
Nicaragua,NIC,2007,35.5674591064453
Niger,NER,1971,69.7177200317383
Niger,NER,1972,62.9518089294434
Niger,NER,1973,52.7559089660645
Niger,NER,1974,53.5646095275879
Niger,NER,1975,46.862621307373
Niger,NER,1976,56.3622207641602
Niger,NER,1977,53.6957397460938
Niger,NER,1978,56.6367111206055
Niger,NER,1979,59.163761138916
Niger,NER,1981,46.5149383544922
Niger,NER,1986,15.3133001327515
Niger,NER,1989,54.1844596862793
Niger,NER,1990,40.8421401977539
Niger,NER,1991,58.8103103637695
Niger,NER,1992,43.1645698547363
Niger,NER,1997,33.0467414855957
Niger,NER,2000,47.1753883361816
Niger,NER,2001,59.7951011657715
Niger,NER,2002,46.6756210327148
Niger,NER,2004,62.3211288452148
Niger,NER,2005,49.5879211425781
Niger,NER,2006,50.7939414978027
Niger,NER,2007,59.0652084350586
Niger,NER,2008,62.8311386108398
Niger,NER,2009,53.6413383483887
Niger,NER,2010,64.5805282592773
Niger,NER,2011,56.771800994873
Niger,NER,2012,55.9655685424805
Niger,NER,2013,51.0344200134277
Norway,NOR,1998,0.633149981498718
Norway,NOR,1999,0.657819986343384
Norway,NOR,2000,0.155499994754791
Norway,NOR,2001,0.0900899991393089
Norway,NOR,2002,0.32166001200676
Norway,NOR,2003,0.487089991569519
Norway,NOR,2004,0.277330011129379
Norway,NOR,2005,0.119039997458458
Norway,NOR,2006,0.131019994616508
Norway,NOR,2007,0.48241001367569
Norway,NOR,2008,0.172069996595383
Norway,NOR,2009,0.368010014295578
Norway,NOR,2010,0.032990001142025
Norway,NOR,2011,1.6698100566864
Norway,NOR,2012,1.29176998138428
Norway,NOR,2013,0.2708800137043
Oman,OMN,1974,71.241828918457
Oman,OMN,1975,65.3968276977539
Oman,OMN,1976,75.2976226806641
Oman,OMN,1977,76.3224182128906
Oman,OMN,1978,81.6539306640625
Oman,OMN,1979,77.8642883300781
Oman,OMN,1983,41.8060188293457
Oman,OMN,1984,45.7910690307617
Oman,OMN,1985,46.8825798034668
Oman,OMN,1986,41.8863906860352
Oman,OMN,1987,38.3650512695313
Oman,OMN,1988,43.3928489685059
Oman,OMN,1989,42.2217788696289
Oman,OMN,1990,48.6635589599609
Oman,OMN,1992,35.3453483581543
Oman,OMN,1994,33.9346504211426
Oman,OMN,1995,23.569860458374
Oman,OMN,1996,18.7969703674316
Oman,OMN,1997,25.3797302246094
Oman,OMN,2000,8.76735973358154
Oman,OMN,2001,7.26385021209717
Oman,OMN,2002,7.02311992645264
Oman,OMN,2011,1.55859005451202
Oman,OMN,2012,1.04998004436493
Pakistan,PAK,2004,14.6770801544189
Pakistan,PAK,2007,18.5795993804932
Pakistan,PAK,2008,16.1143703460693
Pakistan,PAK,2009,13.792989730835
Pakistan,PAK,2010,14.0269403457642
Pakistan,PAK,2011,8.41786956787109
Pakistan,PAK,2012,11.3490600585938
Pakistan,PAK,2013,5.57609987258911
Palestine,PSE,1999,21.3210601806641
Palestine,PSE,2000,20.1507892608643
Palestine,PSE,2001,22.2488594055176
Palestine,PSE,2002,15.148289680481
Palestine,PSE,2003,11.8325395584106
Palestine,PSE,2006,13.000599861145
Palestine,PSE,2007,15.9333000183105
Palestine,PSE,2008,12.3752202987671
Palestine,PSE,2009,15.6230497360229
Palestine,PSE,2010,19.7730503082275
Palestine,PSE,2011,13.3811302185059
Palestine,PSE,2012,14.8656702041626
Palestine,PSE,2013,16.713830947876
Panama,PAN,1972,35.2759208679199
Panama,PAN,1973,30.0539207458496
Panama,PAN,1974,21.1128005981445
Panama,PAN,1975,25.3121204376221
Panama,PAN,1976,27.550199508667
Panama,PAN,1977,29.1228294372559
Panama,PAN,1978,30.9297199249268
Panama,PAN,1979,24.675989151001
Panama,PAN,1982,26.7674598693848
Panama,PAN,1983,26.1184997558594
Panama,PAN,1984,26.6549892425537
Panama,PAN,1985,17.7537097930908
Panama,PAN,1986,20.9849300384521
Panama,PAN,1987,22.9230308532715
Panama,PAN,1988,21.7407703399658
Panama,PAN,2004,20.0995693206787
Panama,PAN,2006,25.3484497070313
Panama,PAN,2007,24.8495903015137
Panama,PAN,2008,24.4290103912354
Panama,PAN,2009,22.1331596374512
Panama,PAN,2010,27.1365604400635
Panama,PAN,2011,22.6898994445801
Paraguay,PRY,2001,19.6940994262695
Paraguay,PRY,2002,16.8447799682617
Paraguay,PRY,2003,17.2000102996826
Paraguay,PRY,2004,11.9252300262451
Paraguay,PRY,2007,10.3310804367065
Paraguay,PRY,2008,18.0349102020264
Paraguay,PRY,2009,15.6491203308105
Paraguay,PRY,2010,14.4868803024292
Paraguay,PRY,2011,15.9191398620605
Peru,PER,1970,20.0298500061035
Peru,PER,1974,22.170539855957
Peru,PER,1975,20.8915500640869
Peru,PER,1976,16.2251491546631
Peru,PER,1977,17.3359603881836
Peru,PER,1978,22.7847309112549
Peru,PER,1979,16.0397090911865
Peru,PER,1980,22.2426204681396
Peru,PER,1981,20.7786197662354
Peru,PER,1985,20.8658695220947
Peru,PER,1995,11.9208202362061
Peru,PER,2000,14.1395502090454
Peru,PER,2001,14.531120300293
Peru,PER,2003,13.7758502960205
Peru,PER,2004,12.5710401535034
Peru,PER,2005,13.3130302429199
Peru,PER,2008,11.4836196899414
Peru,PER,2009,16.4700794219971
Peru,PER,2010,17.8401908874512
Peru,PER,2011,22.0458106994629
Peru,PER,2012,4.60586977005005
Peru,PER,2013,11.4580898284912
Philippines,PHL,1990,24.0211200714111
Philippines,PHL,1992,21.7927894592285
Philippines,PHL,1998,17.6334896087646
Philippines,PHL,2001,16.0120105743408
Philippines,PHL,2002,17.6122093200684
Philippines,PHL,2003,16.0445499420166
Philippines,PHL,2004,17.1435604095459
Philippines,PHL,2005,23.1302700042725
Philippines,PHL,2006,15.6752500534058
Philippines,PHL,2007,14.2434597015381
Philippines,PHL,2008,13.7564096450806
Poland,POL,1971,3.44729995727539
Poland,POL,1972,1.52279996871948
Poland,POL,1983,3.90053009986877
Poland,POL,1984,5.48519992828369
Poland,POL,1985,2.3597400188446
Poland,POL,1986,4.95179986953735
Poland,POL,1987,5.20208978652954
Poland,POL,1988,4.8540301322937
Poland,POL,1989,4.60356998443604
Poland,POL,1990,3.01758003234863
Poland,POL,1993,3.20223999023438
Poland,POL,1994,1.26626002788544
Poland,POL,1996,4.65775012969971
Poland,POL,1997,4.4309401512146
Poland,POL,2001,1.03173995018005
Poland,POL,2002,1.40583002567291
Poland,POL,2003,1.15622997283936
Poland,POL,2004,1.46978998184204
Portugal,PRT,1972,26.2532997131348
Portugal,PRT,1973,28.7645301818848
Portugal,PRT,1974,20.6732501983643
Portugal,PRT,1975,22.8918895721436
Portugal,PRT,1976,59.1658706665039
Portugal,PRT,1977,39.5029296875
Portugal,PRT,1978,23.0345802307129
Portugal,PRT,1985,40.6825294494629
Portugal,PRT,1986,31.7790699005127
Portugal,PRT,1990,26.8984508514404
Portugal,PRT,1991,24.0165691375732
Qatar,QAT,1971,38.861141204834
Qatar,QAT,1972,44.0957908630371
Qatar,QAT,1973,34.7232208251953
Qatar,QAT,1974,38.0766716003418
Qatar,QAT,1975,24.5269107818604
Qatar,QAT,1976,20.7665901184082
Qatar,QAT,1977,27.9136695861816
Qatar,QAT,1978,34.9475402832031
Qatar,QAT,1979,31.1119194030762
Qatar,QAT,1980,27.0193996429443
Qatar,QAT,1981,31.85498046875
Qatar,QAT,1982,28.5048294067383
Qatar,QAT,1983,15.4360504150391
Qatar,QAT,1984,25.0504493713379
Qatar,QAT,1985,20.379150390625
Qatar,QAT,1986,21.6460304260254
Qatar,QAT,1987,24.0289306640625
Qatar,QAT,1988,25.0300807952881
Qatar,QAT,1989,27.5011100769043
Qatar,QAT,1990,18.0073108673096
Qatar,QAT,1991,19.6278190612793
Qatar,QAT,1992,19.9278297424316
Qatar,QAT,1993,12.1051597595215
Qatar,QAT,1994,13.7376699447632
Qatar,QAT,1995,12.2682695388794
Qatar,QAT,1996,7.41520977020264
Qatar,QAT,2004,7.75356006622314
Qatar,QAT,2005,2.07452988624573
Qatar,QAT,2006,2.38371992111206
Qatar,QAT,2008,6.10104990005493
Qatar,QAT,2010,1.40971004962921
Qatar,QAT,2012,2.74737000465393
Qatar,QAT,2013,0.416720002889633
Romania,ROU,1993,3.91304993629456
Romania,ROU,1996,18.7254009246826
Romania,ROU,1997,22.0543003082275
Romania,ROU,2001,6.21771001815796
Romania,ROU,2002,8.44342041015625
Romania,ROU,2003,8.47535037994385
Romania,ROU,2004,8.8652400970459
Romania,ROU,2005,9.8512601852417
Romania,ROU,2006,9.7528600692749
Romania,ROU,2007,11.4975004196167
Romania,ROU,2008,9.47080993652344
Romania,ROU,2009,7.73543977737427
Romania,ROU,2010,7.22486019134521
Romania,ROU,2011,8.8503999710083
Romania,ROU,2012,8.5777702331543
Romania,ROU,2013,8.88294982910156
Russia,RUS,1994,18.0148696899414
Russia,RUS,2001,2.57578992843628
Russia,RUS,2002,4.1058201789856
Russia,RUS,2003,3.70262002944946
Russia,RUS,2004,4.30045986175537
Russia,RUS,2005,4.40889978408813
Russia,RUS,2006,4.17283010482788
Russia,RUS,2007,4.4488000869751
Russia,RUS,2008,3.47393989562988
Russia,RUS,2011,2.9039900302887
Russia,RUS,2012,2.00268006324768
Russia,RUS,2013,2.68076992034912
Rwanda,RWA,1971,43.9708099365234
Rwanda,RWA,1972,27.6081409454346
Rwanda,RWA,1973,32.1772918701172
Rwanda,RWA,1974,45.9183692932129
Rwanda,RWA,1975,40.4708518981934
Rwanda,RWA,1976,42.8930816650391
Rwanda,RWA,1977,42.6293487548828
Rwanda,RWA,1978,30.1537399291992
Rwanda,RWA,1986,97.9546890258789
Rwanda,RWA,1987,97.9272384643555
Rwanda,RWA,1988,97.780387878418
Rwanda,RWA,1989,96.5058364868164
Rwanda,RWA,1990,96.1389465332031
Rwanda,RWA,1991,96.1457214355469
Rwanda,RWA,1992,96.0147933959961
Rwanda,RWA,2011,32.3642501831055
Saint Kitts and Nevis,KNA,2002,32.6619415283203
Saint Kitts and Nevis,KNA,2003,10.3781003952026
Saint Kitts and Nevis,KNA,2007,14.8121299743652
Saint Kitts and Nevis,KNA,2008,10.2439203262329
Saint Kitts and Nevis,KNA,2009,10.7655000686646
Saint Kitts and Nevis,KNA,2010,9.11878967285156
Saint Kitts and Nevis,KNA,2013,6.01634979248047
Saint Lucia,LCA,1983,1.10672998428345
Saint Lucia,LCA,1984,14.1357002258301
Saint Lucia,LCA,1986,17.9667491912842
Saint Lucia,LCA,1987,7.02965021133423
Saint Lucia,LCA,2000,4.17840003967285
Saint Lucia,LCA,2001,2.32342004776001
Saint Lucia,LCA,2003,27.4402198791504
Saint Lucia,LCA,2004,18.6710395812988
Saint Lucia,LCA,2008,8.25263023376465
Saint Lucia,LCA,2009,2.31451988220215
Saint Lucia,LCA,2010,4.52185010910034
Saint Lucia,LCA,2011,3.89324998855591
Saint Lucia,LCA,2012,4.62588977813721
Saint Lucia,LCA,2013,2.70288991928101
Saint Vincent and the Grenadines,VCT,2004,8.15328025817871
Saint Vincent and the Grenadines,VCT,2007,15.2253904342651
Saint Vincent and the Grenadines,VCT,2009,12.7408800125122
Saint Vincent and the Grenadines,VCT,2010,12.9193096160889
Saint Vincent and the Grenadines,VCT,2011,14.4161195755005
Saint Vincent and the Grenadines,VCT,2012,6.50992012023926
Saint Vincent and the Grenadines,VCT,2013,6.59826993942261
Samoa,WSM,1998,1.25390994548798
Samoa,WSM,1999,2.51607990264893
Samoa,WSM,2000,0.0139100002124906
Samoa,WSM,2001,1.8845100402832
Samoa,WSM,2002,2.11063003540039
Samoa,WSM,2003,2.91484999656677
Samoa,WSM,2004,3.60341000556946
Samoa,WSM,2005,5.08437013626099
Samoa,WSM,2006,4.96960020065308
Samoa,WSM,2009,1.09211003780365
Samoa,WSM,2010,4.00830984115601
Samoa,WSM,2011,1.50785005092621
San Marino,SMR,1971,27.7372303009033
San Marino,SMR,1972,21.6393394470215
San Marino,SMR,1973,16.9590606689453
San Marino,SMR,1974,11.3207502365112
San Marino,SMR,1975,11.8181800842285
San Marino,SMR,1976,13.4078197479248
San Marino,SMR,1985,2.22221994400024
San Marino,SMR,1994,5.15873003005981
San Marino,SMR,1996,6.31969976425171
San Marino,SMR,2008,1.31371998786926
San Marino,SMR,2009,4.44562005996704
San Marino,SMR,2010,2.10398006439209
San Marino,SMR,2011,1.51647996902466
Sao Tome and Principe,STP,1977,81.7277374267578
Sao Tome and Principe,STP,1978,71.6332321166992
Sao Tome and Principe,STP,2003,15.3793096542358
Sao Tome and Principe,STP,2004,18.4258708953857
Sao Tome and Principe,STP,2009,43.176570892334
Sao Tome and Principe,STP,2010,15.4630098342896
Sao Tome and Principe,STP,2014,10.6966400146484
Saudi Arabia,SAU,1979,33.9472198486328
Saudi Arabia,SAU,2007,4.66909980773926
Saudi Arabia,SAU,2010,6.38602018356323
Saudi Arabia,SAU,2011,0.275429993867874
Saudi Arabia,SAU,2012,8.25990962982178
Saudi Arabia,SAU,2013,9.40851020812988
Senegal,SEN,1971,39.8962516784668
Senegal,SEN,1972,34.2551803588867
Senegal,SEN,1973,26.8721103668213
Senegal,SEN,1977,39.3240203857422
Senegal,SEN,1979,41.0442581176758
Senegal,SEN,1980,40.1182518005371
Senegal,SEN,1981,30.3092994689941
Senegal,SEN,1982,32.1040802001953
Senegal,SEN,1983,41.6978302001953
Senegal,SEN,1984,37.0465202331543
Senegal,SEN,1986,39.6369514465332
Senegal,SEN,1988,32.9201011657715
Senegal,SEN,1989,56.3986282348633
Senegal,SEN,1990,46.9859504699707
Senegal,SEN,1992,16.9112396240234
Senegal,SEN,1996,31.1140804290771
Senegal,SEN,1997,30.5792903900146
Senegal,SEN,2000,31.5867099761963
Senegal,SEN,2001,24.1868801116943
Senegal,SEN,2003,8.47134017944336
Senegal,SEN,2004,13.8822202682495
Senegal,SEN,2005,9.46170997619629
Senegal,SEN,2007,12.3528604507446
Senegal,SEN,2008,17.1574401855469
Senegal,SEN,2009,11.8261604309082
Senegal,SEN,2010,12.757550239563
Senegal,SEN,2011,18.0475997924805
Serbia,SRB,2006,3.21021008491516
Serbia,SRB,2007,3.82996988296509
Serbia,SRB,2008,3.63341999053955
Serbia,SRB,2009,2.72763991355896
Serbia,SRB,2010,4.05099010467529
Serbia,SRB,2011,4.33341979980469
Serbia,SRB,2012,2.55245995521545
Serbia,SRB,2013,3.37863993644714
Seychelles,SYC,1970,86.5591430664063
Seychelles,SYC,1971,90.5660400390625
Seychelles,SYC,1972,88.946907043457
Seychelles,SYC,1973,90.3276062011719
Seychelles,SYC,1974,74.766357421875
Seychelles,SYC,1977,63.5397109985352
Seychelles,SYC,1978,52.5401916503906
Seychelles,SYC,1980,12.4363803863525
Seychelles,SYC,1981,5.78346014022827
Seychelles,SYC,1982,6.19469022750854
Seychelles,SYC,1983,6.27606010437012
Seychelles,SYC,1988,17.2710800170898
Seychelles,SYC,1989,7.95692014694214
Seychelles,SYC,1992,13.8905200958252
Seychelles,SYC,1993,8.79514026641846
Seychelles,SYC,1994,7.66464996337891
Seychelles,SYC,1998,5.55012989044189
Seychelles,SYC,1999,1.98143994808197
Seychelles,SYC,2000,9.05189990997314
Seychelles,SYC,2001,4.9934401512146
Seychelles,SYC,2002,2.02030992507935
Seychelles,SYC,2007,9.21786022186279
Seychelles,SYC,2008,2.05229997634888
Seychelles,SYC,2009,4.93376016616821
Seychelles,SYC,2010,4.33159017562866
Seychelles,SYC,2013,2.80316996574402
Sierra Leone,SLE,1971,74.6059188842773
Sierra Leone,SLE,1972,68.7513122558594
Sierra Leone,SLE,1973,67.1697387695313
Sierra Leone,SLE,1974,65.991096496582
Sierra Leone,SLE,1978,64.6529769897461
Sierra Leone,SLE,1979,64.0146408081055
Sierra Leone,SLE,2011,6.77512979507446
Sierra Leone,SLE,2012,20.2922592163086
Singapore,SGP,1970,44.6518898010254
Singapore,SGP,1975,23.2388896942139
Singapore,SGP,1976,15.9458703994751
Singapore,SGP,1977,22.0799007415771
Singapore,SGP,1978,19.9724407196045
Singapore,SGP,1979,24.2774906158447
Singapore,SGP,1981,27.6052799224854
Singapore,SGP,1982,26.6529102325439
Singapore,SGP,1983,24.2914791107178
Singapore,SGP,1984,3.07424998283386
Singapore,SGP,2007,0.410140007734299
Singapore,SGP,2008,0.270269989967346
Slovakia,SVK,1993,1.53723001480103
Slovakia,SVK,1994,2.5901300907135
Slovakia,SVK,1997,1.95836997032166
Slovakia,SVK,2004,14.6301097869873
Slovakia,SVK,2005,14.4881801605225
Slovakia,SVK,2006,14.9301700592041
Slovakia,SVK,2007,15.9668197631836
Slovakia,SVK,2008,17.0407791137695
Slovakia,SVK,2009,18.0664291381836
Slovakia,SVK,2010,9.22591018676758
Slovakia,SVK,2011,9.27486038208008
Slovakia,SVK,2012,10.4242601394653
Slovakia,SVK,2013,11.5250797271729
Slovenia,SVN,1993,5.25121021270752
Slovenia,SVN,1994,4.50223016738892
Slovenia,SVN,1995,2.3272500038147
Slovenia,SVN,1999,10.9328899383545
Slovenia,SVN,2000,7.78983020782471
Slovenia,SVN,2001,6.31589984893799
Slovenia,SVN,2002,15.2366199493408
Slovenia,SVN,2009,0.771220028400421
Slovenia,SVN,2010,1.30638003349304
Slovenia,SVN,2011,1.30296003818512
Slovenia,SVN,2012,3.62843990325928
Slovenia,SVN,2013,1.46226000785828
Solomon Islands,SLB,1980,70.625
Solomon Islands,SLB,2010,9.98359966278076
Solomon Islands,SLB,2011,15.4942398071289
Solomon Islands,SLB,2012,19.8112602233887
Solomon Islands,SLB,2013,12.3560600280762
South Africa,ZAF,1991,29.7978000640869
South Africa,ZAF,1998,10.4874401092529
South Africa,ZAF,1999,13.7057199478149
South Africa,ZAF,2001,5.47700977325439
South Africa,ZAF,2002,5.32150983810425
South Africa,ZAF,2003,6.76146984100342
South Korea,KOR,1971,26.2621898651123
South Korea,KOR,1972,31.8247299194336
South Korea,KOR,1973,21.5593605041504
South Korea,KOR,1976,10.3449697494507
South Korea,KOR,1977,12.887619972229
South Korea,KOR,1978,10.8499402999878
South Korea,KOR,1979,7.45498991012573
South Korea,KOR,1980,12.054349899292
South Korea,KOR,1982,9.27328014373779
South Korea,KOR,1983,8.71399021148682
South Korea,KOR,1984,4.60378980636597
South Korea,KOR,1985,10.4010601043701
South Korea,KOR,1986,7.16529989242554
South Korea,KOR,1987,0.536930024623871
South Korea,KOR,1988,0.591080009937286
South Korea,KOR,1995,1.85213994979858
South Korea,KOR,1998,0.336499989032745
South Korea,KOR,1999,1.06567001342773
South Korea,KOR,2000,1.23763000965118
South Korea,KOR,2001,1.48000001907349
South Korea,KOR,2002,1.24348998069763
South Korea,KOR,2003,1.1152800321579
South Korea,KOR,2004,0.922850012779236
South Korea,KOR,2005,0.846819996833801
South Korea,KOR,2006,1.02570998668671
Spain,ESP,1980,19.6813907623291
Spain,ESP,1981,18.1171607971191
Spain,ESP,1982,16.9990291595459
Spain,ESP,1983,18.9744606018066
Spain,ESP,1984,18.1597194671631
Spain,ESP,1985,17.1935501098633
Spain,ESP,1986,15.9578399658203
Spain,ESP,1987,12.3568897247314
Spain,ESP,1988,12.5889196395874
Spain,ESP,1989,10.2948398590088
Spain,ESP,1990,6.35348987579346
Spain,ESP,1993,2.57966995239258
Spain,ESP,1994,2.18573999404907
Spain,ESP,2008,27.7713108062744
Spain,ESP,2009,20.1726493835449
Sri Lanka,LKA,1970,48.7785797119141
Sri Lanka,LKA,1971,42.637149810791
Sri Lanka,LKA,1972,36.2712707519531
Sri Lanka,LKA,1973,28.427209854126
Sri Lanka,LKA,1974,24.7727603912354
Sri Lanka,LKA,1975,35.3068008422852
Sri Lanka,LKA,1976,90.4686279296875
Sri Lanka,LKA,1977,74.2271423339844
Sri Lanka,LKA,1979,46.0561904907227
Sri Lanka,LKA,1980,53.7601013183594
Sri Lanka,LKA,1981,41.3352394104004
Sri Lanka,LKA,1982,48.3311996459961
Sri Lanka,LKA,1983,33.3369102478027
Sri Lanka,LKA,1984,28.0341300964355
Sri Lanka,LKA,1985,26.2187690734863
Sri Lanka,LKA,1986,26.003490447998
Sri Lanka,LKA,1987,30.7984600067139
Sri Lanka,LKA,1989,39.6058006286621
Sri Lanka,LKA,1990,37.900821685791
Sri Lanka,LKA,1991,39.2491798400879
Sri Lanka,LKA,1992,39.7512817382813
Sri Lanka,LKA,2001,9.08994007110596
Sri Lanka,LKA,2002,9.7235803604126
Sri Lanka,LKA,2005,7.66334009170532
Sri Lanka,LKA,2006,6.52037000656128
Sri Lanka,LKA,2007,6.73425006866455
Sri Lanka,LKA,2008,12.6901302337646
Sri Lanka,LKA,2010,5.70900011062622
Sri Lanka,LKA,2011,6.85518980026245
Sri Lanka,LKA,2012,5.45639991760254
Sri Lanka,LKA,2013,8.39540958404541
Sudan,SDN,2009,6.38807010650635
Sudan,SDN,2011,8.94626045227051
Sudan,SDN,2012,2.96495008468628
Suriname,SUR,1976,68.9525375366211
Suriname,SUR,1977,73.3654937744141
Suriname,SUR,1978,58.2653312683105
Suriname,SUR,1981,46.4373512268066
Suriname,SUR,1982,53.8252716064453
Suriname,SUR,1983,56.2255516052246
Suriname,SUR,1984,42.6600608825684
Suriname,SUR,1985,43.7134895324707
Suriname,SUR,2006,41.8777313232422
Suriname,SUR,2007,21.2803802490234
Suriname,SUR,2008,32.7514686584473
Suriname,SUR,2013,27.4027099609375
Swaziland,SWZ,1970,41.1573181152344
Swaziland,SWZ,1971,44.3573112487793
Swaziland,SWZ,1972,47.1475601196289
Swaziland,SWZ,1973,40.734130859375
Swaziland,SWZ,1974,38.0921783447266
Swaziland,SWZ,1975,44.2939682006836
Swaziland,SWZ,1976,39.2786598205566
Swaziland,SWZ,1977,35.2516784667969
Swaziland,SWZ,1978,29.8380603790283
Swaziland,SWZ,1979,32.907299041748
Swaziland,SWZ,1980,28.1975898742676
Swaziland,SWZ,1981,31.75758934021
Swaziland,SWZ,1982,29.5235595703125
Swaziland,SWZ,1983,30.6213607788086
Swaziland,SWZ,1984,32.4801483154297
Swaziland,SWZ,1985,36.068660736084
Swaziland,SWZ,1986,37.5462608337402
Swaziland,SWZ,1987,39.8161392211914
Swaziland,SWZ,1988,41.557689666748
Swaziland,SWZ,1989,40.5841484069824
Swaziland,SWZ,1990,40.0351600646973
Swaziland,SWZ,1991,33.272289276123
Swaziland,SWZ,1992,34.9734306335449
Swaziland,SWZ,1993,33.3050117492676
Swaziland,SWZ,1994,33.2372512817383
Swaziland,SWZ,1995,32.5233612060547
Swaziland,SWZ,1996,35.8513717651367
Swaziland,SWZ,1998,36.0953712463379
Swaziland,SWZ,1999,45.5665702819824
Swaziland,SWZ,2000,38.520191192627
Swaziland,SWZ,2001,37.8834800720215
Swaziland,SWZ,2002,41.8932685852051
Swaziland,SWZ,2003,33.6079788208008
Swaziland,SWZ,2004,32.2289390563965
Swaziland,SWZ,2005,25.6239204406738
Swaziland,SWZ,2006,30.6184005737305
Swaziland,SWZ,2009,20.1964797973633
Swaziland,SWZ,2010,33.0600814819336
Swaziland,SWZ,2011,37.2090606689453
Swaziland,SWZ,2012,30.8451995849609
Sweden,SWE,2009,0.154239997267723
Sweden,SWE,2010,1.10648000240326
Sweden,SWE,2012,0.31904000043869
Sweden,SWE,2013,0.368770003318787
Switzerland,CHE,2004,3.99650001525879
Switzerland,CHE,2008,4.82752990722656
Switzerland,CHE,2009,5.10390996932983
Switzerland,CHE,2010,4.70261001586914
Switzerland,CHE,2011,1.93560004234314
Switzerland,CHE,2012,2.44582009315491
Switzerland,CHE,2013,1.78322005271912
Syria,SYR,1971,39.5078201293945
Syria,SYR,1972,31.3866596221924
Syria,SYR,1973,26.7497997283936
Syria,SYR,1974,28.0817794799805
Syria,SYR,1975,30.2271099090576
Syria,SYR,1977,36.2955017089844
Syria,SYR,1978,36.9146308898926
Syria,SYR,1979,34.7707099914551
Syria,SYR,1980,28.4577407836914
Syria,SYR,1981,26.6479301452637
Syria,SYR,1982,31.7856903076172
Syria,SYR,1983,36.1130981445313
Syria,SYR,1984,36.1167907714844
Syria,SYR,1985,34.7728004455566
Syria,SYR,1986,31.3584403991699
Syria,SYR,1987,30.5060596466064
Syria,SYR,1988,27.8783493041992
Syria,SYR,1989,26.8651695251465
Syria,SYR,1990,33.5191116333008
Syria,SYR,1991,32.9412498474121
Syria,SYR,1992,31.1319007873535
Syria,SYR,1993,32.8724708557129
Syria,SYR,1994,28.9721908569336
Syria,SYR,1999,26.1837005615234
Syria,SYR,2000,23.495080947876
Syria,SYR,2001,26.8997592926025
Syria,SYR,2003,31.2801609039307
Syria,SYR,2004,27.9047393798828
Syria,SYR,2005,37.9376106262207
Syria,SYR,2006,34.3708801269531
Syria,SYR,2007,33.8644981384277
Syria,SYR,2008,38.4194412231445
Syria,SYR,2009,35.5437698364258
Syria,SYR,2010,34.84912109375
Syria,SYR,2011,32.5390014648438
Syria,SYR,2012,90.0370788574219
Tajikistan,TJK,1995,66.976921081543
Tajikistan,TJK,1997,60.1266593933105
Tajikistan,TJK,1998,15.2270202636719
Tajikistan,TJK,1999,14.4280004501343
Tajikistan,TJK,2000,14.0390501022339
Tajikistan,TJK,2001,7.09988021850586
Tajikistan,TJK,2002,6.09673976898193
Tajikistan,TJK,2003,6.86172008514404
