Entity,Code,Year,Wind (kilowatt-hours)
Norway,NOR,2008,503.59077382100196
Norway,NOR,2009,532.6398666708101
Norway,NOR,2010,473.42568525173965
Norway,NOR,2011,682.359698920776
Norway,NOR,2012,812.4619490606302
Norway,NOR,2013,974.6012999488089
Norway,NOR,2014,1134.618927856865
Norway,NOR,2015,1272.7732797846156
Norway,NOR,2016,1060.320340171396
Norway,NOR,2017,1418.1507390917675
Norway,NOR,2018,1910.769360393406
Oman,OMN,1965,0
Oman,OMN,1966,0
Oman,OMN,1967,0
Oman,OMN,1968,0
Oman,OMN,1969,0
Oman,OMN,1970,0
Oman,OMN,1971,0
Oman,OMN,1972,0
Oman,OMN,1973,0
Oman,OMN,1974,0
Oman,OMN,1975,0
Oman,OMN,1976,0
Oman,OMN,1977,0
Oman,OMN,1978,0
Oman,OMN,1979,0
Oman,OMN,1980,0
Oman,OMN,1981,0
Oman,OMN,1982,0
Oman,OMN,1983,0
Oman,OMN,1984,0
Oman,OMN,1985,0
Oman,OMN,1986,0
Oman,OMN,1987,0
Oman,OMN,1988,0
Oman,OMN,1989,0
Oman,OMN,1990,0
Oman,OMN,1991,0
Oman,OMN,1992,0
Oman,OMN,1993,0
Oman,OMN,1994,0
Oman,OMN,1995,0
Oman,OMN,1996,0
Oman,OMN,1997,0
Oman,OMN,1998,0
Oman,OMN,1999,0
Oman,OMN,2000,0
Oman,OMN,2001,0
Oman,OMN,2002,0
Oman,OMN,2003,0
Oman,OMN,2004,0
Oman,OMN,2005,0
Oman,OMN,2006,0
Oman,OMN,2007,0
Oman,OMN,2008,0
Oman,OMN,2009,0
Oman,OMN,2010,0
Oman,OMN,2011,0
Oman,OMN,2012,0
Oman,OMN,2013,0
Oman,OMN,2014,0
Oman,OMN,2015,0
Oman,OMN,2016,0
Oman,OMN,2017,0
Oman,OMN,2018,0
Pakistan,PAK,1965,0
Pakistan,PAK,1966,0
Pakistan,PAK,1967,0
Pakistan,PAK,1968,0
Pakistan,PAK,1969,0
Pakistan,PAK,1970,0
Pakistan,PAK,1971,0
Pakistan,PAK,1972,0
Pakistan,PAK,1973,0
Pakistan,PAK,1974,0
Pakistan,PAK,1975,0
Pakistan,PAK,1976,0
Pakistan,PAK,1977,0
Pakistan,PAK,1978,0
Pakistan,PAK,1979,0
Pakistan,PAK,1980,0
Pakistan,PAK,1981,0
Pakistan,PAK,1982,0
Pakistan,PAK,1983,0
Pakistan,PAK,1984,0
Pakistan,PAK,1985,0
Pakistan,PAK,1986,0
Pakistan,PAK,1987,0
Pakistan,PAK,1988,0
Pakistan,PAK,1989,0
Pakistan,PAK,1990,0
Pakistan,PAK,1991,0
Pakistan,PAK,1992,0
Pakistan,PAK,1993,0
Pakistan,PAK,1994,0
Pakistan,PAK,1995,0
Pakistan,PAK,1996,0
Pakistan,PAK,1997,0
Pakistan,PAK,1998,0
Pakistan,PAK,1999,0
Pakistan,PAK,2000,0
Pakistan,PAK,2001,0
Pakistan,PAK,2002,0
Pakistan,PAK,2003,0
Pakistan,PAK,2004,0
Pakistan,PAK,2005,0
Pakistan,PAK,2006,0
Pakistan,PAK,2007,0
Pakistan,PAK,2008,0.160977219371029
Pakistan,PAK,2009,0.15742156398482277
Pakistan,PAK,2010,0.1540007171353253
Pakistan,PAK,2011,0.15071221468310245
Pakistan,PAK,2012,1.382674976398975
Pakistan,PAK,2013,3.6227707816657153
Pakistan,PAK,2014,6.18870105506571
Pakistan,PAK,2015,7.124358377527281
Pakistan,PAK,2016,10.161568961049392
Pakistan,PAK,2017,15.23365797418064
Pakistan,PAK,2018,21.36085110687563
Peru,PER,1965,0
Peru,PER,1966,0
Peru,PER,1967,0
Peru,PER,1968,0
Peru,PER,1969,0
Peru,PER,1970,0
Peru,PER,1971,0
Peru,PER,1972,0
Peru,PER,1973,0
Peru,PER,1974,0
Peru,PER,1975,0
Peru,PER,1976,0
Peru,PER,1977,0
Peru,PER,1978,0
Peru,PER,1979,0
Peru,PER,1980,0
Peru,PER,1981,0
Peru,PER,1982,0
Peru,PER,1983,0
Peru,PER,1984,0
Peru,PER,1985,0
Peru,PER,1986,0
Peru,PER,1987,0
Peru,PER,1988,0
Peru,PER,1989,0
Peru,PER,1990,0
Peru,PER,1991,0
Peru,PER,1992,0
Peru,PER,1993,0
Peru,PER,1994,0
Peru,PER,1995,0
Peru,PER,1996,0.042518986830411255
Peru,PER,1997,0.06262928681924558
Peru,PER,1998,0.05128205394029152
Peru,PER,1999,0.060547087583403644
Peru,PER,2000,0.07956396825396826
Peru,PER,2001,0.11783625881562745
Peru,PER,2002,0.11652315043725325
Peru,PER,2003,0.11536949802718108
Peru,PER,2004,0.11431703953084275
Peru,PER,2005,0.11332426254216608
Peru,PER,2006,0.1123725677887695
Peru,PER,2007,0.11145639007517737
Peru,PER,2008,0.11056277221483092
Peru,PER,2009,0.1096757510506026
Peru,PER,2010,0.10878785655229435
Peru,PER,2011,0.10791053512848552
Peru,PER,2012,0.10702185583081981
Peru,PER,2013,0.10606213138980321
Peru,PER,2014,22.52015884479894
Peru,PER,2015,51.332166599717766
Peru,PER,2016,89.69753138136197
Peru,PER,2017,89.83659076866812
Peru,PER,2018,122.87397011347655
Philippines,PHL,1965,0
Philippines,PHL,1966,0
Philippines,PHL,1967,0
Philippines,PHL,1968,0
Philippines,PHL,1969,0
Philippines,PHL,1970,0
Philippines,PHL,1971,0
Philippines,PHL,1972,0
Philippines,PHL,1973,0
Philippines,PHL,1974,0
Philippines,PHL,1975,0
Philippines,PHL,1976,0
Philippines,PHL,1977,0
Philippines,PHL,1978,0
Philippines,PHL,1979,0
Philippines,PHL,1980,0
Philippines,PHL,1981,0
Philippines,PHL,1982,0
Philippines,PHL,1983,0
Philippines,PHL,1984,0
Philippines,PHL,1985,0
Philippines,PHL,1986,0
Philippines,PHL,1987,0
Philippines,PHL,1988,0
Philippines,PHL,1989,0
Philippines,PHL,1990,0
Philippines,PHL,1991,0
Philippines,PHL,1992,0
Philippines,PHL,1993,0
Philippines,PHL,1994,0
Philippines,PHL,1995,0
Philippines,PHL,1996,0
Philippines,PHL,1997,0
Philippines,PHL,1998,0
Philippines,PHL,1999,0
Philippines,PHL,2000,0
Philippines,PHL,2001,0
Philippines,PHL,2002,0
Philippines,PHL,2003,0
Philippines,PHL,2004,0
Philippines,PHL,2005,0.532528466163149
Philippines,PHL,2006,1.5939663369704973
Philippines,PHL,2007,1.7025422432749846
Philippines,PHL,2008,1.777101793469891
Philippines,PHL,2009,1.834650307312745
Philippines,PHL,2010,1.7284063483989063
Philippines,PHL,2011,2.428751542848174
Philippines,PHL,2012,2.0394446145062903
Philippines,PHL,2013,1.747474664920301
Philippines,PHL,2014,3.980946118909992
Philippines,PHL,2015,19.287559169645395
Philippines,PHL,2016,24.7565769499537
Philippines,PHL,2017,27.362385880977058
Philippines,PHL,2018,28.448026962803915
Poland,POL,1965,0
Poland,POL,1966,0
Poland,POL,1967,0
Poland,POL,1968,0
Poland,POL,1969,0
Poland,POL,1970,0
Poland,POL,1971,0
Poland,POL,1972,0
Poland,POL,1973,0
Poland,POL,1974,0
Poland,POL,1975,0
Poland,POL,1976,0
Poland,POL,1977,0
Poland,POL,1978,0
Poland,POL,1979,0
Poland,POL,1980,0
Poland,POL,1981,0
Poland,POL,1982,0
Poland,POL,1983,0
Poland,POL,1984,0
Poland,POL,1985,0
Poland,POL,1986,0
Poland,POL,1987,0
Poland,POL,1988,0
Poland,POL,1989,0
Poland,POL,1990,0
Poland,POL,1991,0
Poland,POL,1992,0
Poland,POL,1993,0
Poland,POL,1994,0
Poland,POL,1995,0.0684255505863387
Poland,POL,1996,0
Poland,POL,1997,0.13654576469062135
Poland,POL,1998,0.27295698060367185
Poland,POL,1999,0.27292867143746113
Poland,POL,2000,0.3412581697227482
Poland,POL,2001,0.9561927622631716
Poland,POL,2002,4.170706429629245
Poland,POL,2003,8.488522564122576
Poland,POL,2004,9.731359796093749
Poland,POL,2005,9.25911951810055
Poland,POL,2006,17.56490083042186
Poland,POL,2007,35.81686457460955
Poland,POL,2008,57.42450078864353
Poland,POL,2009,73.89994084272007
Poland,POL,2010,114.24334388207673
Poland,POL,2011,220.28914577297778
Poland,POL,2012,326.7874870458053
Poland,POL,2013,414.06782325593593
Poland,POL,2014,530.4471700217899
Poland,POL,2015,751.2668719995269
Poland,POL,2016,871.9975727618521
Poland,POL,2017,1033.7578195786894
Poland,POL,2018,891.3725957583988
Portugal,PRT,1965,0
Portugal,PRT,1966,0
Portugal,PRT,1967,0
Portugal,PRT,1968,0
Portugal,PRT,1969,0
Portugal,PRT,1970,0
Portugal,PRT,1971,0
Portugal,PRT,1972,0
Portugal,PRT,1973,0
Portugal,PRT,1974,0
Portugal,PRT,1975,0
Portugal,PRT,1976,0
Portugal,PRT,1977,0
Portugal,PRT,1978,0
Portugal,PRT,1979,0
Portugal,PRT,1980,0
Portugal,PRT,1981,0
Portugal,PRT,1982,0
Portugal,PRT,1983,0
Portugal,PRT,1984,0
Portugal,PRT,1985,0
Portugal,PRT,1986,0
Portugal,PRT,1987,0
Portugal,PRT,1988,0
Portugal,PRT,1989,0.26605785562632694
Portugal,PRT,1990,0.2552053350176857
Portugal,PRT,1991,0.25466486385639375
Portugal,PRT,1992,1.0150754225705962
Portugal,PRT,1993,2.778611400420126
Portugal,PRT,1994,4.453642795420607
Portugal,PRT,1995,4.172556102467546
Portugal,PRT,1996,5.453242044602329
Portugal,PRT,1997,9.82800950958231
Portugal,PRT,1998,22.930342901899355
Portugal,PRT,1999,31.563550088737202
Portugal,PRT,2000,42.93534644071089
Portugal,PRT,2001,65.14691098056281
Portugal,PRT,2002,91.72266342769113
Portugal,PRT,2003,125.145077746884
Portugal,PRT,2004,205.07768330340943
Portugal,PRT,2005,444.0225989750667
Portugal,PRT,2006,730.0928024755763
Portugal,PRT,2007,1004.7937396869386
Portugal,PRT,2008,1429.9197732515338
Portugal,PRT,2009,1880.3728480073557
Portugal,PRT,2010,2280.4037277869006
Portugal,PRT,2011,2281.2495327249503
Portugal,PRT,2012,2565.076952066312
Portugal,PRT,2013,3018.941215201948
Portugal,PRT,2014,3059.3265287214435
Portugal,PRT,2015,2946.2206256413965
Portugal,PRT,2016,3178.996299606818
Portugal,PRT,2017,3132.625030850423
Portugal,PRT,2018,3247.6496428841656
Qatar,QAT,1965,0
Qatar,QAT,1966,0
Qatar,QAT,1967,0
Qatar,QAT,1968,0
Qatar,QAT,1969,0
Qatar,QAT,1970,0
Qatar,QAT,1971,0
Qatar,QAT,1972,0
Qatar,QAT,1973,0
Qatar,QAT,1974,0
Qatar,QAT,1975,0
Qatar,QAT,1976,0
Qatar,QAT,1977,0
Qatar,QAT,1978,0
Qatar,QAT,1979,0
Qatar,QAT,1980,0
Qatar,QAT,1981,0
Qatar,QAT,1982,0
Qatar,QAT,1983,0
Qatar,QAT,1984,0
Qatar,QAT,1985,0
Qatar,QAT,1986,0
Qatar,QAT,1987,0
Qatar,QAT,1988,0
Qatar,QAT,1989,0
Qatar,QAT,1990,0
Qatar,QAT,1991,0
Qatar,QAT,1992,0
Qatar,QAT,1993,0
Qatar,QAT,1994,0
Qatar,QAT,1995,0
Qatar,QAT,1996,0
Qatar,QAT,1997,0
Qatar,QAT,1998,0
Qatar,QAT,1999,0
Qatar,QAT,2000,0
Qatar,QAT,2001,0
Qatar,QAT,2002,0
Qatar,QAT,2003,0
Qatar,QAT,2004,0
Qatar,QAT,2005,0
Qatar,QAT,2006,0
Qatar,QAT,2007,0
Qatar,QAT,2008,0
Qatar,QAT,2009,0
Qatar,QAT,2010,0
Qatar,QAT,2011,0
Qatar,QAT,2012,0
Qatar,QAT,2013,0
Qatar,QAT,2014,0
Qatar,QAT,2015,0
Qatar,QAT,2016,0
Qatar,QAT,2017,0
Qatar,QAT,2018,0
Romania,ROU,1965,0
Romania,ROU,1966,0
Romania,ROU,1967,0
Romania,ROU,1968,0
Romania,ROU,1969,0
Romania,ROU,1970,0
Romania,ROU,1971,0
Romania,ROU,1972,0
Romania,ROU,1973,0
Romania,ROU,1974,0
Romania,ROU,1975,0
Romania,ROU,1976,0
Romania,ROU,1977,0
Romania,ROU,1978,0
Romania,ROU,1979,0
Romania,ROU,1980,0
Romania,ROU,1981,0
Romania,ROU,1982,0
Romania,ROU,1983,0
Romania,ROU,1984,0
Romania,ROU,1985,0
Romania,ROU,1986,0
Romania,ROU,1987,0
Romania,ROU,1988,0
Romania,ROU,1989,0
Romania,ROU,1990,0.1131663514836732
Romania,ROU,1991,0
Romania,ROU,1992,0
Romania,ROU,1993,0
Romania,ROU,1994,0
Romania,ROU,1995,0
Romania,ROU,1996,0
Romania,ROU,1997,0
Romania,ROU,1998,0
Romania,ROU,1999,0
Romania,ROU,2000,0
Romania,ROU,2001,0
Romania,ROU,2002,0
Romania,ROU,2003,0
Romania,ROU,2004,0
Romania,ROU,2005,0
Romania,ROU,2006,0.12393229019497035
Romania,ROU,2007,0.37533206950651327
Romania,ROU,2008,0.6316798487758042
Romania,ROU,2009,1.1476022812288016
Romania,ROU,2010,39.33485511137164
Romania,ROU,2011,179.47583213059943
Romania,ROU,2012,343.4700359687546
Romania,ROU,2013,590.8079690920379
Romania,ROU,2014,620.4095784083651
Romania,ROU,2015,932.8402565053954
Romania,ROU,2016,876.0408800439484
Romania,ROU,2017,991.7627588007532
Romania,ROU,2018,876.5184264303292
Russia,RUS,1985,0
Russia,RUS,1986,0
Russia,RUS,1987,0
Russia,RUS,1988,0
Russia,RUS,1989,0
Russia,RUS,1990,0
Russia,RUS,1991,0
Russia,RUS,1992,0
Russia,RUS,1993,0
Russia,RUS,1994,0
Russia,RUS,1995,0
Russia,RUS,1996,0
Russia,RUS,1997,0
Russia,RUS,1998,0
Russia,RUS,1999,0
Russia,RUS,2000,0.03415187161104452
Russia,RUS,2001,0.05594076665780162
Russia,RUS,2002,0.11235528557459235
Russia,RUS,2003,0.15649973603669234
Russia,RUS,2004,0.12785203304263756
Russia,RUS,2005,0.12455267623475695
Russia,RUS,2006,0.09542482470102717
Russia,RUS,2007,0.12123194931107174
Russia,RUS,2008,0.0955274219311784
Russia,RUS,2009,0.0697705023605879
Russia,RUS,2010,0.07677628221405043
Russia,RUS,2011,0.09874165090545634
Russia,RUS,2012,0.09596522841229495
Russia,RUS,2013,0.08155932300346153
Russia,RUS,2014,1.7463214720255196
Russia,RUS,2015,2.624591099884325
Russia,RUS,2016,2.575876862591534
Russia,RUS,2017,2.5361021473922905
Russia,RUS,2018,4.1123951010745605
Saudi Arabia,SAU,1965,0
Saudi Arabia,SAU,1966,0
Saudi Arabia,SAU,1967,0
Saudi Arabia,SAU,1968,0
Saudi Arabia,SAU,1969,0
Saudi Arabia,SAU,1970,0
Saudi Arabia,SAU,1971,0
Saudi Arabia,SAU,1972,0
Saudi Arabia,SAU,1973,0
Saudi Arabia,SAU,1974,0
Saudi Arabia,SAU,1975,0
Saudi Arabia,SAU,1976,0
Saudi Arabia,SAU,1977,0
Saudi Arabia,SAU,1978,0
Saudi Arabia,SAU,1979,0
Saudi Arabia,SAU,1980,0
Saudi Arabia,SAU,1981,0
Saudi Arabia,SAU,1982,0
Saudi Arabia,SAU,1983,0
Saudi Arabia,SAU,1984,0
Saudi Arabia,SAU,1985,0
Saudi Arabia,SAU,1986,0
Saudi Arabia,SAU,1987,0
Saudi Arabia,SAU,1988,0
Saudi Arabia,SAU,1989,0
Saudi Arabia,SAU,1990,0
Saudi Arabia,SAU,1991,0
Saudi Arabia,SAU,1992,0
Saudi Arabia,SAU,1993,0
Saudi Arabia,SAU,1994,0
Saudi Arabia,SAU,1995,0
Saudi Arabia,SAU,1996,0
Saudi Arabia,SAU,1997,0
Saudi Arabia,SAU,1998,0
Saudi Arabia,SAU,1999,0
Saudi Arabia,SAU,2000,0
Saudi Arabia,SAU,2001,0
Saudi Arabia,SAU,2002,0
Saudi Arabia,SAU,2003,0
Saudi Arabia,SAU,2004,0
Saudi Arabia,SAU,2005,0
Saudi Arabia,SAU,2006,0
Saudi Arabia,SAU,2007,0
Saudi Arabia,SAU,2008,0
Saudi Arabia,SAU,2009,0
Saudi Arabia,SAU,2010,0
Saudi Arabia,SAU,2011,0
Saudi Arabia,SAU,2012,0
Saudi Arabia,SAU,2013,0
Saudi Arabia,SAU,2014,0
Saudi Arabia,SAU,2015,0
Saudi Arabia,SAU,2016,0
Saudi Arabia,SAU,2017,0
Saudi Arabia,SAU,2018,0
Singapore,SGP,1965,0
Singapore,SGP,1966,0
Singapore,SGP,1967,0
Singapore,SGP,1968,0
Singapore,SGP,1969,0
Singapore,SGP,1970,0
Singapore,SGP,1971,0
Singapore,SGP,1972,0
Singapore,SGP,1973,0
Singapore,SGP,1974,0
Singapore,SGP,1975,0
Singapore,SGP,1976,0
Singapore,SGP,1977,0
Singapore,SGP,1978,0
Singapore,SGP,1979,0
Singapore,SGP,1980,0
Singapore,SGP,1981,0
Singapore,SGP,1982,0
Singapore,SGP,1983,0
Singapore,SGP,1984,0
Singapore,SGP,1985,0
Singapore,SGP,1986,0
Singapore,SGP,1987,0
Singapore,SGP,1988,0
Singapore,SGP,1989,0
Singapore,SGP,1990,0
Singapore,SGP,1991,0
Singapore,SGP,1992,0
Singapore,SGP,1993,0
Singapore,SGP,1994,0
Singapore,SGP,1995,0
Singapore,SGP,1996,0
Singapore,SGP,1997,0
Singapore,SGP,1998,0
Singapore,SGP,1999,0
Singapore,SGP,2000,0
Singapore,SGP,2001,0
Singapore,SGP,2002,0
Singapore,SGP,2003,0
Singapore,SGP,2004,0
Singapore,SGP,2005,0
Singapore,SGP,2006,0
Singapore,SGP,2007,0
Singapore,SGP,2008,0
Singapore,SGP,2009,0
Singapore,SGP,2010,0
Singapore,SGP,2011,0
Singapore,SGP,2012,0
Singapore,SGP,2013,0
Singapore,SGP,2014,0
Singapore,SGP,2015,0
Singapore,SGP,2016,0
Singapore,SGP,2017,0
Singapore,SGP,2018,0
Slovakia,SVK,1965,0
Slovakia,SVK,1966,0
Slovakia,SVK,1967,0
Slovakia,SVK,1968,0
Slovakia,SVK,1969,0
Slovakia,SVK,1970,0
Slovakia,SVK,1971,0
Slovakia,SVK,1972,0
Slovakia,SVK,1973,0
Slovakia,SVK,1974,0
Slovakia,SVK,1975,0
Slovakia,SVK,1976,0
Slovakia,SVK,1977,0
Slovakia,SVK,1978,0
Slovakia,SVK,1979,0
Slovakia,SVK,1980,0
Slovakia,SVK,1981,0
Slovakia,SVK,1982,0
Slovakia,SVK,1983,0
Slovakia,SVK,1984,0
Slovakia,SVK,1985,0
Slovakia,SVK,1986,0
Slovakia,SVK,1987,0
Slovakia,SVK,1988,0
Slovakia,SVK,1989,0
Slovakia,SVK,1990,0
Slovakia,SVK,1991,0
Slovakia,SVK,1992,0
Slovakia,SVK,1993,0
Slovakia,SVK,1994,0
Slovakia,SVK,1995,0
Slovakia,SVK,1996,0
Slovakia,SVK,1997,0
Slovakia,SVK,1998,0
Slovakia,SVK,1999,0
Slovakia,SVK,2000,0
Slovakia,SVK,2001,0
Slovakia,SVK,2002,0
Slovakia,SVK,2003,0.9746586111111112
Slovakia,SVK,2004,2.9245174106315983
Slovakia,SVK,2005,3.411936979070198
Slovakia,SVK,2006,2.9245174106315983
Slovakia,SVK,2007,3.8993565475087983
Slovakia,SVK,2008,3.411936979070198
Slovakia,SVK,2009,2.9234344565821146
Slovakia,SVK,2010,2.9218115284974093
Slovakia,SVK,2011,2.432592207432058
Slovakia,SVK,2012,2.9158761772853183
Slovakia,SVK,2013,2.9121116746587976
Slovakia,SVK,2014,2.908356879720022
Slovakia,SVK,2015,2.9046117549668877
Slovakia,SVK,2016,2.909359261300992
Slovakia,SVK,2017,2.8982139317180615
Slovakia,SVK,2018,2.412963735558409
Slovenia,SVN,1990,0
Slovenia,SVN,1991,0
Slovenia,SVN,1992,0
Slovenia,SVN,1993,0
Slovenia,SVN,1994,0
Slovenia,SVN,1995,0
Slovenia,SVN,1996,0
Slovenia,SVN,1997,0
Slovenia,SVN,1998,0
Slovenia,SVN,1999,0
Slovenia,SVN,2000,0
Slovenia,SVN,2001,0
Slovenia,SVN,2002,0
Slovenia,SVN,2003,0
Slovenia,SVN,2004,0
Slovenia,SVN,2005,0
Slovenia,SVN,2006,0
Slovenia,SVN,2007,0
Slovenia,SVN,2008,0
Slovenia,SVN,2009,0
Slovenia,SVN,2010,0
Slovenia,SVN,2011,0
Slovenia,SVN,2012,0
Slovenia,SVN,2013,5.102429956374213
Slovenia,SVN,2014,5.09255587808418
Slovenia,SVN,2015,7.624079913085466
Slovenia,SVN,2016,7.63391181292189
Slovenia,SVN,2017,7.245714084778421
Slovenia,SVN,2018,7.799756323387872
South Africa,ZAF,1965,0
South Africa,ZAF,1966,0
South Africa,ZAF,1967,0
South Africa,ZAF,1968,0
South Africa,ZAF,1969,0
South Africa,ZAF,1970,0
South Africa,ZAF,1971,0
South Africa,ZAF,1972,0
South Africa,ZAF,1973,0
South Africa,ZAF,1974,0
South Africa,ZAF,1975,0
South Africa,ZAF,1976,0
South Africa,ZAF,1977,0
South Africa,ZAF,1978,0
South Africa,ZAF,1979,0
South Africa,ZAF,1980,0
South Africa,ZAF,1981,0
South Africa,ZAF,1982,0
South Africa,ZAF,1983,0
South Africa,ZAF,1984,0
South Africa,ZAF,1985,0
South Africa,ZAF,1986,0
South Africa,ZAF,1987,0
South Africa,ZAF,1988,0
South Africa,ZAF,1989,0
South Africa,ZAF,1990,0
South Africa,ZAF,1991,0
South Africa,ZAF,1992,0
South Africa,ZAF,1993,0
South Africa,ZAF,1994,0
South Africa,ZAF,1995,0
South Africa,ZAF,1996,0
South Africa,ZAF,1997,0
South Africa,ZAF,1998,0
South Africa,ZAF,1999,0
South Africa,ZAF,2000,0
South Africa,ZAF,2001,0
South Africa,ZAF,2002,0
South Africa,ZAF,2003,0.3379667694085918
South Africa,ZAF,2004,0.6677440292227015
South Africa,ZAF,2005,0.6595298893089117
South Africa,ZAF,2006,0.6512600925983212
South Africa,ZAF,2007,0.6428939460504886
South Africa,ZAF,2008,1.1101700492175417
South Africa,ZAF,2009,1.5640266014224302
South Africa,ZAF,2010,1.7469528430013475
South Africa,ZAF,2011,1.8723255616875625
South Africa,ZAF,2012,1.8429469935457006
South Africa,ZAF,2013,1.8136312051334587
South Africa,ZAF,2014,51.43119607692872
South Africa,ZAF,2015,145.91374978640815
South Africa,ZAF,2016,197.05941832141335
South Africa,ZAF,2017,270.81861105963867
South Africa,ZAF,2018,313.95011333812056
South Korea,KOR,1965,0
South Korea,KOR,1966,0
South Korea,KOR,1967,0
South Korea,KOR,1968,0
South Korea,KOR,1969,0
South Korea,KOR,1970,0
South Korea,KOR,1971,0
South Korea,KOR,1972,0
South Korea,KOR,1973,0
South Korea,KOR,1974,0
South Korea,KOR,1975,0
South Korea,KOR,1976,0
South Korea,KOR,1977,0
South Korea,KOR,1978,0
South Korea,KOR,1979,0
South Korea,KOR,1980,0
South Korea,KOR,1981,0
South Korea,KOR,1982,0
South Korea,KOR,1983,0
South Korea,KOR,1984,0
South Korea,KOR,1985,0
South Korea,KOR,1986,0
South Korea,KOR,1987,0
South Korea,KOR,1988,0
South Korea,KOR,1989,0
South Korea,KOR,1990,0
South Korea,KOR,1991,0
South Korea,KOR,1992,0
South Korea,KOR,1993,0.05935667644073532
South Korea,KOR,1994,0.05871437416331995
South Korea,KOR,1995,0
South Korea,KOR,1996,0
South Korea,KOR,1997,0.05696550025976275
South Korea,KOR,1998,0.11289239827545527
South Korea,KOR,1999,0.3268134632154327
South Korea,KOR,2000,0.926737380907153
South Korea,KOR,2001,0.694495008803924
South Korea,KOR,2002,0.8158442577083335
South Korea,KOR,2003,1.3558402492695967
South Korea,KOR,2004,2.574544033778072
South Korea,KOR,2005,7.018552523562145
South Korea,KOR,2006,12.86238051616203
South Korea,KOR,2007,20.159660440501682
South Korea,KOR,2008,23.33085049347323
South Korea,KOR,2009,36.54853434514763
South Korea,KOR,2010,43.3913619323457
South Korea,KOR,2011,45.61015888542964
South Korea,KOR,2012,47.981462677932925
South Korea,KOR,2013,60.01516869979741
South Korea,KOR,2014,59.568125311610814
South Korea,KOR,2015,69.51054065974067
South Korea,KOR,2016,86.878391873958
South Korea,KOR,2017,111.709949506615
South Korea,KOR,2018,123.61254659090912
Spain,ESP,1965,0
Spain,ESP,1966,0
Spain,ESP,1967,0
Spain,ESP,1968,0
Spain,ESP,1969,0
Spain,ESP,1970,0
Spain,ESP,1971,0
Spain,ESP,1972,0
Spain,ESP,1973,0
Spain,ESP,1974,0
Spain,ESP,1975,0
Spain,ESP,1976,0
Spain,ESP,1977,0
Spain,ESP,1978,0
Spain,ESP,1979,0
Spain,ESP,1980,0
Spain,ESP,1981,0
Spain,ESP,1982,0
Spain,ESP,1983,0
Spain,ESP,1984,0
Spain,ESP,1985,0
Spain,ESP,1986,0
Spain,ESP,1987,0
Spain,ESP,1988,0
Spain,ESP,1989,0.8745246269076409
Spain,ESP,1990,0.9397777499170983
Spain,ESP,1991,1.0044450337158708
Spain,ESP,1992,6.87758822486108
Spain,ESP,1993,7.72153484114939
Spain,ESP,1994,11.611858548915784
Spain,ESP,1995,17.858253036921607
Spain,ESP,1996,24.001972959983966
Spain,ESP,1997,48.773112856750345
Spain,ESP,1998,88.50044117282722
Spain,ESP,1999,178.5003370976912
Spain,ESP,2000,304.7023558858543
Spain,ESP,2001,430.47610304944465
Spain,ESP,2002,586.4554037285305
Spain,ESP,2003,745.9929521286036
Spain,ESP,2004,953.9990179373326
Spain,ESP,2005,1265.9605123264953
Spain,ESP,2006,1370.6520319560016
Spain,ESP,2007,1596.939585295516
Spain,ESP,2008,1881.9596693086457
Spain,ESP,2009,2140.2708318422638
Spain,ESP,2010,2449.360559593446
Spain,ESP,2011,2371.629204591156
Spain,ESP,2012,2766.2808092365553
Spain,ESP,2013,3127.050456538322
Spain,ESP,2014,2926.083110537005
Spain,ESP,2015,2781.1671140705353
Spain,ESP,2016,2760.2404382296177
Spain,ESP,2017,2771.487532705212
Spain,ESP,2018,2865.0754671513932
Sri Lanka,LKA,1965,0
Sri Lanka,LKA,1966,0
Sri Lanka,LKA,1967,0
Sri Lanka,LKA,1968,0
Sri Lanka,LKA,1969,0
Sri Lanka,LKA,1970,0
Sri Lanka,LKA,1971,0
Sri Lanka,LKA,1972,0
Sri Lanka,LKA,1973,0
Sri Lanka,LKA,1974,0
Sri Lanka,LKA,1975,0
Sri Lanka,LKA,1976,0
Sri Lanka,LKA,1977,0
Sri Lanka,LKA,1978,0
Sri Lanka,LKA,1979,0
Sri Lanka,LKA,1980,0
Sri Lanka,LKA,1981,0
Sri Lanka,LKA,1982,0
Sri Lanka,LKA,1983,0
Sri Lanka,LKA,1984,0
Sri Lanka,LKA,1985,0
Sri Lanka,LKA,1986,0
Sri Lanka,LKA,1987,0
Sri Lanka,LKA,1988,0
Sri Lanka,LKA,1989,0
Sri Lanka,LKA,1990,0
Sri Lanka,LKA,1991,0
Sri Lanka,LKA,1992,0
Sri Lanka,LKA,1993,0
Sri Lanka,LKA,1994,0
Sri Lanka,LKA,1995,0
Sri Lanka,LKA,1996,0
Sri Lanka,LKA,1997,0
Sri Lanka,LKA,1998,0
Sri Lanka,LKA,1999,0.4935181744628409
Sri Lanka,LKA,2000,0.4764813105762062
Sri Lanka,LKA,2001,0.48702039392978
Sri Lanka,LKA,2002,0.4977868182772007
Sri Lanka,LKA,2003,0.4662139346650021
Sri Lanka,LKA,2004,0.3672763238252437
Sri Lanka,LKA,2005,0.32391439242773096
Sri Lanka,LKA,2006,0.3080704097278636
Sri Lanka,LKA,2007,0.30580358784396744
Sri Lanka,LKA,2008,0.42688687850280227
Sri Lanka,LKA,2009,0.4578777926853508
