Entity,Code,Year,Estimated deaths from volcanic eruptions (deaths)
Montserrat,MSR,1927,0
Montserrat,MSR,1928,0
Montserrat,MSR,1929,0
Montserrat,MSR,1930,0
Montserrat,MSR,1931,0
Montserrat,MSR,1932,0
Montserrat,MSR,1933,0
Montserrat,MSR,1934,0
Montserrat,MSR,1936,0
Montserrat,MSR,1937,0
Montserrat,MSR,1938,0
Montserrat,MSR,1939,0
Montserrat,MSR,1940,0
Montserrat,MSR,1941,0
Montserrat,MSR,1943,0
Montserrat,MSR,1944,0
Montserrat,MSR,1946,0
Montserrat,MSR,1947,0
Montserrat,MSR,1949,0
Montserrat,MSR,1950,0
Montserrat,MSR,1951,0
Montserrat,MSR,1952,0
Montserrat,MSR,1953,0
Montserrat,MSR,1954,0
Montserrat,MSR,1955,0
Montserrat,MSR,1957,0
Montserrat,MSR,1958,0
Montserrat,MSR,1961,0
Montserrat,MSR,1962,0
Montserrat,MSR,1963,0
Montserrat,MSR,1964,0
Montserrat,MSR,1965,0
Montserrat,MSR,1966,0
Montserrat,MSR,1967,0
Montserrat,MSR,1968,0
Montserrat,MSR,1969,0
Montserrat,MSR,1970,0
Montserrat,MSR,1971,0
Montserrat,MSR,1972,0
Montserrat,MSR,1973,0
Montserrat,MSR,1974,0
Montserrat,MSR,1975,0
Montserrat,MSR,1976,0
Montserrat,MSR,1977,0
Montserrat,MSR,1978,0
Montserrat,MSR,1979,0
Montserrat,MSR,1980,0
Montserrat,MSR,1981,0
Montserrat,MSR,1982,0
Montserrat,MSR,1983,0
Montserrat,MSR,1984,0
Montserrat,MSR,1985,0
Montserrat,MSR,1986,0
Montserrat,MSR,1987,0
Montserrat,MSR,1988,0
Montserrat,MSR,1989,0
Montserrat,MSR,1990,0
Montserrat,MSR,1991,0
Montserrat,MSR,1992,0
Montserrat,MSR,1993,0
Montserrat,MSR,1994,0
Montserrat,MSR,1995,0
Montserrat,MSR,1996,0
Montserrat,MSR,1997,24
Montserrat,MSR,1998,0
Montserrat,MSR,1999,0
Montserrat,MSR,2000,0
Montserrat,MSR,2001,0
Montserrat,MSR,2002,0
Montserrat,MSR,2004,0
Montserrat,MSR,2005,0
Montserrat,MSR,2006,0
Montserrat,MSR,2007,0
Montserrat,MSR,2008,0
Montserrat,MSR,2010,0
Montserrat,MSR,2011,0
Montserrat,MSR,2013,0
Montserrat,MSR,2014,0
Montserrat,MSR,2015,0
Montserrat,MSR,2016,0
Montserrat,MSR,2017,0
New Zealand,NZL,141 BCE,0
New Zealand,NZL,79,0
New Zealand,NZL,450,0
New Zealand,NZL,764,0
New Zealand,NZL,1169,0
New Zealand,NZL,1300,0
New Zealand,NZL,1362,0
New Zealand,NZL,1410,0
New Zealand,NZL,1485,0
New Zealand,NZL,1510,0
New Zealand,NZL,1536,0
New Zealand,NZL,1538,0
New Zealand,NZL,1568,0
New Zealand,NZL,1570,0
New Zealand,NZL,1580,0
New Zealand,NZL,1586,0
New Zealand,NZL,1595,0
New Zealand,NZL,1598,0
New Zealand,NZL,1600,0
New Zealand,NZL,1629,0
New Zealand,NZL,1630,0
New Zealand,NZL,1631,0
New Zealand,NZL,1638,0
New Zealand,NZL,1640,0
New Zealand,NZL,1650,0
New Zealand,NZL,1660,0
New Zealand,NZL,1663,0
New Zealand,NZL,1664,0
New Zealand,NZL,1669,0
New Zealand,NZL,1672,0
New Zealand,NZL,1677,0
New Zealand,NZL,1682,0
New Zealand,NZL,1684,0
New Zealand,NZL,1711,0
New Zealand,NZL,1716,0
New Zealand,NZL,1717,0
New Zealand,NZL,1718,0
New Zealand,NZL,1721,0
New Zealand,NZL,1727,0
New Zealand,NZL,1737,0
New Zealand,NZL,1741,0
New Zealand,NZL,1754,0
New Zealand,NZL,1755,0
New Zealand,NZL,1757,0
New Zealand,NZL,1760,0
New Zealand,NZL,1766,0
New Zealand,NZL,1772,0
New Zealand,NZL,1775,0
New Zealand,NZL,1778,0
New Zealand,NZL,1779,0
New Zealand,NZL,1780,0
New Zealand,NZL,1781,0
New Zealand,NZL,1783,0
New Zealand,NZL,1784,0
New Zealand,NZL,1785,0
New Zealand,NZL,1786,0
New Zealand,NZL,1790,0
New Zealand,NZL,1792,0
New Zealand,NZL,1794,0
New Zealand,NZL,1800,0
New Zealand,NZL,1801,0
New Zealand,NZL,1805,0
New Zealand,NZL,1812,0
New Zealand,NZL,1814,0
New Zealand,NZL,1815,0
New Zealand,NZL,1816,0
New Zealand,NZL,1822,0
New Zealand,NZL,1832,0
New Zealand,NZL,1833,0
New Zealand,NZL,1838,0
New Zealand,NZL,1840,0
New Zealand,NZL,1843,0
New Zealand,NZL,1845,0
New Zealand,NZL,1846,63
New Zealand,NZL,1848,0
New Zealand,NZL,1853,0
New Zealand,NZL,1854,0
New Zealand,NZL,1856,0
New Zealand,NZL,1860,0
New Zealand,NZL,1861,0
New Zealand,NZL,1864,0
New Zealand,NZL,1866,0
New Zealand,NZL,1867,0
New Zealand,NZL,1868,0
New Zealand,NZL,1869,0
New Zealand,NZL,1871,0
New Zealand,NZL,1872,0
New Zealand,NZL,1873,0
New Zealand,NZL,1874,0
New Zealand,NZL,1875,0
New Zealand,NZL,1877,0
New Zealand,NZL,1878,0
New Zealand,NZL,1883,0
New Zealand,NZL,1885,0
New Zealand,NZL,1886,153
New Zealand,NZL,1887,0
New Zealand,NZL,1888,0
New Zealand,NZL,1892,0
New Zealand,NZL,1893,0
New Zealand,NZL,1894,0
New Zealand,NZL,1895,0
New Zealand,NZL,1896,0
New Zealand,NZL,1897,0
New Zealand,NZL,1899,0
New Zealand,NZL,1900,0
New Zealand,NZL,1902,0
New Zealand,NZL,1903,4
New Zealand,NZL,1904,0
New Zealand,NZL,1905,0
New Zealand,NZL,1906,0
New Zealand,NZL,1907,0
New Zealand,NZL,1909,0
New Zealand,NZL,1910,1
New Zealand,NZL,1911,0
New Zealand,NZL,1912,0
New Zealand,NZL,1913,0
New Zealand,NZL,1914,11
New Zealand,NZL,1917,2
New Zealand,NZL,1919,0
New Zealand,NZL,1920,0
New Zealand,NZL,1921,0
New Zealand,NZL,1923,0
New Zealand,NZL,1924,0
New Zealand,NZL,1926,0
New Zealand,NZL,1927,0
New Zealand,NZL,1928,0
New Zealand,NZL,1929,0
New Zealand,NZL,1930,0
New Zealand,NZL,1931,0
New Zealand,NZL,1932,0
New Zealand,NZL,1933,0
New Zealand,NZL,1934,0
New Zealand,NZL,1936,0
New Zealand,NZL,1937,0
New Zealand,NZL,1938,0
New Zealand,NZL,1939,0
New Zealand,NZL,1940,0
New Zealand,NZL,1941,0
New Zealand,NZL,1943,0
New Zealand,NZL,1944,0
New Zealand,NZL,1946,0
New Zealand,NZL,1947,0
New Zealand,NZL,1949,0
New Zealand,NZL,1950,0
New Zealand,NZL,1951,0
New Zealand,NZL,1952,0
New Zealand,NZL,1953,151
New Zealand,NZL,1954,0
New Zealand,NZL,1955,0
New Zealand,NZL,1957,0
New Zealand,NZL,1958,0
New Zealand,NZL,1961,0
New Zealand,NZL,1962,0
New Zealand,NZL,1963,0
New Zealand,NZL,1964,0
New Zealand,NZL,1965,0
New Zealand,NZL,1966,0
New Zealand,NZL,1967,0
New Zealand,NZL,1968,0
New Zealand,NZL,1969,0
New Zealand,NZL,1970,0
New Zealand,NZL,1971,0
New Zealand,NZL,1972,0
New Zealand,NZL,1973,0
New Zealand,NZL,1974,0
New Zealand,NZL,1975,0
New Zealand,NZL,1976,0
New Zealand,NZL,1977,0
New Zealand,NZL,1978,0
New Zealand,NZL,1979,0
New Zealand,NZL,1980,0
New Zealand,NZL,1981,0
New Zealand,NZL,1982,0
New Zealand,NZL,1983,0
New Zealand,NZL,1984,0
New Zealand,NZL,1985,0
New Zealand,NZL,1986,0
New Zealand,NZL,1987,0
New Zealand,NZL,1988,0
New Zealand,NZL,1989,0
New Zealand,NZL,1990,0
New Zealand,NZL,1991,0
New Zealand,NZL,1992,0
New Zealand,NZL,1993,0
New Zealand,NZL,1994,0
New Zealand,NZL,1995,0
New Zealand,NZL,1996,0
New Zealand,NZL,1997,0
New Zealand,NZL,1998,0
New Zealand,NZL,1999,0
New Zealand,NZL,2000,0
New Zealand,NZL,2001,0
New Zealand,NZL,2002,0
New Zealand,NZL,2004,0
New Zealand,NZL,2005,0
New Zealand,NZL,2006,1
New Zealand,NZL,2007,0
New Zealand,NZL,2008,0
New Zealand,NZL,2010,0
New Zealand,NZL,2011,0
New Zealand,NZL,2013,1
New Zealand,NZL,2014,0
New Zealand,NZL,2015,1
New Zealand,NZL,2016,0
New Zealand,NZL,2017,0
Nicaragua,NIC,141 BCE,0
Nicaragua,NIC,79,0
Nicaragua,NIC,450,0
Nicaragua,NIC,764,0
Nicaragua,NIC,1169,0
Nicaragua,NIC,1300,0
Nicaragua,NIC,1362,0
Nicaragua,NIC,1410,0
Nicaragua,NIC,1485,0
Nicaragua,NIC,1510,0
Nicaragua,NIC,1536,0
Nicaragua,NIC,1538,0
Nicaragua,NIC,1568,0
Nicaragua,NIC,1570,400
Nicaragua,NIC,1580,0
Nicaragua,NIC,1586,0
Nicaragua,NIC,1595,0
Nicaragua,NIC,1598,0
Nicaragua,NIC,1600,0
Nicaragua,NIC,1629,0
Nicaragua,NIC,1630,0
Nicaragua,NIC,1631,0
Nicaragua,NIC,1638,0
Nicaragua,NIC,1640,0
Nicaragua,NIC,1650,0
Nicaragua,NIC,1660,0
Nicaragua,NIC,1663,0
Nicaragua,NIC,1664,0
Nicaragua,NIC,1669,0
Nicaragua,NIC,1672,0
Nicaragua,NIC,1677,0
Nicaragua,NIC,1682,0
Nicaragua,NIC,1684,0
Nicaragua,NIC,1711,0
Nicaragua,NIC,1716,0
Nicaragua,NIC,1717,0
Nicaragua,NIC,1718,0
Nicaragua,NIC,1721,0
Nicaragua,NIC,1727,0
Nicaragua,NIC,1737,0
Nicaragua,NIC,1741,0
Nicaragua,NIC,1754,0
Nicaragua,NIC,1755,0
Nicaragua,NIC,1757,0
Nicaragua,NIC,1760,0
Nicaragua,NIC,1766,0
Nicaragua,NIC,1772,0
Nicaragua,NIC,1775,0
Nicaragua,NIC,1778,0
Nicaragua,NIC,1779,0
Nicaragua,NIC,1780,0
Nicaragua,NIC,1781,0
Nicaragua,NIC,1783,0
Nicaragua,NIC,1784,0
Nicaragua,NIC,1785,0
Nicaragua,NIC,1786,0
Nicaragua,NIC,1790,0
Nicaragua,NIC,1792,0
Nicaragua,NIC,1794,0
Nicaragua,NIC,1800,0
Nicaragua,NIC,1801,0
Nicaragua,NIC,1805,0
Nicaragua,NIC,1812,0
Nicaragua,NIC,1814,0
Nicaragua,NIC,1815,0
Nicaragua,NIC,1816,0
Nicaragua,NIC,1822,0
Nicaragua,NIC,1832,0
Nicaragua,NIC,1833,0
Nicaragua,NIC,1838,0
Nicaragua,NIC,1840,0
Nicaragua,NIC,1843,0
Nicaragua,NIC,1845,0
Nicaragua,NIC,1846,0
Nicaragua,NIC,1848,0
Nicaragua,NIC,1853,0
Nicaragua,NIC,1854,0
Nicaragua,NIC,1856,0
Nicaragua,NIC,1860,0
Nicaragua,NIC,1861,0
Nicaragua,NIC,1864,0
Nicaragua,NIC,1866,0
Nicaragua,NIC,1867,0
Nicaragua,NIC,1868,0
Nicaragua,NIC,1869,0
Nicaragua,NIC,1871,0
Nicaragua,NIC,1872,0
Nicaragua,NIC,1873,0
Nicaragua,NIC,1874,0
Nicaragua,NIC,1875,0
Nicaragua,NIC,1877,0
Nicaragua,NIC,1878,0
Nicaragua,NIC,1883,0
Nicaragua,NIC,1885,0
Nicaragua,NIC,1886,0
Nicaragua,NIC,1887,0
Nicaragua,NIC,1888,0
Nicaragua,NIC,1892,0
Nicaragua,NIC,1893,0
Nicaragua,NIC,1894,0
Nicaragua,NIC,1895,0
Nicaragua,NIC,1896,0
Nicaragua,NIC,1897,0
Nicaragua,NIC,1899,0
Nicaragua,NIC,1900,0
Nicaragua,NIC,1902,0
Nicaragua,NIC,1903,0
Nicaragua,NIC,1904,0
Nicaragua,NIC,1905,0
Nicaragua,NIC,1906,0
Nicaragua,NIC,1907,0
Nicaragua,NIC,1909,0
Nicaragua,NIC,1910,0
Nicaragua,NIC,1911,0
Nicaragua,NIC,1912,0
Nicaragua,NIC,1913,0
Nicaragua,NIC,1914,0
Nicaragua,NIC,1917,0
Nicaragua,NIC,1919,0
Nicaragua,NIC,1920,0
Nicaragua,NIC,1921,0
Nicaragua,NIC,1923,0
Nicaragua,NIC,1924,0
Nicaragua,NIC,1926,0
Nicaragua,NIC,1927,0
Nicaragua,NIC,1928,0
Nicaragua,NIC,1929,0
Nicaragua,NIC,1930,0
Nicaragua,NIC,1931,0
Nicaragua,NIC,1932,0
Nicaragua,NIC,1933,0
Nicaragua,NIC,1934,0
Nicaragua,NIC,1936,0
Nicaragua,NIC,1937,0
Nicaragua,NIC,1938,0
Nicaragua,NIC,1939,0
Nicaragua,NIC,1940,0
Nicaragua,NIC,1941,0
Nicaragua,NIC,1943,0
Nicaragua,NIC,1944,0
Nicaragua,NIC,1946,0
Nicaragua,NIC,1947,0
Nicaragua,NIC,1949,0
Nicaragua,NIC,1950,0
Nicaragua,NIC,1951,0
Nicaragua,NIC,1952,0
Nicaragua,NIC,1953,0
Nicaragua,NIC,1954,0
Nicaragua,NIC,1955,0
Nicaragua,NIC,1957,0
Nicaragua,NIC,1958,0
Nicaragua,NIC,1961,0
Nicaragua,NIC,1962,0
Nicaragua,NIC,1963,0
Nicaragua,NIC,1964,0
Nicaragua,NIC,1965,0
Nicaragua,NIC,1966,0
Nicaragua,NIC,1967,0
Nicaragua,NIC,1968,0
Nicaragua,NIC,1969,0
Nicaragua,NIC,1970,0
Nicaragua,NIC,1971,0
Nicaragua,NIC,1972,0
Nicaragua,NIC,1973,0
Nicaragua,NIC,1974,0
Nicaragua,NIC,1975,0
Nicaragua,NIC,1976,0
Nicaragua,NIC,1977,0
Nicaragua,NIC,1978,0
Nicaragua,NIC,1979,0
Nicaragua,NIC,1980,0
Nicaragua,NIC,1981,0
Nicaragua,NIC,1982,0
Nicaragua,NIC,1983,0
Nicaragua,NIC,1984,0
Nicaragua,NIC,1985,0
Nicaragua,NIC,1986,0
Nicaragua,NIC,1987,0
Nicaragua,NIC,1988,0
Nicaragua,NIC,1989,0
Nicaragua,NIC,1990,0
Nicaragua,NIC,1991,0
Nicaragua,NIC,1992,11
Nicaragua,NIC,1993,0
Nicaragua,NIC,1994,0
Nicaragua,NIC,1995,0
Nicaragua,NIC,1996,6
Nicaragua,NIC,1997,0
Nicaragua,NIC,1998,1620
Nicaragua,NIC,1999,0
Nicaragua,NIC,2000,0
Nicaragua,NIC,2001,0
Nicaragua,NIC,2002,0
Nicaragua,NIC,2004,0
Nicaragua,NIC,2005,0
Nicaragua,NIC,2006,0
Nicaragua,NIC,2007,0
Nicaragua,NIC,2008,0
Nicaragua,NIC,2010,0
Nicaragua,NIC,2011,0
Nicaragua,NIC,2013,0
Nicaragua,NIC,2014,0
Nicaragua,NIC,2015,0
Nicaragua,NIC,2016,0
Nicaragua,NIC,2017,0
Pacific Ocean,,141 BCE,0
Pacific Ocean,,79,0
Pacific Ocean,,450,0
Pacific Ocean,,764,0
Pacific Ocean,,1169,0
Pacific Ocean,,1300,0
Pacific Ocean,,1362,0
Pacific Ocean,,1410,0
Pacific Ocean,,1485,0
Pacific Ocean,,1510,0
Pacific Ocean,,1536,0
Pacific Ocean,,1538,0
Pacific Ocean,,1568,0
Pacific Ocean,,1570,0
Pacific Ocean,,1580,0
Pacific Ocean,,1586,0
Pacific Ocean,,1595,0
Pacific Ocean,,1598,0
Pacific Ocean,,1600,0
Pacific Ocean,,1629,0
Pacific Ocean,,1630,0
Pacific Ocean,,1631,0
Pacific Ocean,,1638,0
Pacific Ocean,,1640,0
Pacific Ocean,,1650,0
Pacific Ocean,,1660,3
Pacific Ocean,,1663,0
Pacific Ocean,,1664,0
Pacific Ocean,,1669,0
Pacific Ocean,,1672,0
Pacific Ocean,,1677,0
Pacific Ocean,,1682,0
Pacific Ocean,,1684,0
Pacific Ocean,,1711,0
Pacific Ocean,,1716,0
Pacific Ocean,,1717,0
Pacific Ocean,,1718,0
Pacific Ocean,,1721,0
Pacific Ocean,,1727,0
Pacific Ocean,,1737,0
Pacific Ocean,,1741,0
Pacific Ocean,,1754,0
Pacific Ocean,,1755,0
Pacific Ocean,,1757,0
Pacific Ocean,,1760,0
Pacific Ocean,,1766,0
Pacific Ocean,,1772,0
Pacific Ocean,,1775,0
Pacific Ocean,,1778,0
Pacific Ocean,,1779,0
Pacific Ocean,,1780,0
Pacific Ocean,,1781,0
Pacific Ocean,,1783,0
Pacific Ocean,,1784,0
Pacific Ocean,,1785,0
Pacific Ocean,,1786,0
Pacific Ocean,,1790,0
Pacific Ocean,,1792,0
Pacific Ocean,,1794,0
Pacific Ocean,,1800,0
Pacific Ocean,,1801,0
Pacific Ocean,,1805,0
Pacific Ocean,,1812,0
Pacific Ocean,,1814,0
Pacific Ocean,,1815,0
Pacific Ocean,,1816,0
Pacific Ocean,,1822,0
Pacific Ocean,,1832,0
Pacific Ocean,,1833,0
Pacific Ocean,,1838,0
Pacific Ocean,,1840,0
Pacific Ocean,,1843,0
Pacific Ocean,,1845,0
Pacific Ocean,,1846,0
Pacific Ocean,,1848,0
Pacific Ocean,,1853,0
Pacific Ocean,,1854,0
Pacific Ocean,,1856,0
Pacific Ocean,,1860,0
Pacific Ocean,,1861,0
Pacific Ocean,,1864,0
Pacific Ocean,,1866,0
Pacific Ocean,,1867,0
Pacific Ocean,,1868,0
Pacific Ocean,,1869,0
Pacific Ocean,,1871,0
Pacific Ocean,,1872,0
Pacific Ocean,,1873,0
Pacific Ocean,,1874,0
Pacific Ocean,,1875,0
Pacific Ocean,,1877,0
Pacific Ocean,,1878,0
Pacific Ocean,,1883,0
Pacific Ocean,,1885,0
Pacific Ocean,,1886,0
Pacific Ocean,,1887,0
Pacific Ocean,,1888,0
Pacific Ocean,,1892,0
Pacific Ocean,,1893,0
Pacific Ocean,,1894,0
Pacific Ocean,,1895,0
Pacific Ocean,,1896,0
Pacific Ocean,,1897,0
Pacific Ocean,,1899,0
Pacific Ocean,,1900,0
Pacific Ocean,,1902,0
Pacific Ocean,,1903,0
Pacific Ocean,,1904,0
Pacific Ocean,,1905,0
Pacific Ocean,,1906,0
Pacific Ocean,,1907,0
Pacific Ocean,,1909,0
Pacific Ocean,,1910,0
Pacific Ocean,,1911,0
Pacific Ocean,,1912,0
Pacific Ocean,,1913,0
Pacific Ocean,,1914,0
Pacific Ocean,,1917,0
Pacific Ocean,,1919,0
Pacific Ocean,,1920,0
Pacific Ocean,,1921,0
Pacific Ocean,,1923,0
Pacific Ocean,,1924,0
Pacific Ocean,,1926,0
Pacific Ocean,,1927,0
Pacific Ocean,,1928,0
Pacific Ocean,,1929,0
Pacific Ocean,,1930,0
Pacific Ocean,,1931,0
Pacific Ocean,,1932,0
Pacific Ocean,,1933,0
Pacific Ocean,,1934,0
Pacific Ocean,,1936,0
Pacific Ocean,,1937,0
Pacific Ocean,,1938,0
Pacific Ocean,,1939,0
Pacific Ocean,,1940,0
Pacific Ocean,,1941,0
Pacific Ocean,,1943,0
Pacific Ocean,,1944,0
Pacific Ocean,,1946,0
Pacific Ocean,,1947,0
Pacific Ocean,,1949,0
Pacific Ocean,,1950,0
Pacific Ocean,,1951,0
Pacific Ocean,,1952,0
Pacific Ocean,,1953,0
Pacific Ocean,,1954,0
Pacific Ocean,,1955,0
Pacific Ocean,,1957,0
Pacific Ocean,,1958,0
Pacific Ocean,,1961,0
Pacific Ocean,,1962,0
Pacific Ocean,,1963,0
Pacific Ocean,,1964,0
Pacific Ocean,,1965,0
Pacific Ocean,,1966,0
Pacific Ocean,,1967,0
Pacific Ocean,,1968,0
Pacific Ocean,,1969,0
Pacific Ocean,,1970,0
Pacific Ocean,,1971,0
Pacific Ocean,,1972,0
Pacific Ocean,,1973,0
Pacific Ocean,,1974,0
Pacific Ocean,,1975,0
Pacific Ocean,,1976,0
Pacific Ocean,,1977,0
Pacific Ocean,,1978,0
Pacific Ocean,,1979,0
Pacific Ocean,,1980,0
Pacific Ocean,,1981,0
Pacific Ocean,,1982,0
Pacific Ocean,,1983,0
Pacific Ocean,,1984,0
Pacific Ocean,,1985,0
Pacific Ocean,,1986,0
Pacific Ocean,,1987,0
Pacific Ocean,,1988,4
Pacific Ocean,,1989,0
Pacific Ocean,,1990,0
Pacific Ocean,,1991,0
Pacific Ocean,,1992,0
Pacific Ocean,,1993,0
Pacific Ocean,,1994,0
Pacific Ocean,,1995,0
Pacific Ocean,,1996,0
Pacific Ocean,,1997,0
Pacific Ocean,,1998,0
Pacific Ocean,,1999,0
Pacific Ocean,,2000,0
Pacific Ocean,,2001,0
Pacific Ocean,,2002,0
Pacific Ocean,,2004,0
Pacific Ocean,,2005,0
Pacific Ocean,,2006,0
Pacific Ocean,,2007,0
Pacific Ocean,,2008,0
Pacific Ocean,,2010,0
Pacific Ocean,,2011,0
Pacific Ocean,,2013,0
Pacific Ocean,,2014,0
Pacific Ocean,,2015,0
Pacific Ocean,,2016,0
Pacific Ocean,,2017,0
Papua New Guinea,PNG,141 BCE,0
Papua New Guinea,PNG,79,0
Papua New Guinea,PNG,450,0
Papua New Guinea,PNG,764,0
Papua New Guinea,PNG,1169,0
Papua New Guinea,PNG,1300,0
Papua New Guinea,PNG,1362,0
Papua New Guinea,PNG,1410,0
Papua New Guinea,PNG,1485,0
Papua New Guinea,PNG,1510,0
Papua New Guinea,PNG,1536,0
Papua New Guinea,PNG,1538,0
Papua New Guinea,PNG,1568,0
Papua New Guinea,PNG,1570,0
Papua New Guinea,PNG,1580,0
Papua New Guinea,PNG,1586,0
Papua New Guinea,PNG,1595,0
Papua New Guinea,PNG,1598,0
Papua New Guinea,PNG,1600,0
Papua New Guinea,PNG,1629,0
Papua New Guinea,PNG,1630,0
Papua New Guinea,PNG,1631,0
Papua New Guinea,PNG,1638,0
Papua New Guinea,PNG,1640,0
Papua New Guinea,PNG,1650,0
Papua New Guinea,PNG,1660,2000
Papua New Guinea,PNG,1663,0
Papua New Guinea,PNG,1664,0
Papua New Guinea,PNG,1669,0
Papua New Guinea,PNG,1672,0
Papua New Guinea,PNG,1677,0
Papua New Guinea,PNG,1682,0
Papua New Guinea,PNG,1684,0
Papua New Guinea,PNG,1711,0
Papua New Guinea,PNG,1716,0
Papua New Guinea,PNG,1717,0
Papua New Guinea,PNG,1718,0
Papua New Guinea,PNG,1721,0
Papua New Guinea,PNG,1727,0
Papua New Guinea,PNG,1737,0
Papua New Guinea,PNG,1741,0
Papua New Guinea,PNG,1754,0
Papua New Guinea,PNG,1755,0
Papua New Guinea,PNG,1757,0
Papua New Guinea,PNG,1760,0
Papua New Guinea,PNG,1766,0
Papua New Guinea,PNG,1772,0
Papua New Guinea,PNG,1775,0
Papua New Guinea,PNG,1778,0
Papua New Guinea,PNG,1779,0
Papua New Guinea,PNG,1780,0
Papua New Guinea,PNG,1781,0
Papua New Guinea,PNG,1783,0
Papua New Guinea,PNG,1784,0
Papua New Guinea,PNG,1785,0
Papua New Guinea,PNG,1786,0
Papua New Guinea,PNG,1790,0
Papua New Guinea,PNG,1792,0
Papua New Guinea,PNG,1794,0
Papua New Guinea,PNG,1800,0
Papua New Guinea,PNG,1801,0
Papua New Guinea,PNG,1805,0
Papua New Guinea,PNG,1812,0
Papua New Guinea,PNG,1814,0
Papua New Guinea,PNG,1815,0
Papua New Guinea,PNG,1816,0
Papua New Guinea,PNG,1822,0
Papua New Guinea,PNG,1832,0
Papua New Guinea,PNG,1833,0
Papua New Guinea,PNG,1838,0
Papua New Guinea,PNG,1840,0
Papua New Guinea,PNG,1843,0
Papua New Guinea,PNG,1845,0
Papua New Guinea,PNG,1846,0
Papua New Guinea,PNG,1848,0
Papua New Guinea,PNG,1853,0
Papua New Guinea,PNG,1854,0
Papua New Guinea,PNG,1856,0
Papua New Guinea,PNG,1860,0
Papua New Guinea,PNG,1861,0
Papua New Guinea,PNG,1864,0
Papua New Guinea,PNG,1866,0
Papua New Guinea,PNG,1867,0
Papua New Guinea,PNG,1868,0
Papua New Guinea,PNG,1869,0
Papua New Guinea,PNG,1871,0
Papua New Guinea,PNG,1872,0
Papua New Guinea,PNG,1873,0
Papua New Guinea,PNG,1874,0
Papua New Guinea,PNG,1875,0
Papua New Guinea,PNG,1877,0
Papua New Guinea,PNG,1878,1
Papua New Guinea,PNG,1883,0
Papua New Guinea,PNG,1885,0
Papua New Guinea,PNG,1886,0
Papua New Guinea,PNG,1887,0
Papua New Guinea,PNG,1888,0
Papua New Guinea,PNG,1892,0
Papua New Guinea,PNG,1893,0
Papua New Guinea,PNG,1894,0
Papua New Guinea,PNG,1895,21
Papua New Guinea,PNG,1896,0
Papua New Guinea,PNG,1897,0
Papua New Guinea,PNG,1899,2
Papua New Guinea,PNG,1900,0
Papua New Guinea,PNG,1902,0
Papua New Guinea,PNG,1903,0
Papua New Guinea,PNG,1904,0
Papua New Guinea,PNG,1905,0
Papua New Guinea,PNG,1906,0
Papua New Guinea,PNG,1907,0
Papua New Guinea,PNG,1909,0
Papua New Guinea,PNG,1910,0
Papua New Guinea,PNG,1911,0
Papua New Guinea,PNG,1912,0
Papua New Guinea,PNG,1913,0
Papua New Guinea,PNG,1914,0
Papua New Guinea,PNG,1917,0
Papua New Guinea,PNG,1919,0
Papua New Guinea,PNG,1920,0
Papua New Guinea,PNG,1921,0
Papua New Guinea,PNG,1923,0
Papua New Guinea,PNG,1924,0
Papua New Guinea,PNG,1926,0
Papua New Guinea,PNG,1927,0
Papua New Guinea,PNG,1928,0
Papua New Guinea,PNG,1929,0
Papua New Guinea,PNG,1930,0
Papua New Guinea,PNG,1931,0
Papua New Guinea,PNG,1932,0
Papua New Guinea,PNG,1933,0
Papua New Guinea,PNG,1934,0
Papua New Guinea,PNG,1936,0
Papua New Guinea,PNG,1937,507
Papua New Guinea,PNG,1938,0
Papua New Guinea,PNG,1939,0
Papua New Guinea,PNG,1940,0
Papua New Guinea,PNG,1941,0
Papua New Guinea,PNG,1943,0
Papua New Guinea,PNG,1944,0
Papua New Guinea,PNG,1946,0
Papua New Guinea,PNG,1947,0
Papua New Guinea,PNG,1949,0
Papua New Guinea,PNG,1950,0
Papua New Guinea,PNG,1951,2942
Papua New Guinea,PNG,1952,0
Papua New Guinea,PNG,1953,0
Papua New Guinea,PNG,1954,25
Papua New Guinea,PNG,1955,0
Papua New Guinea,PNG,1957,0
Papua New Guinea,PNG,1958,0
Papua New Guinea,PNG,1961,0
Papua New Guinea,PNG,1962,0
Papua New Guinea,PNG,1963,0
Papua New Guinea,PNG,1964,0
Papua New Guinea,PNG,1965,0
Papua New Guinea,PNG,1966,0
Papua New Guinea,PNG,1967,0
Papua New Guinea,PNG,1968,0
Papua New Guinea,PNG,1969,0
Papua New Guinea,PNG,1970,0
Papua New Guinea,PNG,1971,0
Papua New Guinea,PNG,1972,0
Papua New Guinea,PNG,1973,0
Papua New Guinea,PNG,1974,0
Papua New Guinea,PNG,1975,0
Papua New Guinea,PNG,1976,0
Papua New Guinea,PNG,1977,0
Papua New Guinea,PNG,1978,0
Papua New Guinea,PNG,1979,2
Papua New Guinea,PNG,1980,0
Papua New Guinea,PNG,1981,0
Papua New Guinea,PNG,1982,0
Papua New Guinea,PNG,1983,0
Papua New Guinea,PNG,1984,0
Papua New Guinea,PNG,1985,0
Papua New Guinea,PNG,1986,0
Papua New Guinea,PNG,1987,0
Papua New Guinea,PNG,1988,0
Papua New Guinea,PNG,1989,0
Papua New Guinea,PNG,1990,6
Papua New Guinea,PNG,1991,0
Papua New Guinea,PNG,1992,0
Papua New Guinea,PNG,1993,0
