Entity,Code,Year,Pupil-teacher ratio in pre-primary education (headcount basis) (headcount basis)
Paraguay,PRY,1970,29.4319095611572
Paraguay,PRY,1992,18.4598693847656
Paraguay,PRY,1993,18.4577903747559
Paraguay,PRY,1994,21.116060256958
Paraguay,PRY,1996,23.3259391784668
Paraguay,PRY,2002,25.6155300140381
Paraguay,PRY,2003,25.9872303009033
Paraguay,PRY,2004,25.9853591918945
Paraguay,PRY,2012,24.0864505767822
Peru,PER,1970,36.8640899658203
Peru,PER,1971,40.2014503479004
Peru,PER,1972,36.3375587463379
Peru,PER,1973,34.9649505615234
Peru,PER,1974,33.1520195007324
Peru,PER,1975,38.5851097106934
Peru,PER,1976,38.1559181213379
Peru,PER,1977,36.4523582458496
Peru,PER,1979,34.225830078125
Peru,PER,1980,33.663028717041
Peru,PER,1981,32.3229598999023
Peru,PER,1982,34.6092109680176
Peru,PER,1983,31.0884304046631
Peru,PER,1985,30.5888805389404
Peru,PER,1986,30.6891193389893
Peru,PER,1987,28.8497505187988
Peru,PER,1988,28.0240993499756
Peru,PER,1989,27.3707695007324
Peru,PER,1990,24.6311492919922
Peru,PER,1991,24.8480205535889
Peru,PER,1992,24.6988391876221
Peru,PER,1993,28.6778106689453
Peru,PER,1994,21.9472408294678
Peru,PER,1995,23.0537700653076
Peru,PER,1996,22.742639541626
Peru,PER,1997,22.3980007171631
Peru,PER,1998,29.4728507995605
Peru,PER,1999,38.7839584350586
Peru,PER,2000,36.2901992797852
Peru,PER,2001,38.0887603759766
Peru,PER,2002,26.75172996521
Peru,PER,2003,25.0675506591797
Peru,PER,2004,24.6062507629395
Peru,PER,2005,24.7356491088867
Peru,PER,2006,22.7929992675781
Peru,PER,2007,20.4071502685547
Peru,PER,2008,19.5926895141602
Peru,PER,2009,19.9381999969482
Peru,PER,2010,20.003870010376
Peru,PER,2011,17.7365608215332
Peru,PER,2012,17.8507804870605
Philippines,PHL,1971,34.5713310241699
Philippines,PHL,1972,33.6824493408203
Philippines,PHL,1982,43.231689453125
Philippines,PHL,1983,42.2980918884277
Philippines,PHL,1984,40.0013198852539
Philippines,PHL,1986,40.9089698791504
Philippines,PHL,1987,40.7330703735352
Philippines,PHL,1988,38.7503814697266
Philippines,PHL,1989,41.2038612365723
Philippines,PHL,1991,40.8124198913574
Philippines,PHL,1992,38.9739189147949
Philippines,PHL,1993,43.2344398498535
Philippines,PHL,1994,42.8758201599121
Philippines,PHL,1998,34.691291809082
Philippines,PHL,1999,32.8707389831543
Philippines,PHL,2001,30.0990390777588
Philippines,PHL,2002,30.000560760498
Philippines,PHL,2003,31.8669700622559
Philippines,PHL,2004,31.3739490509033
Philippines,PHL,2005,33.5847091674805
Philippines,PHL,2006,32.8706703186035
Philippines,PHL,2007,34.6549301147461
Poland,POL,1971,19.7045001983643
Poland,POL,1972,19.485330581665
Poland,POL,1975,26.5160503387451
Poland,POL,1976,24.8675003051758
Poland,POL,1977,24.2251796722412
Poland,POL,1978,23.8903503417969
Poland,POL,1979,24.1773300170898
Poland,POL,1980,24.1157608032227
Poland,POL,1981,23.3765506744385
Poland,POL,1982,20.4907302856445
Poland,POL,1983,18.6568794250488
Poland,POL,1984,17.2496109008789
Poland,POL,1985,17.3583106994629
Poland,POL,1986,17.4159202575684
Poland,POL,1987,17.8307991027832
Poland,POL,1988,17.0725193023682
Poland,POL,1989,16.3314304351807
Poland,POL,1990,14.6275501251221
Poland,POL,1991,13.6439599990845
Poland,POL,1992,13.6403398513794
Poland,POL,1993,14.3309097290039
Poland,POL,1994,14.1630697250366
Poland,POL,1995,13.2269496917725
Poland,POL,1996,13.2602195739746
Poland,POL,1997,13.3143196105957
Poland,POL,1998,13.1676397323608
Poland,POL,2000,12.4336099624634
Poland,POL,2001,12.0058002471924
Poland,POL,2003,15.5958595275879
Poland,POL,2005,17.1121196746826
Poland,POL,2006,17.1841602325439
Poland,POL,2007,17.5622100830078
Poland,POL,2008,17.0927391052246
Poland,POL,2009,16.9212799072266
Poland,POL,2010,16.970890045166
Poland,POL,2011,14.6857204437256
Poland,POL,2012,15.0715503692627
Poland,POL,2013,14.9933099746704
Portugal,PRT,1971,24.7615604400635
Portugal,PRT,1972,24.6205501556396
Portugal,PRT,1973,25.2853298187256
Portugal,PRT,1974,24.6430702209473
Portugal,PRT,1975,23.2185802459717
Portugal,PRT,1976,23.5585899353027
Portugal,PRT,1977,21.2604808807373
Portugal,PRT,1978,19.9626903533936
Portugal,PRT,1979,18.611930847168
Portugal,PRT,1980,19.2879791259766
Portugal,PRT,1981,19.8490200042725
Portugal,PRT,1982,20.3350200653076
Portugal,PRT,1983,19.0716991424561
Portugal,PRT,1984,19.5163097381592
Portugal,PRT,1985,18.3971195220947
Portugal,PRT,1986,19.988920211792
Portugal,PRT,1987,26.9650497436523
Portugal,PRT,1988,25.5602798461914
Portugal,PRT,1990,18.0474700927734
Portugal,PRT,1991,18.7061901092529
Portugal,PRT,1994,18.95924949646
Portugal,PRT,2000,16.4934196472168
Portugal,PRT,2001,16.9888305664063
Portugal,PRT,2002,16.8732299804688
Portugal,PRT,2003,17.4337291717529
Portugal,PRT,2004,17.5283298492432
Portugal,PRT,2005,15.4067096710205
Portugal,PRT,2006,14.9972496032715
Portugal,PRT,2007,15.8977603912354
Portugal,PRT,2008,15.6609601974487
Portugal,PRT,2009,15.7370901107788
Portugal,PRT,2010,15.6515302658081
Portugal,PRT,2011,15.7794704437256
Portugal,PRT,2012,16.1346797943115
Portugal,PRT,2013,16.3288192749023
Portugal,PRT,2014,17.0541706085205
Puerto Rico,PRI,2010,12.8348197937012
Puerto Rico,PRI,2011,15.7933101654053
Puerto Rico,PRI,2012,16.8632907867432
Puerto Rico,PRI,2013,24.9260902404785
Qatar,QAT,1971,14.5957403182983
Qatar,QAT,1972,23.8780498504639
Qatar,QAT,1973,19.1481494903564
Qatar,QAT,1974,14.2328796386719
Qatar,QAT,1975,30.8999996185303
Qatar,QAT,1976,37.7368392944336
Qatar,QAT,1977,23.8409099578857
Qatar,QAT,1978,26.5151500701904
Qatar,QAT,1979,27
Qatar,QAT,1982,21.7171096801758
Qatar,QAT,1983,24.2595405578613
Qatar,QAT,1984,23.1103897094727
Qatar,QAT,1985,22.329029083252
Qatar,QAT,1986,19.6720600128174
Qatar,QAT,1987,29.0759506225586
Qatar,QAT,1988,18.8181800842285
Qatar,QAT,1989,17.7407398223877
Qatar,QAT,1990,17.0530700683594
Qatar,QAT,1991,18.2229995727539
Qatar,QAT,1992,15.9215698242188
Qatar,QAT,1993,16.9683895111084
Qatar,QAT,1994,22.9795894622803
Qatar,QAT,1995,22.4701995849609
Qatar,QAT,1996,21.8629302978516
Qatar,QAT,1999,20.6243495941162
Qatar,QAT,2000,20.6308403015137
Qatar,QAT,2001,17.2374801635742
Qatar,QAT,2002,16.523509979248
Qatar,QAT,2003,16.0524101257324
Qatar,QAT,2004,15.1638698577881
Qatar,QAT,2005,16.5459995269775
Qatar,QAT,2006,17.8866195678711
Qatar,QAT,2007,17.0068397521973
Qatar,QAT,2008,16.5717506408691
Qatar,QAT,2009,15.2823600769043
Qatar,QAT,2011,14.6554098129272
Qatar,QAT,2013,15.4222002029419
Qatar,QAT,2014,13.920129776001
Romania,ROU,1971,23.7329406738281
Romania,ROU,1972,25.1033496856689
Romania,ROU,1973,25.4766597747803
Romania,ROU,1974,25.5043392181396
Romania,ROU,1975,24.2578201293945
Romania,ROU,1976,24.0439205169678
Romania,ROU,1977,23.5715599060059
Romania,ROU,1978,23.8931198120117
Romania,ROU,1979,23.796989440918
Romania,ROU,1980,24.1394195556641
Romania,ROU,1981,24.29660987854
Romania,ROU,1982,23.891450881958
Romania,ROU,1983,25.82200050354
Romania,ROU,1984,25.9886798858643
Romania,ROU,1985,26.0992202758789
Romania,ROU,1986,25.7840194702148
Romania,ROU,1987,25.5032196044922
Romania,ROU,1988,26.4561996459961
Romania,ROU,1989,26.6406402587891
Romania,ROU,1990,26.7117195129395
Romania,ROU,1991,20.3242893218994
Romania,ROU,1992,20.4325294494629
Romania,ROU,1993,20.6344299316406
Romania,ROU,1994,19.0905799865723
Romania,ROU,1995,19.0281105041504
Romania,ROU,1996,17.9336490631104
Romania,ROU,1997,16.8315906524658
Romania,ROU,1998,17.0146503448486
Romania,ROU,1999,17.0914497375488
Romania,ROU,2000,17.3029308319092
Romania,ROU,2001,17.9594993591309
Romania,ROU,2002,17.7879390716553
Romania,ROU,2003,18.3549404144287
Romania,ROU,2004,18.4099807739258
Romania,ROU,2005,18.2756500244141
Romania,ROU,2006,18.1327896118164
Romania,ROU,2007,17.7502899169922
Romania,ROU,2008,17.4125499725342
Romania,ROU,2009,17.0667705535889
Romania,ROU,2010,17.3822593688965
Romania,ROU,2011,18.0370006561279
Romania,ROU,2012,18.0161304473877
Romania,ROU,2013,16.570499420166
Romania,ROU,2014,16.048849105835
Russia,RUS,1981,10.7199201583862
Russia,RUS,1986,9.58345985412598
Russia,RUS,1989,9.48192977905273
Russia,RUS,1990,9.4102897644043
Russia,RUS,1991,9.1454496383667
Russia,RUS,1992,8.96094036102295
Russia,RUS,1993,9.8442497253418
Russia,RUS,1994,8.81733989715576
Rwanda,RWA,2001,34.9127082824707
Rwanda,RWA,2011,38.0397796630859
Rwanda,RWA,2012,40.1610717773438
Rwanda,RWA,2013,41.2361793518066
Saint Kitts and Nevis,KNA,1985,22.1346206665039
Saint Kitts and Nevis,KNA,1986,32.630428314209
Saint Kitts and Nevis,KNA,1988,12.4811296463013
Saint Kitts and Nevis,KNA,1989,17.2127704620361
Saint Kitts and Nevis,KNA,1992,18.9662895202637
Saint Kitts and Nevis,KNA,1993,16.2931003570557
Saint Kitts and Nevis,KNA,1994,18.4848499298096
Saint Kitts and Nevis,KNA,2008,13.6271200180054
Saint Kitts and Nevis,KNA,2009,15.7352895736694
Saint Kitts and Nevis,KNA,2010,20.0595207214355
Saint Kitts and Nevis,KNA,2011,20.1797790527344
Saint Kitts and Nevis,KNA,2013,15.1164999008179
Saint Kitts and Nevis,KNA,2014,12.4620704650879
Saint Lucia,LCA,1986,18.3712902069092
Saint Lucia,LCA,1987,19.4186000823975
Saint Lucia,LCA,1989,20.9653491973877
Saint Lucia,LCA,1990,20
Saint Lucia,LCA,1991,15.7823495864868
Saint Lucia,LCA,1992,16.6666698455811
Saint Lucia,LCA,1993,14.7290296554565
Saint Lucia,LCA,1994,12.3283596038818
Saint Lucia,LCA,1997,11.8333301544189
Saint Lucia,LCA,1999,11.9528903961182
Saint Lucia,LCA,2000,13.1938495635986
Saint Lucia,LCA,2001,11.8093900680542
Saint Lucia,LCA,2002,11.7019500732422
Saint Lucia,LCA,2003,11.4839696884155
Saint Lucia,LCA,2004,11.5029096603394
Saint Lucia,LCA,2005,11.5027904510498
Saint Lucia,LCA,2006,11.0843000411987
Saint Lucia,LCA,2007,10.832859992981
Saint Lucia,LCA,2008,10.7534599304199
Saint Lucia,LCA,2009,10.8461503982544
Saint Lucia,LCA,2010,10.1212997436523
Saint Lucia,LCA,2011,10.372730255127
Saint Lucia,LCA,2012,10.244119644165
Saint Lucia,LCA,2013,9.80290031433105
Saint Lucia,LCA,2014,10.2288103103638
Saint Vincent and the Grenadines,VCT,1987,12.5731000900269
Saint Vincent and the Grenadines,VCT,1991,13.8444404602051
Saint Vincent and the Grenadines,VCT,1994,14.2857103347778
Saint Vincent and the Grenadines,VCT,2004,11.4230804443359
Saint Vincent and the Grenadines,VCT,2009,7.73810005187988
Saint Vincent and the Grenadines,VCT,2013,7.08889007568359
Samoa,WSM,1970,16
Samoa,WSM,1974,24.3999996185303
Samoa,WSM,1975,24.0750007629395
Samoa,WSM,1976,22.0104198455811
Samoa,WSM,1992,13.054949760437
Samoa,WSM,2000,41.7984504699707
Samoa,WSM,2001,41.4573593139648
Samoa,WSM,2007,14.5796203613281
Samoa,WSM,2008,14.646430015564
Samoa,WSM,2009,13.6454801559448
Samoa,WSM,2010,11.5973596572876
Samoa,WSM,2011,11.7484998703003
Samoa,WSM,2012,10.1982498168945
Samoa,WSM,2014,11.4757604598999
San Marino,SMR,1971,22.7999992370605
San Marino,SMR,1972,23.9333305358887
San Marino,SMR,1973,21.2000007629395
San Marino,SMR,1974,20.8571395874023
San Marino,SMR,1975,20.7058792114258
San Marino,SMR,1976,10.808819770813
San Marino,SMR,1977,10.5942001342773
San Marino,SMR,1978,10.4109601974487
San Marino,SMR,1979,9.89188957214355
San Marino,SMR,1980,9.90909004211426
San Marino,SMR,1981,9.63735961914063
San Marino,SMR,1982,9.39130020141602
San Marino,SMR,1983,8.83673000335693
San Marino,SMR,1984,8.56566047668457
San Marino,SMR,1985,8.06731033325195
San Marino,SMR,1986,7.4678897857666
San Marino,SMR,1987,8.07921028137207
San Marino,SMR,1988,8.22999954223633
San Marino,SMR,1989,7.92999982833862
San Marino,SMR,1990,7.15741014480591
San Marino,SMR,1991,7.02778005599976
San Marino,SMR,1992,7.28154993057251
San Marino,SMR,1993,7.62135982513428
San Marino,SMR,1994,7.9509801864624
San Marino,SMR,1996,9.2234001159668
San Marino,SMR,1997,8.89583015441895
San Marino,SMR,2000,7.63492012023926
San Marino,SMR,2004,8.20611000061035
San Marino,SMR,2008,7.50365018844604
San Marino,SMR,2009,7.38028001785278
San Marino,SMR,2010,7.43165016174316
San Marino,SMR,2011,7.54286003112793
San Marino,SMR,2012,7.76056003570557
Sao Tome and Principe,STP,1971,44.7999992370605
Sao Tome and Principe,STP,1972,40
Sao Tome and Principe,STP,1990,29.7068996429443
Sao Tome and Principe,STP,1999,28.10791015625
Sao Tome and Principe,STP,2001,25.4655208587646
Sao Tome and Principe,STP,2002,25.4184799194336
Sao Tome and Principe,STP,2003,25.4418601989746
Sao Tome and Principe,STP,2009,22.5948600769043
Sao Tome and Principe,STP,2010,19.1181793212891
Sao Tome and Principe,STP,2013,17.75
Sao Tome and Principe,STP,2014,15.0085697174072
Sao Tome and Principe,STP,2015,13.0060396194458
Saudi Arabia,SAU,1979,28.6809597015381
Saudi Arabia,SAU,2005,9.56997013092041
Saudi Arabia,SAU,2007,10.9357900619507
Saudi Arabia,SAU,2008,10.3537397384644
Saudi Arabia,SAU,2009,10.505880355835
Saudi Arabia,SAU,2010,10.2835702896118
Saudi Arabia,SAU,2011,10.2926998138428
Saudi Arabia,SAU,2012,10.6896095275879
Saudi Arabia,SAU,2013,9.63006019592285
Saudi Arabia,SAU,2014,10.8162899017334
Senegal,SEN,1985,23.7096004486084
Senegal,SEN,1986,23.3345508575439
Senegal,SEN,1990,25.3799705505371
Senegal,SEN,1991,25.5885906219482
Senegal,SEN,1992,24.4145698547363
Senegal,SEN,1994,23.042610168457
Senegal,SEN,1996,20.5920791625977
Senegal,SEN,1997,19.9924392700195
Senegal,SEN,1998,19.9799003601074
Senegal,SEN,1999,19.1029891967773
Senegal,SEN,2000,18.7118606567383
Senegal,SEN,2001,22.1793994903564
Senegal,SEN,2002,26.4662990570068
Senegal,SEN,2003,21.0820903778076
Senegal,SEN,2004,27.6535606384277
Senegal,SEN,2005,36.3021583557129
Senegal,SEN,2006,26.9874801635742
Senegal,SEN,2008,24.9386405944824
Senegal,SEN,2009,25.366849899292
Senegal,SEN,2010,24.4363498687744
Senegal,SEN,2011,24.9475193023682
Senegal,SEN,2012,17.5769004821777
Senegal,SEN,2014,17.2180995941162
Serbia,SRB,1999,21.1789093017578
Serbia,SRB,2000,19.4416999816895
Serbia,SRB,2001,19.2368106842041
Serbia,SRB,2002,19.1193294525146
Serbia,SRB,2003,18.1017208099365
Serbia,SRB,2004,17.7875709533691
Serbia,SRB,2005,17.2411003112793
Serbia,SRB,2006,17.2976207733154
Serbia,SRB,2007,14.6962203979492
Serbia,SRB,2008,14.8561000823975
Serbia,SRB,2009,14.5115098953247
Serbia,SRB,2010,14.0471200942993
Serbia,SRB,2011,13.2243499755859
Serbia,SRB,2012,12.9324798583984
Serbia,SRB,2013,12.7026195526123
Serbia,SRB,2014,12.7443895339966
Seychelles,SYC,1973,37.6097602844238
Seychelles,SYC,1974,38.0487785339355
Seychelles,SYC,1978,27.6623401641846
Seychelles,SYC,1979,22.8481006622314
Seychelles,SYC,1980,28.2197799682617
Seychelles,SYC,1981,30.9444408416748
Seychelles,SYC,1982,29.1404991149902
Seychelles,SYC,1983,31.031909942627
Seychelles,SYC,1984,28.2727298736572
Seychelles,SYC,1985,29.1743106842041
Seychelles,SYC,1986,26.2204704284668
Seychelles,SYC,1987,24.0074596405029
Seychelles,SYC,1988,19.6545505523682
Seychelles,SYC,1989,19.976879119873
Seychelles,SYC,1991,18.6114292144775
Seychelles,SYC,1992,18.176139831543
Seychelles,SYC,1993,17.8571395874023
Seychelles,SYC,1994,18.0971393585205
Seychelles,SYC,1995,18.4659099578857
Seychelles,SYC,1996,18.1222190856934
Seychelles,SYC,1998,17.0309295654297
Seychelles,SYC,1999,16.4717903137207
Seychelles,SYC,2000,14.8786401748657
Seychelles,SYC,2001,14.230770111084
Seychelles,SYC,2002,13.8861398696899
Seychelles,SYC,2003,14.7127103805542
Seychelles,SYC,2004,15.0158700942993
Seychelles,SYC,2005,15.0158700942993
Seychelles,SYC,2007,14.8429298400879
Seychelles,SYC,2008,14.1893196105957
Seychelles,SYC,2009,15.1709804534912
Seychelles,SYC,2010,12.6508598327637
Seychelles,SYC,2011,16.6628608703613
Seychelles,SYC,2012,9.77523994445801
Seychelles,SYC,2013,15.0769195556641
Seychelles,SYC,2014,13.6486501693726
Sierra Leone,SLE,2000,23.5327606201172
Sierra Leone,SLE,2001,18.8593406677246
Sierra Leone,SLE,2011,17.236270904541
Sierra Leone,SLE,2012,21.1415004730225
Sierra Leone,SLE,2013,18.8306102752686
Singapore,SGP,1970,24.1100006103516
Singapore,SGP,1971,24.7794094085693
Singapore,SGP,1972,22.863639831543
Singapore,SGP,1973,20.2862606048584
Singapore,SGP,1974,19.4772701263428
Singapore,SGP,1975,17.5647506713867
Singapore,SGP,1976,19.7440891265869
Singapore,SGP,1977,21.0148105621338
Singapore,SGP,1978,22.8978099822998
Singapore,SGP,1979,20.6612892150879
Singapore,SGP,1984,22.6211700439453
Singapore,SGP,1985,22.891809463501
Singapore,SGP,1986,22.5006904602051
Singapore,SGP,1987,22.5340194702148
Singapore,SGP,1988,23.0368404388428
Singapore,SGP,1989,23.0128898620605
Slovakia,SVK,1981,14.2864599227905
Slovakia,SVK,1984,13.9735403060913
Slovakia,SVK,1986,13.6691303253174
Slovakia,SVK,1989,13.1946401596069
Slovakia,SVK,1991,11.6184701919556
Slovakia,SVK,1992,10.9364404678345
Slovakia,SVK,1993,10.9479598999023
Slovakia,SVK,1994,11.6124801635742
Slovakia,SVK,1995,11.9158401489258
Slovakia,SVK,1996,10.7618999481201
Slovakia,SVK,1998,10.6561803817749
Slovakia,SVK,1999,10.3781995773315
Slovakia,SVK,2000,10.0973501205444
Slovakia,SVK,2001,9.99993991851807
Slovakia,SVK,2002,9.84955024719238
Slovakia,SVK,2003,9.86682033538818
Slovakia,SVK,2004,12.5324096679688
Slovakia,SVK,2005,13.5870704650879
Slovakia,SVK,2006,13.5032596588135
Slovakia,SVK,2007,13.3759899139404
Slovakia,SVK,2008,13.2577295303345
Slovakia,SVK,2009,12.7774801254272
Slovakia,SVK,2010,12.4568901062012
Slovakia,SVK,2011,12.3471002578735
Slovakia,SVK,2012,12.3997297286987
Slovakia,SVK,2013,12.6269397735596
Slovakia,SVK,2014,12.5651302337646
Slovenia,SVN,1981,12.2814903259277
Slovenia,SVN,1982,12.5338802337646
Slovenia,SVN,1983,12.524920463562
Slovenia,SVN,1984,12.4890098571777
Slovenia,SVN,1985,12.4117298126221
Slovenia,SVN,1986,12.0803699493408
Slovenia,SVN,1987,11.9099798202515
Slovenia,SVN,1988,12.0774202346802
Slovenia,SVN,1989,11.8883104324341
Slovenia,SVN,1990,11.5794401168823
Slovenia,SVN,1991,11.3279895782471
Slovenia,SVN,1992,10.1247501373291
Slovenia,SVN,1993,11.1339197158813
Slovenia,SVN,1994,11.546950340271
Slovenia,SVN,1995,11.1717195510864
Slovenia,SVN,1996,10.9673299789429
Slovenia,SVN,1997,11.0077199935913
Slovenia,SVN,1998,10.2426996231079
Slovenia,SVN,1999,10.8974704742432
Slovenia,SVN,2000,11.0354404449463
Slovenia,SVN,2001,10.633469581604
Slovenia,SVN,2002,10.4118099212646
Slovenia,SVN,2003,10.0403699874878
Slovenia,SVN,2004,9.36211967468262
Slovenia,SVN,2005,9.39089012145996
Slovenia,SVN,2006,9.21823978424072
Slovenia,SVN,2007,9.16602993011475
Slovenia,SVN,2008,9.18832969665527
Slovenia,SVN,2009,9.1709098815918
Slovenia,SVN,2010,9.23715019226074
Slovenia,SVN,2011,9.16370964050293
Slovenia,SVN,2012,9.15305995941162
Slovenia,SVN,2013,9.18951988220215
Solomon Islands,SLB,1970,7.1428599357605
Solomon Islands,SLB,2008,15.297739982605
Solomon Islands,SLB,2009,15.4659595489502
Solomon Islands,SLB,2010,38.7633285522461
Solomon Islands,SLB,2011,42.2889289855957
Solomon Islands,SLB,2012,36.5444107055664
Solomon Islands,SLB,2013,33.8413505554199
Solomon Islands,SLB,2014,33.2226104736328
Somalia,SOM,1971,39.6666717529297
Somalia,SOM,1972,37.9000015258789
Somalia,SOM,1973,17.5076904296875
Somalia,SOM,1974,13.9325799942017
Somalia,SOM,1976,15.8823499679565
Somalia,SOM,1977,13.7045497894287
Somalia,SOM,1978,15.817310333252
Somalia,SOM,1979,36.2739715576172
Somalia,SOM,1980,14.1986303329468
Somalia,SOM,1981,14.6083898544312
Somalia,SOM,1982,11.8378400802612
Somalia,SOM,1983,12.8344402313232
Somalia,SOM,1984,8.89630031585693
Somalia,SOM,1985,10.2238798141479
Somalia,SOM,1986,11.7142896652222
South Africa,ZAF,1994,27.2363891601563
South Africa,ZAF,1996,23.5117206573486
South Africa,ZAF,1999,35.9338989257813
South Africa,ZAF,2000,34.9011611938477
South Africa,ZAF,2001,38.8966598510742
South Africa,ZAF,2002,35.2818908691406
South Africa,ZAF,2003,35.3703918457031
South Africa,ZAF,2004,35.5438194274902
South Africa,ZAF,2005,31.3926601409912
South Africa,ZAF,2006,33.0459899902344
South Africa,ZAF,2007,33.1909790039063
South Africa,ZAF,2008,32.7123107910156
South Africa,ZAF,2009,33.5782318115234
South Africa,ZAF,2010,32.6892700195313
South Africa,ZAF,2011,32.5974311828613
South Africa,ZAF,2012,32.9377899169922
South Africa,ZAF,2013,32.0290794372559
South Asia,,1980,34.0795783996582
South Asia,,1981,34.2070503234863
South Asia,,1982,35.118408203125
South Asia,,1983,35.2696113586426
South Asia,,1984,35.5595588684082
South Asia,,1985,35.1152191162109
South Asia,,1986,34.1738204956055
South Asia,,1987,33.6607208251953
South Asia,,1988,33.367359161377
South Asia,,1989,32.5058784484863
South Asia,,1990,31.276969909668
South Asia,,1991,30.3979797363281
South Asia,,1992,29.3599395751953
South Asia,,1993,27.7411594390869
South Asia,,1994,26.1367492675781
South Asia,,1995,24.8799991607666
South Asia,,1996,23.1993598937988
South Asia,,1997,21.0928497314453
South Asia,,1998,19.0315093994141
South Asia,,1999,15.4083204269409
South Asia,,2000,11.4829797744751
South Asia,,2001,13.2700395584106
South Asia,,2002,12.4044303894043
South Asia,,2003,12.2022104263306
South Asia,,2004,11.5848798751831
South Asia,,2005,11.0175399780273
South Asia,,2006,11.8869304656982
South Asia,,2007,12.0142698287964
South Korea,KOR,1971,13.4162702560425
South Korea,KOR,1972,13.1092100143433
South Korea,KOR,1973,12.4811096191406
South Korea,KOR,1974,13.4781904220581
South Korea,KOR,1975,13.7973203659058
South Korea,KOR,1976,14.8778400421143
South Korea,KOR,1977,16.2574291229248
South Korea,KOR,1978,17.3358192443848
South Korea,KOR,1979,18.5751705169678
South Korea,KOR,1980,19.8307991027832
South Korea,KOR,1981,19.8960800170898
South Korea,KOR,1982,38.8343887329102
South Korea,KOR,1983,38.7797203063965
South Korea,KOR,1984,32.145149230957
South Korea,KOR,1985,33.8663597106934
South Korea,KOR,1986,33.9071197509766
South Korea,KOR,1987,29.9591903686523
South Korea,KOR,1988,33.3070487976074
South Korea,KOR,1989,30.9875392913818
South Korea,KOR,1990,27.5980091094971
South Korea,KOR,1991,22.39381980896
South Korea,KOR,1992,21.5559005737305
South Korea,KOR,1993,21.33544921875
South Korea,KOR,1994,25.8731803894043
South Korea,KOR,1995,26.0019798278809
South Korea,KOR,1996,25.1324806213379
South Korea,KOR,1997,24.8932704925537
South Korea,KOR,2013,14.3515396118164
South Sudan,SSD,2011,36.0135383605957
Spain,ESP,1971,39.5234489440918
Spain,ESP,1973,38.539421081543
Spain,ESP,1974,36.2900505065918
Spain,ESP,1975,36.9339485168457
Spain,ESP,1976,37.3801193237305
Spain,ESP,1977,35.5040817260742
Spain,ESP,1978,35.5811195373535
Spain,ESP,1979,34.3880310058594
Spain,ESP,1980,33.9257583618164
Spain,ESP,1981,33.2253799438477
Spain,ESP,1982,32.5109100341797
Spain,ESP,1983,31.8029308319092
Spain,ESP,1984,30.7494506835938
Spain,ESP,1985,29.5405902862549
Spain,ESP,1986,28.4878101348877
Spain,ESP,1987,27.660249710083
Spain,ESP,1988,26.6808605194092
Spain,ESP,1989,26.2850399017334
Spain,ESP,1990,25.7385005950928
Spain,ESP,1991,24.8264007568359
Spain,ESP,1992,23.3549709320068
Spain,ESP,1993,20.8747596740723
Spain,ESP,1994,19.835599899292
Spain,ESP,1995,19.8351802825928
Spain,ESP,1996,19.2695693969727
Spain,ESP,1998,17.9208106994629
Sub-Saharan Africa,,1989,29.2156505584717
Sub-Saharan Africa,,1990,29.4308204650879
Sub-Saharan Africa,,1991,29.2638607025146
Sub-Saharan Africa,,1992,29.2517700195313
Sub-Saharan Africa,,1993,29.0029602050781
Sub-Saharan Africa,,1994,28.9727096557617
Sub-Saharan Africa,,1995,28.5591201782227
Sub-Saharan Africa,,1996,28.0334892272949
Sub-Saharan Africa,,1997,28.0414009094238
Sub-Saharan Africa,,1998,27.7465000152588
Sub-Saharan Africa,,1999,27.9381999969482
Sub-Saharan Africa,,2000,28.102560043335
Sub-Saharan Africa,,2001,28.3303394317627
Sub-Saharan Africa,,2002,28.4475708007813
Sub-Saharan Africa,,2003,28.8669700622559
Sub-Saharan Africa,,2004,29.173189163208
Sub-Saharan Africa,,2005,30.0469703674316
Sub-Saharan Africa,,2006,29.7903594970703
Sub-Saharan Africa,,2007,27.896390914917
Sub-Saharan Africa,,2008,29.3556995391846
Sub-Saharan Africa,,2009,29.1373195648193
Sub-Saharan Africa,,2010,28.4378509521484
Sub-Saharan Africa,,2011,28.4515590667725
Sub-Saharan Africa,,2012,28.6158790588379
Sub-Saharan Africa,,2013,28.6838397979736
Sub-Saharan Africa,,2014,29.732780456543
Sub-Saharan Africa (all income levels),,1989,29.204740524292
Sub-Saharan Africa (all income levels),,1990,29.418830871582
Sub-Saharan Africa (all income levels),,1991,29.25172996521
Sub-Saharan Africa (all income levels),,1992,29.2394790649414
Sub-Saharan Africa (all income levels),,1993,28.9909896850586
Sub-Saharan Africa (all income levels),,1994,28.9613304138184
Sub-Saharan Africa (all income levels),,1995,28.5489501953125
Sub-Saharan Africa (all income levels),,1996,28.0239601135254
Sub-Saharan Africa (all income levels),,1997,28.0314598083496
Sub-Saharan Africa (all income levels),,1998,27.736780166626
Sub-Saharan Africa (all income levels),,1999,27.9277992248535
Sub-Saharan Africa (all income levels),,2000,28.0909996032715
Sub-Saharan Africa (all income levels),,2001,28.3192901611328
Sub-Saharan Africa (all income levels),,2002,28.4370994567871
Sub-Saharan Africa (all income levels),,2003,28.8587093353271
Sub-Saharan Africa (all income levels),,2004,29.1653804779053
Sub-Saharan Africa (all income levels),,2005,30.0390892028809
