Entity,Code,Year,"Spirits, recorded per capita (15+) consumption (in litres of pure alcohol)  (litres of pure alcohol)"
Seychelles,SYC,1995,0.85
Seychelles,SYC,1996,0.67
Seychelles,SYC,1997,0.57
Seychelles,SYC,1998,0.65
Seychelles,SYC,1999,0.55
Seychelles,SYC,2000,1.07
Seychelles,SYC,2001,0.42
Seychelles,SYC,2002,0.93
Seychelles,SYC,2003,0.83
Seychelles,SYC,2004,1.54
Seychelles,SYC,2005,1.59
Seychelles,SYC,2006,1.23
Seychelles,SYC,2007,1.4
Seychelles,SYC,2008,0.33
Seychelles,SYC,2009,0.57
Seychelles,SYC,2010,1.42
Seychelles,SYC,2011,2.11
Sierra Leone,SLE,1961,0.05
Sierra Leone,SLE,1962,0.05
Sierra Leone,SLE,1963,0.04
Sierra Leone,SLE,1964,0.04
Sierra Leone,SLE,1965,0
Sierra Leone,SLE,1966,0.04
Sierra Leone,SLE,1967,0.09
Sierra Leone,SLE,1968,0.05
Sierra Leone,SLE,1969,0.05
Sierra Leone,SLE,1970,0.07
Sierra Leone,SLE,1971,0.04
Sierra Leone,SLE,1972,0.04
Sierra Leone,SLE,1973,0.03
Sierra Leone,SLE,1974,0.06
Sierra Leone,SLE,1975,0.02
Sierra Leone,SLE,1976,0.05
Sierra Leone,SLE,1977,0.04
Sierra Leone,SLE,1978,0.04
Sierra Leone,SLE,1979,0.03
Sierra Leone,SLE,1980,0.03
Sierra Leone,SLE,1981,0.03
Sierra Leone,SLE,1982,0.02
Sierra Leone,SLE,1983,0.01
Sierra Leone,SLE,1984,0.03
Sierra Leone,SLE,1985,0.03
Sierra Leone,SLE,1986,0.03
Sierra Leone,SLE,1987,0.02
Sierra Leone,SLE,1988,0.03
Sierra Leone,SLE,1989,0.03
Sierra Leone,SLE,1990,0.02
Sierra Leone,SLE,1991,0.03
Sierra Leone,SLE,1992,0.02
Sierra Leone,SLE,1993,0.02
Sierra Leone,SLE,1994,0.02
Sierra Leone,SLE,1995,0.01
Sierra Leone,SLE,1996,0.01
Sierra Leone,SLE,1997,0.01
Sierra Leone,SLE,1998,0.01
Sierra Leone,SLE,1999,0.01
Sierra Leone,SLE,2000,0.03
Sierra Leone,SLE,2001,0
Sierra Leone,SLE,2002,0.02
Sierra Leone,SLE,2003,0.03
Sierra Leone,SLE,2004,0.03
Sierra Leone,SLE,2005,0.02
Sierra Leone,SLE,2006,0.01
Sierra Leone,SLE,2007,0.01
Sierra Leone,SLE,2008,0.02
Sierra Leone,SLE,2009,0.05
Sierra Leone,SLE,2010,0.02
Sierra Leone,SLE,2011,0.02
Singapore,SGP,1961,0.46
Singapore,SGP,1962,0.45
Singapore,SGP,1963,0.53
Singapore,SGP,1964,0.42
Singapore,SGP,1965,0.57
Singapore,SGP,1966,0.55
Singapore,SGP,1967,0.64
Singapore,SGP,1968,0.69
Singapore,SGP,1969,0.76
Singapore,SGP,1970,0.9
Singapore,SGP,1971,0.99
Singapore,SGP,1972,0.75
Singapore,SGP,1973,1.09
Singapore,SGP,1974,0.76
Singapore,SGP,1975,0.8
Singapore,SGP,1976,0.97
Singapore,SGP,1977,0.98
Singapore,SGP,1978,0.95
Singapore,SGP,1979,0.87
Singapore,SGP,1980,1.13
Singapore,SGP,1981,1.04
Singapore,SGP,1982,0.97
Singapore,SGP,1983,1.04
Singapore,SGP,1984,1.01
Singapore,SGP,1985,0.64
Singapore,SGP,1986,0.51
Singapore,SGP,1987,0.64
Singapore,SGP,1988,0.64
Singapore,SGP,1989,0.51
Singapore,SGP,1990,0.51
Singapore,SGP,1991,0.51
Singapore,SGP,1992,0.51
Singapore,SGP,1993,0.5
Singapore,SGP,1994,0.5
Singapore,SGP,1995,0.63
Singapore,SGP,1996,0.62
Singapore,SGP,1997,0.62
Singapore,SGP,1998,0.62
Singapore,SGP,1999,0.61
Singapore,SGP,2000,0.61
Singapore,SGP,2001,0.61
Singapore,SGP,2002,0.49
Singapore,SGP,2003,0.18
Singapore,SGP,2004,0.17
Singapore,SGP,2005,0.18
Singapore,SGP,2006,0.19
Singapore,SGP,2007,0.22
Singapore,SGP,2008,0.22
Singapore,SGP,2009,0.25
Singapore,SGP,2010,0.27
Singapore,SGP,2011,0.19
Singapore,SGP,2012,0.25
Singapore,SGP,2013,0.29
Singapore,SGP,2014,0.25
Singapore,SGP,2015,0.25
Slovakia,SVK,1961,1.41
Slovakia,SVK,1962,1.53
Slovakia,SVK,1963,1.41
Slovakia,SVK,1964,1.34
Slovakia,SVK,1965,1.51
Slovakia,SVK,1966,1.76
Slovakia,SVK,1967,1.95
Slovakia,SVK,1968,2.4
Slovakia,SVK,1969,2.9
Slovakia,SVK,1970,3.08
Slovakia,SVK,1971,3.42
Slovakia,SVK,1972,3.1
Slovakia,SVK,1973,3.4
Slovakia,SVK,1974,3.5
Slovakia,SVK,1975,4
Slovakia,SVK,1976,3.86
Slovakia,SVK,1977,4.48
Slovakia,SVK,1978,4.62
Slovakia,SVK,1979,4.17
Slovakia,SVK,1980,4.4
Slovakia,SVK,1981,4.52
Slovakia,SVK,1982,4.76
Slovakia,SVK,1983,4.26
Slovakia,SVK,1984,4.16
Slovakia,SVK,1985,4.5
Slovakia,SVK,1986,4.29
Slovakia,SVK,1987,4.28
Slovakia,SVK,1988,4.19
Slovakia,SVK,1989,4.28
Slovakia,SVK,1990,4.75
Slovakia,SVK,1991,4.79
Slovakia,SVK,1992,4.36
Slovakia,SVK,1993,4.07
Slovakia,SVK,1994,4.95
Slovakia,SVK,1995,5.04
Slovakia,SVK,1996,5.13
Slovakia,SVK,1997,5.22
Slovakia,SVK,1998,4.92
Slovakia,SVK,1999,5.01
Slovakia,SVK,2000,4.85
Slovakia,SVK,2001,4.56
Slovakia,SVK,2002,4.29
Slovakia,SVK,2003,3.65
Slovakia,SVK,2004,4.23
Slovakia,SVK,2005,5.41
Slovakia,SVK,2006,4.3
Slovakia,SVK,2007,4.88
Slovakia,SVK,2008,5.54
Slovakia,SVK,2009,4.6
Slovakia,SVK,2010,4.6
Slovakia,SVK,2011,4.47
Slovakia,SVK,2012,4.35
Slovakia,SVK,2013,4.12
Slovakia,SVK,2014,4.36
Slovenia,SVN,1981,3.91
Slovenia,SVN,1982,4.01
Slovenia,SVN,1983,3.7
Slovenia,SVN,1984,3.69
Slovenia,SVN,1985,3.15
Slovenia,SVN,1986,3.64
Slovenia,SVN,1987,3.2
Slovenia,SVN,1988,3.27
Slovenia,SVN,1989,2.69
Slovenia,SVN,1990,2.42
Slovenia,SVN,1991,2.31
Slovenia,SVN,1992,0.47
Slovenia,SVN,1993,1.15
Slovenia,SVN,1994,1.14
Slovenia,SVN,1995,1.18
Slovenia,SVN,1996,0.77
Slovenia,SVN,1997,0.57
Slovenia,SVN,1998,0.35
Slovenia,SVN,1999,0.99
Slovenia,SVN,2000,1.84
Slovenia,SVN,2001,1.87
Slovenia,SVN,2002,1.69
Slovenia,SVN,2003,1.58
Slovenia,SVN,2004,1.11
Slovenia,SVN,2005,1.09
Slovenia,SVN,2006,1.13
Slovenia,SVN,2007,1.24
Slovenia,SVN,2008,1.2
Slovenia,SVN,2009,0.88
Slovenia,SVN,2010,0.89
Slovenia,SVN,2011,0.86
Slovenia,SVN,2012,0.87
Slovenia,SVN,2013,0.89
Slovenia,SVN,2014,0.8
Solomon Islands,SLB,1961,0.07
Solomon Islands,SLB,1962,0.06
Solomon Islands,SLB,1963,0.08
Solomon Islands,SLB,1964,0.08
Solomon Islands,SLB,1965,0.14
Solomon Islands,SLB,1966,0.1
Solomon Islands,SLB,1967,0.1
Solomon Islands,SLB,1968,0.11
Solomon Islands,SLB,1969,0.12
Solomon Islands,SLB,1970,0.12
Solomon Islands,SLB,1971,0.13
Solomon Islands,SLB,1972,0.15
Solomon Islands,SLB,1973,0.11
Solomon Islands,SLB,1974,0.12
Solomon Islands,SLB,1975,0.11
Solomon Islands,SLB,1976,0.12
Solomon Islands,SLB,1977,0.09
Solomon Islands,SLB,1978,0.13
Solomon Islands,SLB,1979,0.14
Solomon Islands,SLB,1980,0.11
Solomon Islands,SLB,1981,0.1
Solomon Islands,SLB,1982,0.07
Solomon Islands,SLB,1983,0.08
Solomon Islands,SLB,1984,0.07
Solomon Islands,SLB,1985,0.07
Solomon Islands,SLB,1986,0.07
Solomon Islands,SLB,1987,0.06
Solomon Islands,SLB,1988,0.07
Solomon Islands,SLB,1989,0.04
Solomon Islands,SLB,1990,0.02
Solomon Islands,SLB,1991,0.03
Solomon Islands,SLB,1992,0.08
Solomon Islands,SLB,1993,0.1
Solomon Islands,SLB,1994,0.1
Solomon Islands,SLB,1995,0.09
Solomon Islands,SLB,1996,0.1
Solomon Islands,SLB,1997,0.03
Solomon Islands,SLB,1998,0.04
Solomon Islands,SLB,1999,0.03
Solomon Islands,SLB,2000,0.07
Solomon Islands,SLB,2001,0.24
Solomon Islands,SLB,2002,0.48
Solomon Islands,SLB,2003,0.43
Solomon Islands,SLB,2004,0.41
Solomon Islands,SLB,2005,0.21
Solomon Islands,SLB,2006,0.03
Solomon Islands,SLB,2007,0.05
Solomon Islands,SLB,2008,0.04
Solomon Islands,SLB,2009,0.22
Solomon Islands,SLB,2010,0.07
Solomon Islands,SLB,2011,0.03
Somalia,SOM,1961,0.01
Somalia,SOM,1962,0.01
Somalia,SOM,1963,0.02
Somalia,SOM,1964,0.01
Somalia,SOM,1965,0.02
Somalia,SOM,1966,0.01
Somalia,SOM,1967,0.01
Somalia,SOM,1968,0.01
Somalia,SOM,1969,0.03
Somalia,SOM,1970,0.01
Somalia,SOM,1971,0.01
Somalia,SOM,1972,0
Somalia,SOM,1973,0
Somalia,SOM,1974,0.01
Somalia,SOM,1975,0
Somalia,SOM,1976,0
Somalia,SOM,1977,0
Somalia,SOM,1978,0
Somalia,SOM,1979,0.01
Somalia,SOM,1980,0.01
Somalia,SOM,1981,0.01
Somalia,SOM,1982,0
Somalia,SOM,1983,0
Somalia,SOM,1984,0
Somalia,SOM,1985,0
Somalia,SOM,1986,0
Somalia,SOM,1987,0.01
Somalia,SOM,1988,0
Somalia,SOM,1989,0
Somalia,SOM,1990,0
Somalia,SOM,1991,0
Somalia,SOM,1992,0
Somalia,SOM,1993,0
Somalia,SOM,1994,0
Somalia,SOM,1995,0
Somalia,SOM,1996,0
Somalia,SOM,1997,0
Somalia,SOM,1998,0
Somalia,SOM,1999,0
Somalia,SOM,2000,0
Somalia,SOM,2001,0
Somalia,SOM,2002,0
Somalia,SOM,2003,0
Somalia,SOM,2004,0
Somalia,SOM,2005,0
Somalia,SOM,2006,0
Somalia,SOM,2007,0
Somalia,SOM,2008,0
Somalia,SOM,2009,0
Somalia,SOM,2010,0
Somalia,SOM,2011,0
South Africa,ZAF,1961,2.23
South Africa,ZAF,1962,2.27
South Africa,ZAF,1963,1.54
South Africa,ZAF,1964,1.72
South Africa,ZAF,1965,1.92
South Africa,ZAF,1966,1.97
South Africa,ZAF,1967,1.93
South Africa,ZAF,1968,2
South Africa,ZAF,1969,1.94
South Africa,ZAF,1970,2.32
South Africa,ZAF,1971,1.95
South Africa,ZAF,1972,1.76
South Africa,ZAF,1973,2
South Africa,ZAF,1974,2.27
South Africa,ZAF,1975,2.39
South Africa,ZAF,1976,1.99
South Africa,ZAF,1977,1.78
South Africa,ZAF,1978,1.76
South Africa,ZAF,1979,2.05
South Africa,ZAF,1980,2.11
South Africa,ZAF,1981,2.31
South Africa,ZAF,1982,2.03
South Africa,ZAF,1983,1.92
South Africa,ZAF,1984,1.96
South Africa,ZAF,1985,1.74
South Africa,ZAF,1986,2.06
South Africa,ZAF,1987,1.84
South Africa,ZAF,1988,1.81
South Africa,ZAF,1989,1.8
South Africa,ZAF,1990,1.88
South Africa,ZAF,1991,1.69
South Africa,ZAF,1992,1.6
South Africa,ZAF,1993,1.55
South Africa,ZAF,1994,1.82
South Africa,ZAF,1995,1.73
South Africa,ZAF,1996,1.77
South Africa,ZAF,1997,1.8
South Africa,ZAF,1998,1.54
South Africa,ZAF,1999,1.33
South Africa,ZAF,2000,1.14
South Africa,ZAF,2001,1.16
South Africa,ZAF,2002,1.1
South Africa,ZAF,2003,1.11
South Africa,ZAF,2004,1.11
South Africa,ZAF,2005,1.32
South Africa,ZAF,2006,1.34
South Africa,ZAF,2007,1.35
South Africa,ZAF,2008,1.29
South Africa,ZAF,2009,1.22
South Africa,ZAF,2010,1.21
South Africa,ZAF,2011,0.59
South Africa,ZAF,2012,0.59
South Africa,ZAF,2013,0.57
South Africa,ZAF,2014,0.57
South Korea,KOR,1961,0.41
South Korea,KOR,1962,0.41
South Korea,KOR,1963,0.34
South Korea,KOR,1964,0.33
South Korea,KOR,1965,0.5
South Korea,KOR,1966,0.6
South Korea,KOR,1967,0.88
South Korea,KOR,1968,0.81
South Korea,KOR,1969,0.84
South Korea,KOR,1970,0.91
South Korea,KOR,1971,1.01
South Korea,KOR,1972,0.99
South Korea,KOR,1973,1.14
South Korea,KOR,1974,1.31
South Korea,KOR,1975,1.68
South Korea,KOR,1976,1.74
South Korea,KOR,1977,1.84
South Korea,KOR,1978,1.75
South Korea,KOR,1979,1.66
South Korea,KOR,1980,1.67
South Korea,KOR,1981,1.83
South Korea,KOR,1982,1.93
South Korea,KOR,1983,1.97
South Korea,KOR,1984,2.09
South Korea,KOR,1985,1.94
South Korea,KOR,1986,1.96
South Korea,KOR,1987,2.02
South Korea,KOR,1988,2.26
South Korea,KOR,1989,2.18
South Korea,KOR,1990,2.59
South Korea,KOR,1991,2.47
South Korea,KOR,1992,2.52
South Korea,KOR,1993,2.61
South Korea,KOR,1994,2.7
South Korea,KOR,1995,2.67
South Korea,KOR,1996,2.58
South Korea,KOR,1997,2.64
South Korea,KOR,1998,2.62
South Korea,KOR,1999,2.73
South Korea,KOR,2000,0.46
South Korea,KOR,2001,0.47
South Korea,KOR,2002,0.52
South Korea,KOR,2003,0.47
South Korea,KOR,2004,0.32
South Korea,KOR,2005,0.34
South Korea,KOR,2006,0.33
South Korea,KOR,2007,0.37
South Korea,KOR,2008,0.33
South Korea,KOR,2009,0.27
South Korea,KOR,2010,0.4
South Korea,KOR,2011,0.38
South Korea,KOR,2012,0.38
South Korea,KOR,2013,0.39
Spain,ESP,1962,3.1
Spain,ESP,1963,2.48
Spain,ESP,1964,2.89
Spain,ESP,1965,3.44
Spain,ESP,1966,4.13
Spain,ESP,1967,3.18
Spain,ESP,1968,3.18
Spain,ESP,1969,3.47
Spain,ESP,1970,3.19
Spain,ESP,1971,3.47
Spain,ESP,1972,3.61
Spain,ESP,1973,3.6
Spain,ESP,1974,3.6
Spain,ESP,1975,3.73
Spain,ESP,1976,3.86
Spain,ESP,1977,3.99
Spain,ESP,1978,4.12
Spain,ESP,1979,4.24
Spain,ESP,1980,4.36
Spain,ESP,1981,4.33
Spain,ESP,1982,4.02
Spain,ESP,1983,3.98
Spain,ESP,1984,3.68
Spain,ESP,1985,3.64
Spain,ESP,1986,3.73
Spain,ESP,1987,3.7
Spain,ESP,1988,3.54
Spain,ESP,1989,3.5
Spain,ESP,1990,3.35
Spain,ESP,1991,3.34
Spain,ESP,1992,3.31
Spain,ESP,1993,3.04
Spain,ESP,1994,3.02
Spain,ESP,1995,2.99
Spain,ESP,1996,2.86
Spain,ESP,1997,3.08
Spain,ESP,1998,2.95
Spain,ESP,1999,2.82
Spain,ESP,2000,2.81
Spain,ESP,2001,1.58
Spain,ESP,2002,3.57
Spain,ESP,2003,3.23
Spain,ESP,2004,3.02
Spain,ESP,2005,3.27
Spain,ESP,2006,3.28
Spain,ESP,2007,3.18
Spain,ESP,2008,2.88
Spain,ESP,2009,2.73
Spain,ESP,2010,2.76
Spain,ESP,2011,2.96
Spain,ESP,2012,2.69
Spain,ESP,2013,2.69
Sri Lanka,LKA,1961,0.29
Sri Lanka,LKA,1962,0.29
Sri Lanka,LKA,1963,0.3
Sri Lanka,LKA,1964,0.29
Sri Lanka,LKA,1965,0.25
Sri Lanka,LKA,1966,0.16
Sri Lanka,LKA,1967,0.18
Sri Lanka,LKA,1968,0.21
Sri Lanka,LKA,1969,0.21
Sri Lanka,LKA,1970,0.2
Sri Lanka,LKA,1971,0.14
Sri Lanka,LKA,1972,0.19
Sri Lanka,LKA,1973,0.14
Sri Lanka,LKA,1974,0.11
Sri Lanka,LKA,1975,0.19
Sri Lanka,LKA,1976,0.19
Sri Lanka,LKA,1977,0.22
Sri Lanka,LKA,1978,0.44
Sri Lanka,LKA,1979,0.37
Sri Lanka,LKA,1980,0.25
Sri Lanka,LKA,1981,0.35
Sri Lanka,LKA,1982,0.28
Sri Lanka,LKA,1983,0.19
Sri Lanka,LKA,1984,0.25
Sri Lanka,LKA,1985,0.22
Sri Lanka,LKA,1986,0.15
Sri Lanka,LKA,1987,0.14
Sri Lanka,LKA,1988,0.12
Sri Lanka,LKA,1989,0.1
Sri Lanka,LKA,1990,0.15
Sri Lanka,LKA,1991,0.15
Sri Lanka,LKA,1992,0.14
Sri Lanka,LKA,1993,0.14
Sri Lanka,LKA,1994,0.14
Sri Lanka,LKA,1995,0.14
Sri Lanka,LKA,1996,0.15
Sri Lanka,LKA,1997,0.15
Sri Lanka,LKA,1998,0.15
Sri Lanka,LKA,1999,0.15
Sri Lanka,LKA,2000,1.34
Sri Lanka,LKA,2001,1.58
Sri Lanka,LKA,2002,1.46
Sri Lanka,LKA,2003,1.53
Sri Lanka,LKA,2004,1.39
Sri Lanka,LKA,2005,1.63
Sri Lanka,LKA,2006,1.72
Sri Lanka,LKA,2007,2.05
Sri Lanka,LKA,2008,1.86
Sri Lanka,LKA,2009,1.81
Sri Lanka,LKA,2010,1.97
Sri Lanka,LKA,2011,2.7
Sri Lanka,LKA,2012,2.35
Sri Lanka,LKA,2013,2.11
Sri Lanka,LKA,2014,1.96
Sudan,SDN,1961,0.02
Sudan,SDN,1962,0.02
Sudan,SDN,1963,0.02
Sudan,SDN,1964,0.03
Sudan,SDN,1965,0.02
Sudan,SDN,1966,0.03
Sudan,SDN,1967,0.06
Sudan,SDN,1968,0.09
Sudan,SDN,1969,0.08
Sudan,SDN,1970,0.06
Sudan,SDN,1971,0.06
Sudan,SDN,1972,0.06
Sudan,SDN,1973,0.09
Sudan,SDN,1974,0.08
Sudan,SDN,1975,0.09
Sudan,SDN,1976,0.08
Sudan,SDN,1977,0.11
Sudan,SDN,1978,0.11
Sudan,SDN,1979,0.12
Sudan,SDN,1980,0.14
Sudan,SDN,1981,0.16
Sudan,SDN,1982,0.16
Sudan,SDN,1983,0.23
Sudan,SDN,1984,0.26
Sudan,SDN,1985,0.25
Sudan,SDN,1986,0.25
Sudan,SDN,1987,0.25
Sudan,SDN,1988,0.19
Sudan,SDN,1989,0.15
Sudan,SDN,1990,0.28
Sudan,SDN,1991,0.25
Sudan,SDN,1992,0.22
Sudan,SDN,1993,0.23
Sudan,SDN,1994,0.26
Sudan,SDN,1995,0.28
Sudan,SDN,1996,0.26
Sudan,SDN,1997,0.25
Sudan,SDN,1998,0.24
Sudan,SDN,1999,0.29
Sudan,SDN,2000,0.26
Sudan,SDN,2001,0.27
Sudan,SDN,2002,0.35
Sudan,SDN,2003,0.31
Sudan,SDN,2004,0.27
Sudan,SDN,2005,0.27
Sudan,SDN,2006,0.3
Sudan,SDN,2007,0.29
Sudan,SDN,2008,0.26
Sudan,SDN,2009,0.27
Sudan,SDN,2010,0.29
Sudan,SDN,2011,0.36
Suriname,SUR,1961,4.87
Suriname,SUR,1962,4.78
Suriname,SUR,1963,4.77
Suriname,SUR,1964,4.52
Suriname,SUR,1965,4.32
Suriname,SUR,1966,3.94
Suriname,SUR,1967,3.91
Suriname,SUR,1968,3.88
Suriname,SUR,1969,3.74
Suriname,SUR,1970,3.73
Suriname,SUR,1971,3.58
Suriname,SUR,1972,3.87
Suriname,SUR,1973,4.61
Suriname,SUR,1974,4.7
Suriname,SUR,1975,4.76
Suriname,SUR,1976,4.34
Suriname,SUR,1977,4.58
Suriname,SUR,1978,5.23
Suriname,SUR,1979,4.96
Suriname,SUR,1980,6.36
Suriname,SUR,1981,4.98
Suriname,SUR,1982,5.18
Suriname,SUR,1983,4.06
Suriname,SUR,1984,3.77
Suriname,SUR,1985,3.45
Suriname,SUR,1986,3.03
Suriname,SUR,1987,1.12
Suriname,SUR,1988,2.22
Suriname,SUR,1989,1.53
Suriname,SUR,1990,1.79
Suriname,SUR,1991,1.73
Suriname,SUR,1992,2
Suriname,SUR,1993,2.16
Suriname,SUR,1994,2.18
Suriname,SUR,1995,1.83
Suriname,SUR,1996,2.13
Suriname,SUR,1997,3.78
Suriname,SUR,1998,3.71
Suriname,SUR,1999,3.21
Suriname,SUR,2000,2.56
Suriname,SUR,2001,2.44
Suriname,SUR,2002,2.65
Suriname,SUR,2003,2.78
Suriname,SUR,2004,2.75
Suriname,SUR,2005,2.72
Suriname,SUR,2006,2.63
Suriname,SUR,2007,2.69
Suriname,SUR,2008,2.63
Suriname,SUR,2009,2.67
Suriname,SUR,2010,2.93
Suriname,SUR,2011,3.24
Suriname,SUR,2012,3.33
Suriname,SUR,2013,3.51
Suriname,SUR,2014,3.8
Swaziland,SWZ,1961,0
Swaziland,SWZ,1962,0
Swaziland,SWZ,1963,0
Swaziland,SWZ,1964,0
Swaziland,SWZ,1965,0
Swaziland,SWZ,1966,0
Swaziland,SWZ,1967,0
Swaziland,SWZ,1968,0
Swaziland,SWZ,1969,0.16
Swaziland,SWZ,1970,0.31
Swaziland,SWZ,1971,0.45
Swaziland,SWZ,1972,0.29
Swaziland,SWZ,1973,1
Swaziland,SWZ,1974,0.55
Swaziland,SWZ,1975,1.35
Swaziland,SWZ,1976,1.44
Swaziland,SWZ,1977,1.4
Swaziland,SWZ,1978,1.36
Swaziland,SWZ,1979,0.96
Swaziland,SWZ,1980,1.17
Swaziland,SWZ,1981,1.7
Swaziland,SWZ,1982,2.2
Swaziland,SWZ,1983,1.07
Swaziland,SWZ,1984,1.34
Swaziland,SWZ,1985,1.74
Swaziland,SWZ,1986,1.32
Swaziland,SWZ,1987,1.32
Swaziland,SWZ,1988,1.16
Swaziland,SWZ,1989,1.65
Swaziland,SWZ,1990,1.43
Swaziland,SWZ,1991,1.01
Swaziland,SWZ,1992,0.89
Swaziland,SWZ,1993,0.97
Swaziland,SWZ,1994,0.95
Swaziland,SWZ,1995,0.92
Swaziland,SWZ,1996,0.9
Swaziland,SWZ,1997,0.55
Swaziland,SWZ,1998,0.32
Swaziland,SWZ,1999,0.03
Swaziland,SWZ,2000,0.08
Swaziland,SWZ,2001,0.46
Swaziland,SWZ,2002,0.03
Swaziland,SWZ,2003,0.42
Swaziland,SWZ,2004,0.89
Swaziland,SWZ,2005,0.15
Swaziland,SWZ,2006,0.5
Swaziland,SWZ,2007,0.4
Swaziland,SWZ,2008,0.02
Swaziland,SWZ,2009,0.03
Swaziland,SWZ,2010,0.02
Swaziland,SWZ,2011,0.13
Sweden,SWE,1961,3.14
Sweden,SWE,1962,3.22
Sweden,SWE,1963,3.01
Sweden,SWE,1964,3.28
Sweden,SWE,1965,3.4
Sweden,SWE,1966,3.37
Sweden,SWE,1967,3.4
Sweden,SWE,1968,3.22
Sweden,SWE,1969,3.26
Sweden,SWE,1970,3.34
Sweden,SWE,1971,3.17
Sweden,SWE,1972,3.32
Sweden,SWE,1973,3.36
Sweden,SWE,1974,3.71
Sweden,SWE,1975,3.74
Sweden,SWE,1976,3.88
Sweden,SWE,1977,3.73
Sweden,SWE,1978,3.75
Sweden,SWE,1979,3.78
Sweden,SWE,1980,3.41
Sweden,SWE,1981,3.04
Sweden,SWE,1982,3.01
Sweden,SWE,1983,2.76
Sweden,SWE,1984,2.55
Sweden,SWE,1985,2.5
Sweden,SWE,1986,2.57
Sweden,SWE,1987,2.37
Sweden,SWE,1988,2.29
Sweden,SWE,1989,2.25
Sweden,SWE,1990,2.1
Sweden,SWE,1991,2.07
Sweden,SWE,1992,1.97
Sweden,SWE,1993,1.86
Sweden,SWE,1994,1.78
Sweden,SWE,1995,1.64
Sweden,SWE,1996,1.44
Sweden,SWE,1997,1.34
Sweden,SWE,1998,1.29
Sweden,SWE,1999,1.23
Sweden,SWE,2000,1.3
Sweden,SWE,2001,1.4
Sweden,SWE,2002,1.4
Sweden,SWE,2003,1.2
Sweden,SWE,2004,1.2
Sweden,SWE,2005,1
Sweden,SWE,2006,1
Sweden,SWE,2007,1.1
Sweden,SWE,2008,1.1
Sweden,SWE,2009,1.2
Sweden,SWE,2010,1.1
Sweden,SWE,2011,1.1
Sweden,SWE,2012,1.1
Sweden,SWE,2013,1.1
Sweden,SWE,2014,1
Switzerland,CHE,1966,2.43
Switzerland,CHE,1967,2.27
Switzerland,CHE,1968,2.53
Switzerland,CHE,1969,2.68
Switzerland,CHE,1970,2.57
Switzerland,CHE,1971,2.67
Switzerland,CHE,1972,2.82
Switzerland,CHE,1973,3.02
Switzerland,CHE,1974,2.8
Switzerland,CHE,1975,2.48
Switzerland,CHE,1976,2.36
Switzerland,CHE,1977,2.55
Switzerland,CHE,1978,2.63
Switzerland,CHE,1979,2.56
Switzerland,CHE,1980,2.54
Switzerland,CHE,1981,2.6
Switzerland,CHE,1982,2.71
Switzerland,CHE,1983,2.69
Switzerland,CHE,1984,2.56
Switzerland,CHE,1985,2.67
Switzerland,CHE,1986,2.54
Switzerland,CHE,1987,2.41
Switzerland,CHE,1988,2.41
Switzerland,CHE,1989,2.28
Switzerland,CHE,1990,2.17
Switzerland,CHE,1991,2.17
Switzerland,CHE,1992,1.93
Switzerland,CHE,1993,1.93
Switzerland,CHE,1994,1.95
Switzerland,CHE,1995,1.83
Switzerland,CHE,1996,1.83
Switzerland,CHE,1997,1.83
Switzerland,CHE,1998,1.7
Switzerland,CHE,1999,1.7
Switzerland,CHE,2000,1.94
Switzerland,CHE,2001,1.93
Switzerland,CHE,2002,1.93
Switzerland,CHE,2003,1.92
Switzerland,CHE,2004,1.92
Switzerland,CHE,2005,1.79
Switzerland,CHE,2006,1.9
Switzerland,CHE,2007,1.9
Switzerland,CHE,2008,1.89
Switzerland,CHE,2009,1.89
Switzerland,CHE,2010,1.77
Switzerland,CHE,2011,1.88
Switzerland,CHE,2012,1.88
Switzerland,CHE,2013,1.76
Switzerland,CHE,2014,1.76
Syria,SYR,1961,0.08
Syria,SYR,1962,0.08
Syria,SYR,1963,0.09
Syria,SYR,1964,0.1
Syria,SYR,1965,0.09
Syria,SYR,1966,0.09
Syria,SYR,1967,0.09
Syria,SYR,1968,0.11
Syria,SYR,1969,0.11
Syria,SYR,1970,0.11
Syria,SYR,1971,0.11
Syria,SYR,1972,0.13
Syria,SYR,1973,0.1
Syria,SYR,1974,0.12
Syria,SYR,1975,0.12
Syria,SYR,1976,0.17
Syria,SYR,1977,0.12
Syria,SYR,1978,0.07
Syria,SYR,1979,0.12
Syria,SYR,1980,0.09
Syria,SYR,1981,0.09
Syria,SYR,1982,0.15
Syria,SYR,1983,0.18
Syria,SYR,1984,0.14
Syria,SYR,1985,0.15
Syria,SYR,1986,0.11
Syria,SYR,1987,0.1
Syria,SYR,1988,0.11
Syria,SYR,1989,0.11
Syria,SYR,1990,0.14
Syria,SYR,1991,0.12
Syria,SYR,1992,0.16
Syria,SYR,1993,0.15
Syria,SYR,1994,0.15
Syria,SYR,1995,0.13
Syria,SYR,1996,0.11
Syria,SYR,1997,0.09
Syria,SYR,1998,0.09
Syria,SYR,1999,0.09
Syria,SYR,2000,0.89
Syria,SYR,2001,0.9
Syria,SYR,2002,0.86
Syria,SYR,2003,0.82
Syria,SYR,2004,0.56
Syria,SYR,2005,0.55
Syria,SYR,2006,0.54
Syria,SYR,2007,0.52
Syria,SYR,2008,0.5
Syria,SYR,2009,0.47
Syria,SYR,2010,0.46
Syria,SYR,2011,0.45
